10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.09294641509964605,0.0738589201170066,0.05653883385151768,0.0,[0.34518981 0.32751121 0.20601608]
0.09328613599300786,0.0743847626022125,0.056941531382707224,13.123014379402047,[0.3452183  0.32751121 0.20597757]
0.09306063705824555,0.07360594581350496,0.05634531053906607,0.13696185185258566,[0.34531069 0.32738636 0.20597757]
0.09306132824233423,0.07360489214437049,0.056344539915764644,0.20544277777887848,[0.34531074 0.32738636 0.20597751]
0.09306220659271315,0.07360625007472732,0.05634557982230525,0.27392370370517133,[0.34531088 0.32738636 0.20597731]
0.09307978722730284,0.07363332633946555,0.05636631489644773,1.643542222231028,[0.34531387 0.32738636 0.20597328]
0.09308858165129606,0.0736468774778072,0.05637669239481736,2.3283514814939563,[0.34531536 0.32738636 0.20597126]
0.09309737344241933,0.07366041965441546,0.05638706303063338,3.013160740756885,[0.34531685 0.32738636 0.20596925]
0.09327542005367848,0.0739313204022917,0.05659427093125788,16.70934592601545,[0.34534928 0.32738636 0.20592543]
0.09336377238315283,0.07406807074426866,0.0566989944774572,23.557438518644734,[0.34536479 0.32738636 0.20590447]
0.09345195029256609,0.07420392826764513,0.05680302359977632,30.40553111127402,[0.34538042 0.32738636 0.20588335]
0.09522525886556318,0.07692674664664183,0.05888724202603076,167.3673829638597,[0.3456953  0.32738636 0.20545783]
0.09615183108459542,0.07841750793528661,0.06002854539171833,235.84830889015254,[0.34585717 0.32738636 0.20523909]
0.09705344100961459,0.07982225662616303,0.0611038653037739,304.32923481644536,[0.34601677 0.32738636 0.20502342]
0.10795445589665711,0.0968861818740102,0.07416621050958734,1260.1139033808731,[0.35482641 0.32064609 0.19985876]
0.11696580733638197,0.10512284276905375,0.08047152943603762,1738.0062376630872,[0.35775182 0.31894817 0.19760342]
0.12397392263517928,0.11295188447714599,0.08646468363296626,2215.8985719453012,[0.36311069 0.31463428 0.1946756 ]
0.14367447373081443,0.1266991505473497,0.0969880408586205,3534.517951320315,[0.37931107 0.30134868 0.1860688 ]
0.154061109304419,0.14054152471581877,0.10758432831390231,4193.827641007822,[0.38232872 0.30013241 0.18320715]
