Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.02,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
10,0.0199922865629161,7.713437083853524e-07,0.0003856718541926,0.0999687509770421,3.1249022957867745e-06,0.0003124902295786,0.1199719893165086,2.801068349140459e-06,0.0002334223624282,2.2559602409481082e-08,2.2559602409481082e-08,0.00026540708717036565
20,0.0199845758787338,1.542412126620281e-06,0.00077120606331,0.0999375203935637,6.2479606436296765e-06,0.0006247960643629,0.1199439501476311,5.604985236886668e-06,0.0004670821030737,4.5119204818962164e-08,4.5119204818962164e-08,0.0005308141743407313
30,0.0199768679486489,2.3132051351044703e-06,0.0011566025675521,0.0999062887126462,9.371128735376e-06,0.0009371128735375,0.1199159484924614,8.405150753856755e-06,0.000700429229488,6.767880722844327e-08,6.767880722844327e-08,0.0007962212615110972
40,0.0199691627769621,3.0837223037806577e-06,0.0015418611518902,0.0998750499186615,1.2495008133847167e-05,0.0012495008133847,0.1198880049630023,1.1199503699768148e-05,0.0009332919749805,9.023840963792437e-08,9.023840963792437e-08,0.001061628348681463
50,0.0199614603607909,3.853963920903199e-06,0.0019269819604517,0.0998438027140164,1.5619728598360712e-05,0.001561972859836,0.1198601237844297,1.398762155702417e-05,0.0011656351297519,1.1279801204740544e-07,1.1279801204740544e-07,0.0013270354358518287
60,0.0199537606744689,4.62393255310848e-06,0.0023119662765542,0.0998125620265528,1.8743797344720736e-05,0.0018743797344721,0.1198322529577056,1.6774704229430768e-05,0.0013978920191192,1.353576144568865e-07,1.353576144568865e-07,0.0015924425230221938
70,0.0199460637147768,5.393628522316867e-06,0.0026968142611584,0.0997813296036843,2.186703963156634e-05,0.0021867039631566,0.1198043864242939,1.956135757060899e-05,0.0016301131308841,1.5791721686636757e-07,1.5791721686636757e-07,0.0018578496101925596
80,0.0199383694811599,6.163051884004611e-06,0.0030815259420023,0.0997501055137815,2.498944862185091e-05,0.002498944862185,0.1197765239647149,2.234760352850532e-05,0.0018623002940421,1.8047681927584865e-07,1.8047681927584865e-07,0.0021232566973629252
90,0.0199306779730635,6.9322026936479605e-06,0.003466101346824,0.0997188898252147,2.811101747852787e-05,0.0028111017478528,0.1197486653594893,2.5133464051066228e-05,0.0020944553375888,2.0303642168532974e-07,2.0303642168532974e-07,0.002388663784533291
100,0.0199229891899327,7.701081006723164e-06,0.0038505405033615,0.0996876826063545,3.123173936455061e-05,0.0031231739364551,0.1197208103891376,2.791896108623817e-05,0.0023265800905198,2.2559602409481082e-07,2.2559602409481082e-07,0.0026540708717036564
110,0.0199153031312129,8.469686878706473e-06,0.0042348434393532,0.0996564839255712,3.435160744287252e-05,0.0034351607442872,0.1196929588341803,3.070411658196764e-05,0.0025586763818306,2.481556265042919e-07,2.481556265042919e-07,0.002919477958874022
120,0.0199076197963492,9.238020365074134e-06,0.004619010182537,0.0996252938512355,3.747061487644702e-05,0.0037470614876446,0.1196651104751379,3.34889524862011e-05,0.0027907460405167,2.70715228913773e-07,2.70715228913773e-07,0.0031848850460443876
130,0.0198999391847869,1.00060815213024e-05,0.0050030407606512,0.0995941124517177,4.0588754828227495e-05,0.0040588754828226,0.1196372650925311,3.627349074688502e-05,0.0030227908955737,2.932748313232541e-07,2.932748313232541e-07,0.003450292133214754
140,0.0198922612959713,1.0773870402867516e-05,0.0053869352014337,0.0995629397953883,4.370602046116735e-05,0.0043706020461167,0.1196094224668803,3.905775331196588e-05,0.0032548127759971,3.158344337327352e-07,3.158344337327352e-07,0.0037156992203851197
150,0.0198845861293475,1.1541387065245732e-05,0.0057706935326229,0.0995317759506178,4.682240493821999e-05,0.0046822404938219,0.1195815823787061,4.1841762129390137e-05,0.0034868135107825,3.383940361422163e-07,3.383940361422163e-07,0.003981106307555485
160,0.0198769136843608,1.2308631563913298e-05,0.0061543157819566,0.0995006209857766,4.99379014223388e-05,0.0049937901422338,0.1195537446085289,4.462553914710429e-05,0.0037187949289253,3.609536385516973e-07,3.609536385516973e-07,0.0042465133947258505
170,0.0198692439604565,1.3075603954346466e-05,0.0065378019771732,0.0994694749692352,5.30525030764772e-05,0.0053052503076477,0.1195259089368694,4.740910631305478e-05,0.0039507588594213,3.835132409611784e-07,3.835132409611784e-07,0.004511920481896216
180,0.0198615769570797,1.384230429202148e-05,0.0069211521460107,0.0994383379693641,5.6166203063588585e-05,0.0056166203063588,0.1194980751442481,5.01924855751881e-05,0.0041827071312656,4.0607284337065947e-07,4.0607284337065947e-07,0.004777327569066582
190,0.0198539126736758,1.4608732632414594e-05,0.0073043663162073,0.0994072100545337,5.927899454662635e-05,0.0059278994546626,0.1194702430111854,5.297569888145073e-05,0.0044146415734542,4.286324457801406e-07,4.286324457801406e-07,0.005042734656236948
200,0.0198462511096899,1.537488903100205e-05,0.007687444515501,0.0993760912931145,6.239087068854389e-05,0.0062390870688544,0.1194424123182021,5.575876817978912e-05,0.0046465640149824,4.5119204818962164e-07,4.5119204818962164e-07,0.005308141743407313
210,0.0198385922645673,1.6140773543260104e-05,0.00807038677163,0.099344981753477,6.550182465229462e-05,0.0065501824652294,0.1194145828458185,5.8541715418149744e-05,0.0048784762848457,4.737516505991028e-07,4.737516505991028e-07,0.00557354883057768
220,0.0198309361377533,1.6906386224665006e-05,0.0084531931123325,0.0993138815039916,6.861184960083193e-05,0.0068611849600831,0.1193867543745552,6.13245625444791e-05,0.0051103802120399,4.963112530085839e-07,4.963112530085839e-07,0.005838955917748046
230,0.019823282728693,1.7671727130693002e-05,0.0088358635653466,0.0992827906130289,7.172093869710922e-05,0.0071720938697108,0.1193589266849327,6.410733150672362e-05,0.0053422776255603,5.188708554180649e-07,5.188708554180649e-07,0.006104363004918411
240,0.0198156320368317,1.843679631682034e-05,0.00921839815841,0.0992517091489592,7.482908510407991e-05,0.007482908510408,0.1193310995574717,6.689004425282981e-05,0.0055741703544024,5.414304578275461e-07,5.414304578275461e-07,0.006369770092088777
250,0.0198079840616147,1.9201593838523268e-05,0.0096007969192617,0.099220637180153,7.793628198469736e-05,0.0077936281984697,0.1193032727726925,6.967272273074413e-05,0.005806060227562,5.639900602370271e-07,5.639900602370271e-07,0.006635177179259142
260,0.0198003388024872,1.9966119751278045e-05,0.009983059875639,0.0991895747749808,8.1042522501915e-05,0.0081042522501914,0.1192754461111158,7.245538888841306e-05,0.0060379490740344,5.865496626465082e-07,5.865496626465082e-07,0.006900584266429508
270,0.0197926962588943,2.0730374110560903e-05,0.0103651870552804,0.0991585220018131,8.414779981868624e-05,0.0084147799818685,0.1192476193532621,7.523806467378305e-05,0.0062698387228152,6.091092650559894e-07,6.091092650559894e-07,0.007165991353599874
280,0.0197850564302815,2.1494356971848112e-05,0.0107471784859241,0.0991274789290203,8.725210709796446e-05,0.0087252107097963,0.1192197922796519,7.80207720348006e-05,0.0065017310029,6.316688674654705e-07,6.316688674654705e-07,0.00743139844077024
290,0.0197774193160938,2.2258068390615907e-05,0.011129034195308,0.0990964456249729,9.035543750270304e-05,0.0090355437502703,0.1191919646708058,8.080353291941216e-05,0.0067336277432843,6.542284698749515e-07,6.542284698749515e-07,0.0076968055279406054
300,0.0197697849157765,2.3021508422340543e-05,0.0115107542111702,0.0990654221580414,9.345778419585542e-05,0.0093457784195855,0.1191641363072443,8.358636927556422e-05,0.0069655307729636,6.767880722844326e-07,6.767880722844326e-07,0.00796221261511097
310,0.019762153228775,2.378467712249826e-05,0.0118923385612491,0.0990344085965962,9.6559140340375e-05,0.0096559140340375,0.1191363069694879,8.636930305120326e-05,0.0071974419209336,6.993476746939137e-07,6.993476746939137e-07,0.008227619702281338
320,0.0197545242545343,2.4547574546565323e-05,0.0122737872732826,0.0990034050090078,9.965949909921518e-05,0.0099659499099215,0.1191084764380572,8.915235619427571e-05,0.0074293630161896,7.219072771033947e-07,7.219072771033947e-07,0.008493026789451703
330,0.0197468979924998,2.5310200750017965e-05,0.0126551003750089,0.0989724114636467,0.0001027588536353,0.0102758853635328,0.1190806444934727,9.19355506527281e-05,0.0076612958877273,7.444668795128759e-07,7.444668795128759e-07,0.008758433876622068
340,0.0197392744421166,2.607255578833245e-05,0.0130362778941662,0.0989414280288833,0.0001058571971116,0.010585719711167,0.1190528109162549,9.471890837450684e-05,0.0078932423645422,7.670264819223569e-07,7.670264819223569e-07,0.009023840963792433
350,0.0197316536028301,2.6834639716985013e-05,0.0134173198584925,0.098910454773088,0.0001089545226911,0.0108954522691192,0.1190249754869244,9.750245130755848e-05,0.0081252042756299,7.895860843318381e-07,7.895860843318381e-07,0.009289248050962802
360,0.0197240354740854,2.7596452591451917e-05,0.013798226295726,0.0988794917646315,0.0001120508235368,0.0112050823536848,0.1189971379860017,0.0001002862013998,0.0083571834499858,8.121456867413193e-07,8.121456867413193e-07,0.009554655138133167
