Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.015,0.0,0.0,0.07500000000000001,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
10,0.014996493210965101,5.961541359327451e-07,0.00023378593565990006,0.07498641636548183,2.3092178680924916e-06,0.00018111512690921497,0.08998834554561089,1.9812572461500355e-06,0.00012949393765686508,2.2743279754560018e-08,2.2743279754560018e-08,0.0002675679971124708
20,0.014992987357501085,1.1921492248153014e-06,0.0004675094999275692,0.07497284499329973,4.616351139048759e-06,0.00036206675600382413,0.08997665765344072,3.9681989150784005e-06,0.0002593594062142746,4.5486559509120036e-08,4.5486559509120036e-08,0.0005351359942249416
30,0.01498948243783108,1.787985568716095e-06,0.0007011708112612137,0.07495927074291642,6.923973704212969e-06,0.0005430567611147425,0.08996499264880684,5.9512497028389946e-06,0.00038897056881300623,6.822983926368007e-08,6.822983926368007e-08,0.0008027039913374125
40,0.014985978450013012,2.3836634977878463e-06,0.0009347699991324888,0.07494568987534371,9.23272119157352e-06,0.0007241349954175307,0.08995336437200674,7.928056758854126e-06,0.0005181736443695508,9.097311901824009e-08,9.097311901824009e-08,0.0010702719884498834
50,0.014982475392128668,2.9791833381259946e-06,0.0011683071914219585,0.07493209876672258,1.1543209657166363e-05,0.0009053497770326557,0.0899417862349415,9.896340059943812e-06,0.0006468196117610335,1.1371639877280008e-07,1.1371639877280008e-07,0.0013378399855623537
60,0.014978973264671428,3.5745450058568546e-06,0.0014017823552379821,0.07491850447751264,1.3854238822855584e-05,0.001086606966498477,0.0899302319080973,1.186057562345739e-05,0.000775201021141006,1.364596785273601e-07,1.364596785273601e-07,0.0016054079826748246
70,0.014975472068543218,4.169748347652651e-06,0.00163519543045202,0.07490491302266548,1.616478614687182e-05,0.0012678263644605348,0.08991867900005904,1.3824569989964141e-05,0.0009035666660107283,1.5920295828192013e-07,1.5920295828192013e-07,0.0018729759797872954
80,0.01497197180353419,4.764793399187638e-06,0.0018685464310539755,0.07489132446314026,1.847484126616035e-05,0.0014490071581302233,0.08990712728362177,1.5788361784300128e-05,0.0010319190708692895,1.8194623803648014e-07,1.8194623803648014e-07,0.0021405439768997663
90,0.014968472469434491,5.3596801961360685e-06,0.002101835371033752,0.0748777388598961,2.0784393817666465e-05,0.001630148534718938,0.08989557653158058,1.7751989631301413e-05,0.0011602607602157788,2.0468951779104016e-07,2.0468951779104016e-07,0.002408111974012237
100,0.01496497406603428,5.954408774172197e-06,0.002335062264381253,0.07486415627389217,2.3093433438335442e-05,0.0018112496814380735,0.08988402651673057,1.9715492155804063e-05,0.0012885942585492852,2.2743279754560018e-07,2.2743279754560018e-07,0.002675679971124708
110,0.014961476593123703,6.548979168970276e-06,0.002568227125086383,0.0748505767660876,2.5401949765112568e-05,0.0019923097854990246,0.0898724770118668,2.1678907982644148e-05,0.0014169220903688987,2.501760773001602e-07,2.501760773001602e-07,0.0029432479682371788
