Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009989289266065205,1.8208247689151057e-06,0.001071073393479474,0.04995499158363483,7.651430782079706e-06,0.0009001683273034947,0.059962987272136614,6.292163736775366e-06,0.0006168787977230751,1.4605625666108086e-07,1.4605625666108086e-07,0.0017183089018950688
20,0.00997859038937544,3.6396338061748758e-06,0.002140961062455809,0.04991002896705104,1.5295075601324573e-05,0.0017994206589793612,0.05992600172948966,1.2579705986757511e-05,0.0012333045085056384,2.921125133221618e-07,2.921125133221618e-07,0.0034366178037901385
30,0.009967904032526982,5.456314470412699e-06,0.0032095967473015873,0.04986510759683397,2.293170853822559e-05,0.002697848063320657,0.059889039637681114,1.886326159421079e-05,0.00184933937198145,4.381687699832427e-07,4.381687699832427e-07,0.005154926705685208
40,0.009957230183874776,7.270868741287915e-06,0.004276981612522303,0.04982022745621712,3.056133244309007e-05,0.003595450875657655,0.05985210099334745,2.51428311309332e-05,0.002464983444209137,5.842250266443235e-07,5.842250266443235e-07,0.006873235607580275
50,0.009946568830972391,9.083298734693354e-06,0.005343116902760796,0.04977538852640086,3.818395051185523e-05,0.004492229471982968,0.05981518578656435,3.1418416284060205e-05,0.0030802368905941376,7.302812833054043e-07,7.302812833054043e-07,0.008591544509475343
60,0.009935919962838317,1.0893606317486072e-05,0.006408003716168276,0.04973059079126779,4.5799565484476546e-05,0.005388184174644298,0.05977829401753257,3.7690017019463164e-05,0.003695099707790506,8.763375399664852e-07,8.763375399664852e-07,0.010309853411370414
70,0.009925283568570286,1.2701793343051237e-05,0.007471643142971315,0.0496858342348561,5.3408180074464455e-05,0.00628331530287817,0.059741425687019484,4.39576332066879e-05,0.0043095718830086175,1.022393796627566e-06,1.022393796627566e-06,0.012028162313265481
80,0.009914659637266034,1.4507861664774022e-05,0.008534036273396483,0.04964111884120395,6.100979699532938e-05,0.007177623175921102,0.05970458079579247,5.022126471528024e-05,0.004923653403458847,1.1684500532886467e-06,1.1684500532886467e-06,0.013746471215160549
90,0.009904048158023296,1.63118131360396e-05,0.009595184197670352,0.049596444594349524,6.860441896058174e-05,0.008071108113009614,0.059667759344618904,5.6480911414785976e-05,0.005537344256351566,1.3145063099497278e-06,1.3145063099497278e-06,0.015464780117055621
100,0.009893449119939805,1.8113649610233136e-05,0.01065508800601949,0.049551811478330994,7.619204868373195e-05,0.008963770433380229,0.059630961334266167,6.273657317475097e-05,0.006150644428897153,1.4605625666108086e-06,1.4605625666108086e-06,0.017183089018950687
110,0.009882862512113295,1.99133729407398e-05,0.01171374878867047,0.04950721947718653,8.377268887829045e-05,0.009855610456269464,0.05959418676550164,6.898824986472097e-05,0.006763553908305977,1.6066188232718893e-06,1.6066188232718893e-06,0.018901397920845754
120,0.0098722883236415,2.1710984980944762e-05,0.012771167635849859,0.049462668574954315,9.134634225776765e-05,0.01074662850091384,0.059557435639092694,7.523594135424184e-05,0.007376072681788416,1.7526750799329705e-06,1.7526750799329705e-06,0.02061970682274083
130,0.009861726543622157,2.3506487584233197e-05,0.013827345637784233,0.04941815875567251,9.891301153567398e-05,0.011636824886549877,0.05952070795580671,8.147964751285937e-05,0.007988200736554839,1.8987313365940512e-06,1.8987313365940512e-06,0.022338015724635896
140,0.009851177161152998,2.529988260399027e-05,0.014882283884700157,0.0493736900033793,0.00010647269942551987,0.0125261999324141,0.05948400371641106,8.771936821011941e-05,0.008599938059815628,2.044787593255132e-06,2.044787593255132e-06,0.024056324626530963
150,0.009840640165331758,2.7091171893601148e-05,0.015935983466824205,0.049329262302112854,0.0001140254086408157,0.013414753957743022,0.05944732292167313,9.395510331556775e-05,0.009211284638781151,2.190843849916213e-06,2.190843849916213e-06,0.025774633528426034
160,0.00983011554525617,2.8880357306451012e-05,0.016988445474382947,0.04928487563591134,0.00012157114189507196,0.014302487281773172,0.05941066557236029,0.00010018685269875021,0.009822240460661784,2.336900106577294e-06,2.336900106577294e-06,0.0274929424303211
170,0.00981960329002397,3.066744069592503e-05,0.018039670997602956,0.04924052998881295,0.00012910990190179904,0.01518940022374106,0.05937403166923992,0.00010641461622921261,0.010432805512667903,2.482956363238375e-06,2.482956363238375e-06,0.029211251332216175
