Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009989335152764296,1.8130240300695894e-06,0.0010664847235703466,0.049953118447028745,7.969864005114305e-06,0.0009376310594252121,0.05995991146943587,6.815050195901817e-06,0.0006681421760688056,2.440329479269323e-07,2.440329479269323e-07,0.002870975857963909
20,0.009978679230579502,3.6245308014847036e-06,0.0021320769420498254,0.04990627846369269,1.5932661172244696e-05,0.0018744307261464347,0.059919847718397125,1.3625887872488878e-05,0.0013358713600479292,4.880658958538646e-07,4.880658958538646e-07,0.005741951715927818
30,0.009968034091392845,5.43420446321646e-06,0.0031965908607155644,0.04985946696780669,2.389061547286428e-05,0.0028106606438663855,0.059879797433269294,2.043443634421982e-05,0.002003376112178414,7.320988437807969e-07,7.320988437807969e-07,0.008612927573891727
40,0.009957399741340278,7.242043972152844e-06,0.004260025865972261,0.04981268401677225,3.184371714871855e-05,0.0037463196645551224,0.05983976062944222,2.7240692994823025e-05,0.0026706561759630414,9.761317917077291e-07,9.761317917077291e-07,0.011483903431855636
50,0.009946776152203884,9.048054125339693e-06,0.005322384779611584,0.049765929669490366,3.9791956186638595e-05,0.004681406610192776,0.059799737488278194,3.4044626992707876e-05,0.00333770852869685,1.2201647396346613e-06,1.2201647396346613e-06,0.014354879289819544
60,0.009936163322033587,1.0852235254290234e-05,0.006383667796641314,0.04971920397773944,4.773532378429626e-05,0.0056159204452113235,0.059759728059870176,4.084622982207014e-05,0.004004532335497073,1.4641976875615935e-06,1.4641976875615935e-06,0.01722585514778345
70,0.009925561249766018,1.2654587539777018e-05,0.007443875023398245,0.04967250699312171,5.567381116931104e-05,0.006549860137566004,0.05971973238992687,4.76454937124319e-05,0.004671126834552147,1.7082306354885261e-06,1.7082306354885261e-06,0.020096831005747363
80,0.009914969934337808,1.4455111162572599e-05,0.008503006566219174,0.0496258387672394,6.360740956930248e-05,0.007483224655212056,0.05967975052415697,5.444241089331524e-05,0.005337491264050514,1.9522635834154583e-06,1.9522635834154583e-06,0.022967806863711273
90,0.009904389374685591,1.625380630344953e-05,0.009561062531440899,0.049579199351694775,7.153611021189008e-05,0.008416012966104714,0.059639782508269165,6.123697359424224e-05,0.006003624862180612,2.1962965313423905e-06,2.1962965313423905e-06,0.02583878272167518
