10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.4676015745965818,0.33116281165594197,0.23883414151821158,0.0
0.4681984437510375,0.3306419152897252,0.24876651792838195,194.14872846901724
0.4676062464820541,0.33117002224862924,0.23883955014806293,0.33820112476179914
0.4676002885372592,0.32981821422769436,0.24824930811508764,0.5073016871426987
0.4676000413835626,0.3311151559951497,0.23879662321214998,0.6764022495235983
0.4676401870328666,0.3298609009980579,0.24828324103721539,4.05841349714159
0.4676606244660476,0.3311973813469395,0.23885701156559366,5.749419120950585
0.4676782255734785,0.32990158347019233,0.24831563907639106,7.440424744759581
0.4680461463170114,0.3316544462169651,0.23918805584918207,41.2605372209395
0.4682318678667067,0.33057089482524415,0.24878875768182626,58.170593459029455
0.4684067809153956,0.33205439976747825,0.23947602599590515,75.08064969711941
0.47011872739866567,0.33316818768855,0.2504197236683164,413.28177445891856
0.47090144131136547,0.33527297411632795,0.2418302626828752,582.3823368398182
0.471737147873509,0.3350808480472174,0.2518085233590319,751.4828992207177
0.4762491843539151,0.3412116400271349,0.24610548276722705,3166.454028444458
0.47848901592920207,0.34296570686060246,0.257600219410566,4373.939593056328
0.48071185514430187,0.34657747002615513,0.24999939430896978,5581.425157668198
0.49039305568314806,0.35883232767356343,0.26759680557987037,14589.133685471455
0.49438413469421466,0.3644868711274522,0.2631216230088738,19092.987949373084
0.4990677627967548,0.3696064995764835,0.27509592370326064,23596.842213274715
0.5176296970123653,0.3906939718118763,0.2820236101765963,35798.48949009733
0.5246051570838838,0.4007887303864976,0.29728360441712026,41899.31312850864
0.5336458665073353,0.4113782570695863,0.2971303791660495,48000.13676691995
0.5600272662416305,0.4414327627590362,0.3188101978505196,49000.06838345998
0.566712013783196,0.4549402123593548,0.3326650548944499,49500.03419172999
0.5791586216769888,0.466140506963878,0.33675368186328264,50000.0
0.6028300392867273,0.49374497446632437,0.35663428349516213,0.0
0.606745516885564,0.5037459851499745,0.3677393813366696,59.55812249178397
0.6181643095158306,0.5142462240603387,0.37155064426523043,0.2280922505181829
0.6400106797253737,0.5410135574776916,0.390881966000662,0.34213837577727435
0.6402033170068242,0.546831257804557,0.3969147913529725,0.4561845010363658
0.6513649675252875,0.5570208046273101,0.40252107126420056,2.737107006218195
0.6696966675036081,0.5815103651680604,0.4202740309793469,3.8775682588091094
0.6646235645193628,0.5795659707304806,0.42094636718424744,5.018029511400024
0.6762552097860471,0.5916714615793915,0.4276922609445051,27.827254563218315
0.6828433686841714,0.6024140195229607,0.4355011535106077,39.23186708912746
0.6804757421159685,0.5989267561143452,0.4442604632827514,50.636479615036606
0.684904346882204,0.6061563594792843,0.43822038965007803,228.03121866214627
0.6866531127058164,0.6096838887457485,0.44080963241753357,316.7285881857011
0.6860314268723361,0.6076606428599742,0.4528507799955995,405.4259577092559
0.6870812369078043,0.6105024415226011,0.44129214364237207,1130.432422396466
0.7004467357400332,0.6032542898815909,0.43678710740460747,1492.9356547400714
0.7010457604989887,0.6022332109453544,0.4360471748289529,1855.4388870836765
0.7015678894292837,0.6039868578072791,0.4373171656083748,3881.640803474635
0.7025437942172744,0.604874187450976,0.4379608031152993,4894.741761670114
0.7024322698958139,0.6046340049507978,0.4377861121243641,5907.842719865594
0.7029895513580977,0.6051251627722402,0.4381411401839889,9628.572311867076
0.7038209052008665,0.6058848406061318,0.4386914035090166,11488.937107867818
0.7059113553154458,0.6025210194416724,0.4362562280891502,13349.30190386856
0.707310907677567,0.6033959859737467,0.4368900601669226,17797.603149392646
0.70796298947624,0.6019845981815015,0.43586780092650335,20021.75377215469
0.709680716995605,0.5990806491721561,0.43376522722788835,22245.90439491673
0.710051464832752,0.600075996791287,0.4344852661667118,27157.61938882051
0.7101165936846237,0.5999279564736527,0.43437952013510545,29613.476885772398
0.71012202044198,0.5999160162431317,0.434370066855227,32069.334382724286
0.7101558609175466,0.5998440249996229,0.4343185382745324,37599.887034783416
