Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,10nm_sieving_coefficient,180nm_retentate,180nm_permeate,180nm_cumulative_yield,180nm_sieving_coefficient,300nm_retentate,300nm_permeate,300nm_cumulative_yield,300nm_sieving_coefficient
0.0,0.01,0.0,0.0,0.822719141682694,0.05,0.0,0.0,0.003440147301959363,0.06,0.0,0.0,4.411523864402004e-05
10.00050002500125,0.009993991655211235,6.008344788764955e-07,0.0006008344788764954,0.8227463919141477,0.049999867180934625,1.3281906537766682e-08,2.6563813075533363e-06,0.0034401471297205773,0.059999997948415734,2.0515842614008844e-10,3.419307102334807e-08,4.411523963656852e-05
20.0010000500025,0.00998798669471029,1.2013305289710841e-06,0.001201330528971084,0.8227735774162698,0.049999739052257956,2.609477420465933e-08,5.218954840931866e-06,0.003440147871605156,0.059999995720259956,4.2797400387370806e-10,7.132900064561802e-08,4.4115240175118116e-05
30.001500075003747,0.009981985119013256,1.8014880986744179e-06,0.0018014880986744176,0.8228007538374315,0.04999961092833452,3.890716654779547e-08,7.781433309559094e-06,0.003440148613466236,0.05999999349189314,6.50810685951835e-10,1.0846844765863916e-07,4.411524071371872e-05
40.002000100005,0.00997598692676669,2.401307323331007e-06,0.0024013073233310066,0.8228279237827366,0.049999479875508936,5.20124491065021e-08,1.0402489821300419e-05,0.003440149370728369,0.059999991373749804,8.626250193973409e-10,1.4377083656622348e-07,4.411524122567808e-05
50.00250012500625,0.00996999211635371,3.0007883646289633e-06,0.003000788364628963,0.8228551027623257,0.04999934485797217,6.551420278311284e-08,1.3102840556622569e-05,0.003440149921525432,0.05999998940482237,1.059517762653245e-09,1.7658629377554082e-07,4.411524170157164e-05
60.003000150007495,0.009964000685894,3.599931410599995e-06,0.0035999314105999948,0.8228823347341298,0.04999920673776157,7.932622384296792e-08,1.5865244768593582e-05,0.00344014956408435,0.05999998755266114,1.2447338855827125e-09,2.0745564759711875e-07,4.4115242149242586e-05
70.00350017500875,0.009958012633243807,4.19873667561942e-06,0.00419873667561942,0.8229095576704769,0.049999068274760854,9.317252391441422e-08,1.8634504782882843e-05,0.0034401492118427434,0.0599999857133743,1.4286625694690574e-09,2.381104282448429e-07,4.411524259380176e-05
80.00400020001,0.00995202795599668,4.797204400332059e-06,0.0047972044003320585,0.8229367647964345,0.04999893412285168,1.0658771483206881e-07,2.131754296641376e-05,0.0034401488818189014,0.05999998371177282,1.628822717657858e-09,2.7147045294297635e-07,4.4115243077592675e-05
90.00450022501124,0.009946046652686339,5.395334731366011e-06,0.00539533473136601,0.8229639560914767,0.049998804334902835,1.195665097169966e-07,2.391330194339932e-05,0.00344014857349289,0.05999998154589639,1.8454103603798888e-09,3.0756839339664815e-07,4.4115243601089143e-05
100.0050002500125,0.009940068722432615,5.993127756738523e-06,0.0059931277567385225,0.822991136807057,0.04999867532768577,1.3246723142337132e-07,2.6493446284674264e-05,0.003440148273367232,0.05999997935064897,2.064935102606731e-09,3.441558504344551e-07,4.411524413168462e-05
