Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,10nm_sieving_coefficient,180nm_retentate,180nm_permeate,180nm_cumulative_yield,180nm_sieving_coefficient,300nm_retentate,300nm_permeate,300nm_cumulative_yield,300nm_sieving_coefficient
0.0,0.01,0.0,0.0,0.5670738585175743,0.05,0.0,0.0,0.002544582564313135,0.06,0.0,0.0,1.8730846231170812e-05
10.00050002500125,0.009989270256579478,1.0729743420522374e-06,0.0010729743420522372,0.5672050799498776,0.049999600436928644,3.995630713609456e-08,7.991261427218911e-06,0.0025445757174658566,0.05999999624502567,3.754974323096877e-10,6.258290538494795e-08,1.873080717843683e-05
20.0010000500025,0.009978548832682744,2.1451167317255937e-06,0.002145116731725593,0.5673359909034698,0.04999923726297182,7.627370281829846e-08,1.525474056365969e-05,0.0025445765860021303,0.059999991668713185,8.331286807780309e-10,1.388547801296718e-07,1.8730813544206538e-05
30.001500075003747,0.009967835506926636,3.2164493073363734e-06,0.003216449307336373,0.5674669721031943,0.04999883101712104,1.1689828789587562e-07,2.337965757917512e-05,0.002544577270547538,0.05999998806840225,1.193159774004984e-09,1.98859962334164e-07,1.8730818552332414e-05
40.002000100005,0.009957130269018531,4.286973098146797e-06,0.004286973098146797,0.5675980320226032,0.049998378401509065,1.621598490941042e-07,3.243196981882084e-05,0.0025445777570320773,0.059999985518686225,1.4481313766227074e-09,2.413552294371179e-07,1.8730822099053375e-05
50.00250012500625,0.009946433156783611,5.356684321638835e-06,0.005356684321638834,0.567728952432708,0.04999796305909964,2.036940900362489e-07,4.0738818007249775e-05,0.002544578402835986,0.059999982123589424,1.7876410570321227e-09,2.9794017617202046e-07,1.8730826821720663e-05
60.003000150007495,0.009935744206670866,6.425579332913342e-06,0.006425579332913341,0.5678597129594135,0.04999759272478949,2.407275210513978e-07,4.814550421027956e-05,0.0025445792410028548,0.05999997770785927,2.229214073045178e-09,3.7153567884086294e-07,1.8730832964114955e-05
70.00350017500875,0.009925063403513668,7.493659648633133e-06,0.007493659648633131,0.5679904054542317,0.049997232184819815,2.7678151801937733e-07,5.535630360387546e-05,0.0025445801210668938,0.05999997306974565,2.6930254344011293e-09,4.4883757240018825e-07,1.873083941584995e-05
80.00400020001,0.009914390730678442,8.56092693215568e-06,0.008560926932155679,0.5681210489750369,0.04999687418701001,3.125812989997222e-07,6.251625979994444e-05,0.0025445810120310083,0.05999996837369093,3.1626309067511216e-09,5.27105151125187e-07,1.8730845948182064e-05
90.00450022501124,0.009903726174880287,9.627382511971151e-06,0.00962738251197115,0.5682516592794753,0.049996512717235715,3.48728276429177e-07,6.97456552858354e-05,0.00254458188818354,0.05999996375608966,3.6243910339885962e-09,6.040651723314327e-07,1.8730852371383035e-05
100.0050002500125,0.009893069726182976,1.0693027381702409e-05,0.010693027381702408,0.5683822488352633,0.04999614299942879,3.857000571216962e-07,7.714001142433924e-05,0.002544582729098617,0.059999959325288614,4.067471138249297e-09,6.779118563748828e-07,1.873085853473973e-05
110.00550027501374,0.009882421377998949,1.1757862200105009e-05,0.011757862200105008,0.5685128268304499,0.04999576149557732,4.238504422684438e-07,8.477008845368875e-05,0.0025445835196364975,0.0599999551615868,4.483841319911258e-09,7.473068866518763e-07,1.8730864326554273e-05
120.00600030001499,0.009871781127089327,1.2821887291067193e-05,0.012821887291067192,0.5686433981167673,0.049995365905725626,4.634094274377935e-07,9.26818854875587e-05,0.002544584267695559,0.05999995131723542,4.868276457594814e-09,8.113794095991357e-07,1.8730869674143964e-05
130.00650032501625,0.0098611489735639,1.38851026436099e-05,0.013885102643609898,0.5687739655812536,0.04999495516797425,5.044832025753292e-07,0.00010089664051506584,0.002544584964954244,0.059999947816437915,5.218356208162601e-09,8.697260346937669e-07,1.8730874543841345e-05
140.0070003500175,0.009850524920881131,1.4947507911886768e-05,0.014947507911886765,0.5689045294834161,0.049994529458479965,5.470541520038442e-07,0.00010941083040076883,0.002544585598014656,0.059999944655349934,5.534465006719548e-09,9.22410834453258e-07,1.8730878940993967e-05
150.00750037501874,0.009839908975848157,1.600910241518411e-05,0.016009102415184107,0.5690350860092578,0.04999409019145577,5.909808544233414e-07,0.00011819617088466828,0.002544586172646091,0.059999941802079335,5.8197920666128796e-09,9.699653444354799e-07,1.8730882909964766e-05
160.00800040002,0.00982930114862079,1.7069885137920948e-05,0.017069885137920945,0.5691656403487625,0.04999364001917089,6.359980829110338e-07,0.00012719961658220675,0.002544586495837346,0.059999939196686204,6.080331379432126e-09,1.0133885632386878e-06,1.8730886534131674e-05
170.00850042502125,0.00981870145270351,1.8129854729648992e-05,0.018129854729648988,0.5692961781611233,0.04999318283195079,6.817168049213441e-07,0.00013634336098426882,0.0025445866516398486,0.05999993675118285,6.324881715009107e-09,1.0541469525015177e-06,1.8730889935887764e-05
180.00900045002248,0.009808109904949472,1.9189009505052644e-05,0.019189009505052642,0.5694266780049596,0.04999272375817715,7.276241822859044e-07,0.00014552483645718087,0.002544586794593043,0.05999993434953378,6.565046621417941e-09,1.0941744369029901e-06,1.8730893276641345e-05
190.00950047502374,0.00979752652556051,2.0247347443948996e-05,0.020247347443948994,0.5695571229208387,0.049992269164287874,7.730835712135574e-07,0.00015461671424271147,0.002544586956503897,0.05999993184765575,6.815234424975049e-09,1.1358724041625082e-06,1.8730896756815796e-05
200.010000500025,0.009786951338087121,2.1304866191287833e-05,0.02130486619128783,0.5696874926972076,0.049991826654777104,8.173345222903541e-07,0.0001634669044580708,0.0025445871755584095,0.059999929073417696,7.092658230239147e-09,1.1821097050398578e-06,1.8730900615849633e-05
210.01050052502623,0.009776384369428483,2.2361563057151635e-05,0.022361563057151635,0.5698177638791041,0.04999140507219521,8.594927804795569e-07,0.00017189855609591137,0.0025445874963483154,0.0599999258266408,7.417335920011243e-09,1.2362226533352072e-06,1.873090513219653e-05
220.0110005500275,0.009765825643722408,2.341743562775921e-05,0.02341743562775921,0.5699479126050122,0.049991013445191475,8.986554808534474e-07,0.00017973109617068947,0.002544587964614198,0.059999921902868084,7.809713191939293e-09,1.3016188653232156e-06,1.873091059026107e-05
230.01150057502875,0.009755275051291248,2.4472494870875085e-05,0.02447249487087508,0.5700779799707989,0.04999063661034336,9.363389656650086e-07,0.00018726779313300173,0.002544588504955684,0.059999917644364624,8.235563537301964e-09,1.3725939228836607e-06,1.873091651394398e-05
240.01200060002998,0.009744732540774176,2.5526745922582374e-05,0.02552674592258237,0.5702079907415183,0.04999026534928365,9.734650716360676e-07,0.0001946930143272135,0.002544589071375639,0.059999913259417226,8.674058277761728e-09,1.4456763796269547e-06,1.873092261351314e-05
250.01250062503124,0.009734198112380332,2.6580188761966845e-05,0.02658018876196684,0.5703379473124895,0.04998989874562815,1.0101254371861572e-06,0.00020202508743723144,0.002544589659372602,0.059999908768776554,9.123122344629624e-09,1.520520390771604e-06,1.8730928860103815e-05
260.0130006500325,0.009723671766287084,2.7632823371291655e-05,0.02763282337129165,0.5704678519668719,0.04998953592420025,1.046407579975404e-06,0.0002092815159950808,0.0025445902646300737,0.05999990419226037,9.580773963108814e-09,1.5967956605181356e-06,1.873093522614906e-05
270.01350067503375,0.009713153502640025,2.868464973599734e-05,0.028684649735997336,0.5705977068758892,0.04998917605103096,1.0823948969045286e-06,0.0002164789793809057,0.0025445908830187243,0.059999899548753476,1.0045124652294585e-08,1.6741874420490974e-06,1.8730941685379585e-05
280.014000700035,0.00970264332155298,2.9735667844701828e-05,0.029735667844701823,0.5707275140990645,0.04998881833335886,1.1181666641148457e-06,0.00022363333282296915,0.0025445915105984235,0.05999989485620775,1.0514379225174344e-08,1.7523965375290574e-06,1.8730948212823887e-05
290.0145007250362,0.009692141223107995,3.078587768920042e-05,0.030785877689200415,0.5708572755844674,0.04998846201963013,1.1537980369882633e-06,0.00023075960739765266,0.002544592143620045,0.059999890131642114,1.0986835788627628e-08,1.8311392981046047e-06,1.8730954784808198e-05
300.0150007500375,0.009681647207355341,3.183527926446583e-05,0.031835279264465825,0.5709869931689697,0.049988106399498536,1.1893600501472848e-06,0.00023787201002945695,0.0025445927785271,0.059999885391142566,1.1460885743426095e-08,1.910147623904349e-06,1.8730961378956548e-05
310.01550077503873,0.009671161274313519,3.2883872568648124e-05,0.032883872568648116,0.5711166685785083,0.049987750803825455,1.224919617455006e-06,0.0002449839234910012,0.002544593411957246,0.059999880649862156,1.1935013784233526e-08,1.9891689640389208e-06,1.873096797419063e-05
320.01600080004,0.009660683423969252,3.3931657603074775e-05,0.03393165760307477,0.5712463034283543,0.04998739460467986,1.2605395320151177e-06,0.0002521079064030235,0.002544594040743663,0.059999875922021,1.2407797899605823e-08,2.0679663166009704e-06,1.873097455072997e-05
330.01650082504125,0.009650213656277494,3.4978634372250635e-05,0.03497863437225063,0.5713758992233878,0.04998703721533829,1.2962784661719043e-06,0.0002592556932343808,0.002544594661916332,0.05999987122090628,1.287790937199102e-08,2.14631822866517e-06,1.8730981090091755e-05
340.0170008500425,0.00963975197116142,3.602480288385793e-05,0.03602480288385792,0.5715054573583763,0.049986678090284904,1.3321909715102443e-06,0.00026643819430204887,0.002544595272703251,0.059999866558872225,1.3344112777729267e-08,2.2240187962882112e-06,1.8730987575091016e-05
350.01750087504377,0.009629298368512437,3.707016314875629e-05,0.03707016314875628,0.5716349791182574,0.04998631672521145,1.36832747885561e-06,0.000273665495771122,0.0025445958705315303,0.05999986194734013,1.3805265987052839e-08,2.3008776645088065e-06,1.873099398984042e-05
360.01800090004497,0.009618852848190173,3.811471518098272e-05,0.038114715180982715,0.571764465678422,0.04998595265701727,1.4047342982740677e-06,0.0002809468596548135,0.002544596453028524,0.05999985739679836,1.4260320164086133e-08,2.3767200273476888e-06,1.8731000319750432e-05
370.0185009250462,0.009608415410022483,3.915845899775161e-05,0.039158458997751604,0.5718939181050013,0.04998558546380928,1.4414536190722778e-06,0.00028829072381445555,0.0025445970180228436,0.059999852916802335,1.4708319766845686e-08,2.4513866278076144e-06,1.8731006551529295e-05
380.0190009500475,0.009597986053805452,4.020139461945475e-05,0.040201394619454746,0.572023337355154,0.04998521476490203,1.478523509797495e-06,0.000295704701959499,0.0025445975635453675,0.05999984851597453,1.514840254724013e-08,2.5247337578733554e-06,1.8731012673182935e-05
390.01950097504874,0.009587564779303387,4.124352206966129e-05,0.04124352206966128,0.5721527242773546,0.04998484022081763,1.5159779182375672e-06,0.00030319558364751343,0.002544598087830254,0.059999844202004486,1.557979955107025e-08,2.596633258511708e-06,1.8731018674015036e-05
400.02000100005,0.009577151586248823,4.2284841375117774e-05,0.04228484137511777,0.5722820796116824,0.0499844615332858,1.553846671420937e-06,0.00031076933428418737,0.002544598589315906,0.05999983998164882,1.600183511802893e-08,2.6669725196714883e-06,1.873102454462702e-05
410.02050102505126,0.009566746474342518,4.3325352565748144e-05,0.04332535256574814,0.5724114039901087,0.04998407844524384,1.5921554756166405e-06,0.0003184310951233281,0.002544599066645969,0.05999983586073118,1.6413926881701195e-08,2.7356544802835324e-06,1.8731030276918082e-05
420.02100105005246,0.009556349443253462,4.4365055674653716e-05,0.04436505567465371,0.572540697936787,0.04998369074083667,1.6309259163343077e-06,0.00032618518326686153,0.0025445995186702884,0.0599998318441423,1.681558576956418e-08,2.8025976282606968e-06,1.873103586408513e-05
430.0215010750537,0.009545960492618868,4.5403950738113195e-05,0.04540395073811319,0.5726699618683396,0.049983298245416766,1.6701754583241631e-06,0.0003340350916648326,0.002544599944445888,0.059999827935839974,1.7206416002987167e-08,2.867736000497861e-06,1.873104130062279e-05
440.022001100055,0.009535579622044174,4.644203779558268e-05,0.04644203779558267,0.5727991960941458,0.049982900825544234,1.709917445577025e-06,0.000341983489115405,0.002544600343237977,0.05999982413884903,1.758611509723153e-08,2.9310191828719216e-06,1.8731046582323503e-05
450.02250112505624,0.009525206831103044,4.747931688969562e-05,0.04747931688969561,0.5729274263734843,0.04998249838898677,1.7501611013243056e-06,0.0003500322202648611,0.0025446172809720953,0.059999820455261386,1.7954473861450796e-08,2.9924123102417994e-06,1.8731051706277393e-05
460.0230011500575,0.00951484211933737,4.8515788066262894e-05,0.04851578806626288,0.5730566023170445,0.04998209088471963,1.7909115280380108e-06,0.0003581823056076021,0.0025446176245672975,0.05999981688623601,1.831137639869059e-08,3.051896066448432e-06,1.8731056670872274e-05
470.02350117505875,0.009504485486257272,4.955145137427274e-05,0.04955145137427273,0.5731857488421594,0.0499816783029257,1.8321697074307407e-06,0.00036643394148614815,0.002544617940235225,0.05999981343199894,1.8656800105888683e-08,3.1094666843147806e-06,1.8731061475793813e-05
480.02400120005996,0.009494136931341091,5.058630686589079e-05,0.05058630686589078,0.5733148658320947,0.04998126067499545,1.8739325004556892e-06,0.0003747865000911378,0.00254461822808376,0.05999981009184326,1.899081567387496e-08,3.1651359456458265e-06,1.873106612202536e-05
490.0245012250612,0.009483796454035399,5.162035459646005e-05,0.05162035459646004,0.5734439530642992,0.04998083807352694,1.916192647306645e-06,0.000383238529461329,0.0025446184884339797,0.059999806864129125,1.931358708737142e-08,3.21893118122857e-06,1.8731070611848004e-05
500.0250012500625,0.009473464053754991,5.2653594624500936e-05,0.05265359462450093,0.5735730102106886,0.049980410612325825,1.95893876741799e-06,0.000391787753483598,0.002544618721821178,0.05999980374628375,1.9625371624992208e-08,3.2708952708320344e-06,1.8731074948840527e-05
510.02550127506373,0.009463139729882887,5.3686027011711214e-05,0.053686027011711206,0.5737020368379303,0.04997997844640536,2.0021553594646997e-06,0.00040043107189293987,0.002544618928995903,0.059999800734801406,1.9926519859243575e-08,3.3210866432072624e-06,1.8731079137879495e-05
520.026001300065,0.00945282348177034,5.4717651822966084e-05,0.054717651822966076,0.5738310324077268,0.04997954177198639,2.045822801362345e-06,0.00040916456027246894,0.0025446191109249608,0.05999979782524344,2.02174756565239e-08,3.3695792760873165e-06,1.8731083185139245e-05
530.0265013250662,0.00944251530873682,5.5748469126318056e-05,0.05574846912631805,0.5739599962771003,0.049979100826497334,2.0899173502670883e-06,0.00041798347005341766,0.002544619268792441,0.059999795012238226,2.0498776177123687e-08,3.416462696187281e-06,1.8731087098091815e-05
540.0270013500675,0.009432215210070028,5.677847899299714e-05,0.05677847899299713,0.5740889276986781,0.04997865588857425,2.1344111425756896e-06,0.00042688222851513787,0.002544619404000693,0.05999979228948125,2.0771051875225566e-08,3.4618419792042607e-06,1.8731090885506946e-05
550.0275013750687,0.009421923185025894,5.78076814974106e-05,0.05780768149741059,0.5742178258209774,0.04997820727806075,2.1792721939254994e-06,0.00043585443878509984,0.002544619518171334,0.059999789649735014,2.1035026498904293e-08,3.505837749817382e-06,1.8731094557452157e-05
560.02800140007,0.009411639232828568,5.883607671714317e-05,0.05883607671714316,0.5743466896886924,0.04997775535600806,2.224464399194464e-06,0.00044489287983889283,0.0025446196131461984,0.0599997870848291,2.1291517090126732e-08,3.5485861816877886e-06,1.873109812529267e-05
570.0285014250712,0.00940136335267043,5.9863664732956944e-05,0.059863664732956935,0.5744755182429822,0.04997730052467499,2.2699475325011234e-06,0.0004539895065002247,0.002544619690988277,0.05999978458566015,2.1541433984751892e-08,3.5902389974586487e-06,1.873110160169154e-05
580.0290014500724,0.009391095543712086,6.0890445628791404e-05,0.06089044562879139,0.5746043103217594,0.04997684322752796,2.315677247204611e-06,0.00046313544944092213,0.0025446197539825987,0.05999978214219188,2.178578081253089e-08,3.6309634687551486e-06,1.8731105000609414e-05
590.0295014750737,0.009380835805082366,6.191641949176342e-05,0.06191641949176341,0.5747330646599824,0.04997638394924096,2.361605075904655e-06,0.00047232101518093105,0.0025446198046371175,0.05999977974345503,2.2025654497106978e-08,3.670942416184496e-06,1.8731108337304762e-05
600.030001500075,0.009370584135878327,6.294158641216726e-05,0.06294158641216724,0.574861779889947,0.04997592321569559,2.4076784304415775e-06,0.00048153568608831545,0.002544619845683525,0.05999977737754744,2.2262245256015516e-08,3.7103742093359193e-06,1.8731111628333812e-05
610.0305015250763,0.009360340535165254,6.396594648347454e-05,0.06396594648347453,0.5749904545415832,0.049975461593981044,2.4538406018962938e-06,0.0004907681203792587,0.002544619880078002,0.05999977503163399,2.2496836600684013e-08,3.7494727667806687e-06,1.8731114891550444e-05
620.0310015500775,0.009350105001976658,6.498949980233428e-05,0.06498949980233427,0.575119087042751,0.049974999692394106,2.500030760590314e-06,0.0005000061521180628,0.0025446199110019693,0.05999977269194664,2.2730805336432074e-08,3.7884675560720125e-06,1.8731118146106373e-05
630.0315015750788,0.00933987753531427,6.60122464685729e-05,0.0660122464685729,0.575247675719543,0.04997453816043915,2.546183956085742e-06,0.0005092367912171484,0.002544619941862713,0.05999977034378438,2.2965621562471448e-08,3.827603593745241e-06,1.873112141245096e-05
640.03200160008,0.009329658134148058,6.703418658519419e-05,0.06703418658519418,0.575376218796586,0.04997407768882815,2.5922311171852745e-06,0.0005184462234370549,0.002544619976293995,0.05999976797151328,2.3202848671905994e-08,3.867141445317665e-06,1.8731124712331337e-05
650.0325016250812,0.009319446797416206,6.805532025837933e-05,0.06805532025837932,0.5755047143973481,0.049973619009480684,2.6380990519322032e-06,0.0005276198103864406,0.0025446200181565674,0.05999976555856648,2.344414335173171e-08,3.907357225288618e-06,1.873112806879238e-05
660.0330016500825,0.00930924352402513,6.907564759748689e-05,0.06907564759748688,0.5756331605444477,0.04997316289552391,2.683710447610416e-06,0.0005367420895220832,0.0025446200715386258,0.059999763087444175,2.3691255582836696e-08,3.948542597139449e-06,1.87311315061767e-05
670.0335016750837,0.009299048312849471,7.009516871505282e-05,0.07009516871505281,0.5757615551599676,0.049972710161292566,2.72898387074439e-06,0.000545796774148878,0.0025446201407561724,0.0599997605397136,2.3946028640001194e-08,3.991004773333533e-06,1.8731135050124655e-05
680.034001700085,0.009288861162732096,7.111388372679044e-05,0.07111388372679044,0.5758898960657715,0.049972261662329015,2.7738337670992005e-06,0.0005547667534198401,0.0025446202303532847,0.05999975789600908,2.421039909189758e-08,4.035066515316263e-06,1.873113872757426e-05
690.0345017250862,0.009278682072484095,7.213179275159048e-05,0.07213179275159047,0.576018180983823,0.049971818295383205,2.8181704616805138e-06,0.0005636340923361027,0.002544620345102338,0.059999755136031986,2.4486396801090322e-08,4.081066133515053e-06,1.8731142566761413e-05
700.0350017500875,0.009268511040884789,7.314889591152105e-05,0.07314889591152104,0.576146407536512,0.04997138099841266,2.8619001587345923e-06,0.0005723800317469184,0.0025446204900040504,0.05999975223855076,2.477614492403602e-08,4.129357487339337e-06,1.873114659721954e-05
710.0355017750887,0.009258348066681724,7.416519333182762e-05,0.07416519333182761,0.5762743679372054,0.04997095075058253,2.9049249417482906e-06,0.0005809849883496581,0.0025446242207139667,0.05999974918140089,2.5081859911083415e-08,4.180309985180569e-06,1.8731150849780015e-05
720.0360018000899,0.00924819314859067,7.518068514093308e-05,0.07518068514093305,0.5764024871140743,0.04997052857226552,2.9471427734490598e-06,0.0005894285546898119,0.00254462415198733,0.05999974594148494,2.5405851506473376e-08,4.234308584412229e-06,1.8731155356571775e-05
730.0365018250912,0.009238046285295624,7.61953714704377e-05,0.07619537147043769,0.5765305397082091,0.04997011552504196,2.9884474958049423e-06,0.0005976894991609885,0.002544624137894344,0.059999742494772516,2.575052274833887e-08,4.291753791389811e-06,1.8731160151021585e-05
740.0370018500925,0.00922790747544881,7.72092524551191e-05,0.07720925245511909,0.5766585229095589,0.04996971271169976,3.028728830024576e-06,0.0006057457660049152,0.0025446241850139036,0.059999738816300316,2.6118369968704986e-08,4.353061661450831e-06,1.8731165267853884e-05
750.0375018750938,0.009217776717670677,7.822232823293234e-05,0.07822232823293232,0.5767872053744747,0.049969321276234435,3.0678723765571915e-06,0.0006135744753114383,0.002544610922487482,0.059999734880172066,2.6511982793488977e-08,4.418663798914829e-06,1.8731170743090908e-05
760.038001900095,0.009207654013094188,7.923459869058124e-05,0.07923459869058123,0.5769150335908843,0.04996894029539462,3.1059704605385105e-06,0.000621194092107702,0.0025446113132606128,0.05999973070745788,2.6929254212308733e-08,4.488209035384789e-06,1.873117654742359e-05
770.0385019250962,0.009197539368988492,8.024606310115088e-05,0.08024606310115087,0.5770411091934067,0.049968562854019544,3.1437145980464385e-06,0.0006287429196092877,0.0025446412476262696,0.059999726455287616,2.735447123835972e-08,4.55907853972662e-06,1.8731182462280972e-05
780.0390019500975,0.009187432783948131,8.1256721605187e-05,0.08125672160518699,0.5771688486845848,0.04996818814604462,3.1811853955389516e-06,0.0006362370791077903,0.0025446414627356573,0.05999972214193007,2.7785806993167547e-08,4.630967832194591e-06,1.8731188462250794e-05
790.0395019750987,0.00917733425575225,8.226657442477515e-05,0.08226657442477513,0.5772965386125629,0.04996781600226072,3.2183997739291484e-06,0.0006436799547858296,0.002544641693100568,0.059999717771183625,2.8222881637701035e-08,4.703813606283506e-06,1.8731194542049395e-05
800.0400020001,0.009167243782182824,8.327562178171762e-05,0.0832756217817176,0.5774241794236038,0.04996744625639456,3.255374360544814e-06,0.0006510748721089628,0.0025446419377333127,0.059999713346780635,2.8665321936594388e-08,4.777553656099065e-06,1.8731200696484975e-05
810.0405020251012,0.009157161361024665,8.428386389753344e-05,0.08428386389753342,0.5775517715551991,0.04996707874510872,3.292125489128416e-06,0.0006584250978256832,0.002544642195663783,0.05999970887238742,2.9112761258147158e-08,4.85212687635786e-06,1.8731206920457606e-05
820.0410020501025,0.009147086990065417,8.529130099345844e-05,0.08529130099345843,0.5776793154360966,0.049966713308001634,3.328669199837109e-06,0.0006657338399674217,0.002544642465939425,0.059999704351604254,2.956483957432427e-08,4.927473262387378e-06,1.8731213208959193e-05
830.0415020751037,0.00913702066709555,8.629793329044512e-05,0.08629793329044512,0.5778068114863257,0.049966349787607583,3.3650212392427313e-06,0.0006730042478485462,0.0025446427476252804,0.05999969978796539,3.0021203460756e-08,5.003533910126e-06,1.8731219557073545e-05
840.0420021001049,0.009126962389908374,8.730376100916278e-05,0.08730376100916278,0.577934260117225,0.04996598802939669,3.401197060331806e-06,0.0006802394120663612,0.002544643039803931,0.059999695184939035,3.048150609673801e-08,5.0802510161230015e-06,1.8731225959976262e-05
850.0425021251062,0.009116912156300026,8.830878436999748e-05,0.08830878436999748,0.578061661731468,0.04996562788177495,3.4372118225055434e-06,0.0006874423645011087,0.0025446433415755483,0.059999690545927346,3.094540726523131e-08,5.157567877538552e-06,1.8731232412934903e-05
860.0430021501074,0.00910686996406948,8.931300359305195e-05,0.08931300359305194,0.5781890167230886,0.04996526919608421,3.4730803915798347e-06,0.0006946160783159669,0.0025446436520578483,0.05999968587426647,3.141257335286228e-08,5.235428892143713e-06,1.8731238911308777e-05
870.0435021751088,0.009096835811018543,9.031641889814578e-05,0.09031641889814576,0.578316325477509,0.049964911826602156,3.50881733978526e-06,0.000701763467957052,0.0025446439703861084,0.0599996811732265,3.1882677349922646e-08,5.313779558320441e-06,1.873124545054914e-05
880.04400220011,0.009086809694951849,9.131903050481518e-05,0.09131903050481517,0.5784435883715644,0.049964555630542334,3.5444369457670823e-06,0.0007088873891534164,0.002544644295713169,0.05999967644601149,3.2355398850369525e-08,5.392566475061588e-06,1.8731252026199085e-05
890.0445022251113,0.009076791613676869,9.232083863231324e-05,0.09232083863231322,0.5785708057735295,0.04996420046805416,3.5799531945852497e-06,0.0007159906389170499,0.0025446446272094168,0.05999967169575948,3.2830424051825386e-08,5.471737341970898e-06,1.873125863389352e-05
900.0450022501125,0.009066781565003904,9.332184349960966e-05,0.09332184349960965,0.5786979780431442,0.04996384620222286,3.615379777714395e-06,0.000723075955542879,0.0025446449640627836,0.05999966692554244,3.330744575557805e-08,5.5512409592630075e-06,1.8731265269359234e-05
910.0455022751137,0.00905677954674609,9.432204532539099e-05,0.09432204532539099,0.5788251055316397,0.04996349269906957,3.6507300930438376e-06,0.0007301460186087675,0.0025446453054787624,0.059999662138366334,3.3786163366580723e-08,5.631027227763453e-06,1.8731271928414913e-05
920.046002300115,0.009046785556719396,9.532144432806051e-05,0.0953214443280605,0.5789521885817637,0.04996313982755123,3.6860172448775793e-06,0.0007372034489755158,0.002544645650680388,0.05999965733717107,3.426628289345197e-08,5.711047148908662e-06,1.8731278606971072e-05
930.0465023251162,0.009036799592742619,9.632004072573821e-05,0.0963200407257382,0.5790792275278073,0.04996278745956066,3.7212540439343084e-06,0.0007442508087868616,0.0025446459989082347,0.05999965252483051,3.4747516948475697e-08,5.79125282474595e-06,1.8731285301030072e-05
940.0470023501175,0.009026821652637393,9.731783473626086e-05,0.09731783473626084,0.5792062226956285,0.049962435469926535,3.756453007347398e-06,0.0007512906014694795,0.0025446463494204247,0.059999647704152524,3.522958474760121e-08,5.8715974579335356e-06,1.8731292006686183e-05
