Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,10nm_sieving_coefficient,180nm_retentate,180nm_permeate,180nm_cumulative_yield,180nm_sieving_coefficient,300nm_retentate,300nm_permeate,300nm_cumulative_yield,300nm_sieving_coefficient
0.0,0.01,0.0,0.0,0.7186187758282633,0.05,0.0,0.0,0.0037918767283893254,0.06,0.0,0.0,3.889246176350117e-05
10.00050002500125,0.009991063385098685,8.936614901314184e-07,0.0008936614901314183,0.7186873876545683,0.049999727001447156,2.7299855285261363e-08,5.459971057052272e-06,0.0037918585788556326,0.05999999657025199,3.429748011929616e-10,5.716246686549361e-08,3.8892374942741114e-05
20.0010000500025,0.009982133719308938,1.7866280691061112e-06,0.001786628069106111,0.7187550175044338,0.049999470934414515,5.2906558548993324e-08,1.0581311709798665e-05,0.0037918586574560817,0.059999992621016546,7.37898345742878e-10,1.2298305762381298e-07,3.889237719482044e-05
30.001500075003747,0.0099732110045271,2.6788995472899314e-06,0.002678899547289931,0.7188226340785027,0.049999206835574905,7.93164425100606e-08,1.586328850201212e-05,0.003791858702671913,0.05999998891796433,1.1082035671962905e-09,1.8470059453271508e-07,3.889237930651193e-05
40.002000100005,0.009964295232837258,3.5704767162740907e-06,0.0035704767162740903,0.7188902574408679,0.04999892380573923,1.0761942607737113e-07,2.1523885215474226e-05,0.0037918586861714746,0.05999998579539409,1.4204605912617766e-09,2.3674343187696277e-07,3.8892381087179425e-05
50.00250012500625,0.009955386399925593,4.4613600074406575e-06,0.004461360007440657,0.7189578748416343,0.04999862886904019,1.3711309598160466e-07,2.7422619196320932e-05,0.003791858621806287,0.05999998303786763,1.6962132366150963e-09,2.8270220610251605e-07,3.889238265967807e-05
60.003000150007495,0.009946484505097872,5.351549490212729e-06,0.005351549490212729,0.7190254405990353,0.04999834693148139,1.6530685186130794e-07,3.306137037226158e-05,0.0037918585716499482,0.05999997988148132,2.0118518679864386e-09,3.353086446644064e-07,3.8892384459629286e-05
70.00350017500875,0.00993758955938334,6.241044061665821e-06,0.00624104406166582,0.7190929417900556,0.049998084923992055,1.9150760079502126e-07,3.8301520159004246e-05,0.003791858556649864,0.05999997611371156,2.3886288442782315e-09,3.9810480737970525e-07,3.8892386608226044e-05
80.00400020001,0.009928701565020627,7.12984349793719e-06,0.007129843497937189,0.7191604042773069,0.04999782691111501,2.1730888849921684e-07,4.346177769984336e-05,0.003791858609418654,0.05999997222334327,2.7776656727932875e-09,4.6294427879888124e-07,3.8892388826735335e-05
90.00450022501124,0.009919820513520718,8.017948647927954e-06,0.008017948647927953,0.7192278175420675,0.049997571312912686,2.4286870873149413e-07,4.857374174629882e-05,0.003791859018929321,0.059999968258796416,3.174120358229563e-09,5.290200597049272e-07,3.889239108754536e-05
