Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,10nm_sieving_coefficient,180nm_retentate,180nm_permeate,180nm_cumulative_yield,180nm_sieving_coefficient,300nm_retentate,300nm_permeate,300nm_cumulative_yield,300nm_sieving_coefficient
0.0,0.01,0.0,0.0,0.43419103382118013,0.05,0.0,0.0,0.00020222137385294314,0.06,0.0,0.0,1.1976419867876276e-06
10.00050002500125,0.009989877388132246,1.012261186775461e-06,0.001012261186775461,0.43436902972516744,0.04999987251366388,1.2748633611830615e-08,2.5497267223661224e-06,0.00020201965551378256,0.05999999904226337,9.577366236258037e-11,1.596227706043006e-08,1.1964600070630586e-06
20.0010000500025,0.009979760272114495,2.0239727885506675e-06,0.0020239727885506672,0.4345421329099978,0.04999976188713529,2.3811286471104077e-08,4.762257294220815e-06,0.0002020200763613937,0.05999999779216797,2.207832030432055e-10,3.679720050720092e-08,1.1964625031932437e-06
30.001500075003747,0.009969648171691395,3.03518283086068e-06,0.0030351828308606797,0.43471525820272916,0.049999642653846404,3.573461535981824e-08,7.146923071963647e-06,0.0002020204451717882,0.0599999966962726,3.3037273964599717e-10,5.506212327433286e-08,1.1964646914241876e-06
40.002000100005,0.009959541066075751,4.045893392424913e-06,0.004045893392424912,0.4348884550000128,0.04999950470208243,4.9529791757413034e-08,9.905958351482606e-06,0.00020202069910191557,0.05999999594079974,4.0592002635237355e-10,6.76533377253956e-08,1.1964661999159418e-06
50.00250012500625,0.00994943917112744,5.056082887256123e-06,0.005056082887256123,0.4350616798635578,0.04999935621080116,6.437891988432918e-08,1.2875783976865835e-05,0.0002020208855745284,0.0599999953852337,4.614766297491078e-10,7.69127716248513e-08,1.1964673092433528e-06
60.003000150007495,0.009939342932757627,6.065706724237441e-06,0.0060657067242374406,0.4352347984571364,0.049999223329694205,7.766703058018776e-08,1.553340611603755e-05,0.00020202116039203235,0.059999994567905696,5.432094303927863e-10,9.053490506546438e-08,1.1964689412444073e-06
70.00350017500875,0.009929252248951767,7.074775104823353e-06,0.0070747751048233515,0.4354077989270495,0.04999910888847062,8.911115293906945e-08,1.7822230587813888e-05,0.00020202154316236064,0.05999999343070419,6.569295808310181e-10,1.0948826347183635e-07,1.1964712119533652e-06
80.00400020001,0.009919166805473183,8.083319452681786e-06,0.008083319452681785,0.43558075709577637,0.04999899835515355,1.0016448464546622e-07,2.0032896929093243e-05,0.00020202194857052685,0.0599999922264281,7.773571900245987e-10,1.2955953167076645e-07,1.1964736165936008e-06
90.00450022501124,0.0099090865913523,9.091340864770005e-06,0.009091340864770004,0.4357536805692136,0.049998890208614935,1.1097913850694432e-07,2.2195827701388863e-05,0.0002020223673233072,0.05999999098261528,9.017384722216091e-10,1.5028974537026818e-07,1.1964761001788237e-06
100.0050002500125,0.009899011596593062,1.0098840340693878e-05,0.010098840340693877,0.4359265761493019,0.049998783086703275,1.2169132967296352e-07,2.4338265934592703e-05,0.0002020227911125134,0.05999998972388483,1.027611516425371e-09,1.7126858607089518e-07,1.196478613550771e-06
110.00550027501374,0.009888941812172921,1.1105818782707892e-05,0.01110581878270789,0.4360994498364711,0.04999867578624366,1.3242137563487703e-07,2.6484275126975404e-05,0.00020202321261499192,0.05999998847193713,1.152806286394446e-09,1.9213438106574098e-07,1.1964811133792678e-06
