10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.0933317624675193,0.07282185275712547,0.05585406485924102,0.0
0.093919198420273,0.0735260288765891,0.056876992457955515,29.027566679016893
0.09332752667613396,0.07280222014602562,0.05583882348134839,0.1795010835525662
0.09333062865425866,0.07276912906171638,0.0563158735195686,0.2692516253288493
0.09327937140450052,0.07263517838077858,0.05570917519184329,0.3590021671051324
0.0933017986308411,0.07263156828226684,0.05622973760374253,2.154013002630794
0.09330218160614627,0.07264972304298174,0.055720248101116705,3.051518420393625
0.09331288552714635,0.07261866931369348,0.05622418990197726,3.949023838156456
0.09351409272674932,0.07286221437786422,0.05588313607369576,21.899132193413077
0.09363426583917936,0.07298412393599785,0.05650288220508798,30.87418637104139
0.09373758849637681,0.073139132403545,0.05609602325566064,39.8492405486697
0.0958133323520842,0.07585794084874974,0.05861948302194083,174.80808427906163
0.09677164939301486,0.07691947355494368,0.059002612221212586,242.28750614425763
0.09782432307749425,0.07827800047078587,0.06043931299266964,309.7669280094536
0.10800593166820902,0.0888936598494853,0.06818567071124541,1041.5524922851412
0.11538772534561037,0.09918621666566246,0.07611866365964871,1407.4452744229848
0.12088211391581165,0.10451841916497713,0.08019352707517412,1773.3380565608286
0.1504636166413984,0.1375823285477757,0.1055732849959569,3538.701728479557
0.17497911529533208,0.1623185065894028,0.12456769660362986,4421.383564438921
0.19400394622464895,0.18189597633435825,0.1395922395409104,5304.065400398285
0.24083564512937572,0.2194432108188009,0.16840698636872803,6953.606629374773
0.26497485103136104,0.24433136502952452,0.1875067381176383,7778.377243863017
0.2858486953249505,0.2680660029868055,0.20572115694051438,8603.14785835126
0.26769360892652166,0.1825493917263782,0.14009346620716834,10605.965849246088
0.2923866346658027,0.19601655144940391,0.15042860502223304,11607.374844693502
0.30820600747761856,0.21805877113891337,0.16734400479311248,12608.783840140917
0.27574704472737355,0.13673466160139547,0.10493395593280191,14958.414403940913
0.291634768742191,0.1378951168034861,0.10582459331985057,16133.22968584091
0.3003723576116335,0.15109286114552672,0.11595261995215413,17308.04496774091
0.2758698926862052,0.11108091852784682,0.08524658857276991,21034.024010716705
0.28529716121768117,0.10843710548203929,0.08321764797395581,22897.0135322046
0.2900785978395326,0.11575189753928708,0.08883136598982751,24760.003053692497
0.27563600479404954,0.09868631186811447,0.07573462392509961,19818.80412253685
0.2817675875862714,0.09569270355011072,0.0734372258830206,21074.183699934823
0.28472126204568576,0.10026831986569038,0.07694883240931626,22329.563277332792
0.275712675906156,0.09204215423753939,0.07063569307672422,18986.441845756446
0.28011964228113806,0.08939993657060766,0.06860798944040099,19825.640284764217
0.28218687722637015,0.09263819986712449,0.07109311040537018,20664.838723771983
0.2759287506594292,0.08808161468299737,0.06759627967632935,18387.837743336364
0.27939067736529705,0.08577434108101706,0.06582561996366776,18927.73413113409
0.2809896096206999,0.08829826454215815,0.06776245805033347,19467.630518931815
0.27619984849568663,0.08546723187647823,0.06558992268862433,18046.34482937656
0.2791129200782194,0.08339536681452885,0.06399991077792111,18415.49476019439
0.28044435882204116,0.0855129212454201,0.06562492863178165,18784.644691012218
0.2764906062104216,0.08358703496682521,0.064147004096757,17857.283830651926
0.2790692288569786,0.0816695564124543,0.06267547902148755,18131.903262107437
0.28023870422233826,0.08353804061484627,0.06410935624242259,18406.522693562943
0.283025755220962,0.08521544090094377,0.06539685148340935,17748.65538327777
0.28440808832855513,0.08609366350637748,0.06607073082858476,17968.960591046205
