Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.02,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
10,0.019992014831672587,1.3574786156601027e-06,0.0003992584163706736,0.0999676599492429,5.4978086287066835e-06,0.00032340050757095895,0.11997057990548526,5.001416067501661e-06,0.0002451674542894855,4.990102945066547e-08,4.990102945066547e-08,0.0005870709347137114
20,0.019984032180292977,2.714529350193917e-06,0.0007983909853511717,0.09993533567903136,1.0992934564670219e-05,0.0006466432096864372,0.1199411244254675,1.000884767052201e-05,0.0004906297877708132,9.980205890133093e-08,9.980205890133093e-08,0.0011741418694274227
30,0.019976052052557425,4.07115106523788e-06,0.0011973973721287612,0.0999029916395989,1.649142126818864e-05,0.0009700836040110739,0.11991177507649858,1.4998236995239464e-05,0.0007352076958451192,1.497030883519964e-07,1.497030883519964e-07,0.001761212804141134
40,0.019968074440651382,5.427345089264975e-06,0.0015962779674308925,0.09987061561754344,2.199534501761639e-05,0.0012938438245656547,0.11988257990033799,1.996141694254064e-05,0.0009785008305167597,1.9960411780266186e-07,1.9960411780266186e-07,0.0023482837388548454
50,0.01996009929405426,6.7831200107756745e-06,0.001995035297287062,0.09983823528489486,2.7500001567876218e-05,0.0016176471510515045,0.11985342457774466,2.4917821783406344e-05,0.001221461852127792,2.495051472533273e-07,2.495051472533273e-07,0.0029353546735685567
60,0.01995212660222352,8.138477622000809e-06,0.002393669888823946,0.09980586046481765,3.3003720980999914e-05,0.0019413953518234717,0.11982426916955245,2.9874241176082603e-05,0.0014644235870628908,2.994061767039928e-07,2.994061767039928e-07,0.003522425608282268
70,0.019944156368481587,9.493417358129836e-06,0.002792181575920649,0.09977349161103935,3.850642612331202e-05,0.002265083889606556,0.11979511219309881,3.4830927173200775e-05,0.0017073983908432178,3.4930720615465824e-07,3.4930720615465824e-07,0.004109496542995979
80,0.01993618859615087,1.0847938654352226e-05,0.00319057019245661,0.09974112917728743,4.4008039861137065e-05,0.0025887082271257578,0.11976595216572121,3.97881318273922e-05,0.0019503986189899347,3.992082356053237e-07,3.992082356053237e-07,0.004696567477709691
90,0.019928223288553776,1.2202040945857432e-05,0.0035888355723111554,0.09970877361728941,4.950848506079959e-05,0.0029122638271058543,0.11973678760475712,4.4746107191288236e-05,0.0021934366270239813,4.491092650559892e-07,4.491092650559892e-07,0.005283638412423402
100,0.019920260449012735,1.3555723667834927e-05,0.00398697754936328,0.09967642538477281,5.500768458862416e-05,0.0032357461522719566,0.11970761702754398,4.970510531752025e-05,0.0024365247704667414,4.990102945066546e-07,4.990102945066546e-07,0.005870709347137113
110,0.01991230008085015,1.4908986255474167e-05,0.004384995957492532,0.09964408493346509,6.050556131093529e-05,0.0035591506653491756,0.11967843895141929,5.466537825871956e-05,0.0026796754048392657,5.489113239573202e-07,5.489113239573202e-07,0.0064577802818508254
120,0.01990434218738844,1.626182814396462e-05,0.004782890630578018,0.09961175271709378,6.600203809405751e-05,0.003882472829062178,0.11964925189372047,5.9627178067517535e-05,0.002922900885662716,5.988123534079856e-07,5.988123534079856e-07,0.007044851216564536
130,0.019896386771950023,1.7614248768495744e-05,0.005180661402498843,0.09957942918938638,7.149703780431538e-05,0.004205708106136297,0.11962005437178502,6.459075679654552e-05,0.0031662135684581427,6.48713382858651e-07,6.48713382858651e-07,0.007631922151278247
140,0.01988843383785731,1.8966247564257005e-05,0.005578308107134555,0.0995471148040704,7.699048330803345e-05,0.004528851959296087,0.11959084490295037,6.955636649843488e-05,0.00340962580874693,6.986144123093165e-07,6.986144123093165e-07,0.008218993085991957
150,0.019880483388432717,2.0317823966437867e-05,0.00597583057836415,0.09951481001487332,8.248229747153624e-05,0.004851899851266883,0.119561622004554,7.452425922581697e-05,0.0036531499620499064,7.485154417599821e-07,7.485154417599821e-07,0.008806064020705672
160,0.01987253542699866,2.1668977410227786e-05,0.006373228650067064,0.09948251527552267,8.797240316114828e-05,0.005174847244773351,0.11953238419393339,7.949468703132312e-05,0.0038967983838883447,7.984164712106475e-07,7.984164712106475e-07,0.009393134955419382
170,0.01986458995687755,2.3019707330816234e-05,0.006770502156122404,0.09945023103974591,9.346072324319414e-05,0.005497689602540934,0.11950312998842597,8.446790196758469e-05,0.004140583429783629,8.483175006613131e-07,8.483175006613131e-07,0.009980205890133095
180,0.019856646981391807,2.437001316339267e-05,0.007167650930409719,0.0994179577612706,9.894718058399833e-05,0.0058204223872939664,0.11947385790536921,8.944415608723304e-05,0.004384517455256476,8.982185301119785e-07,8.982185301119785e-07,0.010567276824846806
190,0.01984870650386384,2.5719894343146553e-05,0.007564674806808003,0.0993856958938242,0.00010443169804988541,0.006143041061758003,0.11944456646210058,9.44237014428995e-05,0.004628612815828492,9.48119559562644e-07,9.48119559562644e-07,0.011154347759560515
200,0.019840768527616074,2.7069350305267352e-05,0.00796157361919636,0.09935344589113423,0.00010991419850717992,0.006465541088657711,0.11941525417595755,9.940679008721546e-05,0.0048728818670203955,9.980205890133095e-07,9.980205890133095e-07,0.011741418694274228
210,0.019832833055970913,2.8418380484944527e-05,0.008358347201454341,0.0993212082069282,0.00011539460482220638,0.006787917930717979,0.11938591956427756,0.00010439367407281223,0.005117336964353569,1.047921618463975e-06,1.047921618463975e-06,0.012328489628987941
220,0.019824900092250776,2.9766984317367542e-05,0.008754995387461273,0.0992889832949336,0.00012087283986128936,0.007110167050664029,0.1193565611443981,0.0001093846054523212,0.0053619904633490645,1.0978226479146404e-06,1.0978226479146404e-06,0.012915560563701651
230,0.01981696963977808,3.111516123772585e-05,0.009151518011095927,0.09925677160887793,0.00012634882649075336,0.0074322839112207495,0.11932717743365662,0.00011437983627837366,0.005606854719528154,1.1477236773653059e-06,1.1477236773653059e-06,0.013502631498415362
