Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.02,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
10,0.01999598978000211,6.817373996413342e-07,0.00020051099989448762,0.10000004475972428,-7.609153129072614e-09,-4.475972428252817e-07,0.1200000432130923,-7.3462256884795645e-09,-3.6010910253736483e-07,1.367071352059219e-07,1.367071352059219e-07,0.0016083192377167282
20,0.01999197889961891,1.3635870647849012e-06,0.0004010550190544082,0.10000009754143166,-1.658204338326754e-08,-9.754143164286688e-07,0.12000009477488048,-1.6111729681706967e-08,-7.897906706411106e-07,2.734142704118438e-07,2.734142704118438e-07,0.0032166384754334565
30,0.019987967036840068,2.0456037371884757e-06,0.0006016481579965705,0.10000015079908547,-2.5635844530397627e-08,-1.5079908546322685e-06,0.12000014673038344,-2.4944165184680878e-08,-1.2227531953623583e-06,4.101214056177657e-07,4.101214056177657e-07,0.004824957713150184
40,0.019983954173868803,2.727790442303187e-06,0.0008022913065598436,0.10000020403602351,-3.468612399833008e-08,-2.0403602349894356e-06,0.12000019855575285,-3.375447798289056e-08,-1.6546312737730773e-06,5.468285408236876e-07,5.468285408236876e-07,0.006433276950866913
50,0.019979940292908352,3.4101502055801664e-06,0.0010029853545824308,0.10000025675558362,-4.364844921493208e-08,-2.5675558361637485e-06,0.12000024972714037,-4.245361386182527e-08,-2.081059503167282e-06,6.835356760296095e-07,6.835356760296095e-07,0.008041596188583642
60,0.019975925376161937,4.09268605247054e-06,0.0012037311919032012,0.10000030846110357,-5.243838760807082e-08,-3.084611035708562e-06,0.12000029972069769,-5.09525186069743e-08,-2.497672480838986e-06,8.202428112355315e-07,8.202428112355315e-07,0.00964991542630037
70,0.01997190940583279,4.7754010084254396e-06,0.001404529708360469,0.1000003586559212,-6.097150660561349e-08,-3.58655921206541e-06,0.1200003480125765,-5.916213800382687e-08,-2.9001048043042488e-06,9.569499464414535e-07,9.569499464414535e-07,0.011258234664017099
80,0.019967892364236066,5.458298079868914e-06,0.0016053817881966914,0.10000040684632341,-6.916387498036423e-08,-4.0684632340859395e-06,0.1200003940822494,-6.699398239591552e-08,-3.2840187449423297e-06,1.0936570816473753e-06,1.0936570816473753e-06,0.012866553901733826
90,0.019963874279108958,6.1413725514773075e-06,0.00180628604455213,0.10000045373922736,-7.713566865085662e-08,-4.537392273462615e-06,0.12000043875410639,-7.45881980864542e-08,-3.6562842200549284e-06,1.230364216853297e-06,1.230364216853297e-06,0.014474873139450553
