Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.7827204415809771,0.5570514102125209,0.380437525481011
10,0.009992794891284454,7.205108715545784e-07,0.0007205108715546693,0.04997447108955462,2.5528910445389872e-06,0.0005105782089076527,0.05997838133934056,2.1618660659433716e-06,0.0003603110109906549,4.60415429937383e-08,4.60415429937383e-08,0.000920830859874766,0.7829684642611605,0.5542534563152257,0.3954935893341576
20,0.00998559453542996,1.4405464570041294e-06,0.0014405464570040882,0.04994888626756795,5.111373243205858e-06,0.0010222746486410195,0.05995714589114278,4.285410885721157e-06,0.0007142351476202569,9.208308598747658e-08,9.208308598747658e-08,0.0018416617197495315,0.7827218574382101,0.5570630096962954,0.3804481295847744
30,0.009978398886349821,2.1601113650178973e-06,0.002160111365017925,0.04992345516505151,7.65448349484952e-06,0.0015308966989697748,0.0599351139216703,6.488607832969559e-06,0.0010814346388282603,1.381246289812149e-07,1.381246289812149e-07,0.002762492579624298,0.7827216126195594,0.5538489385104923,0.39529140308517446
40,0.009971207988164428,2.879201183557279e-06,0.002879201183557223,0.049897751952707514,1.0224804729249521e-05,0.0020449609458497164,0.05991467015377398,8.532984622601404e-06,0.001422164103766943,1.8416617197495323e-07,1.8416617197495323e-07,0.0036833234394990644,0.7827217755726754,0.5570396430474606,0.3804257288263324
50,0.009964021870758167,3.5978129241833225e-06,0.0035978129241833745,0.049872098944909814,1.2790105509019344e-05,0.002558021101803809,0.05989404241161322,1.059575883867764e-05,0.0017659598064463378,2.3020771496869146e-07,2.3020771496869146e-07,0.004604154299373829,0.7827216224366159,0.5538171974436519,0.39530737706246616
60,0.009956840531452054,4.315946854794665e-06,0.004315946854794639,0.049846760036175795,1.532399638242099e-05,0.003064799276484176,0.059871770346720164,1.2822965327983307e-05,0.0021371608879972026,2.7624925796242976e-07,2.7624925796242976e-07,0.005524985159248595,0.7827212463110333,0.5570252943237012,0.3804121505009755
70,0.009949663938420353,5.033606157964726e-06,0.005033606157964776,0.04982145616320112,1.7854383679888854e-05,0.0035708767359776683,0.059849387637873334,1.506123621266592e-05,0.0025102060354443845,3.2229080095616806e-07,3.2229080095616806e-07,0.006445816019123361,0.7827206944890709,0.5537935211680222,0.39531731560496153
80,0.00994249207004435,5.750792995565149e-06,0.005750792995565024,0.049796073396779106,2.039266032209038e-05,0.0040785320644178835,0.059827513972427554,1.7248602757243838e-05,0.002874767126207378,3.683323439499064e-07,3.683323439499064e-07,0.007366646878998128,0.782721186350281,0.5569921303196563,0.380380566697918
90,0.009935324915833292,6.46750841667082e-06,0.006467508416670875,0.049770557226201065,2.29442773798941e-05,0.004588855475978759,0.05980644567119186,1.9355432880813196e-05,0.0032259054801356823,4.143738869436447e-07,4.143738869436447e-07,0.008287477738872893,0.7827229777986604,0.5537520157155679,0.39534151494984254
100,0.0099281624764244,7.183752357559868e-06,0.007183752357559969,0.04974491255925631,2.5508744074369637e-05,0.005101748814873797,0.059786155688429515,2.1384431157047887e-05,0.0035640718595080223,4.60415429937383e-07,4.60415429937383e-07,0.00920830859874766,0.7827294891241319,0.5569723489990084,0.38035790493614385
110,0.009921004763582864,7.899523641713671e-06,0.007899523641713646,0.04971920372223213,2.807962777678768e-05,0.005615925555357393,0.059766293611858,2.3370638814199592e-05,0.0038951064690333492,5.064569729311214e-07,5.064569729311214e-07,0.010129139458622429,0.7827301994630884,0.5537255033262698,0.3953683112277186
120,0.009913851800201831,8.614819979816844e-06,0.008614819979816835,0.04969355445991381,3.0644554008620006e-05,0.006128910801723841,0.05974618566264902,2.5381433735097744e-05,0.004230238955849619,5.524985159248598e-07,5.524985159248598e-07,0.011049970318497197,0.7827321012580011,0.5569816568191084,0.3803663493288234
130,0.009906703615742713,9.329638425728795e-06,0.009329638425728759,0.049668137971604874,3.318620283951357e-05,0.0066372405679026025,0.05972488789850812,2.7511210149187204e-05,0.004585201691531315,5.985400589185978e-07,5.985400589185978e-07,0.011970801178371956,0.7827317246414205,0.5537245159759583,0.3953697461176098
140,0.009899560141577769,1.004398584222321e-05,0.010043985842223213,0.04964288782425202,3.571121757479937e-05,0.007142243514959734,0.05970274080362527,2.9725919637472224e-05,0.004954319939578844,6.445816019123361e-07,6.445816019123361e-07,0.012891632038246722,0.7827445091946109,0.5569928950539842,0.3803719578495417
150,0.009892421346095649,1.0757865390435114e-05,0.010757865390435106,0.049617692827547646,3.8230717245236434e-05,0.007646143449047127,0.05968034689327419,3.1965310672579476e-05,0.0053275517787634286,6.906231449060744e-07,6.906231449060744e-07,0.013812462898121488,0.7827497010354636,0.553747799867141,0.3953876322174242
160,0.009885287234907973,1.1471276509202756e-05,0.011471276509202766,0.049592512980740654,4.0748701925935246e-05,0.00814974038518701,0.059657930409853,3.420695901469943e-05,0.005701159835783343,7.366646878998127e-07,7.366646878998127e-07,0.014733293757996254,0.7827769063862774,0.5570054168529105,0.3803722076909417
170,0.009878157812323726,1.2184218767627542e-05,0.01218421876762743,0.04956731610719679,4.326838928032174e-05,0.00865367785606419,0.05963567185825696,3.6432814174303205e-05,0.006072135695717296,7.82706230893551e-07,7.82706230893551e-07,0.01565412461787102,0.7827846661087016,0.553787731082335,0.39543140393746196
180,0.00987103308134926,1.289669186507403e-05,0.012896691865074028,0.04954207785439864,4.579221456013729e-05,0.009158442912027276,0.05961370800587856,3.862919941214253e-05,0.006438199902023878,8.287477738872893e-07,8.287477738872893e-07,0.016574955477745786,0.7827917436047723,0.5570463525398918,0.38040508163090814
190,0.009863913043688301,1.3608695631169945e-05,0.013608695631169843,0.049516781693945626,4.8321830605438663e-05,0.009664366121087564,0.059592131882607494,4.078681173924979e-05,0.006797801956541782,8.747893168810276e-07,8.747893168810276e-07,0.017495786337620552,0.7827892964359568,0.5537681893203282,0.39544328162871467
200,0.009856797699741938,1.4320230025806154e-05,0.01432023002580618,0.04949141892155403,5.085810784459811e-05,0.010171621568919487,0.05957099278083061,4.290072191693798e-05,0.0071501203194898055,9.208308598747659e-07,9.208308598747659e-07,0.01841661719749532,0.782824117797019,0.557069675866155,0.3804167626295542
210,0.009849687048608634,1.503129513913669e-05,0.015031295139136591,0.049465988657056974,5.340113429430327e-05,0.010680226858860609,0.059550296255431984,4.497037445680074e-05,0.007495062409466957,9.668724028685044e-07,9.668724028685044e-07,0.019337448057370088,0.782842028367409,0.5538493000179798,0.3954890589567177
