Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.6082665786054967,0.3379062942175777,0.2430953513668445
10,0.009989883413205307,1.0116586794692346e-06,0.001011658679469396,0.04997198693406209,2.8013065937919973e-06,0.0005602613187583039,0.059975099228031445,2.490077196855048e-06,0.00041501286614253896,8.319419709858774e-08,8.319419709858774e-08,0.0016638839419717546,0.6088080173979679,0.3367696683410753,0.25723746327799846
20,0.009979774997072723,2.0225002927274195e-06,0.002022500292727658,0.04994405163551714,5.594836448286112e-06,0.0011189672896572134,0.05994961287639618,5.038712360382212e-06,0.000839785393397019,1.6638839419717542e-07,1.6638839419717542e-07,0.0033277678839435084,0.6082701865959569,0.337946356578189,0.2431266019227846
30,0.00996967473559136,3.03252644086382e-06,0.0030325264408640473,0.04991600324830299,8.399675169701267e-06,0.0016799350339402608,0.059925201731539444,7.479826846055469e-06,0.0012466378076758655,2.495825912957632e-07,2.495825912957632e-07,0.004991651825915264,0.6082699153570151,0.3359895372888833,0.2567208301325923
40,0.00995958274151225,4.041725848774723e-06,0.004041725848774935,0.04988786793908862,1.1213206091138032e-05,0.0022426412182275923,0.059901737368617425,9.826263138257009e-06,0.0016377105230428457,3.3277678839435084e-07,3.3277678839435084e-07,0.006655535767887017,0.60827099670877,0.33788502623660527,0.24307824676084971
50,0.009949498994131072,5.050100586892711e-06,0.005050100586892814,0.0498601030477581,1.398969522419083e-05,0.0027979390448380492,0.05987529312344607,1.2470687655392299e-05,0.002078447942565509,4.1597098549293856e-07,4.1597098549293856e-07,0.00831941970985877,0.6082709620433232,0.3359261222336667,0.2567083422659379
60,0.009939423423242734,6.0576576757265446e-06,0.006057657675726635,0.04983231500121019,1.6768499878981683e-05,0.003353699975796265,0.05984917063904854,1.5082936095145081e-05,0.0025138226825242027,4.991651825915262e-07,4.991651825915262e-07,0.009983303651830524,0.6082703206168781,0.3378477857020372,0.24304897499792621
70,0.009929356005752251,7.064399424774697e-06,0.007064399424774881,0.04980434411549974,1.9565588450026167e-05,0.003913117690005241,0.05982467356311945,1.7532643688054868e-05,0.0029221072813424565,5.82359379690114e-07,5.82359379690114e-07,0.01164718759380228,0.6082692120756665,0.3358743273755817,0.2566956124479666
80,0.009919296777936704,8.070322206329486e-06,0.008070322206329639,0.04977619363580139,2.2380636419862068e-05,0.0044761272839722865,0.059801797971834776,1.9820202816521986e-05,0.003303367136087032,6.655535767887018e-07,6.655535767887018e-07,0.013311071535774035,0.6082735364787055,0.33776272700525156,0.2429813926556999
90,0.009909245835445227,9.075416455477071e-06,0.00907541645547727,0.04974802973640951,2.5197026359049366e-05,0.005039405271809905,0.05977923236985192,2.2076763014807576e-05,0.003679460502467924,7.487477738872897e-07,7.487477738872897e-07,0.014974955477745792,0.6082748996088453,0.33578524890869227,0.2566800763880976
100,0.009899203308053233,1.0079669194676668e-05,0.010079669194676733,0.0497201575913198,2.7984240868020697e-05,0.005596848173604063,0.05975453704087292,2.4546295912707564e-05,0.004091049318784679,8.319419709858769e-07,8.319419709858769e-07,0.016638839419717538,0.6082885821803834,0.3377050608660279,0.24293541109183908
110,0.009889168955178137,1.1083104482186223e-05,0.011083104482186412,0.049692497837426304,3.0750216257370046e-05,0.006150043251473947,0.059728186309313896,2.7181369068609905e-05,0.0045302281781016696,9.151361680844647e-07,9.151361680844647e-07,0.018302723361689293,0.6082929736635446,0.3357523178340192,0.25668746456339064
120,0.009879142694435324,1.2085730556467513e-05,0.012085730556467666,0.049664878227679045,3.351217723209613e-05,0.0067024354464191305,0.05970155734192344,2.984426580765507e-05,0.004974044301275904,9.983303651830525e-07,9.983303651830525e-07,0.01996660730366105,0.6082961203501243,0.33773231950422805,0.2429560755170336
130,0.00986912455685257,1.3087544314742908e-05,0.013087544314743127,0.04963722824833924,3.6277175166077164e-05,0.007255435033215352,0.05967526883897172,3.247311610282724e-05,0.005412186017137888,1.08152456228164e-06,1.08152456228164e-06,0.0216304912456328,0.6082954078135298,0.3357338100381302,0.25668255422361863
140,0.009859114564176975,1.408854358230232e-05,0.014088543582302604,0.04960950029739847,3.904997026015401e-05,0.007809994052030644,0.05964973995930217,3.50260040697823e-05,0.005837667344963715,1.1647187593802278e-06,1.1647187593802278e-06,0.023294375187604556,0.60831969225709,0.33773960504162176,0.24296009538950378
150,0.009849112728874966,1.5088727112503203e-05,0.01508872711250342,0.0495816696845787,4.183303154213026e-05,0.008366606308426006,0.05962519032033152,3.748096796684776e-05,0.006246827994474624,1.2479129564788156e-06,1.2479129564788156e-06,0.02495825912957631,0.6083326444196685,0.33577900339655425,0.256716509164912
160,0.009839119054132293,1.608809458677055e-05,0.01608809458677074,0.04955373463133228,4.462653686677216e-05,0.008925307373354396,0.059601639998049766,3.983600019502286e-05,0.006639333365837219,1.3311071535774034e-06,1.3311071535774034e-06,0.026622143071548067,0.6083926348975397,0.3377584418891431,0.24296820784869913
170,0.009829133533854029,1.70866466145969e-05,0.017086646614597134,0.049525716270841916,4.7428372915808626e-05,0.00948567458316174,0.05957890952702021,4.2109047297978474e-05,0.0070181745496631365,1.4143013506759914e-06,1.4143013506759914e-06,0.028286027013519826,0.6084057875079912,0.3358666445498889,0.25679250517234814
180,0.009819156152664574,1.8084384733542335e-05,0.01808438473354257,0.04949765864802069,5.023413519793129e-05,0.010046827039586148,0.05955661990037943,4.433800996205715e-05,0.007389668327009491,1.4974955477745787e-06,1.4974955477745787e-06,0.02994991095549157,0.6084194424029048,0.33786276586103353,0.24304856740088446
190,0.009809186885907654,1.908131140923448e-05,0.019081311409234636,0.04946962871951206,5.303712804879444e-05,0.010607425609758803,0.05953419256983727,4.6580743016273147e-05,0.007763457169378873,1.580689744873167e-06,1.580689744873167e-06,0.03161379489746333,0.608414650301332,0.3358086696582854,0.2567769931283557
200,0.009799225699646313,2.0077430035368502e-05,0.02007743003536866,0.04944171635368985,5.582836463101509e-05,0.011165672926202963,0.059510849445676875,4.891505543231235e-05,0.008152509238718686,1.6638839419717547e-06,1.6638839419717547e-06,0.03327767883943509,0.6084843751388098,0.33785799317162957,0.24303951506370808
210,0.009789272545630614,2.107274543693854e-05,0.02107274543693871,0.04941401960009677,5.859803999032334e-05,0.011719607998064707,0.059485730800656444,5.1426919934355084e-05,0.008571153322392555,1.7470781390703418e-06,1.7470781390703418e-06,0.03494156278140684,0.6085164720377371,0.33594407112605656,0.2568723238041987
220,0.00977932734313653,2.206726568634685e-05,0.022067265686346982,0.04938644045432462,6.135595456753783e-05,0.01227119091350759,0.05945957933816554,5.404206618344537e-05,0.009007011030574219,1.8302723361689296e-06,1.8302723361689296e-06,0.03660544672337859,0.6086746303891876,0.3378681640559667,0.24303142346747178
230,0.009769390114175476,2.3060988582452308e-05,0.023060988582452424,0.04935890586316103,6.410941368389704e-05,0.012821882736779422,0.05943302825797605,5.669717420239443e-05,0.009449529033732529,1.913466533267517e-06,1.913466533267517e-06,0.03826933066535034,0.6087137514042319,0.3361545406431745,0.25707194947530104
240,0.009759460900099527,2.4053909990047198e-05,0.024053909990047306,0.04933138726857555,6.686127314244572e-05,0.013372254628489122,0.059406358553419844,5.93641446580152e-05,0.00989402410966922,1.996660730366105e-06,1.996660730366105e-06,0.0399332146073221,0.6087529722892343,0.33816205540278343,0.24325559361374674
250,0.009749539736174467,2.5046026382553223e-05,0.025046026382553377,0.049303860747688756,6.961392523112465e-05,0.013922785046224906,0.0593798067481631,6.201932518368945e-05,0.010336554197281633,2.0798549274646927e-06,2.0798549274646927e-06,0.04159709854929385,0.6087325813177086,0.3358205967831708,0.25698452665733923
260,0.009739626651579784,2.6037334842021482e-05,0.02603733484202153,0.049276307012772295,7.236929872277061e-05,0.014473859744554174,0.059353564896206315,6.464351037936781e-05,0.010773918396561388,2.1630491245632805e-06,2.1630491245632805e-06,0.04326098249126561,0.6088754781417953,0.3378773266896387,0.24302346950569767
270,0.009729721669408673,2.702783305913248e-05,0.0270278330591327,0.04924871141124884,7.512885887511639e-05,0.015025771775023178,0.059327780581884294,6.722194181156977e-05,0.011203656968595044,2.2462433216618683e-06,2.2462433216618683e-06,0.04492486643323736,0.6089459978847547,0.335812657373437,0.25711778721545175
