Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.6565025970963781,0.488175748404209,0.3389130956229426
5,0.009994455951602713,5.544048397288494e-07,0.0005544048397287948,0.04997943082428171,2.0569175718290814e-06,0.0004113835143658706,0.059982515222740784,1.7484777259210736e-06,0.00029141295432022485,4.2233338582226625e-08,4.2233338582226625e-08,0.0008446667716445324,0.656883173461488,0.4863397529994539,0.3519189859033446
10,0.009988914468513832,1.108553148616872e-06,0.0011085531486167977,0.04995891809358996,4.108190641003987e-06,0.0008216381282007967,0.059964706328156106,3.529367184389231e-06,0.0005882278640648719,8.446667716445326e-08,8.446667716445326e-08,0.001689333543289065,0.6565115834151088,0.48822486302130735,0.33895521756208696
15,0.009983375563071217,1.6624436928783654e-06,0.0016624436928782682,0.049938407139527345,6.159286047265599e-06,0.0012318572094531799,0.05994693002580778,5.306997419221536e-06,0.0008844995698702451,1.267000157466799e-07,1.267000157466799e-07,0.0025340003149335977,0.6565127040826537,0.48587254868128377,0.3516186079418243
20,0.009977839228423203,2.2160771576797946e-06,0.0022160771576797966,0.04991789380242235,8.21061975776555e-06,0.001642123951553054,0.05992921155515515,7.07884448448498e-06,0.0011798074140808579,1.689333543289065e-07,1.689333543289065e-07,0.0033786670865781298,0.656513864196952,0.4882279212608527,0.3389574049867917
25,0.009972305457718125,2.7694542281876228e-06,0.002769454228187529,0.04989737392260345,1.0262607739655478e-05,0.0020525215479311187,0.05991157615565753,8.842384434246556e-06,0.0014737307390411125,2.1116669291113317e-07,2.1116669291113317e-07,0.004223333858222663,0.6565371529529195,0.48590433942934663,0.3516384365806239
30,0.009966774244104318,3.322575589568317e-06,0.0033225755895682774,0.04987684334039913,1.2315665960087008e-05,0.002463133192017408,0.059894049066774264,1.0595093322573262e-05,0.0017658488870955225,2.5340003149335983e-07,2.5340003149335983e-07,0.005068000629867196,0.6565487462630094,0.4882777879739176,0.33899368498050014
35,0.009961245580730117,3.87544192698834e-06,0.003875441926988299,0.04985629789613789,1.4370210386211785e-05,0.0028740420772422892,0.05987665552796468,1.2334447203532089e-05,0.002055741200588601,2.9563337007558647e-07,2.9563337007558647e-07,0.005912667401511729,0.6565603805407094,0.48594364407719065,0.35165456090018626
40,0.009955719460729753,4.428053927024752e-06,0.004428053927024722,0.04983573346565519,1.642665343448166e-05,0.003285330686896293,0.059859420546228524,1.4057945377147365e-05,0.002342990896191277,3.3786670865781306e-07,3.3786670865781306e-07,0.00675733417315626,0.6567705486474179,0.48847731920183446,0.3391183555191527
45,0.009950195872439154,4.980412756084565e-06,0.004980412756084629,0.049815161892907134,1.8483810709287004e-05,0.0036967621418573238,0.05984226497915911,1.5773502084089195e-05,0.0026289170140147977,3.801000472400397e-07,3.801000472400397e-07,0.007602000944800793,0.6568819777872628,0.48625260172163093,0.3519633233691841
