Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.809659795606946,0.6201040996006413,0.4185147657330214
5,0.009996221328497857,3.7786715021439597e-07,0.00037786715021437267,0.04998555250266628,1.4447497333718794e-06,0.00028894994667449936,0.05998816376113054,1.1836238869457724e-06,0.00019727064782437687,2.3338891513335543e-08,2.3338891513335543e-08,0.00046677783026671083,0.8098650057393547,0.6179042016197015,0.42867100605490777
10,0.009992443969086351,7.556030913649689e-07,0.0007556030913649092,0.049971141792577396,2.885820742260141e-06,0.0005771641484521028,0.05997616664549691,2.3833354503086852e-06,0.0003972225750514813,4.667778302667108e-08,4.667778302667108e-08,0.0009335556605334216,0.8096644782462888,0.6201230199800121,0.4185357216567821
15,0.009988667922929103,1.1332077070898104e-06,0.0011332077070898006,0.04995673255282153,4.3267447178472785e-06,0.0008653489435694883,0.059964180605401464,3.5819394598529063e-06,0.0005969899099755871,7.001667454000662e-08,7.001667454000662e-08,0.0014003334908001322,0.8096649360695574,0.617655910354489,0.4285354138330706
20,0.009984893192471169,1.5106807528831983e-06,0.0015106807528830757,0.04994232313307022,5.7676866929778e-06,0.0011535373385956893,0.05995221414750473,4.778585249526447e-06,0.0007964308749212057,9.335556605334216e-08,9.335556605334216e-08,0.001867111321066843,0.8096654291604939,0.6201241234601964,0.41853647467483446
25,0.009981119780157607,1.888021984239411e-06,0.0018880219842393187,0.04992791188299504,7.208811700496209e-06,0.0014417623400992952,0.05994027577846722,5.9724221532773186e-06,0.0009954036922129594,1.1669445756667771e-07,1.1669445756667771e-07,0.002333889151333554,0.809675060425138,0.6176693072401537,0.4285418073177954
30,0.009977347688433473,2.265231156652725e-06,0.0022652311566527805,0.049913497152267526,8.65028477324701e-06,0.0017300569546495614,0.05992837400494946,7.162599505053532e-06,0.0011937665841756928,1.4003334908001324e-07,1.4003334908001324e-07,0.0028006669816002644,0.8096802696489172,0.6201430498330043,0.41855047914474913
35,0.009973576919743826,2.6423080256174204e-06,0.002642308025617379,0.04989907729055925,1.009227094407471e-05,0.0020184541888150775,0.05991651733361196,8.348266638803102e-06,0.0013913777731339172,1.633722405933488e-07,1.633722405933488e-07,0.0032674448118669755,0.8096852191922321,0.6176840820704149,0.428546370004924
40,0.009969807476533723,3.0192523466277727e-06,0.003019252346627699,0.04988465064754176,1.1534935245823813e-05,0.002306987049164877,0.05990471427111525,9.528572888474037e-06,0.001588095481412366,1.8671113210668437e-07,1.8671113210668437e-07,0.003734222642133687,0.8097805432112312,0.62025814607943,0.41862881104607735
45,0.00996603936124822,3.39606387517806e-06,0.0033960638751779904,0.04987021557288661,1.2978442711338826e-05,0.002595688542267882,0.05989297332411985,1.0702667588014346e-05,0.0017837779313357727,2.100500236200199e-07,2.100500236200199e-07,0.004201000472400397,0.8098288638041029,0.6178556904572399,0.42865148181228147
50,0.009962272567561112,3.772743243888764e-06,0.0037727432438887654,0.04985577699271617,1.4422300728383185e-05,0.0028844601456766705,0.05988126957168905,1.1873042831094155e-05,0.0019788404718491526,2.3338891513335542e-07,2.3338891513335542e-07,0.004667778302667108,0.8098696637942957,0.620335483038623,0.41866703259095844
55,0.009958507086015964,4.149291398403564e-06,0.004149291398403698,0.049841341931923536,1.5865806807646277e-05,0.003173161361529342,0.05986956735760543,1.3043264239456232e-05,0.0021738773732428163,2.5672780664669095e-07,2.5672780664669095e-07,0.005134556132933819,0.8104443576268373,0.618645062399622,0.429041397582645
60,0.009954742916262487,4.5257083737513575e-06,0.004525708373751325,0.04982691044988281,1.7308955011719443e-05,0.0034617910023438947,0.05985786639338815,1.421336066118413e-05,0.0023688934435307507,2.800666981600265e-07,2.800666981600265e-07,0.005601333963200531,0.8107059679629957,0.6213289961616686,0.41936436376498126
65,0.00995098005796236,4.901994203763978e-06,0.004901994203763915,0.04981248259690704,1.875174030929596e-05,0.0037503480618591434,0.05984616643658956,1.538335634104336e-05,0.0025638927235072106,3.0340558967336205e-07,3.0340558967336205e-07,0.006068111793467241,0.8109905322701277,0.6192608317018888,0.4294799772305453
70,0.009947218510777267,5.278148922273259e-06,0.005278148922273296,0.04979805842330931,2.0194157669069102e-05,0.0040388315338137915,0.059834467244762,1.655327552379944e-05,0.002758879253966673,3.267444811866976e-07,3.267444811866976e-07,0.006534889623733951,0.812804342563021,0.6236684156717294,0.4209271614146792
75,0.00994345827436889,5.654172563111035e-06,0.005654172563111071,0.04978363797940268,2.1636202059732154e-05,0.004327240411946431,0.05982276857545782,1.7723142454217875e-05,0.002953857075702948,3.500833727000331e-07,3.500833727000331e-07,0.007001667454000661,0.8136728163111244,0.6222817735387698,0.4316197075377196
80,0.009939699348398908,6.030065160109139e-06,0.006030065160109177,0.04976922131550022,2.3077868449978387e-05,0.004615573689995656,0.05981107018622935,1.8892981377064186e-05,0.003148830229510735,3.7342226421336863e-07,3.7342226421336863e-07,0.007468445284267372,0.8145632146404853,0.6256900549432859,0.42230691011085264
