10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.30758594835834496,0.1839393129908286,0.13742587203694687,0.0,[0.20283079 0.53208913 0.1938152 ]
0.3081214247692208,0.18406040273209223,0.14318824648168135,34.43042296053906,[0.20283113 0.49716549 0.22873839]
0.3076276603574734,0.184164526511473,0.13759985535737526,0.19001052154600592,[0.20286498 0.531974   0.19388414]
0.3076284925636046,0.18360457740056077,0.1428206554706587,0.28501578231900887,[0.20286441 0.49716547 0.22869343]
0.30763061133302194,0.18416827550519105,0.13760268102735407,0.38002104309201185,[0.20286498 0.53197402 0.19388411]
0.307654876078733,0.1836208188502753,0.14283714567048517,2.280126258552071,[0.20286034 0.49714953 0.22871487]
0.3076689644021847,0.18419448631435556,0.13762195857613838,3.2301788662821007,[0.20285975 0.53199021 0.19387499]
0.307682722513517,0.18364981430246818,0.1428594557802714,4.18023147401213,[0.20285887 0.49715512 0.22871128]
0.3079470520459649,0.18440143003901713,0.13777424874081748,23.181283628612718,[0.20283156 0.53208916 0.19381414]
0.3080987158704693,0.18403870584466336,0.14317054371259158,32.68180970591302,[0.20283523 0.49716383 0.22873451]
0.3082312592022764,0.18471959899677068,0.13801322455235085,42.18233578321331,[0.20282186 0.53211835 0.19379806]
0.3096140308648434,0.18585329087204558,0.14448093109269228,131.83215559296718,[0.20281146 0.49790277 0.22802769]
0.31025759014259363,0.1870161606145856,0.1397369792374371,176.65706549784414,[0.20276577 0.53232957 0.19366263]
0.3109425929898292,0.1872701487520965,0.14555924714837787,221.48197540272108,[0.20275434 0.49822105 0.2277866 ]
0.31465596126773054,0.19112401063803522,0.14279617959785898,480.36032993736023,[0.20246181 0.53336081 0.19304215]
0.3166291308816471,0.192970040129079,0.1500204972484978,609.7995072046798,[0.20244278 0.49886627 0.2275624 ]
0.3184794030997618,0.19513216621994744,0.14579461807405084,739.2386844719994,[0.20228307 0.53399283 0.19265166]
