Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009993827377984018,1.0493457427170544e-06,0.0006172622015982672,0.04998396725978157,2.7255658371343964e-06,0.00032065480436875246,0.059985045373620476,2.5422864845190816e-06,0.0002492437729920668,1.982542473070197e-07,1.982542473070197e-07,0.0023324029094943495
20,0.009987655465372782,2.0985708866272094e-06,0.0012344534627218879,0.04996793985917028,5.450223941053374e-06,0.0006412028165945146,0.0599699558102238,5.107512261953732e-06,0.0005007364962699737,3.965084946140394e-07,3.965084946140394e-07,0.004664805818988699
30,0.009981484302997331,3.147668490453849e-06,0.0018515697002669698,0.049951899815931886,8.177031291580209e-06,0.0009620036813623773,0.05995496537511659,7.65588623018019e-06,0.0007505770813902147,5.947627419210591e-07,5.947627419210591e-07,0.006997208728483048
40,0.0099753138937632,4.1966380602560566e-06,0.002468610623680033,0.04993584107911042,1.0907016551229316e-05,0.0012831784177916841,0.05994014262612116,1.0175753559403193e-05,0.0009976228979807053,7.930169892280789e-07,7.930169892280789e-07,0.009329611637977398
50,0.009969144196792264,5.245486545315133e-06,0.0030855803207736074,0.0499197590408155,1.3640963061366069e-05,0.0016048191836901253,0.059925523183005064,1.266105888913883e-05,0.0012412802832489048,9.912712365350984e-07,9.912712365350984e-07,0.011662014547471745
60,0.009962974922785845,6.294263126406235e-06,0.003702507721415432,0.04990365986412985,1.6377823097927025e-05,0.0019268027174031788,0.05991092631526045,1.5142526405723199e-05,0.0014845614123258038,1.1895254838421183e-06,1.1895254838421183e-06,0.013994417456966095
70,0.00995680603246322,7.3429744812526554e-06,0.004319396753678032,0.04988754572810283,1.911722622251972e-05,0.002249085437943496,0.05989631082983542,1.762715892797863e-05,0.0017281528360763361,1.3877797311491379e-06,1.3877797311491379e-06,0.016326820366460444
80,0.009950637543035244,8.391617684008616e-06,0.004936245696475656,0.04987141728624294,2.1859061338701285e-05,0.0025716542751413273,0.05988167419510131,2.0115386832776687e-05,0.0019720967483114397,1.5860339784561577e-06,1.5860339784561577e-06,0.018659223275954796
90,0.009944469471712774,9.440189808828344e-06,0.005553052828722555,0.04985527519205866,2.4603217350028842e-05,0.002894496158826922,0.05986701387942948,2.2607640496988948e-05,0.002216435342842054,1.7842882257631773e-06,1.7842882257631773e-06,0.02099162618544914
100,0.00993830183570667,1.0488687929866057e-05,0.006169816429332974,0.04983912009905848,2.7349583160059513e-05,0.0032175980188305304,0.05985232735119125,2.5104350297486976e-05,0.0024612108134791154,1.982542473070197e-06,1.982542473070197e-06,0.02332402909494349
110,0.009932134652227788,1.1537109121275982e-05,0.0067865347772211645,0.04982295266075089,3.009804767235044e-05,0.0035409467849824043,0.059837612078757985,2.760594661114234e-05,0.002706465354033563,2.1807967203772167e-06,2.1807967203772167e-06,0.025656432004437842
120,0.009925967938486987,1.2585450457212335e-05,0.007403206151301372,0.04980677353064437,3.2848499790458735e-05,0.0038645293871127917,0.05982286553050102,3.0112859814826615e-05,0.0029522411583163344,2.3790509676842365e-06,2.3790509676842365e-06,0.02798883491393219
130,0.009919801711695122,1.363370901182935e-05,0.008019828830487852,0.04979058336224741,3.560082841794153e-05,0.004188332755051944,0.0598080851747917,3.262552028541136e-05,0.0031985804201383685,2.5773052149912563e-06,2.5773052149912563e-06,0.030321237823426543
140,0.009913635989063052,1.468188185928124e-05,0.008636401093694847,0.0497743828090685,3.835492245835595e-05,0.004512343818630111,0.05979326848000136,3.514435839976815e-05,0.003445525333310603,2.7755594622982757e-06,2.7755594622982757e-06,0.03265364073292089
150,0.009907470787801635,1.572996607372223e-05,0.009252921219836606,0.04975817252461613,4.1110670815259126e-05,0.004836549507677543,0.05977841291450136,3.766980453476856e-05,0.0036931180916439767,2.9738137096052955e-06,2.9738137096052955e-06,0.03498604364241524
160,0.009901306125121726,1.6777958729306548e-05,0.00986938748782738,0.04974195316239878,4.386796239220816e-05,0.005160936752024489,0.059763515946663036,4.020228906728413e-05,0.003941400888949425,3.172067956912315e-06,3.172067956912315e-06,0.037318446551909586
170,0.009895142018234186,1.782585690018841e-05,0.010485798176581417,0.04972572537592495,4.662668609276021e-05,0.0054854924815012,0.05974857504485773,4.2742242374186475e-05,0.0041904159190378895,3.370322204219335e-06,3.370322204219335e-06,0.03965084946140394
180,0.00988897848434987,1.8873657660522043e-05,0.011102151565012965,0.04970948981870311,4.938673082047239e-05,0.005810203625937926,0.05973358767745678,4.529009483234712e-05,0.004440205375720306,3.568576451526355e-06,3.568576451526355e-06,0.04198325237089829
190,0.009882815540679638,1.9921358084461667e-05,0.011718445932036274,0.04969324714424176,5.2147985478901825e-05,0.0061350571151649195,0.05971855131283154,4.7846276818637656e-05,0.004690811452807613,3.766830698833375e-06,3.766830698833375e-06,0.04431565528039264
200,0.009876653204434344,2.096895524616151e-05,0.012334679556565592,0.04967699800604938,5.491033897160564e-05,0.006460039879012427,0.059703463419353356,5.041121870992966e-05,0.00494227634411075,3.965084946140394e-06,3.965084946140394e-06,0.04664805818988698
210,0.009870491492824849,2.2016446219775787e-05,0.012950850717515167,0.049660743057634474,5.7673680202140965e-05,0.0067851388473107,0.05968832146539356,5.298535088309468e-05,0.005194642243440655,4.1633391934474144e-06,4.1633391934474144e-06,0.04898046109938134
220,0.009864330423062008,2.3063828079458725e-05,0.01356695769379925,0.04964448295250551,6.043789807406491e-05,0.0071103409498899876,0.0596731229193235,5.556910371500429e-05,0.005447951344608264,4.361593440754434e-06,4.361593440754434e-06,0.05131286400887569
230,0.00985817001235668,2.4111097899364552e-05,0.014182998764332088,0.04962821834417098,6.320288149093463e-05,0.007435633116580544,0.059657865249514525,5.816290758253008e-05,0.005702245841424518,4.559847688061454e-06,4.559847688061454e-06,0.053645266918370044
240,0.009852010277919722,2.5158252753647478e-05,0.014798972208027927,0.04961194988613938,6.596851935630723e-05,0.0077610022772126135,0.05964254592433798,6.0767192862543586e-05,0.005957567927700352,4.758101935368474e-06,4.758101935368474e-06,0.055977669827864396
250,0.009845851234954144,2.6205290057795766e-05,0.015414876504585742,0.04959567758036539,6.873481133788435e-05,0.008086448392692276,0.05962716940079898,6.338120186417302e-05,0.006213843320016963,4.956356182675493e-06,4.956356182675493e-06,0.058310072737358734
260,0.009839692883020707,2.7252209886480015e-05,0.01603071169792942,0.049579397884555634,7.150235962554323e-05,0.008412042308887438,0.05961177645748698,6.599800222721275e-05,0.006470392375216936,5.154610429982512e-06,5.154610429982512e-06,0.06064247564685308
270,0.009833535223167916,2.8299012061454382e-05,0.01664647768320846,0.04956311013005761,7.427127789020697e-05,0.008737797398847877,0.05959637440524457,6.861635110842275e-05,0.0067270932459237995,5.352864677289532e-06,5.352864677289532e-06,0.06297487855634742
280,0.0098273782578625,2.9345696163375185e-05,0.017262174213750106,0.04954681428026952,7.704157235418326e-05,0.009063714394609795,0.059580963585391895,7.123619048337703e-05,0.006983940243468337,5.5511189245965515e-06,5.5511189245965515e-06,0.06530728146584178
290,0.009821221989571185,3.0392261772898744e-05,0.01787780104288161,0.049530510298589535,7.981324923977979e-05,0.009389794028209386,0.05956554433924911,7.385746232764955e-05,0.007240927679181329,5.749373171903571e-06,5.749373171903571e-06,0.06763968437533613
300,0.0098150664207607,3.143870847068138e-05,0.018493357923930222,0.049514198148415865,8.258631476930426e-05,0.009716037031682853,0.05955011700813638,7.648010861681427e-05,0.007498049864393556,5.947627419210591e-06,5.947627419210591e-06,0.06997208728483048
310,0.00980891155389777,3.2485035837379415e-05,0.019108844610223184,0.04949787779314668,8.536077516506436e-05,0.010042444137066394,0.05953468193337385,7.910407132644519e-05,0.007755301110435803,6.145881666517611e-06,6.145881666517611e-06,0.07230449019432483
320,0.009802757391449124,3.353124345364917e-05,0.019724260855087744,0.0494815491961802,8.81366366493678e-05,0.010369016076396209,0.05951923945628167,8.172929243211627e-05,0.00801267572863885,6.344135913824631e-06,6.344135913824631e-06,0.07463689310381919
330,0.00979660393588149,3.4577330900146955e-05,0.020339606411851147,0.04946521232091458,9.091390544452226e-05,0.0106957535817085,0.059503789918179985,8.435571390940149e-05,0.008270168030333478,6.5423901611316505e-06,6.5423901611316505e-06,0.07696929601331352
