Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009993454561435171,1.1127245560209847e-06,0.000654543856482932,0.049981327050576514,3.174401401992754e-06,0.0003734589884697357,0.05998269166327929,2.9424172425202964e-06,0.0002884722786784604,1.911111111111111e-07,1.911111111111111e-07,0.0022483660130718955
20,0.009986910244435918,2.2252584458940857e-06,0.0013089755564082855,0.049962659355627645,6.3479095432999134e-06,0.0007468128874470485,0.05996524330229572,5.9086386097269654e-06,0.0005792782950712711,3.822222222222222e-07,3.822222222222222e-07,0.004496732026143791
30,0.009980367120844592,3.3375894564194044e-06,0.001963287915540826,0.049943975772128814,9.524118738100826e-06,0.0011204845574236263,0.05994792265752048,8.85314822151755e-06,0.0008679557079919167,5.733333333333335e-07,5.733333333333335e-07,0.006745098039215688
40,0.009973825244616817,4.449708415141074e-06,0.002617475538318278,0.04992527004217403,1.2704092830414851e-05,0.001494599156519394,0.05993081723204595,1.1761070552187642e-05,0.0011530461325674158,7.644444444444445e-07,7.644444444444445e-07,0.008993464052287582
50,0.009967284557384368,5.561625244657716e-06,0.003271544261563362,0.04990653978716324,1.5888236182250218e-05,0.0018692042567353194,0.05991393017242194,1.4631870688268994e-05,0.0014344971263008817,9.555555555555556e-07,9.555555555555556e-07,0.011241830065359478
60,0.009960744744084277,6.6733935056728965e-06,0.003925525591572291,0.04988779410225024,1.9075002617459393e-05,0.0022441179549952226,0.05989704320300461,1.750265548921557e-05,0.0017159466165897615,1.1466666666666668e-06,1.1466666666666668e-06,0.013490196078431372
70,0.009954205794204004,7.785014985319539e-06,0.004579420579599728,0.049869034414274746,2.2264149573293335e-05,0.002619311714505098,0.059880135475420086,2.037696917858495e-05,0.0019977420763318578,1.3377777777777777e-06,1.3377777777777777e-06,0.015738562091503268
80,0.009947667721725657,8.896487306638536e-06,0.005233227827434432,0.049850261399690315,2.5455562052646604e-05,0.0029947720061937176,0.05986320348752816,2.3255407120212752e-05,0.0022799418745306616,1.5288888888888889e-06,1.5288888888888889e-06,0.017986928104575164
90,0.009941130540631348,1.000780809267078e-05,0.005886945936865163,0.04983147573495051,2.864912505841377e-05,0.0033704853009898545,0.059846243737188616,2.613856467793457e-05,0.0025626043801896636,1.72e-06,1.72e-06,0.02023529411764706
100,0.009934594264903195,1.1118974966457166e-05,0.006540573509680685,0.04981267809650889,3.184472359348939e-05,0.0037464380698222803,0.05982925272226126,2.902703721558604e-05,0.0028457879623123568,1.9111111111111112e-06,1.9111111111111112e-06,0.022483660130718956
110,0.009928058908523303,1.2229985551038584e-05,0.007194109147669754,0.049793869160819015,3.5042242660768033e-05,0.004122616783619768,0.05981222694060587,3.192142009700274e-05,0.0031295509899022297,2.1022222222222224e-06,2.1022222222222224e-06,0.024732026143790848
120,0.009921524485473789,1.334083746945593e-05,0.007847551452621135,0.049775049604334445,3.8241567263144256e-05,0.004499007913311088,0.05979516289008223,3.48223086860203e-05,0.0034139518319627744,2.2933333333333335e-06,2.2933333333333335e-06,0.026980392156862744
130,0.009914991009736765,1.4451528344750093e-05,0.008500899026323583,0.049756220103508754,4.1442582403512624e-05,0.0048755979298250145,0.05977805706855015,3.773029834647432e-05,0.0036990488574974827,2.4844444444444447e-06,2.4844444444444447e-06,0.02922875816993464
140,0.009908458495294342,1.5562055799961966e-05,0.00915415047056586,0.04973738133479549,4.46451730847677e-05,0.005252373304090317,0.059760905973869405,4.0645984442200414e-05,0.003984900435509844,2.675555555555556e-06,2.675555555555556e-06,0.031477124183006536
150,0.009901926956128633,1.667241745813244e-05,0.009807304387136728,0.04971853397464821,4.784922430980403e-05,0.005629320507035768,0.0597437061038998,4.356996233703419e-05,0.004271564935003351,2.866666666666667e-06,2.866666666666667e-06,0.033725490196078435
160,0.009895396406221751,1.7782610942302418e-05,0.01046035937782495,0.049699678699520494,5.1054621081516216e-05,0.0060064260095901425,0.059726453956501106,4.650282739481125e-05,0.004559100724981495,3.057777777777778e-06,3.057777777777778e-06,0.03597385620915033
170,0.009888866859555808,1.889263387551278e-05,0.011113314044419282,0.049680816185865895,5.426124840279879e-05,0.00638367628268221,0.05970914602953313,4.9445174979367216e-05,0.004847566174447766,3.2488888888888894e-06,3.2488888888888894e-06,0.03822222222222223
180,0.009882338330112915,2.0002483880804422e-05,0.011766166988708483,0.049661947110137966,5.7468991276546334e-05,0.006761057797240744,0.059691778820855655,5.2397600454537695e-05,0.005137019652405656,3.4400000000000005e-06,3.4400000000000005e-06,0.04047058823529412
190,0.009875810831875187,2.1112158581218243e-05,0.012418916812481319,0.049643072148790275,6.06777347056534e-05,0.007138557024194516,0.05967434882832848,5.5360699184158296e-05,0.0054275195278586565,3.6311111111111125e-06,3.6311111111111125e-06,0.042718954248366026
200,0.009869284378824734,2.222165559979513e-05,0.013071562117526546,0.04962419197827639,6.388736369301455e-05,0.0075161604344722984,0.05965685254981138,5.833506653206461e-05,0.005719124169810256,3.822222222222223e-06,3.822222222222223e-06,0.04496732026143792
210,0.009862758984943671,2.3330972559575973e-05,0.013724101505632925,0.04960530727504986,6.709776324152434e-05,0.007893854499002862,0.05963928648316416,6.132129786209228e-05,0.006011891947263949,4.0133333333333344e-06,4.0133333333333344e-06,0.04721568627450981
220,0.00985623466421411,2.4440107083601673e-05,0.014376533578589217,0.049586418715564254,7.030881835407734e-05,0.008271625688714979,0.0596216471262466,6.431998853807688e-05,0.006305881229223223,4.204444444444446e-06,4.204444444444446e-06,0.04946405228758171
230,0.009849711432280908,2.554905651224589e-05,0.015028856771909346,0.04956752682272342,7.352044013701876e-05,0.008649463545531618,0.05960393320752317,6.733135472106036e-05,0.006601113207947093,4.395555555555556e-06,4.395555555555556e-06,0.051712418300653595
240,0.009843189336335866,2.665781282290293e-05,0.015681066366413487,0.04954862875521203,7.673311161395518e-05,0.009027424895759431,0.05958619067381404,7.034758545161222e-05,0.006896822103099237,4.586666666666667e-06,4.586666666666667e-06,0.05396078431372549
250,0.009836668395046235,2.7766372842140033e-05,0.01633316049537649,0.04952972319139641,7.994705746261005e-05,0.009405536172071769,0.059568439309520035,7.33653173815931e-05,0.007192678174665991,4.777777777777778e-06,4.777777777777778e-06,0.05620915032679739
260,0.00983014861138382,2.8874736064750717e-05,0.016985138861618065,0.04951081009802265,8.316228333614934e-05,0.00978379803954698,0.059550679592385004,7.638446929454807e-05,0.00748867346024981,4.968888888888889e-06,4.968888888888889e-06,0.05845751633986928
270,0.00982362998832042,2.998290198552851e-05,0.017637001167957942,0.04949188944183683,8.637879488773901e-05,0.01016221116326341,0.05953291200015281,7.940495997402219e-05,0.007784799997453155,5.1600000000000006e-06,5.1600000000000006e-06,0.06070588235294118
280,0.009817112528827842,3.109087009926694e-05,0.018288747117215842,0.04947296118958503,8.9596597770545e-05,0.01054077620829941,0.059515137010567286,8.242670820356053e-05,0.008081049823878483,5.351111111111112e-06,5.351111111111112e-06,0.06295424836601307
290,0.009810596235877886,3.219863990075953e-05,0.018940376412211486,0.049454025308013336,9.281569763773325e-05,0.010919493839733322,0.0594973551013723,8.544963276670817e-05,0.008377414977128253,5.542222222222222e-06,5.542222222222222e-06,0.06520261437908496
300,0.009804081112442355,3.330621088479981e-05,0.01959188875576459,0.04943508176386782,9.603610014246973e-05,0.011298364722643495,0.0594795667503117,8.84736524470102e-05,0.008673887494804921,5.733333333333334e-06,5.733333333333334e-06,0.06745098039215687
310,0.009797567161493052,3.441358254618131e-05,0.020243283850694883,0.04941613052389458,9.925781093792037e-05,0.011677389522108277,0.05946177243512934,9.149868602801166e-05,0.008970459414510946,5.924444444444444e-06,5.924444444444444e-06,0.06969934640522875
320,0.00979105438600178,3.552075437969754e-05,0.020894561399822084,0.0493971715548397,0.00010248083567725113,0.012056568903206014,0.05944397263356907,9.452465229325762e-05,0.009267122773848786,6.1155555555555555e-06,6.1155555555555555e-06,0.07194771241830066
330,0.009784542788940342,3.6627725880142046e-05,0.021545721105965907,0.04937820482344925,0.00010570518001362798,0.012435903531015053,0.059426167823374745,9.75514700262932e-05,0.0095638696104209,6.306666666666667e-06,6.306666666666667e-06,0.07419607843137255
340,0.00977803237328054,3.773449654230835e-05,0.022196762671946084,0.04935923029646931,0.00010893084960021684,0.012815394070613743,0.05940835848229021,0.00010057905801066341,0.009860691961829746,6.497777777777778e-06,6.497777777777778e-06,0.07644444444444444
350,0.009771523141994178,3.8841065860989964e-05,0.02284768580058233,0.049340247940645975,0.00011215785009018369,0.013195041187080432,0.05939054508805933,0.00010360733502991337,0.010157581865677782,6.688888888888889e-06,6.688888888888889e-06,0.07869281045751633
360,0.009765015098053057,3.9947433330980435e-05,0.023498490194694372,0.049321257722725324,0.00011538618713669444,0.013574845545493461,0.05937272811842595,0.00010663621986758813,0.010454531359567462,6.88e-06,6.88e-06,0.08094117647058824
370,0.009758508244428981,4.105359844707327e-05,0.02414917555710192,0.04930225960945344,0.0001186158663929151,0.013954807810931186,0.05935490805113392,0.00010966563130723276,0.01075153248110125,7.071111111111111e-06,7.071111111111111e-06,0.08318954248366013
380,0.009752002584093753,4.215956070406201e-05,0.02479974159062471,0.0492832535675764,0.00012184689351201156,0.014334928648471947,0.0593370853639271,0.00011269548813239234,0.011048577267881601,7.2622222222222225e-06,7.2622222222222225e-06,0.08543790849673202
390,0.009745498120019177,4.326531959674017e-05,0.025450187998082453,0.049264239563840295,0.0001250792741471498,0.014715208723194092,0.05931926053454934,0.00011572570912661196,0.011345657757510976,7.453333333333334e-06,7.453333333333334e-06,0.08768627450980392
400,0.009738994855177052,4.437087461990129e-05,0.026100514482294872,0.0492452175649912,0.0001283130139514958,0.015095648700175972,0.059301434040744484,0.00011875621307343665,0.011642765987591827,7.644444444444445e-06,7.644444444444445e-06,0.08993464052287582
410,0.009732492792539184,4.547622526833888e-05,0.026750720746081688,0.049226187537775204,0.00013154811857821544,0.01547624924449593,0.0592836063602564,0.0001217869187564115,0.011939893995726618,7.835555555555556e-06,7.835555555555556e-06,0.09218300653594771
420,0.009725991935077375,4.658137103684648e-05,0.02740080649226263,0.049207149448938385,0.00013478459368047472,0.01585701102123232,0.05926577797082893,0.0001248177449590816,0.012237033819517804,8.026666666666667e-06,8.026666666666667e-06,0.09443137254901961
430,0.009719492285763427,4.76863114202176e-05,0.02805077142365741,0.049188103265226824,0.00013802244491143957,0.016237934695463477,0.05924794935020593,0.000127848610464992,0.012534177496567843,8.217777777777778e-06,8.217777777777778e-06,0.0966797385620915
440,0.009712993847569143,4.879104591324579e-05,0.028700615243085755,0.04916904895338661,0.00014126167792427596,0.016619020932267758,0.05923012097613124,0.0001308794340576878,0.012831317064479196,8.40888888888889e-06,8.40888888888889e-06,0.09892810457516339
450,0.009706496623466327,4.9895574010724555e-05,0.02935033765336738,0.049149986480163825,0.00014450229837214987,0.017000270396723513,0.05921229332634874,0.000133910134520714,0.013128444560854314,8.6e-06,8.6e-06,0.1011764705882353
460,0.009700000616426781,5.099989520744743e-05,0.029999938357322013,0.04913091581230455,0.00014774431190822717,0.017381683753909076,0.059194466878602255,0.0001369406306376158,0.013425552023295668,8.791111111111112e-06,8.791111111111112e-06,0.10342483660130719
470,0.009693505829422307,5.210400899820794e-05,0.030649417057769374,0.04911183691655486,0.00015098772418567388,0.017763261668902807,0.059176642110635655,0.00013997084119193816,0.0137226314894057,8.982222222222223e-06,8.982222222222223e-06,0.10567320261437908
480,0.009687012265424708,5.320791487779962e-05,0.03129877345752918,0.049092749759660846,0.00015423254085765589,0.018145004806783042,0.059158819500192784,0.00014300068496722617,0.014019674996786878,9.173333333333332e-06,9.173333333333332e-06,0.10792156862745096
490,0.00968051992740579,5.4311612341015976e-05,0.03194800725942116,0.049073654308368596,0.00015747876757733924,0.018526913832628143,0.059140999525017494,0.00014603008074702496,0.014316674583041663,9.364444444444445e-06,9.364444444444445e-06,0.11016993464052288
500,0.00967402881833735,5.541510088265055e-05,0.032597118166265024,0.04905455052942418,0.00016072640999788978,0.018908989411516443,0.05912318266285364,0.00014905894731487952,0.014613622285772501,9.555555555555556e-06,9.555555555555556e-06,0.11241830065359477
510,0.009667538941191196,5.6518379997496865e-05,0.033246105880880505,0.049035438389573686,0.00016397547377247352,0.019291232208526295,0.05910536939144508,0.000152087203454335,0.014910510142581861,9.746666666666666e-06,9.746666666666666e-06,0.11466666666666665
520,0.009661050298939128,5.762144918034846e-05,0.03389497010608732,0.0490163178555632,0.0001672259645542564,0.019673642888736045,0.059087560188535664,0.0001551147679489364,0.015207330191072196,9.937777777777779e-06,9.937777777777779e-06,0.11691503267973856
530,0.00965456289455295,5.872430792599884e-05,0.034543710544705196,0.048997188894138795,0.00017047788799640437,0.020056222117224038,0.05906975553186924,0.00015814155958222885,0.015504074468845965,1.012888888888889e-05,1.012888888888889e-05,0.11916339869281047
540,0.009648076731004462,5.9826955729241535e-05,0.03519232689955384,0.04897805147204657,0.0001737312497520834,0.020438970559068632,0.059051955899189656,0.0001611674971377574,0.015800735013505627,1.0320000000000001e-05,1.0320000000000001e-05,0.12141176470588236
550,0.009641591811265471,6.092939208487006e-05,0.03584081887345297,0.04895890555603259,0.0001769860554744594,0.02082188887934816,0.05903416176824078,0.00016419249939906712,0.01609730386265364,1.051111111111111e-05,1.051111111111111e-05,0.12366013071895424
