10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.26462174144071654,0.13749938470116949,0.10384110033837189,0.0,[0.20283079 0.53208913 0.1938152 ]
0.26524195496930875,0.1377911583046993,0.10840593545290453,34.43042296053906,[0.20283113 0.49716549 0.22873839]
0.2646595082629788,0.13770918518936384,0.10400316276091798,0.19001052154600592,[0.20286498 0.531974   0.19388414]
0.2646605849213793,0.13731078319837314,0.1080160472867871,0.28501578231900887,[0.20286441 0.49716547 0.22869343]
0.26466345815892656,0.13771079524730023,0.10400437830233121,0.38002104309201185,[0.20286498 0.53197402 0.19388411]
0.2646928153068145,0.1373519832326274,0.10804561421000022,2.280126258552071,[0.20286034 0.49714953 0.22871487]
0.2647097136749947,0.13777025414236935,0.10404961576634436,3.2301788662821007,[0.20285975 0.53199021 0.19387499]
0.26472309776927644,0.13739213885146107,0.10807438818524287,4.18023147401213,[0.20285887 0.49715512 0.22871128]
0.2649875146339018,0.1379286858320476,0.10416720952839943,23.181283628612718,[0.20283156 0.53208916 0.19381414]
0.2651285392143734,0.13764525669012773,0.1083014796981709,32.68180970591302,[0.20283523 0.49716383 0.22873451]
0.265259822640893,0.13811927159527332,0.10431002172642229,42.18233578321331,[0.20282186 0.53211835 0.19379806]
0.2667298534962853,0.1394197771280836,0.10962206405255005,131.83215559296718,[0.20281146 0.49790277 0.22802769]
0.26741282636172364,0.14039406709791494,0.10603409196348083,176.65706549784414,[0.20276577 0.53232957 0.19366263]
0.268114861887324,0.14064172342376355,0.11059926912103936,221.48197540272108,[0.20275434 0.49822105 0.2277866 ]
0.2722396724508248,0.14429548897085023,0.10896944140066447,480.36032993736023,[0.20246181 0.53336081 0.19304215]
0.2744354848240655,0.14631223739306656,0.11511607078205881,609.7995072046798,[0.20244278 0.49886627 0.2275624 ]
0.2765122484631091,0.14838162507158706,0.11205724557529477,739.2386844719994,[0.20228307 0.53399283 0.19265166]
0.28581630995947116,0.15880074823518567,0.12440918759719159,1270.4126896654839,[0.20227981 0.50380216 0.22284674]
0.29020953187202597,0.16338767928403572,0.1234329249658348,1535.9996922622263,[0.20207837 0.53505836 0.19186277]
0.29487843282047754,0.16828993710614656,0.1316968501145659,1801.5866948589687,[0.20204508 0.5061611  0.22080502]
0.3120479703369623,0.18401014877830665,0.1390006152800748,2858.7046941837525,[0.20101145 0.53900211 0.18936079]
0.32093104414013884,0.1956260357986952,0.15276414306785183,3387.2636938461446,[0.20126501 0.51180041 0.21621985]
0.3297143076839773,0.20412384693725016,0.1542418252630563,3915.8226935085363,[0.20076445 0.54089917 0.18779751]
0.35794253398345616,0.23992930671826243,0.1838265428391059,5565.513928638058,[0.20127365 0.53388048 0.19412811]
0.36912353612866616,0.25043959250557185,0.18932605538069633,6390.359546202819,[0.20011216 0.54717454 0.18240362]
0.3833011468068852,0.2675661044324692,0.2063019579336112,7215.2051637675795,[0.20022858 0.53158262 0.19783822]
0.4139508964910366,0.299112321515388,0.22615251706732112,9224.49059160869,[0.19842486 0.55613274 0.17572556]
0.4266150858632698,0.3214387522753416,0.2451669404574962,10229.133305529247,[0.20038797 0.54859744 0.180608  ]
0.44153088238767463,0.3325426982186705,0.2513967477752682,11233.776019449802,[0.19810915 0.5627377  0.16954723]
0.47152720741725834,0.366529165710285,0.27705871038264573,13367.36619655283,[0.19713734 0.57029344 0.16330475]
0.48217363646571004,0.38746907829091215,0.2953911902351723,14434.161285104345,[0.20020707 0.56526998 0.16417992]
0.4967710569447516,0.39913812982823793,0.3017656447251692,15500.95637365586,[0.19746239 0.57679118 0.15636776]
0.525517547004656,0.4327510609198145,0.32716812730866,17773.69308199347,[0.1968506  0.58486711 0.14911857]
0.5338904429031288,0.4504104238259034,0.34197908644064573,18910.06143616228,[0.20008671 0.57547441 0.15413815]
0.5481021896347379,0.4617713763610895,0.3491439796961724,20046.429790331087,[0.19762061 0.59149612 0.141449  ]
0.5786726906329537,0.49784225361556733,0.37644633899552743,22844.452515616988,[0.19719513 0.60130816 0.13221194]
0.5830249259989623,0.5061946455044251,0.38277633630492436,24243.463878259936,[0.19945543 0.60413263 0.12633301]
0.6010511483008419,0.5291563890332805,0.40255236385133464,25642.475240902888,[0.20070061 0.60209135 0.12669162]
0.6374259759986677,0.5684326952738918,0.4299439112445888,28989.256576642547,[0.19829437 0.61980943 0.11222521]
0.6338737128471353,0.568472758621914,0.4299635179594279,30662.647244512373,[0.20168102 0.62249193 0.10496615]
0.6590973740685994,0.5946382280121688,0.44977229674953095,32336.037912382202,[0.2017422  0.61847204 0.10890338]
0.6933503248438244,0.6333428411660424,0.47913007578062783,35653.33354657995,[0.19990488 0.63740823 0.09245004]
0.6843725264183385,0.6270857615015144,0.4744046287745873,37311.98136367882,[0.20321568 0.63931105 0.08607317]
0.7120853797423143,0.6558676714675691,0.5028087452848627,38970.62918077769,[0.20317011 0.632525   0.0929208 ]
0.7382013100778484,0.6839854652810606,0.5175666731424519,42140.31943788666,[0.20181562 0.65170952 0.07556667]
0.7295666283813977,0.676734438586067,0.5120743150077876,43725.16456644114,[0.20469274 0.65295827 0.07042991]
0.7523527392960876,0.6999379644157969,0.5396833856050272,45310.00969499563,[0.20464999 0.63999383 0.08345213]
0.7341805083567768,0.6796500692221096,0.5142459996940147,47655.00484749781,[0.20397111 0.66139581 0.06296755]
0.7294141280131787,0.6761082779205182,0.5115925327580028,48827.502423748905,[0.20528742 0.66235374 0.06023082]
0.7465631432954551,0.6937391180100152,0.5249537465961172,50000.0,[0.20517034 0.66456572 0.05817706]
0.7650409838136122,0.7138850112903768,0.5402444925465076,0.0,[0.20283079 0.53208913 0.1938152 ]
0.7603000117233816,0.7100212248392788,0.5373384097406295,42.65188934340937,[0.20281157 0.49711892 0.2288114 ]
0.7751933732954233,0.7249157768688145,0.5638869030251659,0.2040686486973771,[0.2028596  0.53199018 0.19387523]
0.7769318859474365,0.7270528585404965,0.5502682350989756,0.30610297304606565,[0.20285922 0.49711792 0.22874801]
0.7777474498198328,0.7276585745299207,0.5671330826869163,0.4081372973947542,[0.20286033 0.53198971 0.19387471]
0.7786072165872642,0.728908805200174,0.5516833317562818,2.448823784368525,[0.20285915 0.49714207 0.22872393]
