10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.28394315427996447,0.24787941752208437,0.18418821253862755,0.0,[0.32709712 0.35803319 0.19994367]
0.2842244838165614,0.24828621311489962,0.18449026255436254,13.586733953094225,[0.32713012 0.35803319 0.19989908]
0.28405200442325534,0.24769900943848525,0.18405394983709428,0.13874066920687492,[0.32724229 0.35788161 0.19989908]
0.2840534163536336,0.2476996183809456,0.18405438822965414,0.2081110038103124,[0.32724258 0.35788161 0.19989869]
0.2840547213334274,0.24770151069437735,0.18405579312537285,0.27748133841374983,[0.32724275 0.35788161 0.19989847]
0.2840808289677867,0.24773933185596947,0.18408387184909694,1.664888030482499,[0.32724612 0.35788161 0.19989391]
0.28409388399073354,0.24775824565860716,0.18409791320618352,2.3585913765168733,[0.32724781 0.35788161 0.19989162]
0.28410693972494466,0.24777715683899915,0.18411195235524577,3.052294722551248,[0.3272495  0.35788161 0.19988934]
0.28436701692676003,0.2481553545379805,0.18439315922030863,16.92636164323874,[0.32728167 0.35788161 0.19984587]
0.28449837928222305,0.24834477438589037,0.18453345969543117,23.863395103582487,[0.32729962 0.35788161 0.19982161]
0.2846280753104918,0.24853393267615348,0.18467426477724802,30.800428563926232,[0.32731518 0.35788161 0.19980058]
0.28723689430473004,0.2523145304121762,0.18748342145934643,169.54109777080114,[0.32764376 0.35788161 0.19935656]
0.2885428656850616,0.2542357499733586,0.18891118078855984,238.9114323742386,[0.32781216 0.35788161 0.19912898]
0.28985110872546466,0.2561314623860855,0.19031954993991107,308.28176697767606,[0.32797988 0.35788161 0.19890234]
0.31135199318826284,0.27883417001795646,0.20718842576041407,1316.2015173913032,[0.33556575 0.35243028 0.19410249]
0.32240080914341684,0.2903498275829829,0.21574553322786,1820.161392598117,[0.33862269 0.3506646  0.19173717]
0.33385794782625156,0.3005194053983337,0.22330199389077893,2324.1212678049305,[0.34398826 0.34629634 0.18885466]
0.3622611059706988,0.3219383882674821,0.23921864307161042,3633.909756050688,[0.35979327 0.33306471 0.18072817]
0.3728893004542624,0.3373280383982706,0.2506527128158998,4288.804000173566,[0.36164991 0.33306471 0.17821919]
0.38699825622471395,0.3477143412652334,0.258370628143568,4943.698244296445,[0.37023768 0.32570878 0.17397003]
0.4256298061736207,0.37822985202331494,0.28104513727985436,7026.98826070567,[0.39761697 0.30224867 0.1604311 ]
0.43817634979273484,0.3966070792562892,0.2947006672352314,8068.633268910282,[0.4007654  0.30224867 0.15617646]
0.4572018608281892,0.41087872356784294,0.30530557972780675,9110.278277114894,[0.41539705 0.2892193  0.14943334]
