10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.6813360707457282,0.5593542404871277,0.4192643051588403,0.0
0.6814543500963991,0.5595182480538243,0.41938726458226827,91.36157797340667
0.6813887193897998,0.5592782112609608,0.4192074398749446,0.26125949456512015
0.681389000024062,0.5592792649727437,0.4192082278991309,0.39188924184768026
0.6813892804922353,0.5592803191060642,0.41920901623867446,0.5225189891302403
0.6813996941895815,0.5592954261531049,0.41922025477479236,3.1351139347814416
0.6814048531134441,0.5593025894568715,0.41922562696467225,4.441411407607043
0.6814100127099545,0.559309753158068,0.41923099937583663,5.7477088804326435
0.6815132245293293,0.5594529974948627,0.4193384082341478,31.87365833694466
0.6815647655977729,0.5595245208104719,0.41939202552385235,44.93663306520067
0.681616212345732,0.5595960868015185,0.41944578386372583,57.999607793456676
0.6826481601287525,0.5610244366103103,0.4205162736372466,319.25910235857685
0.6831551361011449,0.561728737307671,0.4210446166265485,449.88884964113697
0.6836681207608031,0.562437357228766,0.42157601353972624,580.518596923697
0.6939045185941216,0.5763287909789667,0.4319875571989022,3193.113542574899
0.6981730662280277,0.5822974865158387,0.43646211208040797,4499.411015400499
0.7030826808623165,0.5887526474397897,0.44129978774205486,5805.708488226101
0.7239885707840057,0.6155157135824416,0.46136026387327594,18966.066001974737
0.7301895462272558,0.6241861043861626,0.4678592862219458,25546.244758849058
0.741147877407962,0.6344857984343737,0.47557987660439005,32126.423515723374
0.7699010284769214,0.6549293315832034,0.49090326065635537,41063.21175786169
0.7739434902655223,0.6609706278648373,0.4954316166091215,45531.605878930844
0.7860150491377881,0.6734115674444856,0.5047563741887309,50000.0
0.8087353423162257,0.6903305408882958,0.5174378201789223,0.0
0.8103755587936049,0.6936165547984262,0.5199007786825259,46.587017839457424
0.8213855850485359,0.7039072233539783,0.5276142805567388,0.20872406390532336
0.8374556866205771,0.7166279886802341,0.5371490498910425,0.313086095857985
0.8381417998612268,0.7185909306755629,0.5386208778810487,0.4174481278106467
0.8468010658169891,0.7259502920626185,0.5441365117507252,2.50468876686388
0.8577058302371849,0.7349459410997111,0.5508792798459494,3.548309086390497
0.8583489828331532,0.7364995376915682,0.5520433865356833,4.591929405917114
0.864468377533898,0.74135704411894,0.5556851510438234,25.464335796449447
