Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.00999604746751297,6.719305227948432e-07,0.00039525324870284893,0.04998522762646646,2.511303500701236e-06,0.0002954474706707336,0.05998776328918866,2.0802408379276237e-06,0.0002039451801889827,4.091985147026163e-08,4.091985147026163e-08,0.0004814100172971956
20,0.009992096710391965,1.3435592333660027e-06,0.0007903289608035309,0.0499704773407275,5.018852076324295e-06,0.0005904531854499169,0.05997544580502085,4.174213146455039e-06,0.0004092365829857881,8.183970294052327e-08,8.183970294052327e-08,0.0009628200345943913
30,0.009988147727974723,2.014886244297058e-06,0.001185227202527681,0.04995572064688629,7.527490029330163e-06,0.0008855870622741367,0.05996318666202925,6.258267455026662e-06,0.0006135556328457512,1.2275955441078487e-07,1.2275955441078487e-07,0.0014442300518915866
40,0.009984200518791684,2.6859118054137556e-06,0.0015799481208316208,0.04994095003462381,1.0038494113951963e-05,0.0011809993075237602,0.059951022087869656,8.326245062158428e-06,0.0008162985355057283,1.6367940588104651e-07,1.6367940588104651e-07,0.0019256400691887825
50,0.009980255081284316,3.3566361816660043e-06,0.0019744918715682374,0.04992615890899282,1.2552985471220555e-05,0.0014768218201435944,0.05993898384742272,1.0372745938138394e-05,0.0010169358762880778,2.0459925735130813e-07,2.0459925735130813e-07,0.0024070500864859777
60,0.009976311412142164,4.027059935831832e-06,0.0023688587857834307,0.04991136383188905,1.5068148578860151e-05,0.0017727233622188412,0.05992699092642809,1.2411542507223583e-05,0.001216817892865057,2.4551910882156974e-07,2.4551910882156974e-07,0.0028884601037831733
70,0.009972369510062726,4.69718328933638e-06,0.002763048993727282,0.04989657372761518,1.758246630541835e-05,0.002068525447696276,0.059914999848750344,1.4450025712441408e-05,0.0014166691874942558,2.864389602918314e-07,2.864389602918314e-07,0.003369870121080369
80,0.009968429374775835,5.367006288107906e-06,0.003157062522416415,0.04988178884609212,2.009589616433782e-05,0.00236422307815739,0.05990300947423219,1.6488389380527843e-05,0.0016165087627968474,3.2735881176209303e-07,3.2735881176209303e-07,0.003851280138377565
90,0.009964491006011324,6.036528978074671e-06,0.0035508993988674527,0.04986700943724081,2.260839566906122e-05,0.0026598112551836726,0.05989101866271636,1.8526827338218857e-05,0.0018163556213940057,3.6827866323235467e-07,3.6827866323235467e-07,0.0043326901556747606
100,0.00996055440349903,6.705751405164933e-06,0.003944559650097019,0.04985223575098217,2.511992233303121e-05,0.0029552849803566126,0.05987902627404559,2.0565533412250422e-05,0.002016228765906904,4.091985147026163e-07,4.091985147026163e-07,0.004814100172971956
110,0.00995661956696878,7.374673615306951e-06,0.004338043303121735,0.04983746803723711,2.763043366969046e-05,0.003250639255257701,0.05986703116806259,2.26047014293585e-05,0.0022161471989567156,4.501183661728779e-07,4.501183661728779e-07,0.005295510190269152
120,0.009952686496150416,8.043295654428986e-06,0.004731350384958227,0.049822706545926576,3.0139887192481634e-05,0.003545869081468427,0.05985503220461012,2.4644525216279075e-05,0.002416129923164615,4.910382176431395e-07,4.910382176431395e-07,0.0057769202075663465
130,0.009948755190773768,8.7116175684593e-06,0.005124480922623117,0.04980795152697148,3.264824041484739e-05,0.0038409694605702803,0.05984302824353089,2.6685198599748097e-05,0.002616195941151774,5.319580691134012e-07,5.319580691134012e-07,0.006258330224863543
140,0.00994482565056867,9.379639403326145e-06,0.005517434943133026,0.04979320323029276,3.51554508502304e-05,0.004135935394144753,0.05983101814466764,2.872691540650156e-05,0.0028163642555393683,5.728779205836628e-07,5.728779205836628e-07,0.006739740242160738
150,0.009940897875264953,1.0047361204957785e-05,0.005910212473504578,0.04977846190581133,3.766147601207331e-05,0.00443076188377333,0.05981900076786308,3.076986946327541e-05,0.0030166538689485696,6.137977720539245e-07,6.137977720539245e-07,0.007221150259457934
160,0.009936971864592454,1.0714783019282481e-05,0.0063028135407544,0.04976372780344812,4.0166273413818795e-05,0.004725443931037504,0.05980697497295997,3.281425459680563e-05,0.003217083784000552,6.547176235241861e-07,6.547176235241861e-07,0.00770256027675513
170,0.009933047618281008,1.1381904892228487e-05,0.00669523817189911,0.04974900117312406,4.2669800568909526e-05,0.005019976537518767,0.05979493961980101,3.4860264633828185e-05,0.0034176730033164886,6.956374749944478e-07,6.956374749944478e-07,0.008183970294052326
180,0.009929125136060446,1.2048726869724067e-05,0.007087486393955333,0.049734282264760066,4.517201499078815e-05,0.005314354704798605,0.05978289356822895,3.6908093401079046e-05,0.0036184405295175536,7.365573264647093e-07,7.365573264647093e-07,0.008665380311349521
190,0.009925204417660602,1.2715248997697479e-05,0.007479558233939692,0.04971957132827707,4.767287419289734e-05,0.0056085734344585095,0.059770835678086505,3.895793472529419e-05,0.0038194053652249207,7.774771779349709e-07,7.774771779349709e-07,0.009146790328646716
200,0.00992128546281131,1.338147132207698e-05,0.00787145371886881,0.049704868613596,5.017233568867976e-05,0.005902627728079971,0.059758764809216415,4.100998243320957e-05,0.004020586513059762,8.183970294052326e-07,8.183970294052326e-07,0.009628200345943912
210,0.009917368271242406,1.4047393888790831e-05,0.008263172875759311,0.049690174370637774,5.267035699157807e-05,0.006196512587244478,0.0597466798214614,4.3064430351561176e-05,0.004222002975643253,8.593168808754942e-07,8.593168808754942e-07,0.010109610363241107
220,0.009913452842683721,1.4713016743767293e-05,0.00865471573162782,0.04967548884932332,5.5166895615034934e-05,0.0064902230135335205,0.05973457957466421,4.5121472307084966e-05,0.004423673755596565,9.002367323457559e-07,9.002367323457559e-07,0.010591020380538304
230,0.009909539176865089,1.5378339932934626e-05,0.009046082313490956,0.049660812299573566,5.766190907249301e-05,0.006783754008528589,0.05972246292866755,4.718130212651691e-05,0.004625617855540873,9.411565838160175e-07,9.411565838160175e-07,0.011072430397835498
240,0.009905627273516345,1.6043363502221083e-05,0.009437272648365342,0.04964614497130944,6.015535487739498e-05,0.007077100573811173,0.05971032874331416,4.9244113636592986e-05,0.004827854278097351,9.82076435286279e-07,9.82076435286279e-07,0.011553840415132693
250,0.009901717132367323,1.6708087497554934e-05,0.009828286763267606,0.04963148711445186,6.264719054318347e-05,0.00737025771096276,0.059698175878446766,5.131010066404915e-05,0.005030402025887171,1.0229962867565407e-06,1.0229962867565407e-06,0.01203525043242989
260,0.009897808753147856,1.7372511964864426e-05,0.010219124685214367,0.04961683897892175,6.513737358330119e-05,0.007663220421564845,0.059686003193908106,5.337945703562138e-05,0.005233280101531508,1.0639161382268024e-06,1.0639161382268024e-06,0.012516660449727086
270,0.009893902135587777,1.8036636950077827e-05,0.010609786441222251,0.04960220081464005,6.762586151119077e-05,0.007955983707198914,0.05967380954954091,5.5452376578045647e-05,0.005436507507651534,1.104835989697064e-06,1.104835989697064e-06,0.012998070467024283
