Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.0175,0.0,0.0,0.08750000000000001,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0
10,0.017492765819852384,1.2298106250948507e-06,0.0004133817227209846,0.08747165443061593,4.818746795294288e-06,0.0003239493643895086,0.10497464836058666,4.309778700267625e-06,0.00024144418488891706,5.017456358763923e-08,5.017456358763923e-08,0.0005902889833839909
20,0.01748553407877977,2.459206607438717e-06,0.0008266240697274441,0.08744332777518891,9.634278217885988e-06,0.0006476825692696142,0.1049492403945729,8.629132922606053e-06,0.00048342481359142653,1.0034912717527846e-07,1.0034912717527846e-07,0.0011805779667679818
30,0.01747830479863756,3.6881842316151833e-06,0.001239725792139601,0.08741497932477112,1.4453514788912662e-05,0.0009716648597587474,0.10492395215732217,1.2928133255231867e-05,0.0007242651683602164,1.505236907629177e-07,1.505236907629177e-07,0.0017708669501519728
40,0.017471077999840535,4.916740027109432e-06,0.0016526857233980508,0.0873865939476773,1.9279028894860764e-05,0.0012960691694023918,0.1048988509107257,1.719534517662933e-05,0.000963324659755127,2.006982543505569e-07,2.006982543505569e-07,0.0023611559335359636
50,0.01746385365134602,6.144879271176662e-06,0.0020655056373704017,0.08735819705765026,2.4106500199457743e-05,0.0016206050554257168,0.10487382453635699,2.144982881931145e-05,0.0012016710823142818,2.508728179381961e-07,2.508728179381961e-07,0.002951444916919954
60,0.017456631732548474,7.3726054667600135e-06,0.002478186711515895,0.08732980581286022,2.8933011813763566e-05,0.0019450764244547392,0.10484879735524123,2.5704449608991283e-05,0.0014400251881786508,3.010473815258354e-07,3.010473815258354e-07,0.0035417339003039456
70,0.017449412243952633,8.599918528052804e-06,0.002890728916992491,0.08730142072853665,3.37584761487692e-05,0.002269477388152641,0.10482376729500832,2.9959559848584503e-05,0.0016784067142063819,3.512219451134746e-07,3.512219451134746e-07,0.004132022883687936
80,0.017442195186063245,9.826818369248351e-06,0.0033031322249574835,0.08727304231990904,3.858280561546559e-05,0.0025938020581824928,0.1047987322832882,3.421551184100678e-05,0.0019168353972551788,4.0139650870111386e-07,4.0139650870111386e-07,0.004722311867071927
90,0.017434980559385062,1.1053304904539973e-05,0.0037153966065679445,0.08724467110220681,4.3405912624843706e-05,0.0029180445462080318,0.10477369024771074,3.847265788917378e-05,0.0021553309741834115,4.5157107228875304e-07,4.5157107228875304e-07,0.005312600850455918
100,0.017427768364422818,1.2279378048120988e-05,0.004127522032981945,0.08721630759065944,4.822770958789452e-05,0.0032421989638921067,0.10474863911590587,4.27313502960012e-05,0.0023939131818487835,5.017456358763923e-07,5.017456358763923e-07,0.005902889833839909
110,0.017420558601681266,1.3505037714184716e-05,0.004539508475356335,0.08718795230049642,5.3048108915608965e-05,0.0035662594228981215,0.1047235768155035,4.699194136440468e-05,0.002632601757109554,5.519201994640315e-07,5.519201994640315e-07,0.006493178817223899
120,0.017413351271665153,1.4730283816924474e-05,0.00495135590484852,0.0871596057469472,5.786702301897801e-05,0.003890220034889258,0.10469850127413353,5.125478339729992e-05,0.0028714164368234263,6.020947630516708e-07,6.020947630516708e-07,0.007083467800607891
130,0.017406146374879215,1.5955116270533578e-05,0.0053630642926163485,0.08713126844524123,6.268436430899263e-05,0.00421407491152892,0.10467341041942586,5.552022869760259e-05,0.0031103769578488816,6.5226932663931e-07,6.5226932663931e-07,0.007673756783991881
140,0.017398943911828207,1.7179534989205347e-05,0.005774633609816893,0.08710294091060798,6.750004519664378e-05,0.0045378181644802895,0.10464830217901043,5.978862956822834e-05,0.0033495030570435125,7.024438902269493e-07,7.024438902269493e-07,0.008264045767375872
150,0.017391743883016866,1.8403539887133107e-05,0.0061860638276077795,0.08707462365827694,7.23139780929224e-05,0.004861443905406548,0.1046231744805171,6.406033831209287e-05,0.003588814471265689,7.526184538145885e-07,7.526184538145885e-07,0.008854334750759864
