Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.0175,0.0,0.0,0.08750000000000001,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0
10,0.017494374887492198,9.562691263264155e-07,0.0003214350004459021,0.0874959223232514,6.932050472609741e-07,4.660201998407665e-05,0.1049960854835978,6.65467788371223e-07,3.728110859235745e-05,1.3333333333333334e-07,1.3333333333333334e-07,0.001568627450980392
20,0.017488749162628246,1.912642353197902e-06,0.0006429049926717223,0.08749184475521625,1.3863916132367063e-06,9.320279752866867e-05,0.10499211881876257,1.33980081036056e-06,7.505886892789082e-05,2.6666666666666667e-07,2.6666666666666667e-07,0.003137254901960784
30,0.017483122889149782,2.8691088445367585e-06,0.0009644063342982845,0.08748776167085218,2.080515955130538e-06,0.00013986661883236273,0.10498815769633506,2.013191623037415e-06,0.00011278384442803269,4.0000000000000003e-07,4.0000000000000003e-07,0.004705882352941177
40,0.017477496080253316,3.825666356935849e-06,0.0012859382712391287,0.08748367269653856,2.775641588444985e-06,0.00018659775384510802,0.10498420990776706,2.6843156795955418e-06,0.00015038183078985856,5.333333333333335e-07,5.333333333333335e-07,0.006274509803921569
50,0.017471868749135363,4.782312646988038e-06,0.0016075000494079061,0.08747957745865481,3.471832028682562e-06,0.00023340047251652063,0.1049802832445104,3.3518484332286964e-06,0.00018777862371033294,6.666666666666666e-07,6.666666666666666e-07,0.007843137254901959
60,0.017466240908992434,5.739045471286193e-06,0.0019290909147181567,0.08747547558358032,4.169150791345785e-06,0.0002802790447964387,0.10497638549801687,4.014465337130632e-06,0.00022490001888697542,8.000000000000001e-07,8.000000000000001e-07,0.009411764705882354
70,0.01746061255468672,6.695865703257578e-06,0.0022507111607589225,0.08747136709824878,4.867593297707773e-06,0.00032723316287119886,0.10497251592510336,4.672292732427166e-06,0.00026175309425369164,9.333333333333333e-07,9.333333333333333e-07,0.010980392156862744
80,0.017454983622049267,7.652784251624959e-06,0.0025723644543277357,0.08746725341647774,5.5669191987845765e-06,0.0003742466688260171,0.10496864496768159,5.330355494127967e-06,0.0002986193554134209,1.0666666666666667e-06,1.0666666666666667e-06,0.012549019607843137
90,0.017449354106685258,8.609801863506098e-06,0.0028940510465568225,0.08746313476847822,6.267089358701617e-06,0.00042131693167757334,0.10496476921208497,5.989233945552124e-06,0.0003355313134764115,1.2e-06,1.2e-06,0.014117647058823528
100,0.01744372401148001,9.566918048398637e-06,0.0032157707725710694,0.08745901123114301,6.96809070568873e-06,0.00046844307265137,0.10496088855477727,6.648945687861691e-06,0.00037248995450211986,1.3333333333333334e-06,1.3333333333333334e-06,0.01568627450980392
110,0.017438093339318825,1.052413231580022e-05,0.0035375234674958067,0.08745488288136484,7.669910167975754e-06,0.0005156242129733535,0.10495700289222222,7.309508322218722e-06,0.00040949626455022425,1.4666666666666669e-06,1.4666666666666669e-06,0.017254901960784316
120,0.01743246209308701,1.148144417520849e-05,0.003859308966456698,0.08745074979603651,8.372534673792529e-06,0.0005628594738685821,0.1049531121208836,7.97093944978527e-06,0.00044655122967995897,1.6000000000000001e-06,1.6000000000000001e-06,0.018823529411764708
130,0.017426830275669877,1.2438853136121087e-05,0.004181127104578519,0.08744661205205077,9.075951151368886e-06,0.0006101479765626694,0.10494921613722515,8.633256671723386e-06,0.00048365583595100237,1.7333333333333334e-06,1.7333333333333334e-06,0.020392156862745096
140,0.017421197889952732,1.3396358708035662e-05,0.004502977716986822,0.08744246972630038,9.780146528934664e-06,0.0006574888422815617,0.1049453148377106,9.296477589195126e-06,0.0005208110694229218,1.8666666666666669e-06,1.8666666666666669e-06,0.02196078431372549
150,0.017415564938820884,1.4353960400449855e-05,0.004824860638806716,0.08743832289567811,1.0485107734719704e-05,0.0007048811922502063,0.10494140811880373,9.96061980336254e-06,0.0005580179161549514,2.0000000000000003e-06,2.0000000000000003e-06,0.023529411764705885
160,0.01740993142515964,1.531165772286131e-05,0.005146775705163531,0.08743417163707674,1.1190821696953839e-05,0.0007523241476944387,0.1049374958769683,1.0625700915387685e-05,0.0005952773622066587,2.1333333333333334e-06,2.1333333333333334e-06,0.025098039215686273
170,0.01740429735185431,1.6269450184767665e-05,0.0054687227511824865,0.08743001602738902,1.1897275343866912e-05,0.0007998168298398722,0.10493357800866802,1.1291738526432613e-05,0.000632590393637833,2.266666666666667e-06,2.266666666666667e-06,0.02666666666666667
