Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009994200271903769,9.859537763593186e-07,0.0005799728096231285,0.04999891324425744,1.847484762343074e-07,2.1735114851094985e-05,0.059998952599230375,1.7805813083631103e-07,1.7456679493755984e-05,1.5822222222222228e-07,1.5822222222222228e-07,0.0018614379084967326
20,0.009988401771217903,1.971698892956606e-06,0.0011598228782097682,0.04999783168246233,3.6861398140374774e-07,4.336635075338208e-05,0.05999788458765735,3.596200982513535e-07,3.5256872377583674e-05,3.1644444444444456e-07,3.1644444444444456e-07,0.003722875816993465
30,0.009982604573008367,2.9572225885776807e-06,0.0017395426991633413,0.049996757801565504,5.511737338637661e-07,6.484396868985483e-05,0.05999682869376397,5.391220601251936e-07,5.285510393384251e-05,4.746666666666668e-07,4.746666666666668e-07,0.005584313725490197
40,0.009976808757875677,3.9425111611348765e-06,0.00231912421243228,0.04999569727957244,7.314624726847001e-07,8.605440855114117e-05,0.059995793207661054,7.151546976206493e-07,7.011320564908328e-05,6.328888888888891e-07,6.328888888888891e-07,0.00744575163398693
50,0.00997101440642035,4.927550908540527e-06,0.0028985593579650155,0.049994655794488606,9.085149369368875e-07,0.0001068841102278691,0.059994786419459406,8.86308691900538e-07,8.689300900985666e-05,7.911111111111113e-07,7.911111111111113e-07,0.009307189542483663
60,0.0099652215992429,5.912328128706967e-06,0.0034778400757099802,0.04999363902431946,1.0813658656906663e-06,0.0001272195136106666,0.059993816619269835,1.0511747241276773e-06,0.00010305634550271346,9.493333333333337e-07,9.493333333333337e-07,0.011168627450980396
70,0.009959430405851524,6.896831005240688e-06,0.004056959414847463,0.049992651865680846,1.2491828342562178e-06,0.00014696268638308442,0.05999289092836767,1.2085421774967634e-06,0.00011848452720556502,1.1075555555555558e-06,1.1075555555555558e-06,0.013030065359477126
80,0.009953640560710424,7.88110467922773e-06,0.004635943928957488,0.049991675588417155,1.4151499690828611e-06,0.00016648823165680716,0.0599919811644087,1.3632020505210633e-06,0.0001336472598550062,1.265777777777778e-06,1.265777777777778e-06,0.014891503267973859
90,0.009947851921039972,8.865173423204695e-06,0.005214807896002761,0.049990700043782005,1.5809925570580416e-06,0.00018599912435976959,0.059991072083236015,1.5177458498774381e-06,0.00014879861273308216,1.4240000000000003e-06,1.4240000000000003e-06,0.01675294117647059
100,0.009942064487209797,9.84903717433437e-06,0.005793551279020216,0.049989725156600544,1.7467233779068726e-06,0.0002054968679890438,0.05999016352528614,1.6722007013558101e-06,0.00016394124523096178,1.5822222222222227e-06,1.5822222222222227e-06,0.018614379084967325
110,0.009936278259589532,1.0832695869779531e-05,0.006372174041046782,0.04998875085169791,1.912355211354467e-06,0.00022498296604170196,0.05998925533099561,1.8265937307461013e-06,0.00017907781673981384,1.7404444444444447e-06,1.7404444444444447e-06,0.020475816993464055
120,0.009930493238548806,1.181614944670297e-05,0.006950676145119393,0.04998777705389926,2.0779008371259394e-06,0.00024445892201481635,0.059988347340800954,1.980952063838233e-06,0.00019421098665080717,1.8986666666666672e-06,1.8986666666666672e-06,0.022337254901960788
130,0.00992470942445725,1.2799397842267469e-05,0.0075290575542749805,0.04998680368802973,2.243373034946402e-06,0.000263926239405459,0.059987439395138696,2.1353028264221286e-06,0.00020934341435511063,2.056888888888889e-06,2.056888888888889e-06,0.024198692810457518
140,0.009918926817684495,1.3782440993635809e-05,0.008107318231550474,0.04998583067891446,2.4087845845409687e-06,0.0002833864217107021,0.05998653133444537,2.2896731442877094e-06,0.00022447775924389304,2.2151111111111116e-06,2.2151111111111116e-06,0.02606013071895425
150,0.009913145418600172,1.4765278837970781e-05,0.008685458139982812,0.049984857951378615,2.5741482656347526e-06,0.0003028409724276179,0.0599856229991575,2.444090143224898e-06,0.0002396166807083233,2.373333333333334e-06,2.373333333333334e-06,0.027921568627450988
160,0.00990736522757391,1.5747911312435162e-05,0.009263477242608916,0.04998388543024733,2.7394768579528676e-06,0.0003222913950532785,0.059984714229711626,2.5985809490236155e-06,0.00025476283813957013,2.5315555555555565e-06,2.5315555555555565e-06,0.02978300653594772
170,0.009901586244975343,1.6730338354191742e-05,0.009841375502465728,0.04998291304034576,2.9047831412204266e-06,0.000341739193084756,0.059983804866544276,2.7531726874737844e-06,0.00026991889092880237,2.6897777777777785e-06,2.6897777777777785e-06,0.03164444444444445
180,0.009895808471174099,1.7712559900403302e-05,0.010419152882590176,0.04998194070649904,3.0700798951625436e-06,0.00036118587001912275,0.05998289475009197,2.9078924843653274e-06,0.00028508749846718897,2.848000000000001e-06,2.848000000000001e-06,0.033505882352941184
190,0.009890031906539807,1.8694575888232624e-05,0.010996809346019189,0.04998096835353232,3.235379899504331e-06,0.00038063292935345064,0.05998198372079125,3.062767465488166e-06,0.00030027132014589863,3.006222222222223e-06,3.006222222222223e-06,0.035367320261437914
200,0.009884256551442103,1.96763862548425e-05,0.011574344855789703,0.04997999590627076,3.400695933970903e-06,0.000400081874584812,0.05998107161907863,3.2178247566322224e-06,0.0003154730153561002,3.1644444444444454e-06,3.1644444444444454e-06,0.03722875816993465
210,0.009878482406250614,2.06579909373957e-05,0.012151759374938646,0.04997902328953948,3.5660407782873726e-06,0.00041953420921027904,0.05998015828539066,3.373091483587418e-06,0.0003306952434889625,3.3226666666666674e-06,3.3226666666666674e-06,0.03909019607843138
220,0.00987270947133497,2.1639389873055024e-05,0.012729052866502954,0.04997805042816365,3.7314272121788535e-06,0.00043899143672692384,0.05997924356016386,3.528594772143676e-06,0.0003459406639356545,3.48088888888889e-06,3.48088888888889e-06,0.04095163398692811
230,0.009866937747064803,2.2620582998983247e-05,0.013306225293519556,0.049977077246968406,3.896868015370459e-06,0.00045845506063181855,0.05997832728383476,3.6843617480909175e-06,0.00036121193608734485,3.639111111111112e-06,3.639111111111112e-06,0.04281307189542484
240,0.009861167233809746,2.360157025234316e-05,0.013883276619025386,0.04997610367077889,4.062375967587302e-06,0.0004779265844220355,0.05997740929683989,3.840419537219065e-06,0.0003765117193352025,3.7973333333333343e-06,3.7973333333333343e-06,0.044674509803921576
250,0.009855397931939425,2.458235157029754e-05,0.014460206806057375,0.049975129624420266,4.2279638485544976e-06,0.0004974075115946467,0.059976489439615775,3.996795265318041e-06,0.0003918426730703962,3.955555555555557e-06,3.955555555555557e-06,0.04653594771241831
260,0.009849629841823476,2.5562926890009176e-05,0.015037015817652455,0.04997415503271766,4.393644437997156e-06,0.0005168993456467242,0.05997556755259895,4.1535160581777665e-06,0.0004072074566840947,4.113777777777779e-06,4.113777777777779e-06,0.04839738562091504
270,0.009843862963831523,2.6543296148640844e-05,0.015613703616847554,0.049973179820496226,4.559430515640393e-06,0.0005364035900753403,0.059974643476225956,4.310609041588166e-06,0.00042260872956746725,4.272000000000002e-06,4.272000000000002e-06,0.05025882352941178
280,0.009838097298333204,2.7523459283355343e-05,0.01619027016667961,0.049972203912581115,4.725334861209323e-06,0.0005559217483775672,0.0599737170509333,4.468101341339158e-06,0.0004380491511116822,4.430222222222223e-06,4.430222222222223e-06,0.0521202614379085
290,0.009832332845698144,2.8503416231315444e-05,0.016766715430185552,0.049971227233797474,4.891370254429055e-06,0.000575455324050477,0.059972788117157526,4.626020083220667e-06,0.0004535313807079085,4.588444444444446e-06,4.588444444444446e-06,0.05398169934640524
300,0.009826569606295977,2.9483166929683938e-05,0.017343039370402314,0.04997024970897044,5.057549475024707e-06,0.0005950058205911419,0.05997185651533516,4.784392393022614e-06,0.0004690580777473151,4.746666666666668e-06,4.746666666666668e-06,0.055843137254901976
310,0.00982080758049633,3.0462711315623605e-05,0.017919241950366822,0.04996927126292516,5.223885302721391e-06,0.0006145747414966342,0.05997092208590274,4.943245396534922e-06,0.00048463190162107073,4.9048888888888905e-06,4.9048888888888905e-06,0.057704575163398705
320,0.00981504676866884,3.144204932629723e-05,0.018495323133116016,0.049968291820486795,5.390390517244219e-06,0.0006341635902640257,0.05996998466929678,5.1026062195475135e-06,0.0005002555117203444,5.063111111111113e-06,5.063111111111113e-06,0.05956601307189544
