Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.015,0.0,0.0,0.075,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
10,0.0149912439204891,8.756079510867564e-07,0.0005837386340578,0.0749662023898515,3.379761014842767e-06,0.0004506348019789,0.0899706871756133,2.931282438665532e-06,0.0003256980487407,3.659767062023116e-08,3.659767062023116e-08,0.0004305608308262489
20,0.0149824924676286,1.75075323713615e-06,0.0011671688247575,0.0749324416440403,6.755835595969756e-06,0.0009007780794626,0.0899412795268856,5.872047311437876e-06,0.0006524497012709,7.319534124046231e-08,7.319534124046231e-08,0.0008611216616524977
30,0.0149737456329622,2.625436703773883e-06,0.0017502911358492,0.0748986667940642,1.0133320593578024e-05,0.001351109412477,0.0899119866961041,8.801330389584278e-06,0.0009779255988427,1.0979301186069345e-07,1.0979301186069345e-07,0.0012916824924787465
40,0.0149650034049455,3.499659505449919e-06,0.0023331063369665,0.0748648610858744,1.3513891412551373e-05,0.0018018521883402,0.0898828768954586,1.1712310454131196e-05,0.0013013678282368,1.463906824809247e-07,1.463906824809247e-07,0.0017222433233049963
50,0.0149562657734282,4.373422657179408e-06,0.0029156151047863,0.0748310253386377,1.689746613622843e-05,0.0022529954848304,0.0898539457969699,1.4605420303002034e-05,0.0016228244781114,1.8298835310115578e-07,1.8298835310115578e-07,0.002152804154131244
60,0.0149475327353824,5.24672646175697e-06,0.0034978176411712,0.0747971991721853,2.0280082781469168e-05,0.0027040110375292,0.0898250293606432,1.749706393567094e-05,0.0019441182150746,2.1958602372138693e-07,2.1958602372138693e-07,0.002583364984957493
70,0.014938804288936,6.119571106391694e-06,0.0040797140709278,0.0747633854822232,2.3661451777676453e-05,0.0031548602370234,0.0897961155948591,2.038844051408682e-05,0.0022653822793431,2.561836943416181e-07,2.561836943416181e-07,0.003013925815783742
80,0.0149300804321286,6.991956787131443e-06,0.0046613045247543,0.0747295846744098,2.704153255901668e-05,0.0036055376745356,0.0897672027988425,2.32797201157441e-05,0.002586635568416,2.9278136496184925e-07,2.9278136496184925e-07,0.003444486646609991
90,0.0149213611629997,7.863883700024077e-06,0.0052425891333494,0.0746957971544034,3.0420284559656224e-05,0.0040560379412876,0.0897382892718186,2.61710728181372e-05,0.0029078969797931,3.293790355820804e-07,3.293790355820804e-07,0.00387504747743624
100,0.0149126464795888,8.735352041117459e-06,0.0058235680274115,0.0746620233278624,3.379766721376147e-05,0.0045063556285015,0.0897093733130123,2.906266869876055e-05,0.0032291854109733,3.659767062023116e-07,3.659767062023116e-07,0.004305608308262489
110,0.0149039363799354,9.606362006459447e-06,0.0064042413376396,0.074628263600445,3.71736399554988e-05,0.0049564853273997,0.0896804532216489,3.195467783510857e-05,0.0035505197594566,4.025743768225427e-07,4.025743768225427e-07,0.004736169139088737
120,0.014895230862079,1.0476913792097906e-05,0.0069846091947319,0.0745945183778096,4.054816221903459e-05,0.0054064216292046,0.0896515272969532,3.484727030467568e-05,0.0038719189227418,4.391720474427738e-07,4.391720474427738e-07,0.005166729969914986
130,0.0148865299240591,1.1347007594080694e-05,0.0075646717293871,0.0745607880656146,4.392119343853524e-05,0.005856159125138,0.0896225938381504,3.774061618495632e-05,0.0041934017983286,4.75769718063005e-07,4.75769718063005e-07,0.005597290800741235
140,0.0148778335639154,1.2216643608455672e-05,0.0081444290723038,0.0745270730695183,4.7292693048167135e-05,0.0063056924064223,0.0895936511444655,4.0634885553444896e-05,0.0045149872837162,5.123673886832362e-07,5.123673886832362e-07,0.006027851631567484
150,0.0148691417796872,1.3085822031270704e-05,0.0087238813541804,0.074493373795179,5.066262048209664e-05,0.0067550160642795,0.0895646975151236,4.353024848763585e-05,0.0048366942764039,5.489650593034674e-07,5.489650593034674e-07,0.006458412462393734
160,0.0148604545694142,1.3954543058573647e-05,0.0093030287057157,0.0744596906482551,5.403093517449014e-05,0.007204124689932,0.0895357312493497,4.642687506502359e-05,0.0051585416738915,5.855627299236985e-07,5.855627299236985e-07,0.006888973293219982
170,0.0148517719311358,1.4822806886412366e-05,0.0098818712576081,0.0744260240344048,5.7397596559514034e-05,0.0076530128746018,0.0895067506463689,4.932493536310255e-05,0.005480548373678,6.221604005439297e-07,6.221604005439297e-07,0.0073195341240462316
180,0.0148430938628916,1.5690613710834722e-05,0.0104604091405564,0.0743923743592866,6.07625640713347e-05,0.0081016752095112,0.0894777540054063,5.222459945936715e-05,0.005802733273263,6.587580711641609e-07,6.587580711641609e-07,0.0077500949548724805
190,0.0148344203627211,1.6557963727888573e-05,0.011038642485259,0.0743587420285588,6.41257971441185e-05,0.0085501062858824,0.0894487396256868,5.512603743131181e-05,0.0061251152701458,6.953557417843919e-07,6.953557417843919e-07,0.008180655785698729
200,0.0148257514286637,1.7424857133621784e-05,0.0116165714224145,0.0743251274478797,6.748725521203185e-05,0.0089983006949375,0.0894197058064356,5.802941935643096e-05,0.0064477132618256,7.319534124046231e-07,7.319534124046231e-07,0.008611216616524977
210,0.0148170870587591,1.829129412408221e-05,0.0121941960827214,0.0742915310229076,7.084689770924112e-05,0.0094462530278988,0.0893906508468777,6.093491531221903e-05,0.0067705461458023,7.685510830248543e-07,7.685510830248543e-07,0.009041777447351226
220,0.0148084272510468,1.915727489531772e-05,0.0127715165968784,0.0742579531593008,7.420468406991268e-05,0.0098939578759884,0.0893615730462382,6.384269537617043e-05,0.0070936328195745,8.051487536450855e-07,8.051487536450855e-07,0.009472338278177476
230,0.0147997720035662,2.002279964337617e-05,0.0133485330955841,0.0742243942627178,7.756057372821294e-05,0.0103414098304285,0.0893324707037421,6.675292962577958e-05,0.0074169921806422,8.417464242653165e-07,8.417464242653165e-07,0.009902899109003722
240,0.0147911213143569,2.088786856430542e-05,0.0139252457095369,0.0741908547388169,8.091452611830825e-05,0.0107886034824411,0.0893033421186145,6.966578813854093e-05,0.0077406431265045,8.78344094885548e-07,8.78344094885548e-07,0.010333459939829976
250,0.0147824751814584,2.1752481854153333e-05,0.0145016545694355,0.0741573349932563,8.426650067436503e-05,0.0112355334232486,0.0892741855900805,7.25814409919489e-05,0.008064604554661,9.149417655057792e-07,9.149417655057792e-07,0.010764020770656225
260,0.0147738336029103,2.261663970896777e-05,0.0150777598059785,0.0741238354316945,8.761645683054964e-05,0.0116821942440733,0.089244999417365,7.550005826349789e-05,0.008388895362611,9.515394361260102e-07,9.515394361260102e-07,0.011194581601482472
270,0.014765196576752,2.34803423247966e-05,0.0156535615498644,0.0740903564597897,9.096435402102848e-05,0.012128580536137,0.0892157818996931,7.842181003068234e-05,0.0087135344478537,9.881371067462414e-07,9.881371067462414e-07,0.011625142432308722
280,0.0147565641010389,2.4343589896104177e-05,0.016229059930736,0.0740568984728589,9.431015271410872e-05,0.0125746870285478,0.0891865313818147,8.134686181852802e-05,0.0090385402020588,1.0247347773664724e-06,1.0247347773664724e-06,0.012055703263134968
290,0.0147479361817455,2.5206381825440212e-05,0.0168042545502934,0.0740234566317994,9.765433682005436e-05,0.0130205782426737,0.0891572692353632,8.427307646367328e-05,0.0093636751626304,1.0613324479867036e-06,1.0613324479867036e-06,0.012486264093961218
300,0.0147393128236333,2.606871763666805e-05,0.017379145091112,0.0739900266614598,0.000100997333854,0.0134663111805358,0.0891280142912095,8.719857087904323e-05,0.0096887300976716,1.0979301186069348e-06,1.0979301186069348e-06,0.012916824924787467
310,0.0147306940248854,2.6930597511450045e-05,0.0179537316743,0.0739566085306947,0.0001043391469305,0.0139118862574035,0.0890987666841415,9.012333158584312e-05,0.0100137035095383,1.134527789227166e-06,1.134527789227166e-06,0.013347385755613717
