Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.015,0.0,0.0,0.075,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
10,0.0149875909087849,1.2409091215056209e-06,0.0008272727476703,0.0749749462870185,2.505371298151599e-06,0.00033404950642,0.0899763373111684,2.366268883160085e-06,0.0002629187647955,1.1763978568490677e-07,1.1763978568490677e-07,0.001383997478645962
20,0.0149751853925329,2.4814607467028315e-06,0.0016543071644685,0.0749498963052062,5.010369479373806e-06,0.0006680492639163,0.0899524450857001,4.755491429990236e-06,0.0005283879366654,2.352795713698136e-07,2.352795713698136e-07,0.0027679949572919247
30,0.014962783514121,3.721648587899745e-06,0.0024810990585997,0.0749248071408064,7.519285919356218e-06,0.0010025714559139,0.0899286918074013,7.130819259866641e-06,0.0007923132510962,3.529193570547204e-07,3.529193570547204e-07,0.004151992435937887
40,0.0149503852413174,4.961475868258875e-06,0.0033076505788393,0.0748996646166213,1.0033538337864584e-05,0.0013378051117152,0.0899051802854984,9.481971450159875e-06,0.001053552383351,4.705591427396272e-07,4.705591427396272e-07,0.0055359899145838495
50,0.0149379905338541,6.200946614582374e-06,0.0041339644097215,0.0748744586727286,1.2554132727139875e-05,0.0016738843636184,0.0898819769927602,1.1802300723979772e-05,0.0013113667471087,5.881989284245338e-07,5.881989284245338e-07,0.00691998739322981
60,0.0149255993021675,7.440069783240673e-06,0.0049600465221604,0.0748492174875426,1.507825124573558e-05,0.0020104334994311,0.089858819282603,1.4118071739698543e-05,0.0015686746377442,7.058387141094406e-07,7.058387141094406e-07,0.008303984871875772
70,0.0149132115415681,8.678845843184311e-06,0.0057858972287894,0.0748239499664888,1.760500335112222e-05,0.0023473337801493,0.0898356301669944,1.6436983300552672e-05,0.0018263314778391,8.234784997943474e-07,8.234784997943474e-07,0.009687982350521733
80,0.0149008272677477,9.917273225221932e-06,0.0066115154834812,0.0747986569164302,2.0134308356978807e-05,0.0026845744475969,0.0898124056374932,1.8759436250681373e-05,0.002084381805631,9.41118285479254e-07,9.41118285479254e-07,0.011071979829167694
90,0.0148884464963983,1.1155350360162183e-05,0.007436900240108,0.0747733391442301,2.2666085576984334e-05,0.0030221447435977,0.0897891416856577,2.108583143422385e-05,0.002342870159358,1.0587580711641609e-06,1.0587580711641609e-06,0.012455977307813657
100,0.0148760692432118,1.239307567881371e-05,0.0082620504525424,0.0747479974567518,2.520025432481782e-05,0.0033600339099756,0.0897658343030468,2.3416569695319315e-05,0.0026018410772575,1.1763978568490677e-06,1.1763978568490677e-06,0.01383997478645962
110,0.0148636955238801,1.3630447611985156e-05,0.0090869650746566,0.0747226326608584,2.773673391415826e-05,0.0036982311885541,0.0897424794812189,2.5752051878106967e-05,0.0028613390975674,1.2940376425339744e-06,1.2940376425339744e-06,0.01522397226510558
