Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009993644182654108,1.0804889488015843e-06,0.0006355817345891672,0.049990547550747944,1.6069163728505773e-06,0.00018904898504124436,0.05999106079520469,1.519664815202484e-06,0.00014898674658847882,1.2279368066763239e-07,1.2279368066763239e-07,0.0014446315372662632
20,0.009987292415625607,2.1602893436469505e-06,0.0012707584374393825,0.049981110958532325,3.211137049505362e-06,0.00037778082935357196,0.05998197086219563,3.064953426742514e-06,0.00030048563007279545,2.455873613352648e-07,2.455873613352648e-07,0.0028892630745325273
30,0.009980944668612147,3.2394063359350275e-06,0.0019055331387853101,0.04997166972791464,4.816146254512295e-06,0.0005666054417073287,0.05997294960353735,4.598567398650467e-06,0.0004508399410441634,3.6838104200289716e-07,3.6838104200289716e-07,0.00433389461179879
40,0.009974600907533101,4.317845719373008e-06,0.0025399092466900043,0.04996221809069991,6.422924581016426e-06,0.0007556381860019323,0.059964041999331016,6.1128601137264155e-06,0.0005993000111496486,4.911747226705297e-07,4.911747226705297e-07,0.0057785261490650545
50,0.009968261098307835,5.3956132876680855e-06,0.0031738901692165205,0.04995275027869316,8.032452622162796e-06,0.0009449944261367995,0.059955293029677816,7.600184954770426e-06,0.0007451161720363164,6.13968403338162e-07,6.13968403338162e-07,0.007223157686331317
60,0.009961925228000039,6.472711239993551e-06,0.003807477199996206,0.04994326681848128,9.6446408581831e-06,0.0011346636303744822,0.05994668203218072,9.064054529277366e-06,0.000888632796987977,7.367620840057942e-07,7.367620840057942e-07,0.008667789223597578
70,0.0099555933305645,7.549133804035284e-06,0.004440666943550166,0.049933780070064965,1.1257388088957095e-05,0.0013243985987008344,0.05993807350992223,1.0527503313220868e-05,0.0010321081679628302,8.595557646734266e-07,8.595557646734266e-07,0.010112420760863841
80,0.009949265408080407,8.624880626330874e-06,0.005073459191959337,0.049924290941076935,1.287054001692189e-05,0.0015141811784613985,0.05992945929885655,1.1991919194386097e-05,0.0011756783523907937,9.82349445341059e-07,9.82349445341059e-07,0.011557052298130106
90,0.009942941460800133,9.699951663977677e-06,0.005705853919986868,0.04991479975487907,1.4484041670559385e-05,0.001704004902418751,0.05992083749056422,1.3457626604082396e-05,0.00131937515726298,1.1051431260086914e-06,1.1051431260086914e-06,0.013001683835396368
100,0.009936621488976042,1.0774346874073055e-05,0.006337851102395914,0.049905306834833234,1.609783807835148e-05,0.001893863303335468,0.05991220617662577,1.4924949973619118e-05,0.0014632303895705018,1.2279368066763237e-06,1.2279368066763237e-06,0.01444631537266263
110,0.009930305492860505,1.1848066213714366e-05,0.006969450713949626,0.0498958125043013,1.7711874268780076e-05,0.002083749913974126,0.05990356344862173,1.6394213734305607e-05,0.0016072758563044711,1.3507304873439561e-06,1.3507304873439561e-06,0.015890946909928896
120,0.009923993472705889,1.2921109639998968e-05,0.007600652729411157,0.04988631708664514,1.9326095270327073e-05,0.002273658267097302,0.05989490739813264,1.7865742317451207e-05,0.0017515433644560005,1.4735241680115886e-06,1.4735241680115886e-06,0.01733557844719516
130,0.009917685428764565,1.399347711002422e-05,0.008231457123543657,0.04987682090522663,2.094044611147437e-05,0.0024635818954675728,0.059886236116739024,1.933986015436527e-05,0.001896064721016203,1.596317848679221e-06,1.596317848679221e-06,0.01878020998446142
140,0.009911381361288898,1.5065168580887484e-05,0.008861863871110282,0.049867324283407635,2.2554871820703867e-05,0.0026535143318475135,0.059877547696021424,2.0816891676357146e-05,0.0020408717329761907,1.7191115293468532e-06,1.7191115293468532e-06,0.020224841521727682
150,0.009905081270531258,1.6136184009686116e-05,0.009491872946874183,0.049857827544550024,2.416931742649747e-05,0.0028434491089997017,0.05986884022756037,2.229716131473618e-05,0.0021859962073270765,1.8419052100144857e-06,1.8419052100144857e-06,0.021669473058993947
160,0.009898785156744016,1.7206523353517476e-05,0.010121484325598513,0.04984833101201567,2.5783727957337073e-05,0.0030333797596867143,0.0598601118029364,2.3780993500811722e-05,0.0023314699510599726,1.964698890682118e-06,1.964698890682118e-06,0.02311410459626021
170,0.009892493020179537,1.8276186569478927e-05,0.010750697982046427,0.04983883500916645,2.739804844170458e-05,0.0032232998166711263,0.05985136051373004,2.5268712665893112e-05,0.0024773247711659912,2.0874925713497507e-06,2.0874925713497507e-06,0.024558736133526476
180,0.00988620486109019,1.934517361466782e-05,0.01137951389098107,0.04982933985936423,2.9012223908081887e-05,0.0034132028127155157,0.059842584451521824,2.6760643241289702e-05,0.0026235924746362453,2.2102862520173827e-06,2.2102862520173827e-06,0.026003367670792737
190,0.009879920679728345,2.0413484446181513e-05,0.012007932027165595,0.04981984588597089,3.062619938495089e-05,0.003603082280582457,0.05983378170789229,2.8257109658310844e-05,0.0027703048684618475,2.3330799326850152e-06,2.3330799326850152e-06,0.027447999208059
200,0.00987364047634637,2.1481119021117377e-05,0.012635952365363162,0.04981035341234828,3.2239919900793506e-05,0.0037929317530345295,0.05982495037442197,2.9758436348265885e-05,0.00291749375963391,2.4558736133526477e-06,2.4558736133526477e-06,0.028892630745325266
210,0.009867364251196631,2.2548077296572763e-05,0.013263574880336918,0.04980086276185829,3.385333048409162e-05,0.003982744762834308,0.05981608854269139,3.1264947742464156e-05,0.0030651909551435447,2.57866729402028e-06,2.57866729402028e-06,0.030337262282591523
220,0.0098610920045315,2.3614359229645035e-05,0.013890799546850019,0.049791374257862786,3.546637616332715e-05,0.0041725148427443695,0.05980719430428109,3.2776968272215024e-05,0.0032134282619818654,2.7014609746879127e-06,2.7014609746879127e-06,0.03178189381985779
230,0.009854823736603345,2.467996477743154e-05,0.01451762633966561,0.04978188822372364,3.707900196698196e-05,0.004362235525527288,0.0597982657507716,3.4294822368827835e-05,0.003362237487139984,2.8242546553555448e-06,2.8242546553555448e-06,0.03322652535712405
240,0.009848559447664532,2.574489389702965e-05,0.01514405523354685,0.04977240498280273,3.869115292353801e-05,0.004551900343945647,0.05978930097374346,3.581883446361193e-05,0.003511650437609013,2.9470483360231777e-06,2.9470483360231777e-06,0.03467115689439032
250,0.009842299137967431,2.6809146545536713e-05,0.01577008620325689,0.049762924858461906,4.030277406147712e-05,0.004741502830762014,0.05978029806477719,3.734932898787666e-05,0.0036616989203800644,3.06984201669081e-06,3.06984201669081e-06,0.03611578843165659
260,0.009836042807764412,2.7872722680050107e-05,0.016395719223558886,0.04975344817406306,4.1913810409281264e-05,0.004931036518738972,0.059771255115453344,3.888663037293137e-05,0.003812414742444252,3.1926356973584423e-06,3.1926356973584423e-06,0.03756041996892285
270,0.00982979045730784,2.8935622257667173e-05,0.017020954269215984,0.04974397525296805,4.35242069954323e-05,0.005120494940639094,0.05976217021735244,4.043106305008541e-05,0.003963829710792687,3.3154293780260747e-06,3.3154293780260747e-06,0.03900505150618911
280,0.009823542086850087,2.9997845235485272e-05,0.017645791314991336,0.04973450641853876,4.513390884841215e-05,0.005309871629224958,0.05975304146205501,4.198295145064812e-05,0.004115975632416482,3.4382230586937072e-06,3.4382230586937072e-06,0.04044968304345538
290,0.00981729769044866,3.105939262372798e-05,0.018270230955134102,0.049725039989645226,4.674320176031316e-05,0.0054992002070956645,0.059743882380213,4.3539995363790195e-05,0.004268626996450019,3.561016739361339e-06,3.561016739361339e-06,0.04189431458072163
300,0.00981105725635116,3.2120266420302904e-05,0.018894274364884056,0.04971557241667804,4.835268916473494e-05,0.005688551666439404,0.059734720702603265,4.509748055744527e-05,0.004421321623278948,3.6838104200289714e-06,3.6838104200289714e-06,0.043338946117987893
310,0.009804820783489519,3.318046680678202e-05,0.019517921651048244,0.04970610361608944,4.996238526479616e-05,0.005877927678211312,0.059725557314899674,4.665525646705593e-05,0.00457404475167215,3.806604100696604e-06,3.806604100696604e-06,0.04478357765525416
320,0.009798588271038714,3.423999392341866e-05,0.020141172896128625,0.04969663358307118,5.157229087790038e-05,0.006067328338576514,0.05971639249472296,4.8213275897096985e-05,0.004726791754617351,3.929397781364236e-06,3.929397781364236e-06,0.04622820919252042
