Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.00999829613567925,1.7038643207505046e-07,0.00017038643207505043,0.04999374904290986,6.250957090141797e-07,0.00012501914180283594,0.05999495817281627,5.041827183723957e-07,8.403045306206595e-05,8.888888888888889e-09,8.888888888888889e-09,0.00017777777777777776
20,0.009996592587970452,3.4074120295487383e-07,0.0003407412029548738,0.04998750389849666,1.2496101503333933e-06,0.00024992203006667866,0.05998989799859155,1.0102001408441356e-06,0.00016836669014068926,1.777777777777778e-08,1.777777777777778e-08,0.00035555555555555557
30,0.009994889356740968,5.110643259031449e-07,0.0005110643259031448,0.04998125905471042,1.8740945289582662e-06,0.00037481890579165323,0.05998484047278976,1.515952721023325e-06,0.0002526587868372208,2.6666666666666667e-08,2.6666666666666667e-08,0.0005333333333333334
40,0.009993186442006911,6.813557993089104e-07,0.0006813557993089102,0.049975014062734746,2.498593726525102e-06,0.0004997187453050203,0.05997978731967171,2.0212680328280904e-06,0.0003368780054713484,3.5555555555555554e-08,3.5555555555555554e-08,0.000711111111111111
50,0.009991483843784389,8.516156215612174e-07,0.0008516156215612172,0.0499687684737533,3.1231526246702048e-06,0.0006246305249340408,0.05997474026349823,2.5259736501765585e-06,0.0004209956083627597,4.444444444444444e-08,4.444444444444444e-08,0.0008888888888888888
60,0.009989781562089508,1.021843791049113e-06,0.0010218437910491129,0.0499625218389497,3.7478161050298793e-06,0.0007495632210059759,0.05996970102853012,3.0298971469868552e-06,0.0005049828578311426,5.333333333333332e-08,5.333333333333332e-08,0.0010666666666666663
70,0.009988079596938385,1.192040306161644e-06,0.001192040306161644,0.049956273709507594,4.372629049240429e-06,0.0008745258098480856,0.059964671339028226,3.532866097177108e-06,0.0005888110161961846,6.222222222222223e-08,6.222222222222223e-08,0.0012444444444444445
80,0.009986377948298479,1.3622051701521188e-06,0.0013622051701521188,0.04995002398233483,4.997601766517072e-06,0.0009995203533034144,0.05995965159356652,4.034840643347211e-06,0.0006724734405578684,7.11111111111111e-08,7.11111111111111e-08,0.0014222222222222219
90,0.009984676615830764,1.5323384169235426e-06,0.0015323384169235424,0.049943774710585004,5.622528941499486e-06,0.001124505788299897,0.05995463392121617,4.5366078783821515e-06,0.000756101313063692,7.999999999999999e-08,7.999999999999999e-08,0.0015999999999999996
100,0.009982975599420789,1.7024400579210733e-06,0.001702440057921073,0.04993752631478774,6.247368521225971e-06,0.0012494737042451941,0.059949616709187636,5.03832908123605e-06,0.0008397215135393416,8.888888888888888e-08,8.888888888888888e-08,0.0017777777777777776
110,0.009981274899012264,1.8725100987736624e-06,0.001872510098773662,0.04993127879921809,6.872120078190685e-06,0.0013744240156381368,0.0599445999406556,5.540005934439102e-06,0.000923334322406517,9.777777777777776e-08,9.777777777777776e-08,0.001955555555555555
120,0.009979574514548898,2.0425485451102606e-06,0.0020425485451102602,0.04992503216815112,7.4967831848877845e-06,0.001499356636977557,0.059939583598794775,6.0416401205215035e-06,0.0010069400200869174,1.0666666666666664e-07,1.0666666666666664e-07,0.0021333333333333326
130,0.009977874445974403,2.2125554025598197e-06,0.0022125554025598194,0.04991878642586189,8.121357413811433e-06,0.0016242714827622866,0.05993456766677986,6.543233322013454e-06,0.0010905388870022423,1.1555555555555555e-07,1.1555555555555555e-07,0.002311111111111111
140,0.009976174693232488,2.3825306767512906e-06,0.0023825306767512903,0.04991254157662544,8.745842337455783e-06,0.0017491684674911566,0.05992955212778554,7.04478722144515e-06,0.0011741312035741917,1.2444444444444443e-07,1.2444444444444443e-07,0.0024888888888888886
150,0.009974475256266864,2.5524743733136243e-06,0.0025524743733136243,0.04990629762471685,9.370237528314997e-06,0.001874047505662999,0.05992453696498653,7.546303501346788e-06,0.0012577172502244646,1.333333333333333e-07,1.333333333333333e-07,0.002666666666666666
160,0.009972776135021242,2.722386497875772e-06,0.0027223864978757717,0.04990005457441117,9.99454255888323e-06,0.001998908511776646,0.059919522161557506,8.047783844248565e-06,0.0013412973073747608,1.4222222222222222e-07,1.4222222222222222e-07,0.002844444444444444
170,0.009971077329439334,2.8922670560666854e-06,0.002892267056066685,0.049893812429983454,1.0618757001654641e-05,0.0021237514003309282,0.059914507700673185,8.549229932680677e-06,0.0014248716554467796,1.5111111111111107e-07,1.5111111111111107e-07,0.0030222222222222213
180,0.009969378839464848,3.062116053515315e-06,0.0030621160535153147,0.04988757119570877,1.1242880429123394e-05,0.0022485760858246785,0.05990949356550826,9.050643449173326e-06,0.001508440574862221,1.6e-07,1.6e-07,0.0031999999999999997
190,0.009967680665041494,3.231933495850612e-06,0.0032319334958506116,0.04988133087586216,1.1866912413783637e-05,0.0023733824827567272,0.059904479739237425,9.552026076256705e-06,0.0015920043460427842,1.6888888888888888e-07,1.6888888888888888e-07,0.0033777777777777777
200,0.009965982806112985,3.4017193887015275e-06,0.003401719388701527,0.049875091474718705,1.2490852528129537e-05,0.002498170505625907,0.05989946620503538,1.0053379496461008e-05,0.001675563249410168,1.7777777777777776e-07,1.7777777777777776e-07,0.0035555555555555553
210,0.00996428526262303,3.5714737376970136e-06,0.003571473737697013,0.04986885299655345,1.3114700344655248e-05,0.0026229400689310495,0.05989445294607683,1.0554705392316438e-05,0.001759117565386073,1.8666666666666664e-07,1.8666666666666664e-07,0.003733333333333333
220,0.00996258803451534,3.74119654846602e-06,0.0037411965484660196,0.04986261544564145,1.3738455435854932e-05,0.002747691087170986,0.059889439945536464,1.105600544635319e-05,0.0018426675743921982,1.9555555555555555e-07,1.9555555555555555e-07,0.003911111111111111
230,0.009960891121733624,3.910887826637499e-06,0.003910887826637498,0.04985637882625777,1.436211737422274e-05,0.0028724234748445476,0.05988442718658898,1.1557281341101457e-05,0.0019262135568502428,2.0444444444444443e-07,2.0444444444444443e-07,0.0040888888888888884
240,0.009959194524221596,4.080547577840402e-06,0.004080547577840402,0.049850143142677474,1.4985685732252841e-05,0.002997137146450568,0.05987941465240908,1.2058534759091443e-05,0.002009755793181907,2.1333333333333334e-07,2.1333333333333334e-07,0.004266666666666667
250,0.009957498241922963,4.250175807703678e-06,0.0042501758077036775,0.04984390839917561,1.560916008243938e-05,0.003121832016487876,0.05987440232617146,1.2559767382853343e-05,0.0020932945638088905,2.2222222222222222e-07,2.2222222222222222e-07,0.0044444444444444444
260,0.009955802274781437,4.419772521856281e-06,0.00441977252185628,0.049837674600027235,1.6232539997276525e-05,0.0032465079994553046,0.05986939019105082,1.3060980894917352e-05,0.002176830149152892,2.311111111111111e-07,2.311111111111111e-07,0.004622222222222222
270,0.009954106622740728,4.58933772592716e-06,0.00458933772592716,0.04983144174950742,1.6855825049258436e-05,0.003371165009851687,0.05986437823022186,1.3562176977813667e-05,0.002260362829635611,2.4000000000000003e-07,2.4000000000000003e-07,0.0048000000000000004
280,0.009952411285744547,4.7588714255452684e-06,0.004758871425545268,0.049825209851891206,1.7479014810879265e-05,0.003495802962175853,0.05985936642685927,1.4063357314072487e-05,0.002343892885678748,2.4888888888888886e-07,2.4888888888888886e-07,0.004977777777777777
290,0.009950716263736604,4.928373626339554e-06,0.004928373626339554,0.04981897891145367,1.810210885463317e-05,0.0036204217709266337,0.05985435476413775,1.4564523586224009e-05,0.0024274205977040013,2.5777777777777774e-07,2.5777777777777774e-07,0.005155555555555555
300,0.00994902155666061,5.097844333938971e-06,0.00509784433393897,0.049812748932469855,1.872510675301431e-05,0.0037450213506028617,0.059849343225232006,1.5065677476798428e-05,0.0025109462461330714,2.6666666666666667e-07,2.6666666666666667e-07,0.005333333333333333
310,0.009947327164460276,5.2672835539724695e-06,0.005267283553972469,0.04980651991921483,1.934800807851685e-05,0.00386960161570337,0.05984433179331673,1.5566820668325942e-05,0.0025944701113876567,2.7555555555555555e-07,2.7555555555555555e-07,0.005511111111111111
320,0.00994563308707931,5.436691292069e-06,0.005436691292069,0.04980029187596365,1.9970812403634945e-05,0.003994162480726989,0.059839320451566626,1.6067954843336753e-05,0.002677992473889459,2.844444444444445e-07,2.844444444444445e-07,0.005688888888888889
330,0.009943939324461425,5.606067553857516e-06,0.005606067553857516,0.049794064806991375,2.0593519300862746e-05,0.004118703860172549,0.05983430918315638,1.6569081684361047e-05,0.0027615136140601744,2.933333333333333e-07,2.933333333333333e-07,0.005866666666666666
340,0.009942245876550331,5.775412344966966e-06,0.005775412344966965,0.04978783871657306,2.1216128342694418e-05,0.004243225668538883,0.0598292979712607,1.7070202873929032e-05,0.002845033812321505,3.022222222222222e-07,3.022222222222222e-07,0.006044444444444443
350,0.009940552743289737,5.944725671026302e-06,0.0059447256710263,0.04978161360898376,2.183863910162412e-05,0.004367727820324824,0.059824286799054285,1.7571320094570897e-05,0.0029285533490951495,3.111111111111111e-07,3.111111111111111e-07,0.006222222222222222
360,0.009938859924623355,6.114007537664475e-06,0.006114007537664475,0.049775389488498537,2.246105115014601e-05,0.004492210230029201,0.059819275649711824,1.8072435028816846e-05,0.0030120725048028074,3.2e-07,3.2e-07,0.0063999999999999994
370,0.009937167420494896,6.283257950510438e-06,0.006283257950510436,0.04976916635939246,2.3083364060754243e-05,0.004616672812150849,0.059814264506408026,1.8573549359197073e-05,0.0030955915598661786,3.288888888888889e-07,3.288888888888889e-07,0.006577777777777777
380,0.009935475230848069,6.452476915193138e-06,0.006452476915193137,0.04976294422594057,2.3705577405942975e-05,0.004741115481188595,0.05980925335231758,1.907466476824177e-05,0.0031791107947069614,3.3777777777777777e-07,3.3777777777777777e-07,0.0067555555555555554
390,0.009933783355626585,6.621664437341531e-06,0.0066216644373415295,0.04975672309241794,2.4327690758206374e-05,0.004865538151641274,0.05980424217061518,1.9575782938481146e-05,0.0032626304897468575,3.4666666666666665e-07,3.4666666666666665e-07,0.006933333333333333
400,0.009932091794774155,6.790820522584565e-06,0.0067908205225845645,0.049750502963099616,2.494970369003859e-05,0.0049899407380077174,0.05979923094447554,2.0076905552445386e-05,0.003346150925407564,3.555555555555556e-07,3.555555555555556e-07,0.0071111111111111115
410,0.009930400548234488,6.959945176551193e-06,0.006959945176551192,0.049744283842260664,2.5571615773933786e-05,0.005114323154786757,0.05979421965707335,2.057803429266469e-05,0.0034296723821107817,3.6444444444444446e-07,3.6444444444444446e-07,0.007288888888888889
420,0.009928709615951296,7.129038404870365e-06,0.0071290384048703645,0.04973806573417614,2.6193426582386116e-05,0.005238685316477223,0.0597892082915833,2.107917084166926e-05,0.0035131951402782103,3.733333333333333e-07,3.733333333333333e-07,0.007466666666666666
430,0.009927018997868289,7.298100213171034e-06,0.007298100213171033,0.0497318486431211,2.6815135687889747e-05,0.005363027137577948,0.0597841968311801,2.1580316881989293e-05,0.003596719480331549,3.822222222222222e-07,3.822222222222222e-07,0.007644444444444444
440,0.009925328693929179,7.467130607082146e-06,0.007467130607082144,0.049725632573370614,2.7436742662938823e-05,0.005487348532587764,0.05977918525903844,2.2081474096154984e-05,0.0036802456826924975,3.911111111111111e-07,3.911111111111111e-07,0.007822222222222222
450,0.009923638704077673,7.636129592232657e-06,0.007636129592232656,0.04971941752919973,2.805824708002751e-05,0.0056116494160055016,0.059774173558333026,2.2582644166696524e-05,0.003763774027782754,4e-07,4e-07,0.007999999999999998
460,0.009921949028257484,7.805097174251519e-06,0.007805097174251518,0.0497132035148835,2.8679648511649974e-05,0.005735929702329994,0.059769161712238554,2.308382877614412e-05,0.00384730479602402,4.0888888888888886e-07,4.0888888888888886e-07,0.008177777777777777
470,0.009920259666412324,7.97403335876768e-06,0.007974033358767679,0.049706990534696995,2.9300946530300357e-05,0.0058601893060600705,0.059764149703929716,2.3585029607027962e-05,0.003930838267837994,4.1777777777777774e-07,4.1777777777777774e-07,0.008355555555555555
