10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.2854492194611973,0.2504325519921614,0.1866375879525019,0.0,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28573865143877425,0.2508257824377831,0.1869298242554103,15.003541326669016,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28557788981886434,0.2502535424950613,0.1865035755749611,0.14340468970324083,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28557972879599197,0.25025549515465234,0.186504826037082,0.21510703455486124,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2855825574359215,0.25025422267362046,0.18650408987614409,0.28680937940648166,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2856089162865165,0.2502896279102237,0.18653031901640615,1.72085627643889,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28562182142921716,0.25030736153614236,0.18654355741681766,2.4378797249550943,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28563472657788064,0.2503250930573284,0.18655679423684626,3.1549031734712982,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2858928588739643,0.25067970497259684,0.18682151554525955,17.49537214379538,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28602385918261675,0.2508572733609879,0.18695336635875015,24.66560662895742,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28615324455518665,0.2510346306428939,0.18708565905985258,31.83584111411946,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2887495422809447,0.25457995414295503,0.1897278352245893,175.24053081736028,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.29004966891718187,0.2563779012788655,0.19106801529085787,246.9428756689807,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2913510343332496,0.2581552535151814,0.1923925051214885,318.64522052060113,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.31306174592333685,0.2816455095705446,0.20989878909325305,1385.434284721125,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.3245604320274872,0.29317156991443316,0.21848845657761976,1918.8288168213867,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
