10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.23618254610030348,0.20634290475578834,0.15472528475903966,0.0,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23649276569471456,0.20676500036417647,0.15504108848434234,15.003541326669016,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23632217785221626,0.20614670328628978,0.15457765010992486,0.14340468970324083,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2363240539207016,0.2061483806314507,0.15457873217821058,0.21510703455486124,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23632707354995247,0.2061469549679204,0.1545778451290849,0.28680937940648166,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23635314797611945,0.20618164944669962,0.1546037239414573,1.72085627643889,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23636588446139384,0.20619917106695868,0.15461688034573146,2.4378797249550943,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23637862027591658,0.2062166894541805,0.15463003431634054,3.1549031734712982,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23663336995903542,0.2065670539355897,0.15489311046154286,17.49537214379538,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2367629060560563,0.2067426836060674,0.15502437646309908,24.66560662895742,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2368905468587408,0.20691798236460515,0.15515594134626168,31.83584111411946,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.23945347861398752,0.21042369154958832,0.15778484758490688,175.24053081736028,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.24074766668067887,0.21222024217074967,0.1591319320696615,246.9428756689807,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.24203529383614103,0.21398441297643883,0.16045482649836687,318.64522052060113,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2645838472156276,0.239213032856649,0.17937212551573053,1385.434284721125,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.2778283398948047,0.2516711522398543,0.18871408944441545,1918.8288168213867,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.28996771987742187,0.2636787999660445,0.197717758543736,2452.2233489216487,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.3209043823794419,0.28634687155639504,0.21471555528079578,3752.7226824081195,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.3330730198618448,0.30288158853669794,0.2271130556646362,4402.972349151355,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.34773868239768174,0.31559767341918976,0.23664937563103047,5053.22201589459,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.39150561607466644,0.3492786857819973,0.2619037793374163,7162.235584880153,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.40634996011234864,0.37005475433943674,0.2774833530033661,8216.742369372934,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.42725038205162436,0.3875587966110155,0.2906083527975365,9271.249153865716,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.4715001086548651,0.42446255057475896,0.3182804393340583,12090.79216991801,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.482641303423899,0.4412441352067851,0.3308634352519868,13500.563677944156,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.5047782301613966,0.4591399968401639,0.344282863069771,14910.335185970303,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.554396108405107,0.5014767362731907,0.3760281194994429,21584.364765876937,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.5584638498397769,0.5096502543127497,0.38215717968982427,24921.37955583025,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.5856472742205713,0.5343056083020288,0.40064518889278233,28258.39434578357,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.677099752712589,0.6148369750610497,0.46103070997370205,16800.530356755993,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6223321677589037,0.5434408946932696,0.40749579124348545,17745.627942148836,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.7525553932138221,0.6477193943223435,0.48568780688938845,18690.725527541683,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6252085395930302,0.44061030036444204,0.3303886341942392,15288.374220127442,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6286830219958057,0.4339560339175568,0.3253983624329109,15477.39373720601,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6415523811245729,0.46930058319692364,0.3519016825404947,15666.41325428458,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6153645573782819,0.37290360473537854,0.27961889185462985,14993.77636393395,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.619376051108357,0.3685041756314369,0.27631989808645047,15035.496952915772,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6252228160270215,0.3891201245857957,0.2917776810093631,15077.217541897595,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6111721466828461,0.3385768483124916,0.2538793250801144,14940.770397144142,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6140812611486423,0.3342194883402775,0.2506119760364079,14955.988002731061,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.61744285411015,0.3472650966151469,0.2603940418837528,14971.205608317981,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6092954234131127,0.32031455489957583,0.24018561505286598,14928.091008168372,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.611445836355328,0.3163490546995765,0.23721217993173008,14936.968919267407,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6137240687996318,0.3255941742928175,0.24414571605519725,14945.846830366441,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6083692383635875,0.30952657065685407,0.23209604971690898,14922.849629199718,"dict_values([np.float64(0.7165877190862523), np.float64(2.813046969577342e-13), np.float64(0.031638217450729006)])"
0.6100739873587255,0.30596836177628667,0.22942849400970167,0.0,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6118089135961129,0.31318801213286473,0.2348421926458758,16.341554423787112,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6078758198818286,0.3024492784084926,0.2267895718519809,0.14754682981762596,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6093152018532914,0.2991816423021429,0.22433960688898447,0.22132024472643894,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6107492410870281,0.30524915519125884,0.2288881691244445,0.2950936596352519,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6075996854915194,0.29735550554214035,0.2229699907484398,1.7705619578115113,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6088749759456882,0.2942716166606822,0.2206573666234621,2.5082961068996408,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6101297850975967,0.299660382542819,0.22469684722381325,3.2460302559877707,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6124370838989371,0.30523397728232304,0.22887885278217612,18.000713237750368,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6135034604602936,0.30803034450742317,0.23097572838621208,25.37805472863166,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6146568698741992,0.31081626944475027,0.2330624363802566,32.75539621951296,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6354186538063445,0.3570191580594693,0.2677076962058914,180.30222603713892,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6379862844740289,0.37890306341541646,0.2841177811795121,254.0756409459519,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6498781634442518,0.40116548105583844,0.3008126606340552,327.84905585476486,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6711903136472194,0.4511651073688986,0.3383023457487194,1432.1874386110155,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6716242214438322,0.46801330120529816,0.35093834760941356,1984.3566299891409,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.6848499207306011,0.4918444524136905,0.36880583733101757,2536.525821367266,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.706501707333643,0.5409244147585711,0.40560872359131417,3829.0927604611998,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.704135583419934,0.549252142243256,0.4118525194855177,4475.376230008167,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7191817646536822,0.574371180026139,0.4306872823731504,5121.659699555134,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7529200570044727,0.6381868444242387,0.4785411053829786,7115.731617648044,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7332676228268854,0.6213717551348624,0.46593173922376707,8112.767576694499,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7723201491884384,0.6684571530255483,0.5012381216388344,9109.803535740955,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7428922219921423,0.5988136662089892,0.4490160609413163,11512.813534284942,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7358877920986714,0.5937567896811168,0.4452225263442612,12714.318533556934,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
0.7551061925967887,0.6270995366490075,0.47022426763368097,13915.823532828927,"dict_values([np.float64(0.7140857612128403), np.float64(0.02228907120807394), np.float64(0.0127301703961959)])"
