Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.015,0.0,0.0,0.07500000000000001,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
10,0.014989103989325202,1.8523218147154247e-06,0.0007264007116531077,0.07495436671799081,7.757657941565305e-06,0.0006084437601227689,0.08996078032967504,6.667343955243716e-06,0.0004357741147218115,9.185604682812207e-08,9.185604682812207e-08,0.0010806593744484949
20,0.014978214504617029,3.703534215104866e-06,0.0014523663588646533,0.07490875274268484,1.5512033743581676e-05,0.0012166300975358175,0.08992157047199928,1.3333019760122149e-05,0.0008714392000079837,1.8371209365624414e-07,1.8371209365624414e-07,0.0021613187488969897
30,0.014967331549237236,5.5536366296695375e-06,0.002177896717517466,0.07486315802959874,2.3263134968218517e-05,0.0018245596053504715,0.0898823703973157,1.9997032456332e-05,0.0013069955853811765,2.7556814048436626e-07,2.7556814048436626e-07,0.0032419781233454853
40,0.01495645512016387,7.402629572141515e-06,0.0029029919890751037,0.07481758258233522,3.101096100301645e-05,0.0024322322355307016,0.08984318011648301,2.665938019788735e-05,0.0017424431501887158,3.674241873124883e-07,3.674241873124883e-07,0.0043226374977939795
50,0.014945585215801981,9.250513313662832e-06,0.003627652279867777,0.07477202640462446,3.8755511213843905e-05,0.0030396479383406976,0.08980399963120476,3.332006269518902e-05,0.0021777818755025504,4.592802341406104e-07,4.592802341406104e-07,0.005403296872242475
60,0.014934721834016031,1.1097288217274288e-05,0.004351877732264427,0.07472648949963968,4.6496785061256803e-05,0.003646806671471121,0.08976482894727905,3.997907896256013e-05,0.0026130116968993552,5.511362809687325e-07,5.511362809687325e-07,0.0064839562466909705
70,0.014923864972624757,1.2942954653790853e-05,0.005075668491682687,0.07468097187052933,5.423478201001656e-05,0.004253708392942474,0.0897256680708228,4.6636427960123894e-05,0.0030481325464133267,6.429923277968545e-07,6.429923277968545e-07,0.007564615621139465
80,0.014913014629446894,1.478751299402749e-05,0.005799024703540192,0.07463547352044188,6.196950152488456e-05,0.004860353060775258,0.08968651700795292,5.329210864800353e-05,0.0034831443560786623,7.348483746249766e-07,7.348483746249766e-07,0.008645274995587959
90,0.014902170802301178,1.6630963608799174e-05,0.0065219465132545775,0.07458999445252577,6.970094307062223e-05,0.005466740632989978,0.08964737576478633,5.9946119986322234e-05,0.003918047057929558,8.267044214530987e-07,8.267044214530987e-07,0.009725934370036455
100,0.014891333489006345,1.8473306868920863e-05,0.007244434066243475,0.07454453466992948,7.742910611199096e-05,0.006072871067607133,0.08960824434743998,6.659846093520324e-05,0.004352840584000212,9.185604682812208e-07,9.185604682812208e-07,0.01080659374448495
110,0.01488050268738113,2.0314543145207537e-05,0.007966487507924523,0.07449909417580147,8.515399011375214e-05,0.006678744322647225,0.08956912276203076,7.324913045476974e-05,0.0047875248663248205,1.010416515109343e-06,1.010416515109343e-06,0.011887253118933447
120,0.014869678395244267,2.2154672808474147e-05,0.008688106983715351,0.07445367297329021,9.287559454066721e-05,0.00728436035613076,0.08953001101467561,7.989812750514498e-05,0.00522209983693758,1.102272561937465e-06,1.102272561937465e-06,0.012967912493381941
130,0.014858860610414493,2.399369622953568e-05,0.0094092926390336,0.07440827106554415,0.00010059391885749753,0.007889719126078235,0.08949090911149146,8.654545104645212e-05,0.005656565427872688,1.1941286087655869e-06,1.1941286087655869e-06,0.014048571867830432
140,0.014848049330710544,2.5831613779207083e-05,0.010130044619296895,0.07436288845571176,0.00010830896252900456,0.008494820590510158,0.0894518170585952,9.31911000388144e-05,0.006090921571164341,1.285984655593709e-06,1.285984655593709e-06,0.01512923124227893
150,0.014837244553951153,2.7668425828303337e-05,0.010850363069922877,0.0743175251469415,0.00011602072501994965,0.009099664707447028,0.0894127348621038,9.983507344235503e-05,0.006525168198846735,1.377840702421831e-06,1.377840702421831e-06,0.016209890616727424
160,0.01482644627795506,2.950413274763942e-05,0.011570248136329184,0.07427218114238182,0.00012372920579509423,0.009704251434909349,0.08937366252813413,0.00010647737021719725,0.006959305242954069,1.4696967492499531e-06,1.4696967492499531e-06,0.017290549991175918
170,0.014815654500540995,3.133873490803027e-05,0.012289699963933438,0.07422685644518119,0.00013143440431919972,0.010308580730917623,0.08933460006280315,0.00011311798932346424,0.007393332635520539,1.5615527960780756e-06,1.5615527960780756e-06,0.018371209365624416
180,0.014804869219527698,3.317223268029087e-05,0.01300871869815328,0.07418155105848809,0.0001391363200570275,0.010912652553492351,0.08929554747222777,0.0001197569297212792,0.00782725030858034,1.6534088429061976e-06,1.6534088429061976e-06,0.01945186874007291
190,0.014794090432733902,3.50046264352362e-05,0.013727304484406353,0.07413626498545096,0.00014683495247333898,0.011516466860654035,0.0892565047625249,0.00012639419037076537,0.008261058194167671,1.7452648897343196e-06,1.7452648897343196e-06,0.020532528114521404
200,0.014783318137978342,3.683591654368121e-05,0.014445457468110278,0.07409099822921827,0.00015453030103289555,0.012120023610423178,0.0892174719398115,0.00013302977023204595,0.00869475622431673,1.8371209365624416e-06,1.8371209365624416e-06,0.0216131874889699
210,0.014772552333079758,3.866610337644086e-05,0.015163177794682691,0.0740457507929385,0.00016222236520045864,0.012723322760820282,0.08917844901020444,0.00013966366826524413,0.00912834433106171,1.9289769833905636e-06,1.9289769833905636e-06,0.022693846863418392
220,0.014761793015856879,4.049518730433015e-05,0.015880465609541237,0.07400052267976008,0.00016991114444078964,0.013326364269865852,0.08913943597982069,0.00014629588343048318,0.00956182244643681,2.020833030218686e-06,2.020833030218686e-06,0.023774506237866894
230,0.014751040184128445,4.232316869816403e-05,0.01659732105810354,0.07395531389283148,0.0001775966382186499,0.013929148095580383,0.08910043285477713,0.0001529264146878863,0.00999519050247623,2.112689077046808e-06,2.112689077046808e-06,0.024855165612315388
