Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099956648847805,7.369695873150465e-07,0.0004335115219500273,0.050000013885843755,-2.3605934371336046e-09,-2.777168749568946e-07,0.06000001326108369,-2.2543842273278735e-09,-2.210180615027327e-07,2.1749026899124527e-07,2.1749026899124527e-07,0.0025587090469558265
20,0.009991331077062881,1.4737168993102088e-06,0.0008668922937118875,0.050000027493639236,-4.67391866888177e-09,-5.498727845743257e-07,0.060000026397574166,-4.487587608626213e-09,-4.399595694731581e-07,4.3498053798249055e-07,4.3498053798249055e-07,0.005117418093911653
30,0.009986998669886633,2.21022611927248e-06,0.0013001330113367527,0.0500000442514239,-7.52274206270054e-09,-8.850284779647691e-07,0.06000004245586384,-7.217496854316925e-09,-7.075977308153848e-07,6.524708069737358e-07,6.524708069737358e-07,0.00767612714086748
40,0.009982667592755862,2.9465092315032373e-06,0.0017332407244136688,0.050000061562180516,-1.04655706869557e-08,-1.231243610230082e-06,0.06000005898955666,-1.0028224633437899e-08,-9.831592777880292e-07,8.699610759649811e-07,8.699610759649811e-07,0.010234836187823306
50,0.009978337775174683,3.6825782203038594e-06,0.002166222482531682,0.05000007682889183,-1.3060911610013028e-08,-1.5365778364721208e-06,0.060000073552256554,-1.2503883615027023e-08,-1.2258709426497082e-06,1.0874513449562264e-06,1.0874513449562264e-06,0.012793545234779134
60,0.009974009146647202,4.418445069975726e-06,0.0025990853352798383,0.05000008745454059,-1.4867271900238313e-08,-1.7490908117927425e-06,0.06000008369756746,-1.4228586468122191e-08,-1.3949594576590384e-06,1.3049416139474716e-06,1.3049416139474716e-06,0.01535225428173496
70,0.009969681636677528,5.154121764820213e-06,0.0030318363322471838,0.05000009084210957,-1.544315862599734e-08,-1.8168421912938041e-06,0.0600000869790933,-1.4786445861761286e-08,-1.4496515550746359e-06,1.522431882938717e-06,1.522431882938717e-06,0.017910963328690785
80,0.009965355221936423,5.889612270808125e-06,0.0034644778063577203,0.05000008609409084,-1.4635995441515596e-08,-1.7218818166488934e-06,0.060000082555584394,-1.4034449348575395e-08,-1.3759264067230778e-06,1.7399221519299624e-06,1.7399221519299624e-06,0.020469672375646616
90,0.009961030123110394,6.6248790712329416e-06,0.0038969876889605533,0.05000008111133323,-1.3788926647710156e-08,-1.6222266644364886e-06,0.06000007789355124,-1.3241903711543537e-08,-1.2982258540728955e-06,1.9574124209212075e-06,1.9574124209212075e-06,0.02302838142260244
100,0.009956706378799004,7.359915604169456e-06,0.004329362120099679,0.050000077242718585,-1.3131262158449347e-08,-1.5448543715822759e-06,0.060000074268198214,-1.2625593697899383e-08,-1.2378033037156258e-06,2.1749026899124527e-06,2.1749026899124527e-06,0.025587090469558267
110,0.009952383989379364,8.094721805508214e-06,0.004761601062063654,0.0500000744605012,-1.2658285202668119e-08,-1.489210023843308e-06,0.06000007165432741,-1.2181235660233336e-08,-1.1942387902189545e-06,2.392392958903698e-06,2.392392958903698e-06,0.02814579951651409
120,0.00994806295522859,8.829297611139762e-06,0.005193704477141035,0.05000007273693536,-1.236527900930142e-08,-1.4547387069766375e-06,0.06000007002674088,-1.1904545951135795e-08,-1.167112348150568e-06,2.6098832278949433e-06,2.6098832278949433e-06,0.03070450856346992
130,0.009943743276723796,9.563642956954648e-06,0.0056256723276203804,0.05000007204427535,-1.2247526807284202e-08,-1.4408855067393177e-06,0.060000069360240715,-1.179124092319716e-08,-1.156004012078153e-06,2.8273734968861885e-06,2.8273734968861885e-06,0.03326321761042574
140,0.009939424954242097,1.0297757778843416e-05,0.006057504575790244,0.05000007235477545,-1.2300311825551412e-08,-1.447095508888401e-06,0.060000069629628984,-1.1837036929007835e-08,-1.1604938165693954e-06,3.0448637658774342e-06,3.0448637658774342e-06,0.03582192665738158
150,0.009935107988160607,1.1031642012696613e-05,0.006489201183939183,0.050000073640689965,-1.2518917293038001e-08,-1.4728137991809411e-06,0.06000007080970776,-1.2037650321158216e-08,-1.1801617961919818e-06,3.262354034868679e-06,3.262354034868679e-06,0.0383806357043374
