Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.0225,0.0,0.0,0.1125,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0
10,0.022490843334821188,1.55663308039834e-06,0.00040696289683616737,0.11246358583018852,6.19040886795237e-06,0.00032368150943541804,0.13496559720358833,5.8484753899892764e-06,0.0002548355289755676,9.036567021179925e-08,9.036567021179925e-08,0.0010631255319035204
20,0.022481689264886882,3.112824969230147e-06,0.0008138104494719338,0.1124271792125967,1.2379533858560635e-05,0.0006472958880293142,0.1349311638611529,1.1702143604011927e-05,0.000509897324793548,1.8073134042359852e-07,1.8073134042359852e-07,0.0021262510638070413
30,0.022472537740004246,4.668584199278617e-06,0.001220544888700292,0.11239074960314252,1.8572567465771904e-05,0.0009711146387331714,0.1348968392981244,1.7537319318858314e-05,0.0007641533472269417,2.710970106353978e-07,2.710970106353978e-07,0.003189376595710562
40,0.022463388719423234,6.22391769805058e-06,0.0016271680256341387,0.11235428883923651,2.4770897329793063e-05,0.0012952103178976765,0.13486265866887018,2.3348026292072578e-05,0.0010173431935543607,3.61462680847197e-07,3.61462680847197e-07,0.004252502127614082
50,0.022454241904076275,7.77887630703302e-06,0.0020336931521654955,0.1123178179378668,3.097095056264346e-05,0.0016193961078506383,0.13482849095966418,2.9156536857096e-05,0.0012704373358211763,4.5182835105899626e-07,4.5182835105899626e-07,0.005315627659517603
60,0.02244509726033523,9.333465743010995e-06,0.002440121762878692,0.11228134122025928,3.7171992555922896e-05,0.0019436335976953148,0.1347943120765169,3.4966946992129235e-05,0.0015236142480230602,5.421940212707955e-07,5.421940212707955e-07,0.006378753191421123
70,0.02243595480097945,1.0887683833493416e-05,0.0028464532898022006,0.11224485922492092,4.3373931763443426e-05,0.002267918000702924,0.13476012076750146,4.077946952475466e-05,0.0017768832036930131,6.325596914825948e-07,6.325596914825948e-07,0.007441878723324644
80,0.0224268145387883,1.2441528405989208e-05,0.003252687164964499,0.11220837249035871,4.9576676639017116e-05,0.0025922445301446856,0.13472591578069087,4.659431728255465e-05,0.002030253476364037,7.22925361694394e-07,7.22925361694394e-07,0.008505004255228163
90,0.022417676486541135,1.3994997288007286e-05,0.003658822820394062,0.11217188155507966,5.5780135636456044e-05,0.002916608399291819,0.1346916958641582,5.2411703093111574e-05,0.0022837343395691314,8.132910319061932e-07,8.132910319061932e-07,0.009568129787131684
100,0.022408540657017313,1.5548088307056574e-05,0.004064859688119366,0.11213538695759075,6.198421720957228e-05,0.003241004821415544,0.13465745976597646,5.823183978400783e-05,0.0025373350668412994,9.036567021179925e-07,9.036567021179925e-07,0.010631255319035205
110,0.0223994070629962,1.710079929064598e-05,0.0044707972001688835,0.11209888923639895,6.818882981217785e-05,0.003565429009787077,0.1346232062342187,6.405494018282575e-05,0.0027910649317135403,9.940223723297916e-07,9.940223723297916e-07,0.011694380850938725
120,0.02239027571725715,1.865312806628443e-05,0.004876634788571093,0.11206238893001126,7.439388189808489e-05,0.0038898761776776417,0.13458893401695798,6.988121711714775e-05,0.0030449332077188557,1.084388042541591e-06,1.084388042541591e-06,0.012757506382842246
130,0.022381146632579525,2.020507246148084e-05,0.005282371885354469,0.11202588657693467,8.059928192110543e-05,0.004214341538358453,0.13455464186226734,7.57108834145562e-05,0.0032989491683902477,1.17475371275339e-06,1.17475371275339e-06,0.013820631914745763
140,0.02237201982174268,2.1756630303744134e-05,0.0056880079225474865,0.11198938271567617,8.680493833505151e-05,0.004538820305100732,0.13452032851821982,8.154415190263343e-05,0.0035531220872607157,1.2651193829651896e-06,1.2651193829651896e-06,0.014883757446649288
150,0.02236289529752598,2.3307799420583224e-05,0.006093542332178621,0.11195287788474273,9.301075959373525e-05,0.004863307691175699,0.1344859927328885,8.738123540896186e-05,0.003807461237863262,1.3554850531769887e-06,1.3554850531769887e-06,0.015946882978552807
160,0.022353773072708784,2.485857763950702e-05,0.006498974546276345,0.11191637262264136,9.92166541509687e-05,0.005187798909854572,0.13445163325434636,9.322234676112385e-05,0.004061975893730887,1.445850723388788e-06,1.445850723388788e-06,0.017010008510456327
170,0.022344653160070446,2.6408962788024458e-05,0.00690430399686914,0.11187986746787904,0.00010542253046056391,0.00551228917440857,0.1344172488306665,9.906769878670178e-05,0.004316675328396591,1.5362163936005873e-06,1.5362163936005873e-06,0.01807313404235985
180,0.022335535572390326,2.7958952693644452e-05,0.007309530115985478,0.11184336295896274,0.00011162829697633297,0.005836773698108913,0.13438283820992192,0.00010491750431327804,0.0045715688153933785,1.6265820638123868e-06,1.6265820638123868e-06,0.019136259574263372
190,0.02232642032244779,2.950854518387591e-05,0.0077146523356538335,0.11180685963439947,0.00011783386215208792,0.006161247694226819,0.1343484001401857,0.00011077197616843494,0.0048266656282542455,1.7169477340241861e-06,1.7169477340241861e-06,0.020199385106166895
200,0.022317307423022188,3.105773808622776e-05,0.008119670087902684,0.11177035803269622,0.00012403913444164087,0.006485706376033509,0.13431393336953087,0.00011663132717975494,0.005081975040512198,1.8073134042359852e-06,1.8073134042359852e-06,0.021262510638070414
210,0.022308196886892888,3.260652922820892e-05,0.008524582804760502,0.11173385869235997,0.00013024402229880382,0.0068101449568002,0.1342794366460305,0.00012249577017482035,0.005337506325700232,1.8976790744477844e-06,1.8976790744477844e-06,0.022325636169973934
220,0.022299088726839247,3.4154916437328306e-05,0.008929389918255768,0.11169736215189771,0.0001364484341773889,0.007134558649798113,0.1342449087177576,0.0001283655179812136,0.005593268757351355,1.9880447446595837e-06,1.9880447446595837e-06,0.023388761701877453
230,0.02228998295564062,3.570289754109483e-05,0.009334090860416951,0.11166086894981642,0.00014265227853120816,0.007458942668298466,0.13421034833278522,0.00013424078342651698,0.00584927160899856,2.078410414871383e-06,2.078410414871383e-06,0.024451887233780976
240,0.02228087959480508,3.7250468883136606e-05,0.009738684675329831,0.11162437909701617,0.0001488555535072528,0.00778329691541191,0.1341757575727093,0.0001401212126394226,0.0061054994614127495,2.168776085083182e-06,2.168776085083182e-06,0.02551501276568449
250,0.022271778716748476,3.879761815275948e-05,0.010143168144512283,0.11158788907899968,0.0001550588565700544,0.008107652631113956,0.13414116004535745,0.00014600279228923712,0.006361777441796825,2.259141755294981e-06,2.259141755294981e-06,0.02657813829758801
260,0.022262680335626287,4.034434294353129e-05,0.01054754063883171,0.11155139813929583,0.00016126231631970889,0.008432016539592621,0.13410656065894197,0.00015188468797986906,0.006618069193022617,2.34950742550678e-06,2.34950742550678e-06,0.027641263829491527
270,0.022253584452167664,4.1890643131496985e-05,0.010951802125881566,0.11151490626915773,0.00016746593424318658,0.00875638871859799,0.13407195949091227,0.000157766886544918,0.006874374141390763,2.4398730957185796e-06,2.4398730957185796e-06,0.028704389361395053
280,0.022244491067101756,4.343651859270149e-05,0.011355952573255293,0.11147841345983849,0.00017366971182745792,0.009080769245880152,0.13403735661871777,0.00016364937481798362,0.0071306917132019,2.5302387659303787e-06,2.5302387659303787e-06,0.029767514893298572
290,0.02223540018115771,4.498196920318976e-05,0.011759991948546343,0.11144191970259122,0.0001798736505594933,0.009405158199189191,0.13400275211980786,0.00016953213963266542,0.007387021334756662,2.620604436142178e-06,2.620604436142178e-06,0.030830640425202088
