Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.00999828698530209,1.7130146979087584e-07,0.0001713014697908758,0.049993701375295324,6.298624704671627e-07,0.00012597249409343253,0.05999492689943318,5.073100566821369e-07,8.455167611368947e-05,8.888888888888889e-09,8.888888888888889e-09,0.00017777777777777776
20,0.00999657429091414,3.425709085860364e-07,0.0003425709085860363,0.04998740644529048,1.259355470951322e-06,0.0002518710941902644,0.05998984367517638,1.0156324823617463e-06,0.00016927208039362436,1.7777777777777777e-08,1.7777777777777777e-08,0.0003555555555555555
30,0.00999486191678311,5.13808321688905e-07,0.0005138083216889049,0.04998111207367256,1.8887926327439312e-06,0.00037775852654878625,0.05998476219748882,1.523780251117709e-06,0.0002539633751862848,2.6666666666666667e-08,2.6666666666666667e-08,0.0005333333333333334
40,0.00999314986284217,6.850137157829431e-07,0.0006850137157829431,0.049974818003736855,2.518199626314291e-06,0.0005036399252628583,0.059979683438645987,2.0316561354013934e-06,0.0003386093559002322,3.5555555555555554e-08,3.5555555555555554e-08,0.000711111111111111
50,0.009991438129024484,8.561870975516129e-07,0.0008561870975516127,0.049968523978778684,3.1476021221317026e-06,0.0006295204244263405,0.05997460837092336,2.5391629076641712e-06,0.0004231938179440285,4.444444444444445e-08,4.444444444444445e-08,0.0008888888888888889
60,0.009989726715263216,1.027328473678376e-06,0.001027328473678376,0.04996222974209334,3.777025790665464e-06,0.0007554051581330928,0.059969537966596424,3.046203340357411e-06,0.0005077005567262351,5.333333333333333e-08,5.333333333333333e-08,0.0010666666666666665
70,0.009988015621491533,1.1984378508466938e-06,0.0011984378508466936,0.04995593503697615,4.406496302384877e-06,0.0008812992604769753,0.059964473197940675,3.5526802059324833e-06,0.0005921133676554138,6.222222222222221e-08,6.222222222222221e-08,0.0012444444444444443
80,0.009986304847648972,1.3695152351028835e-06,0.0013695152351028833,0.04994963982047495,5.0360179525053615e-06,0.0010072035905010722,0.05995941422814862,4.058577185138359e-06,0.0006764295308563931,7.111111111111111e-08,7.111111111111111e-08,0.001422222222222222
90,0.009984594393712097,1.5405606287903652e-06,0.0015405606287903649,0.04994334527211428,5.665472788571776e-06,0.001133094557714355,0.059954356592733876,4.564340726612468e-06,0.0007607234544354113,8e-08,8e-08,0.0015999999999999999
100,0.009982884259629942,1.711574037005749e-06,0.0017115740370057487,0.04993705161633468,6.294838366532363e-06,0.0012589676733064724,0.05994929944164427,5.070055835573101e-06,0.0008450093059288502,8.888888888888888e-08,8.888888888888888e-08,0.0017777777777777776
110,0.009981174445344992,1.8825554655007135e-06,0.0018825554655007132,0.04993075885548096,6.924114451904078e-06,0.0013848228903808157,0.05994424276543932,5.575723456068218e-06,0.0009292872426780363,9.777777777777778e-08,9.777777777777778e-08,0.0019555555555555554
120,0.009979464950799731,2.0535049200269373e-06,0.0020535049200269373,0.04992446699189796,7.553300810203877e-06,0.0015106601620407752,0.059939186554678545,6.081344532145777e-06,0.0010135574220242962,1.0666666666666667e-07,1.0666666666666667e-07,0.0021333333333333334
130,0.00997775577593664,2.224422406336099e-06,0.0022244224063360987,0.049918176027930514,8.182397206948718e-06,0.0016364794413897435,0.059934130799921465,6.586920007853738e-06,0.0010978200013089564,1.1555555555555555e-07,1.1555555555555555e-07,0.002311111111111111
140,0.0099760469206982,2.3953079301798767e-06,0.0023953079301798764,0.04991188596592345,8.811403407655551e-06,0.0017622806815311102,0.0599290754917276,7.09245082724006e-06,0.0011820751378733433,1.2444444444444443e-07,1.2444444444444443e-07,0.0024888888888888886
150,0.0099743383850269,2.5661614973099493e-06,0.002566161497309949,0.04990559680822159,9.44031917784134e-06,0.0018880638355682682,0.05992402062065647,7.5979379343527014e-06,0.0012663229890587835,1.3333333333333334e-07,1.3333333333333334e-07,0.0026666666666666666
160,0.00997263016886522,2.736983113477995e-06,0.0027369831134779945,0.04989930855716977,1.0069144283023037e-05,0.0020138288566046076,0.05991896617726761,8.103382273239624e-06,0.001350563712206604,1.422222222222222e-07,1.422222222222222e-07,0.0028444444444444437
170,0.009970922272155644,2.907772784435693e-06,0.0029077727844356925,0.049893021215112826,1.0697878488717598e-05,0.0021395756977435195,0.05991391215212051,8.608784787948785e-06,0.0014347974646581308,1.5111111111111112e-07,1.5111111111111112e-07,0.003022222222222222
180,0.009969214694840653,3.0785305159347213e-06,0.0030785305159347206,0.04988673478439558,1.1326521560441979e-05,0.0022653043120883956,0.05990885853577472,9.114146422528144e-06,0.0015190244037546908,1.5999999999999998e-07,1.5999999999999998e-07,0.0031999999999999993
