Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.5959588733383897,0.4071382320099071,0.2880944391269874
5,0.00999427209991421,5.727900085789224e-07,0.000572790008578905,0.04998047923565235,1.9520764347650124e-06,0.0003904152869529387,0.05998302215519433,1.6977844805672288e-06,0.00028296408009453877,4.8066570682776727e-08,4.8066570682776727e-08,0.0009613314136555345,0.5964290581250468,0.4056649751330629,0.3017284719782154
10,0.00998854677369867,1.1453226301329503e-06,0.0011453226301330055,0.04996101436237552,3.8985637624476585e-06,0.0007797127524895586,0.05996565191380771,3.4348086192293005e-06,0.0005724681032047707,9.613314136555347e-08,9.613314136555347e-08,0.0019226628273110692,0.5959634616092154,0.4071455449336695,0.28810011401200836
15,0.009982824013753071,1.7175986246929083e-06,0.0017175986246928954,0.04994154817203889,5.845182796110853e-06,0.0011690365592221807,0.05994832123926573,5.167876073426851e-06,0.0008613126789044356,1.4419971204833019e-07,1.4419971204833019e-07,0.0028839942409666034,0.5959679546219345,0.40504669267163795,0.3013233891210341
20,0.00997710383271384,2.2896167286160252e-06,0.0022896167286160507,0.049922076759650436,7.792324034956405e-06,0.0015584648069912888,0.05993106394093268,6.8936059067325535e-06,0.001148934317788619,1.9226628273110693e-07,1.9226628273110693e-07,0.0038453256546221383,0.5959671249392765,0.4071485396334091,0.2881022544703977
25,0.009971386243217403,2.8613756782595295e-06,0.0028613756782597255,0.04990259622021814,9.74037797818612e-06,0.0019480755956371443,0.05991391382817281,8.608617182719078e-06,0.0014347695304531838,2.4033285341388365e-07,2.4033285341388365e-07,0.004806657068277673,0.5959945024472555,0.4050784435894109,0.3013485473752272
30,0.009965671257900193,3.4328742099806496e-06,0.0034328742099807297,0.04988310264874998,1.1689735125001807e-05,0.002337947025000342,0.05989690471035041,1.03095289649591e-05,0.0017182548274931042,2.8839942409666037e-07,2.8839942409666037e-07,0.005767988481933207,0.5960127475884629,0.40721775849699154,0.288151545016762
35,0.009959958889398633,4.0041110601366165e-06,0.004004111060136761,0.049863592140253946,1.3640785974605281e-05,0.0027281571949211436,0.05988007039682975,1.1992960317025292e-05,0.001998826719504132,3.364659947794372e-07,3.364659947794372e-07,0.006729319895588744,0.5960216440327296,0.4051091959402047,0.3013729777485292
40,0.009954249143317205,4.575085668279378e-06,0.004575085668279466,0.04984406265348454,1.559373465154629e-05,0.003118746930309224,0.05986342813302681,1.365718669731965e-05,0.0022761977828864577,3.845325654622138e-07,3.845325654622138e-07,0.007690651309244276,0.5962683605824758,0.4074407826319799,0.2883004110852709
45,0.00994854195535989,5.145804464010916e-06,0.005145804464011028,0.04982453092516298,1.7546907483702266e-05,0.0035093814967404047,0.05984682871926073,1.531712807392722e-05,0.0025528546789878037,4.3259913614499053e-07,4.3259913614499053e-07,0.00865198272289981,0.596395665876592,0.40545926936905186,0.3017109544275352
50,0.009942837307032012,5.71626929679885e-06,0.005716269296798804,0.04980500204633143,1.9499795366856514e-05,0.003899959073371373,0.059830227325488955,1.69772674511051e-05,0.0028295445751840287,4.806657068277673e-07,4.806657068277673e-07,0.009613314136555346,0.5965078055626281,0.40760673143099907,0.28840393152621063
55,0.009937135198322941,6.286480167705803e-06,0.006286480167705943,0.0497854762606595,2.145237393404977e-05,0.004290474786809995,0.059813622293393265,1.863777066067414e-05,0.0031062951101121783,5.28732277510544e-07,5.28732277510544e-07,0.01057464555021088,0.597667543865686,0.40714714220533127,0.3028360621906923
60,0.009931435629222055,6.856437077794405e-06,0.006856437077794486,0.049765953811816775,2.3404618818322774e-05,0.0046809237636645795,0.05979701196465545,2.0298803534455185e-05,0.003383133922409187,5.767988481933207e-07,5.767988481933207e-07,0.011535976963866414,0.59821144710242,0.40984815322135965,0.29001297590720887
65,0.009925738599718728,7.426140028127276e-06,0.007426140028127248,0.04974643494347284,2.5356505652716268e-05,0.005071301130543215,0.05978039468095731,2.1960531904269083e-05,0.003660088650711435,6.248654188760975e-07,6.248654188760975e-07,0.012497308377521948,0.5987854915448908,0.4085258378991074,0.3038405071505177
70,0.00992004410980233,7.995589019767044e-06,0.007995589019767047,0.04972691989929729,2.7308010070270986e-05,0.005461602014054212,0.05976376878398064,2.362312160193669e-05,0.003937186933655967,6.729319895588743e-07,6.729319895588743e-07,0.013458639791177484,0.6018679425028041,0.4141408147390041,0.2930423980775038
75,0.009914352159462236,8.564784053776334e-06,0.008564784053776364,0.049707408922959724,2.9259107704027668e-05,0.005851821540805546,0.05974713261540721,2.5286738459278842e-05,0.004214456409879719,7.209985602416509e-07,7.209985602416509e-07,0.014419971204833017,0.6033806253835248,0.4141436584246931,0.30796197967615235
80,0.009908662748687822,9.133725131217769e-06,0.009133725131217796,0.04968790225812973,3.120977418702706e-05,0.006241954837405417,0.05973048451691884,2.69515483081164e-05,0.004491924718019291,7.690651309244277e-07,7.690651309244277e-07,0.015381302618488553,0.6048947748319616,0.4178474872767395,0.2956710651990433
85,0.00990297587746846,9.70241225315398e-06,0.009702412253153936,0.0496684001484769,3.3159985152309893e-05,0.006631997030462022,0.0597138228301973,2.86177169802702e-05,0.004769619496711619,8.171317016072045e-07,8.171317016072045e-07,0.016342634032144088,0.6113159363190871,0.4253176620504061,0.3148228920712935
90,0.009897291545793524,1.0270845420647583e-05,0.0102708454206476,0.04964890283767083,3.510971623291691e-05,0.007021943246583451,0.059697145896924396,3.0285410307561096e-05,0.005047568384593415,8.651982722899812e-07,8.651982722899812e-07,0.017303965445799624,0.6140917839885616,0.43057073035875254,0.3048673008744638
95,0.009891609753652388,1.0839024634761212e-05,0.010839024634761274,0.04962941056938111,3.7058943061888845e-05,0.00741178861237779,0.059680452058781905,3.1954794121809936e-05,0.005325799020301503,9.132648429727578e-07,9.132648429727578e-07,0.018265296859455153,0.6172238957619769,0.4329341774208879,0.32017239128156805
100,0.009885930501034425,1.1406949896557486e-05,0.01140694989655755,0.04960992358727734,3.900764127226645e-05,0.007801528254453238,0.05966373965745163,3.362603425483757e-05,0.005604339042472817,9.613314136555346e-07,9.613314136555346e-07,0.019226628273110693,0.628639852752304,0.44788291099121136,0.31711236694277223
105,0.009880253787929009,1.1974621207099035e-05,0.011974621207099134,0.0495904421350291,4.0955786497090454e-05,0.008191157299418106,0.059647007034615354,3.529929653846484e-05,0.00588321608974407,1.0093979843383114e-06,1.0093979843383114e-06,0.02018795968676623,0.6333553458621421,0.45342008236984827,0.3348737073331797
110,0.009874579614325515,1.254203856744848e-05,0.01254203856744851,0.04957096645630599,4.29033543694016e-05,0.008580670873880258,0.05963025253195488,3.69747468045126e-05,0.006162457800751975,1.057464555021088e-06,1.057464555021088e-06,0.02114929110042176,0.6389600849703329,0.46158085419469386,0.3269194191684676
115,0.009868907980213315,1.310920197866845e-05,0.013109201978668494,0.04955149679477759,4.485032052224062e-05,0.008970064104448228,0.05961347449115199,3.8652550884801706e-05,0.006442091814133466,1.1055311257038649e-06,1.1055311257038649e-06,0.022110622514077298,0.6564737993633856,0.4857653889101495,0.35320852987877327
120,0.009863238885581785,1.3676111441821563e-05,0.01367611144182157,0.049532033394113516,4.679666058864826e-05,0.009359332117729768,0.05959667125388848,4.0332874611152984e-05,0.006722145768525367,1.1535976963866415e-06,1.1535976963866415e-06,0.023071953927732827,0.661796054042523,0.4931740482288806,0.3497027667978153
125,0.009857572330420296,1.4242766957970454e-05,0.014242766957970443,0.049512576497983345,4.8742350201665256e-05,0.00974847004033319,0.05957984116184613,4.20158838153873e-05,0.007002647302564502,1.2016642670694183e-06,1.2016642670694183e-06,0.024033285341388363,0.6703794161934113,0.5033916865138686,0.3666524809721487
130,0.009851908314718223,1.4809168528177738e-05,0.014809168528177707,0.049493126350056676,5.068736499433234e-05,0.01013747299886647,0.05956298255670675,4.370174432932549e-05,0.007283624054887472,1.249730837752195e-06,1.249730837752195e-06,0.024994616755043896,0.6978899010442035,0.5363207482651359,0.3803475994804041
135,0.00984624683846494,1.5375316153506052e-05,0.015375316153506069,0.049473683194003096,5.263168059969028e-05,0.01052633611993814,0.05954609378015212,4.539062198478842e-05,0.007565103664131323,1.297797408434972e-06,1.297797408434972e-06,0.02595594816869944,0.7019845205341548,0.5480761271055627,0.39447695029574126
140,0.00984058790164982,1.5941209835018012e-05,0.01594120983501801,0.0494542472734922,5.457527265077978e-05,0.010915054530156065,0.05952917317386403,4.708268261359692e-05,0.007847113768932767,1.3458639791177486e-06,1.3458639791177486e-06,0.02691727958235497,0.7165095732813849,0.5611941188837112,0.3979370934732748
