Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.3030451707376164,0.04719966952226099,0.036368443475358975
5,0.009994972134897246,5.027865102753912e-07,0.0005027865102754658,0.049996096873544456,3.903126455544602e-07,7.80625291109116e-05,0.059996336494038766,3.663505961233706e-07,6.105843268722211e-05,8.296427167344256e-08,8.296427167344256e-08,0.0016592854334688512,0.30504823252952484,0.04794021926539287,0.03911315876046988
10,0.009989945445268081,1.0054554731917688e-06,0.001005455473191863,0.04999222239995702,7.777600042979362e-07,0.00015555200085959342,0.05999254632862837,7.453671371635586e-07,0.00012422785619381482,1.6592854334688515e-07,1.6592854334688515e-07,0.003318570866937703,0.30305516897546614,0.04720593693935264,0.0363733012133119
15,0.009984919515950775,1.5080484049223846e-06,0.0015080484049224685,0.04998834513553044,1.1654864469559422e-06,0.00023309728939124863,0.059988750612211206,1.1249387788796084e-06,0.0001874897964798672,2.488928150203277e-07,2.488928150203277e-07,0.004977856300406553,0.3030559881703637,0.04703174514801877,0.038377598089633064
20,0.009979894359724182,2.010564027581777e-06,0.002010564027581818,0.04998446466216325,1.5535337836753714e-06,0.00031070675673505743,0.059984958463602515,1.5041536397485169e-06,0.0002506922732913308,3.318570866937703e-07,3.318570866937703e-07,0.006637141733875406,0.3030595793613146,0.04721351081072211,0.03637915710299269
25,0.009974870002122398,2.5129997877602325e-06,0.002512999787760206,0.04998058152962794,1.9418470372057312e-06,0.00038836940744124693,0.05998117423552146,1.8825764478541675e-06,0.00031376274130889836,4.148213583672128e-07,4.148213583672128e-07,0.008296427167344257,0.303109332793806,0.046947819326054865,0.03831512248611839
30,0.00996984646867952,3.01535313204804e-06,0.0030153531320480376,0.049976696287697034,2.3303712302965274e-06,0.0004660742460593781,0.059977402280687195,2.2597719312804444e-06,0.0003766286552133735,4.977856300406553e-07,4.977856300406553e-07,0.009955712600813106,0.3031139115630238,0.046909619522037954,0.036143477449059304
35,0.009964823784929645,3.5176215070354888e-06,0.0035176215070354955,0.04997280948614303,2.7190513856972666e-06,0.000543810277139456,0.059973646951818886,2.6353048181112327e-06,0.0004392174696852269,5.80749901714098e-07,5.80749901714098e-07,0.011614998034281959,0.303135479394988,0.046677122982804714,0.03811061880902949
40,0.009959801976406871,4.019802359312866e-06,0.004019802359312874,0.049968921674738424,3.107832526157456e-06,0.0006215665052315966,0.0599699126016357,3.0087398364304153e-06,0.0005014566394049291,6.637141733875406e-07,6.637141733875406e-07,0.013274283467750812,0.30368193698507245,0.046963566040047006,0.03618421598928137
45,0.009954781068645295,4.521893135470459e-06,0.004521893135470467,0.04996503340325573,3.4966596744266013e-06,0.000699331934885361,0.05996620358285678,3.3796417143218765e-06,0.000563273619053617,7.466784450609831e-07,7.466784450609831e-07,0.014933568901219663,0.30396676497368064,0.04683271918917513,0.03824751826488161
50,0.009949761087179014,5.023891282098558e-06,0.00502389128209868,0.049961145221467454,3.885477853254209e-06,0.0007770955706509763,0.0599625242482013,3.7475751798695007e-06,0.0006245958633115389,8.296427167344256e-07,8.296427167344256e-07,0.016592854334688514,0.30421089852814537,0.046880815536677584,0.03611920496553667
55,0.009944742057542125,5.525794245787449e-06,0.005525794245787474,0.0499572576791461,4.274232085389787e-06,0.0008548464170781145,0.05995887895038843,4.1121049611571726e-06,0.0006853508268594988,9.126069884078683e-07,9.126069884078683e-07,0.018252139768157365,0.3073316273973954,0.04808335152169194,0.0392764250228031
60,0.00993972400255998,6.027599744002027e-06,0.006027599744002021,0.04995337125091649,4.662874908350345e-06,0.0009325749816702089,0.05995527141681742,4.472858318258214e-06,0.0007454763863763425,9.95571260081311e-07,9.95571260081311e-07,0.019911425201626216,0.3088540494523493,0.048662464031387714,0.0374913827966979
65,0.009934706816214398,6.5293183785602435e-06,0.006529318378560189,0.04994948287194994,5.051712805005828e-06,0.0010103425610012984,0.05995167587448883,4.8324125511167194e-06,0.0008054020918527582,1.0785355317547533e-06,1.0785355317547533e-06,0.021570710635095067,0.31040797913428425,0.048986186650568364,0.0400374538628678
70,0.00992969043406285,7.030956593715057e-06,0.00703095659371511,0.04994559073248044,5.440926751955206e-06,0.0010881853503912353,0.059948076855097156,5.1923144902843905e-06,0.000865385748380687,1.161499803428196e-06,1.161499803428196e-06,0.023229996068563918,0.32125872731992416,0.05242979444381779,0.04038762371305956
75,0.009924674857696002,7.532514230399826e-06,0.0075325142303998005,0.04994169487261467,5.830512738532579e-06,0.00116610254770666,0.05994447425899938,5.552574100062131e-06,0.0009254290166769152,1.2444640751016386e-06,1.2444640751016386e-06,0.02488928150203277,0.326549832235434,0.05482125189388942,0.04488263420193379
80,0.009919660088704521,8.03399112954791e-06,0.008033991129547835,0.049937795332459275,6.220466754072048e-06,0.0012440933508145458,0.059940867986552494,5.913201344750848e-06,0.0009855335574583401,1.3274283467750812e-06,1.3274283467750812e-06,0.026548566935501623,0.3320625851368271,0.056805625206051834,0.04375612385385467
85,0.009914646128679074,8.535387132092668e-06,0.008535387132092676,0.04993389215212092,6.610784787907713e-06,0.0013221569575816439,0.05993725793811348,6.274206188651446e-06,0.001045701031441859,1.4103926184485236e-06,1.4103926184485236e-06,0.02820785236897047,0.3559571006805539,0.06844919874235283,0.05597184515897315
