Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.522757892060341,0.3229144766101312,0.23322250254317378
5,0.009994063604055345,5.936395944655691e-07,0.000593639594465567,0.04998170258768032,1.8297412319688594e-06,0.00036594824639368806,0.05998373719335404,1.626280664595465e-06,0.0002710467774326153,5.67909959304432e-08,5.67909959304432e-08,0.0011358199186088638,0.5233555619975716,0.32208485621823946,0.24536956036641458
10,0.009988129678848814,1.1870321151185947e-06,0.0011870321151186136,0.049963453315531106,3.6546684468901427e-06,0.0007309336893779328,0.05996705893432211,3.2941065677890367e-06,0.0005490177612981206,1.135819918608864e-07,1.135819918608864e-07,0.0022716398372177276,0.5227615285764095,0.3229202985079524,0.23322683637950328
15,0.009982198275013092,1.780172498690856e-06,0.0017801724986908907,0.049945201843324405,5.479815667559953e-06,0.0010959631335119013,0.059950420696854446,4.9579303145549015e-06,0.000826321719092471,1.7037298779132962e-07,1.7037298779132962e-07,0.003407459755826592,0.5227670451583063,0.32132472624111663,0.24484695139977355
20,0.009976269391034747,2.3730608965253457e-06,0.0023730608965252253,0.0499269440730089,7.305592699110725e-06,0.001461118539822115,0.05993385681178592,6.6143188214077345e-06,0.0011023864702346398,2.271639837217728e-07,2.271639837217728e-07,0.004543279674435455,0.5227651012863564,0.3229262088955697,0.2332312355747415
25,0.00997034302540035,2.9656974599650556e-06,0.002965697459965,0.04990867590653326,9.13240934667489e-06,0.0018264818693348728,0.059917401609951376,8.25983900486221e-06,0.0013766398341437114,2.8395497965221596e-07,2.8395497965221596e-07,0.005679099593044319,0.522803931573772,0.3213821992529034,0.24488184896660312
30,0.00996441917659647,3.5580823403529783e-06,0.0035580823403529305,0.049890393245846154,1.0960675415384881e-05,0.002192135083076918,0.059901089422185666,9.891057781433e-06,0.0016485096302388813,3.4074597558265913e-07,3.4074597558265913e-07,0.0068149195116531825,0.5228201856487964,0.3230081821148295,0.23329204512907478
35,0.00995849784310968,4.150215689032106e-06,0.004150215689032066,0.04987209199289627,1.279080071037313e-05,0.0025581601420745503,0.05988495457932365,1.1504542067634784e-05,0.001917423677939123,3.975369715131024e-07,3.975369715131024e-07,0.007950739430262048,0.5228405550300464,0.3214490244909544,0.2449179431369976
40,0.009952579019930184,4.742098006981818e-06,0.004742098006981665,0.04985376978121089,1.4623021878911543e-05,0.002924604375782347,0.05986901495946577,1.3098504053422667e-05,0.0021830840089037684,4.543279674435456e-07,4.543279674435456e-07,0.00908655934887091,0.523136441367488,0.323273164511025,0.2334765753717919
45,0.009946662668927948,5.333733107205351e-06,0.005333733107205196,0.049835442372663484,1.6455762733651694e-05,0.0032911525467304026,0.05985311781946787,1.4688218053212734e-05,0.0024480363422020313,5.111189633739888e-07,5.111189633739888e-07,0.010222379267479776,0.5232968679229417,0.32188424084341744,0.24529588729397106
50,0.009940748780703288,5.925121929671419e-06,0.0059251219296712065,0.04981711472303278,1.8288527696722214e-05,0.0036577055393444136,0.05983721631783776,1.6278368216223495e-05,0.0027130613693705508,5.67909959304432e-07,5.67909959304432e-07,0.01135819918608864,0.5234442639183156,0.3236123008921878,0.23372068636064391
55,0.009934837356108558,6.516264389144387e-06,0.006516264389144211,0.04979878707484986,2.0121292515014793e-05,0.004024258503002809,0.05982130873962982,1.7869126037018138e-05,0.0029781876728363077,6.247009552348751e-07,6.247009552348751e-07,0.012494019104697503,0.5248445615912611,0.32397844860531766,0.24669593256232616
60,0.009928928395996114,7.107160400388618e-06,0.007107160400388612,0.049780459670645795,2.195403293542112e-05,0.004390806587084128,0.0598053933698984,1.946066301015985e-05,0.003243443835026616,6.814919511653185e-07,6.814919511653185e-07,0.013629839023306368,0.5255074421754815,0.32625549234064555,0.2356507115443031
65,0.009923021901218316,7.697809878168473e-06,0.007697809878168482,0.049762132752951674,2.3786724704832893e-05,0.004757344940966579,0.05978946849369788,2.1053150630211815e-05,0.0035088584383686783,7.382829470957616e-07,7.382829470957616e-07,0.01476565894191523,0.5261971626310039,0.32557349878832964,0.2478843184707574
70,0.009917117872627518,8.288212737248317e-06,0.008288212737248224,0.04974380656429859,2.561934357014179e-05,0.005123868714028257,0.05977353239608262,2.264676039173723e-05,0.0037744600652895866,7.950739430262047e-07,7.950739430262047e-07,0.015901478860524093,0.5298995479794026,0.33110609912450467,0.23914764964686502
75,0.009911216311076077,8.878368892392509e-06,0.008878368892392352,0.04972548134721761,2.745186527823951e-05,0.0054903730556478125,0.05975758336210701,2.4241663789299267e-05,0.004040277298216544,8.51864938956648e-07,8.51864938956648e-07,0.01703729877913296,0.5317218879485613,0.3319656389172653,0.25271452897589214
80,0.009905317217416347,9.468278258365417e-06,0.00946827825836527,0.049707157344239826,2.928426557601774e-05,0.005856853115203564,0.05974161967682538,2.583803231746113e-05,0.004306338719576863,9.086559348870912e-07,9.086559348870912e-07,0.01817311869774182,0.5335447705585098,0.33533139913010995,0.2422019114845935
