Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.0125,0.0,0.0,0.0625,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
10,0.012495590698025012,7.495813357481734e-13,0.0003527441579991404,0.0624833774847064,2.8258275999124987e-12,0.00026596024469764695,0.07498601148965338,2.378046758924885e-12,0.00018651347128822627,3.686754644932917e-08,3.686754644932917e-08,0.00043373584058034316
20,0.012491182822611727,1.4989201560064483e-12,0.000705374191061858,0.06246679979945883,5.644034091998994e-12,0.0005312032086587288,0.0749718394678035,4.787290473404604e-12,0.00037547376261996894,7.373509289865834e-08,7.373509289865834e-08,0.0008674716811606863
30,0.01248677637957976,2.2480154714409534e-12,0.0010578896336192719,0.06245022371343749,8.461968715627078e-12,0.0007964205850001955,0.07495767911027121,7.194551253893835e-12,0.0005642785297171635,1.1060263934798751e-07,1.1060263934798751e-07,0.0013012075217410295
40,0.01248237136789738,2.99686745744552e-12,0.0014102905682096562,0.06243364718850396,1.1279977954327987e-11,0.0010616449839367516,0.07494353941069717,9.598300181479868e-12,0.00075280785737097,1.474701857973167e-07,1.474701857973167e-07,0.0017349433623213728
50,0.01247796778653286,3.745476289413979e-12,0.001762577077371284,0.062417068186519806,1.4098408291632947e-11,0.0013269090156831007,0.07492942936272205,1.1997008337249994e-11,0.0009409418303725485,1.8433773224664583e-07,1.8433773224664583e-07,0.0021686792029017156
60,0.01247356563445447,4.4938421427401655e-12,0.0021147492436424304,0.06240048466934663,1.69176062110732e-11,0.0015922452904539484,0.07491535795998652,1.438914680229151e-11,0.0011285605335130597,2.2120527869597505e-07,2.2120527869597505e-07,0.0026024150434820594
70,0.012469164910630484,5.241965192817908e-12,0.002466807149561368,0.062383894598846,1.9737918196179978e-11,0.001857686418463998,0.07490133419613122,1.67731866576917e-11,0.0013155440515836628,2.580728251453042e-07,2.580728251453042e-07,0.0030361508840624023
80,0.01246476561402917,5.989845615041038e-12,0.00281875087766637,0.0623672959368795,2.255969073048451e-11,0.002123265009927954,0.07488736706479683,1.914759898453786e-11,0.0015017724693755182,2.9494037159463337e-07,2.9494037159463337e-07,0.0034698867246427453
90,0.012460367743618804,6.737483584803389e-12,0.0031705805104957118,0.06235068664530872,2.5383270297518033e-11,0.0023890136750605207,0.07487346555962401,2.151085486391728e-11,0.0016871258716797868,3.3180791804396257e-07,3.3180791804396257e-07,0.0039036225652230886
100,0.01245597129757474,7.484879412294168e-12,0.003522296194020784,0.06233406961378232,2.820816565700513e-11,0.0026548861794828357,0.07485961647057411,2.3865200002399275e-11,0.001871780392345041,3.686754644932917e-07,3.686754644932917e-07,0.004337358405803432
110,0.012451576273326524,8.232033534491132e-12,0.0038738981338781787,0.06231745561085084,3.1032546155356266e-11,0.0029207102263864716,0.0748457711859796,2.621889838346666e-11,0.0020563841869385615,4.0554301094262086e-07,4.0554301094262086e-07,0.0047710942463837745
120,0.01244718267043742,8.978946025638589e-12,0.004225386365006394,0.06230084514078618,3.3856326066348246e-11,0.003186477747421011,0.07483192743472457,2.857233609682145e-11,0.002240967537005604,4.4241055739195005e-07,4.4241055739195005e-07,0.005204830086964118
130,0.012442790488558775,9.72561694500833e-12,0.004576760915298037,0.062284238222332006,3.667950220355841e-11,0.00345218844268785,0.07481808513528296,3.092552700189473e-11,0.0024255315295603707,4.792781038412791e-07,4.792781038412791e-07,0.00563856592754446
140,0.012438399727341929,1.0472046351872146e-11,0.004928021812645715,0.062267634874231974,3.950207138056409e-11,0.003717842012288385,0.07480424420612872,3.3278484958117556e-11,0.0026100772516170633,5.161456502906083e-07,5.161456502906083e-07,0.006072301768124804
