Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.0125,0.0,0.0,0.0625,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
10,0.012492742973910988,1.2336944351323234e-12,0.0005805620871210933,0.06247880477882109,3.603187600414416e-12,0.00033912353886253325,0.07498093308961362,3.2413747656856344e-12,0.0002542254718184811,9.282486157020974e-08,9.282486157020974e-08,0.001092057194943644
20,0.012485488853306097,2.4668949379636568e-12,0.0011608917355123089,0.062457662585844384,7.197360406454713e-12,0.0006773986264898553,0.07496145418406372,6.552788709169376e-12,0.0005139442124838726,1.8564972314041948e-07,1.8564972314041948e-07,0.002184114389887288
30,0.012478237696429107,3.699591607051935e-12,0.0017409842856714987,0.062436517219682484,1.079207265397748e-11,0.0010157244850802333,0.0749420100511206,9.858291309499885e-12,0.0007731993183921478,2.784745847106292e-07,2.784745847106292e-07,0.003276171584830931
40,0.012470989497362635,4.931785448352194e-12,0.0023208402109892675,0.06241536434659753,1.4388061078419711e-11,0.0013541704544395021,0.07492263067378083,1.3152785457261082e-11,0.0010315910162557711,3.712994462808389e-07,3.712994462808389e-07,0.004368228779774575
50,0.012463744250189299,6.163477467819468e-12,0.0029004599848562193,0.06239419963285166,1.7986062415218403e-11,0.0016928058743734965,0.07490334603504097,1.64311740430369e-11,0.0012887195327872078,4.6412430785104874e-07,4.6412430785104874e-07,0.00546028597471822
60,0.012456501948991713,7.394668671408788e-12,0.0034798440806629583,0.062373018744707,2.1586813399810533e-11,0.00203170008468805,0.07488418611789759,1.9688359957411257e-11,0.001544185094698922,5.569491694212585e-07,5.569491694212585e-07,0.006552343169661864
70,0.0124492625878525,8.625360065075194e-12,0.00405899297180009,0.06235181734842569,2.5191050767633106e-11,0.002370922425188998,0.07486518090534726,2.291924609096809e-11,0.0017975879287033796,6.497740309914682e-07,6.497740309914682e-07,0.007644400364605507
80,0.012442026160854273,9.855552654773716e-12,0.004637907131658219,0.06233059111026987,2.879951125412311e-11,0.002710542235682175,0.07484636038038653,2.6118735334291315e-11,0.0020485282615130443,7.42598892561678e-07,7.42598892561678e-07,0.008736457559549153
90,0.012434792648317749,1.108524978598291e-11,0.005216588134580192,0.062309347669838804,3.241089612740364e-11,0.003050437282579166,0.07482765818577912,2.929810841755e-11,0.0022978908562784313,8.354237541318875e-07,8.354237541318875e-07,0.009828514754492795
100,0.012427562029332335,1.2314455013503273e-11,0.005795037653413304,0.062288101906879834,3.6022675830428927e-11,0.0033903694899227225,0.0748089529051105,3.2478006131216604e-11,0.0025472945985267927,9.282486157020973e-07,9.282486157020973e-07,0.010920571949436438
110,0.012420334304367465,1.3543168257531322e-11,0.006373255650602974,0.06226685400881885,3.9634818500795576e-11,0.003730335858898407,0.0747902433654516,3.565862787322742e-11,0.0027967551273119545,1.021073477272307e-06,1.021073477272307e-06,0.012012629144380081
120,0.012413109474018255,1.4771389416896943e-11,0.006951242078539736,0.06224560406579956,4.324730881407429e-11,0.004070334947206992,0.07477152918288264,3.8840038909950684e-11,0.0030462775615647595,1.1138983388425167e-06,1.1138983388425167e-06,0.013104686339323724
130,0.012405887538879825,1.5999118390430026e-11,0.007528996889614128,0.06222435216796567,4.686013144583577e-11,0.004410365312549248,0.0747528099734838,4.2022304507754595e-11,0.003295867020216047,1.2067232004127264e-06,1.2067232004127264e-06,0.01419674353426737
140,0.012398668499547292,1.7226355076960465e-11,0.008106520036216688,0.06220309840546088,5.047327107165072e-11,0.00475042551262595,0.07473408535333526,4.5205489933007365e-11,0.0035455286221966562,1.2995480619829362e-06,1.2995480619829362e-06,0.015288800729211013
150,0.012391452356615778,1.845309937531815e-11,0.008683811470737952,0.062181842868428885,5.408671236708987e-11,0.00509051410513787,0.0747153549385172,4.838966045207724e-11,0.003795267486437431,1.3923729235531461e-06,1.3923729235531461e-06,0.016380857924154658
160,0.012384239110680395,1.967935118433297e-11,0.009260871145568455,0.06216058564701339,5.7700440007723896e-11,0.005430629647785778,0.07469661834510982,5.157488133133241e-11,0.004045088731869209,1.4851977851233556e-06,1.4851977851233556e-06,0.0174729151190983
170,0.012377028762336267,2.0905110402834816e-11,0.009837699013098736,0.062139326831358095,6.13144386691235e-11,0.005770770698270446,0.07467787518919329,5.4761217837141106e-11,0.004294997477422832,1.5780226466935654e-06,1.5780226466935654e-06,0.018564972314041944
180,0.01236982131217851,2.213037692965358e-11,0.01041429502571933,0.06211806651160671,6.492869302685942e-11,0.006110935814292651,0.07465912508684783,5.794873523587155e-11,0.0045449988420291415,1.670847508263775e-06,1.670847508263775e-06,0.01965702950898559
190,0.012362616760802242,2.3355150663619155e-11,0.010990659135820776,0.06209680477790293,6.854318775650233e-11,0.0064511235535531595,0.07464036765415358,6.113749879389194e-11,0.004795097944618976,1.7636723698339846e-06,1.7636723698339846e-06,0.02074908670392923
