10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.30954903182691207,0.02059213914128959,0.01596768229885564,0.0
0.31344868681214566,0.021313121663378315,0.017437619049393865,209.25570587273813
0.3095698853559437,0.020768639991563666,0.01610487041127476,0.345822928209207
0.3095723649967607,0.020679233836053693,0.01691125024280448,0.5187343923138106
0.3095665808296321,0.020649804154877785,0.016012498087203064,0.691645856418414
0.3096296058356211,0.020571888214255065,0.01682601105855916,4.149875138510484
0.30965618836155856,0.020595570848510474,0.015970297364299307,5.878989779556519
0.30969060025252226,0.020527573326386495,0.016791035872014085,7.608104420602554
0.31032681057272676,0.02068907324446044,0.016042653573682,42.19039724152325
0.31063960463721263,0.02056312721406671,0.016824518616723273,59.4815436519836
0.3109526960061195,0.020624700249357017,0.015992311492688677,76.77269006244396
0.3174213799241635,0.02183640570321827,0.017876842708790634,422.595618271651
0.3205585985413543,0.02204382204148721,0.017090427315328217,595.5070823762545
0.32381769872697586,0.022571438034046057,0.01850141649667036,768.418546480858
0.366058056623106,0.028487743306643266,0.02207350359992357,2918.870325131969
0.38331971038490453,0.035747934751706636,0.02946757928679639,3994.096214457524
0.4055043575543883,0.04066009501912694,0.03149899638825197,5069.32210378308
0.46637315362205256,0.06168386431006053,0.05090244713298865,7979.382737212998
0.4782951628325908,0.07867447899158836,0.060950942806607906,9434.413053927958
0.5122571430632177,0.09364576053789239,0.0773428810071779,10889.443370642915
0.5767381517278002,0.1267556646564717,0.09817026822643109,14140.889196115539
0.571023530252863,0.16540037283005216,0.1354982103139581,15766.61210885185
0.6148375813897958,0.19017032288596813,0.14744111215720745,17392.335021588162
0.6845682204205596,0.28073234292113386,0.22102412423208084,21329.71408583429
0.6487091713830956,0.3168634859952525,0.24593486085145558,23298.403617957352
0.7223453513675091,0.3561674702812618,0.2851054454828438,25267.093150080414
0.6462408773987662,0.23024224877470828,0.178619751206066,19499.05327622402
0.6470524869037317,0.26206290200245724,0.21062698573767244,20552.412403541948
0.6661162619186116,0.2753272879565364,0.21368175521268798,21605.771530859878
0.6679661990723792,0.2021035571659822,0.15737192276213557,19225.031366846764
0.6718618425375991,0.2159764456177644,0.16817471729440348,20141.379539476064
0.6856042881152055,0.23230455889246446,0.1808888332493668,21057.727712105363
0.7072370213822107,0.264595328283214,0.20603241676181303,22890.42405736396
0.7080998378644514,0.28148788021204085,0.2191857100121488,23806.772229993265
0.721191528661366,0.2982023901693061,0.23220104511099476,24723.120402622564
0.7459593074469603,0.34313054484945726,0.26718514768255,27083.8225221823
0.7416034385977727,0.36181976594609744,0.28173825972058314,28264.173581962168
0.7597865929176885,0.3846065264973848,0.2994818155147668,29444.524641742035
0.7829175239292147,0.43509353329473244,0.33879410687383527,32086.96287317629
0.7751308489780363,0.4475768644680024,0.34851449935753714,33408.18198889342
0.7951405364822762,0.47414110079989064,0.3691992494364639,34729.401104610544
0.8204384150062404,0.5328151246101093,0.4148874633465377,38004.42164553261
0.8045315083952606,0.5306966174795472,0.4132373621949008,39641.931915993635
0.8368114998175873,0.5682694365943906,0.44249455816362626,41279.44218645467
0.8648624718985568,0.6305678266020245,0.4910026757255152,45224.39756937306
0.8396479782243985,0.6038417467997473,0.4701949279702727,47196.875260832254
0.8604019486118881,0.6612825554201415,0.5149206522351132,49169.35295229145
0.8517372025058418,0.5785186743747902,0.45047496589079905,43712.58899197676
0.8476726770649295,0.5762408647290361,0.44870085733356896,44929.1623947378
0.8573774657294956,0.6004743754695343,0.46757316091271056,46145.73579749885
0.850649266748705,0.5519961625510593,0.4298226545721265,43246.03631572933
0.8491848343966629,0.5524170939353745,0.4301513064569586,44229.33338036666
0.8550372681629537,0.5716507808475497,0.445127371707877,45212.630445004
0.8493721593443014,0.5260868496925994,0.409647921020352,42766.68427213069
0.8494179826600378,0.528044244103501,0.4111720050507942,43510.305314968704
0.8528431914511693,0.542498707072944,0.42242602846670785,44253.92635780672
0.8484977614676994,0.5057061287945204,0.3937779670588129,42412.66244495388
0.849064442745122,0.5079642818640209,0.39553661599886625,42979.27257420348
0.8512923604737502,0.5191009393893269,0.40420808381839085,43545.88270345309
0.8479577508441442,0.4905965436313419,0.38201264616005726,42174.20741250526
0.8486467267530698,0.4926952166284816,0.38364734698877123,42621.59002553055
0.8502555285778618,0.5016376889134911,0.3906098362126926,43068.972638555846
0.8476313518872971,0.47932412196347535,0.3732352180395146,42015.93890088609
0.8483162335984512,0.4811687571716998,0.3746724827980745,42384.187258101796
0.8495743318500518,0.4886575077501369,0.3805017579514349,42752.4356153175
0.847434826715362,0.4706477935173525,0.36647914991589,41909.42159637048
0.8480832472007382,0.4722575554583372,0.36773153814029924,42224.411301328386
0.8491265277195188,0.47876762600744094,0.37280121240791125,42539.401006286294
0.8473171662076782,0.4637144208610624,0.3610803557770382,41835.919420535116
0.8479258878615511,0.4651280825188111,0.3621812559828143,42114.15803757534
0.8488293618169042,0.470964632796764,0.3667247688940307,42392.396654615564
0.8503524778693466,0.47905133919952725,0.3730227851429862,42896.693952090456
0.8508886237298449,0.48258628387386554,0.3757763547940331,43148.8426008279
0.8516760996639026,0.4866155362434476,0.3789134358521575,43400.99124956534
0.8694686975398647,0.5492365670893921,0.4276724481104432,46914.01068856116
0.8547879489516698,0.5419049972714268,0.42196330210132127,48670.52040805906
0.8840909238185222,0.5850875384351105,0.45559020532428685,50427.03012755697
0.9036941652792486,0.6455979834162481,0.5027075777819862,54402.81802371044
0.8845885958764856,0.6166139752864238,0.4801405828033217,56390.711971787176
0.893162141052392,0.6743608826433466,0.5251042838306297,58378.60591986391
0.891555382351995,0.6010795459248334,0.46804249329495834,53108.02215928225
0.8874977098590062,0.5952966326020338,0.46354182672262456,54448.51817514488
0.8956521471273078,0.6229289772813832,0.4850570111685688,55789.014191007525
0.8905800778584984,0.579768966773328,0.451448641491271,52815.9186696387
0.8879437320712114,0.5760701614337006,0.44856784264982247,54010.36294067956
0.8937656416669971,0.6007030109659875,0.4677475082088675,55204.80721172042
0.8892155859956082,0.5538176383934578,0.4312411453518102,52359.179015490176
0.8881644143744556,0.5530798078679411,0.43066337709475744,53325.25345945678
0.8916580887622377,0.5725574882973921,0.44583431677273233,54291.32790342338
0.8881757358203981,0.5300982627273029,0.4127713561329662,51947.58924632588
0.8879955897163035,0.530951095268496,0.41343299889805935,52707.86880571033
0.8901668845856002,0.5462248860224749,0.4253240950379776,53468.14836509478
0.8874909244289622,0.510967314943521,0.3978748583665371,51640.63325854138
0.8876737194776307,0.5123449777938497,0.39894596733281795,52247.43482403358
0.8891598351601118,0.524676415076772,0.4085527502214406,52854.23638952578
0.8870476193566863,0.4960880072154353,0.38628885242919586,51424.43667504321
0.8873628457888668,0.4975256812094049,0.3874108822883657,51923.139948786324
0.8884742008555728,0.5078339590019302,0.39543550306032693,52421.84322252944
