Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.00999411178254635,1.0009969671205092e-06,0.0005888217453650054,0.04999849282007816,2.5622058671349175e-07,3.0143598436881378e-05,0.05999854409488504,2.4750386954231525e-07,2.426508524924659e-05,1.1393800072137158e-07,1.1393800072137158e-07,0.0013404470673102538
20,0.009988227105274528,2.0013921033304033e-06,0.001177289472547296,0.04999700216184275,5.096324867325984e-07,5.9956763145011573e-05,0.059997063429306316,4.992170179251464e-07,4.8942844894622194e-05,2.2787600144274317e-07,2.2787600144274317e-07,0.0026808941346205075
30,0.009982345858940722,3.0012039800772306e-06,0.0017654141059277823,0.04999551186502433,7.629829458642061e-07,8.9762699513436e-05,0.05999559018876461,7.496679100154801e-07,7.349685392308628e-05,3.418140021641148e-07,3.418140021641148e-07,0.0040213412019307615
40,0.009976468048280424,4.000431792328134e-06,0.002353195171957725,0.0499940222565399,1.0162163882171626e-06,0.0001195548692020191,0.059994129992742895,9.979012337069828e-07,9.78334542849983e-05,4.557520028854863e-07,4.557520028854863e-07,0.005361788269241015
50,0.009970593678029117,4.9990747350502575e-06,0.0029406321970883863,0.04999253366330647,1.2692772379003145e-06,0.00014932673387062518,0.059992688460724156,1.2429616768933209e-06,0.00012185898793071771,5.696900036068579e-07,5.696900036068579e-07,0.006702235336551269
60,0.00996472275292229,5.997132003210744e-06,0.0035277247077710257,0.049991046412241044,1.5221099190225098e-06,0.00017907175517911878,0.05999127121219136,1.4838939274681612e-06,0.00014547979681060405,6.836280043282297e-07,6.836280043282297e-07,0.008042682403861525
70,0.009958855276140313,6.994603056146644e-06,0.004114472385968614,0.04998956073202571,1.7746755556295397e-06,0.00020878535948582816,0.059989882424493254,1.7199878361454514e-06,0.0001686262584456325,7.975660050496012e-07,7.975660050496012e-07,0.00938312947117178
80,0.009952991224468985,7.991491840272577e-06,0.004700877553101516,0.04998807519131313,2.027217476768762e-06,0.0002384961737375014,0.059988501628524274,1.9547231508724118e-06,0.0001916395245953345,9.115040057709728e-07,9.115040057709728e-07,0.010723576538482032
90,0.009947130588108774,8.987800021508412e-06,0.005286941189122594,0.0499865892229801,2.2798320933840083e-06,0.0002682155403981186,0.059987120403525884,2.1895314005985287e-06,0.00021465994123514987,1.0254420064923443e-06,1.0254420064923443e-06,0.012064023605792286
100,0.00994127336629503,9.983527729844881e-06,0.005872663370496988,0.049985102832851604,2.5325184152277056e-06,0.00029794334296796534,0.059985738655426266,2.4244285775334552e-06,0.00023768907622877012,1.139380007213716e-06,1.139380007213716e-06,0.01340447067310254
110,0.009935419558263102,1.0978675095272713e-05,0.00645804417368983,0.049983616026752636,2.785275452052282e-06,0.00032767946494732727,0.0599843562901536,2.6594306738868457e-06,0.0002607284974398868,1.2533180079350877e-06,1.2533180079350877e-06,0.014744917740412795
120,0.009929569163248338,1.197324224778264e-05,0.007043083675166258,0.04998212881050818,3.0381022136101645e-06,0.0003574237898364899,0.05998297321363606,2.894553681868353e-06,0.0002837797727321915,1.3672560086564591e-06,1.3672560086564591e-06,0.016085364807723046
130,0.009923722180486086,1.2967229317365393e-05,0.007627781951391407,0.04998064118994322,3.2909977096537802e-06,0.0003871762011357388,0.05998158933180183,3.129813593687632e-06,0.00030684446996937566,1.4811940093778308e-06,1.4811940093778308e-06,0.017425811875033302
140,0.009917878609211695,1.3960636434011698e-05,0.00821213907883041,0.04997915317088274,3.5439609499355585e-06,0.0004169365823453598,0.059980204550579085,3.3652264015543343e-06,0.0003299241570151308,1.5951320100992024e-06,1.5951320100992024e-06,0.01876625894234356
150,0.009912038448660515,1.4953463727712294e-05,0.008796155133948406,0.049977664759151726,3.796990944207925e-06,0.00044670481696563823,0.059978818775896,3.6008080976781155e-06,0.00035302040173314854,1.7090700108205739e-06,1.7090700108205739e-06,0.020106706009653807
160,0.009906201698067895,1.594571132845791e-05,0.009379830193210533,0.04997617596057516,4.050086702223308e-06,0.00047648078849685976,0.05997743191368077,3.836574674268628e-06,0.00037613477198712036,1.8230080115419456e-06,1.8230080115419456e-06,0.021447153076964064
170,0.00990036835666918,1.6937379366239273e-05,0.009963164333081923,0.049974686780978037,4.303247233734135e-06,0.0005062643804393099,0.05997604386986155,4.072542123535527e-06,0.00039926883564073796,1.9369460122633172e-06,1.9369460122633172e-06,0.02278760014427432
180,0.009894538423699722,1.792846797104711e-05,0.010546157630027711,0.04997319722618534,4.556471548492834e-06,0.0005360554762932745,0.05997465455036653,4.308726437688464e-06,0.00042242416055769254,2.0508840129846887e-06,2.0508840129846887e-06,0.024128047211584572
190,0.009888711898394869,1.8918977272872165e-05,0.011128810160513036,0.04997170730202205,4.809758656251832e-06,0.0005658539595590391,0.05997326386112389,4.545143608937095e-06,0.00044560231460167595,2.1648220137060605e-06,2.1648220137060605e-06,0.02546849427889483
200,0.00988288877998997,1.9908907401705156e-05,0.011711122001003032,0.04997021701431316,5.0631075667635566e-06,0.0005956597137368889,0.059971871708061814,4.781809629491071e-06,0.00046880486563637955,2.2787600144274316e-06,2.2787600144274316e-06,0.026808941346205074
210,0.009877069067720371,2.0898258487536817e-05,0.012293093227962832,0.04996872636888365,5.316517289780435e-06,0.00062547262232711,0.059970477997108466,5.0187404915600475e-06,0.0004920333815254949,2.3926980151488034e-06,2.3926980151488034e-06,0.028149388413515334
220,0.009871252760821424,2.1887030660357888e-05,0.012874723917857581,0.049967235371558505,5.569986835054897e-06,0.0006552925688299878,0.05996908263419203,5.255952187353679e-06,0.0005152894301327137,2.5066360158701753e-06,2.5066360158701753e-06,0.02948983548082559
230,0.009865439858528476,2.2875224050159092e-05,0.013456014147152407,0.049965744028162715,5.823515212339367e-06,0.0006851194367458078,0.05996768552524069,5.493460709081616e-06,0.0005385745793217271,2.6205740165915468e-06,2.6205740165915468e-06,0.030830282548135843
240,0.009859630360076876,2.386283878693115e-05,0.01403696399231244,0.04996425234452126,6.077101431386274e-06,0.0007149531095748555,0.05996628657618262,5.731282048953515e-06,0.0005618903969562269,2.7345120173129182e-06,2.7345120173129182e-06,0.03217072961544609
250,0.009853824264701971,2.4849875000664815e-05,0.01461757352980283,0.04996276032645913,6.330744501948045e-06,0.000744793470817417,0.059964885692946,5.9694321991790284e-06,0.0005852384508999047,2.8484500180342897e-06,2.8484500180342897e-06,0.03351117668275635
260,0.009848021571639113,2.5836332821350803e-05,0.015197842836088705,0.04996126797980131,6.584443433777108e-06,0.0007746404039737773,0.05996348278145901,6.20792715196781e-06,0.0006086203090164519,2.9623880187556615e-06,2.9623880187556615e-06,0.034851623750066604
270,0.009842222280123648,2.682221237897985e-05,0.015777771987635202,0.049959775310372795,6.838197236625892e-06,0.0008044937925442224,0.05996207774764982,6.446782899529513e-06,0.00063203753916956,3.0763260194770334e-06,3.0763260194770334e-06,0.03619207081737686
280,0.009836426389390925,2.7807513803542674e-05,0.016357361060907454,0.04995828232399855,7.092004920246822e-06,0.0008343535200290378,0.05996067049744662,6.6860154340737926e-06,0.0006554917092229208,3.1902640201984044e-06,3.1902640201984044e-06,0.03753251788468711
290,0.009830633898676293,2.8792237225030023e-05,0.0169366101323706,0.04995678902650358,7.345865494392327e-06,0.0008642194699285089,0.05995926093677758,6.9256407478103004e-06,0.0006789843870402255,3.3042020209197763e-06,3.3042020209197763e-06,0.038872964951997366
300,0.009824844807215101,2.9776382773432624e-05,0.017515519278489777,0.04995529542371286,7.599777968814834e-06,0.0008940915257429216,0.05995784897157089,7.165674832948691e-06,0.0007025171404851658,3.4181400216411474e-06,3.4181400216411474e-06,0.040213412019307615
310,0.009819059114242698,3.075995057874121e-05,0.01809408857573012,0.049953801521451374,7.85374135326677e-06,0.0009239695709725611,0.05995643450775471,7.40613368169862e-06,0.0007260915374214333,3.5320780223625192e-06,3.5320780223625192e-06,0.04155385908661787
320,0.009813276818994432,3.174294077094649e-05,0.018672318100556758,0.04995230732554412,8.107754657500567e-06,0.0009538534891177136,0.05995501745125723,7.647033286269736e-06,0.0007497091457127192,3.6460160230838907e-06,3.6460160230838907e-06,0.04289430615392812
