10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.8133673928239646,0.6140334371264753,0.42598137974981237,0.0
0.8134737954695989,0.6115205055994134,0.4360422876985147,157.51094006243082
0.813369993341455,0.6140498024259151,0.42599810749680783,0.31458034808899776
0.8133701110842905,0.6113738034398876,0.4359548747882195,0.4718705221334967
0.8133685704047076,0.6140356247639991,0.42598324292507433,0.6291606961779955
0.813372347538763,0.6113524626752486,0.4359713883826781,3.774964177067973
0.8133746014339677,0.6140381794215585,0.4259826997068617,5.347865917512962
0.8133753106891545,0.6113387087436921,0.43598427692777014,6.920767657957951
0.8134228642283067,0.6140882411690344,0.426012512350469,38.37880246685773
0.8134472551520204,0.6114282380724098,0.4360513970519092,54.10781987130761
0.8134704176679358,0.6141476793779612,0.4260531304496617,69.8368372757575
0.8137605619968603,0.6119181148860198,0.43628819276184977,384.41718536475526
0.813891523605908,0.6147060420727344,0.4264483607859978,541.7073594092542
0.8140346691379253,0.6122421534788534,0.43655827811555914,698.997533453753
0.8149483054044434,0.6160490713269855,0.42737742531934886,2462.7123047623077
0.8154016678215765,0.6140541440026236,0.43778246837953094,3344.569690416585
0.8158539703234736,0.6172626355091757,0.4282425731286886,4226.427076070862
0.8180578429799,0.6180561702828173,0.4398168795768725,10303.185651629474
0.8190056276011615,0.6216549128706809,0.4314468669267103,13341.56493940878
0.8200764597503802,0.6208091613251456,0.44156408785888934,16379.944227188085
0.8242572039581954,0.628298585643405,0.43607138236854764,30484.950762970264
0.8259570092169556,0.6286083438848066,0.44675523151334573,37537.45403086136
0.8279602460636075,0.6332387933266713,0.4395949805325418,44589.957298752444
0.8353198582021455,0.6421185370432448,0.45329082225523487,47294.97864937622
0.8373647718935573,0.6463913614491832,0.4493305913060127,48647.48932468811
0.8408524719803534,0.649770783589824,0.4577126487535509,50000.0
0.8499471255202871,0.6616533477928866,0.459966529367199,0.0
0.8514889436895348,0.6639854475838362,0.4668029201399126,65.39466589451378
0.8558826771526097,0.6693827251065938,0.46533240024037115,0.23467966301115983
0.8639569160806323,0.6800851026523023,0.4749560997990943,0.35201949451673975
0.8642903652598183,0.6805433137125956,0.47303382404881983,0.46935932602231967
0.8683420153161735,0.6844193085720943,0.48224934348092136,2.8161559561339184
0.8722247914650493,0.6903197538861908,0.47997124540499686,3.989554271189718
0.8729289563610102,0.6906905229230269,0.48669043004062856,5.162952586245517
0.8747656610230651,0.6938690392970803,0.4824424883921646,28.630918887361503
