Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.7376893478526407,0.5576257065676015,0.38099646147598
5,0.009995325281707133,4.6747182928670176e-07,0.00046747182928674746,0.04998238179020831,1.7618209791699396e-06,0.00035236419583384304,0.059985297676816145,1.4702323183852103e-06,0.00024503871973091673,3.169388819216736e-08,3.169388819216736e-08,0.0006338777638433472,0.7379572334812046,0.5551430391793464,0.39388869854713754
10,0.009990652496862993,9.347503137006812e-07,0.0009347503137007163,0.049964817095934345,3.5182904065655876e-06,0.0007036580813131188,0.05997032641556091,2.9673584439089696e-06,0.0004945597406514901,6.338777638433472e-08,6.338777638433472e-08,0.0012677555276866944,0.7376626822876939,0.5574437353490733,0.3808232048461352
15,0.009985981636171365,1.4018363828634147e-06,0.0014018363828635083,0.049947253070271896,5.274692972810688e-06,0.0010549385945620715,0.05995537786858717,4.462213141282923e-06,0.0007437021902138019,9.508166457650209e-08,9.508166457650209e-08,0.0019016332915300417,0.7376536643586598,0.5545522126530484,0.39378122683623423
20,0.009981312701472065,1.8687298527933557e-06,0.0018687298527935159,0.04992968671186932,7.031328813068142e-06,0.001406265762613601,0.05994046937154847,5.953062845152741e-06,0.000992177140858863,1.2677555276866944e-07,1.2677555276866944e-07,0.002535511055373389,0.7376314879526044,0.5572307522561523,0.380621646919375
25,0.00997664569460491,2.335430539508958e-06,0.0023354305395091313,0.049912115019374995,8.788498062500854e-06,0.0017576996125001632,0.05992561826009836,7.438173990164087e-06,0.0012396956650273516,1.5846944096083685e-07,1.5846944096083685e-07,0.003169388819216737,0.7376469340090565,0.5543860162577249,0.39388240504298666
30,0.009971980617409714,2.8019382590286744e-06,0.0028019382590286357,0.04989453499143729,1.0546500856271723e-05,0.0021093001712542137,0.059910841869890374,8.915813010962635e-06,0.0014859688351603895,1.9016332915300418e-07,1.9016332915300418e-07,0.0038032665830600833,0.7376553470791349,0.5572653966346871,0.3806472888183803
35,0.00996731747172629,3.2682528273709587e-06,0.0032682528273710876,0.04987694362670457,1.2305637329543653e-05,0.0024611274659086524,0.05989615753657806,1.0384246342194047e-05,0.0017307077236989876,2.2185721734517158e-07,2.2185721734517158e-07,0.004437144346903432,0.7376641546712304,0.5544239629973663,0.3938863179052997
40,0.009962656259394458,3.734374060554263e-06,0.003734374060554213,0.04985933792382521,1.4066207617479548e-05,0.002813241523495935,0.059881582595814956,1.1841740418503995e-05,0.001973623403084046,2.535511055373389e-07,2.535511055373389e-07,0.005071022110746778,0.7378184510651223,0.557479218790314,0.38079937057371477
45,0.009957996979087847,4.2003020912151586e-06,0.004200302091215247,0.0498417185934944,1.5828140650560577e-05,0.003165628130112008,0.0598671130180036,1.328869819963932e-05,0.002214783033273382,2.852449937295062e-07,2.852449937295062e-07,0.005704899874590124,0.737895594695853,0.5547372298458608,0.3940612572399462
50,0.009953339616803203,4.666038319679682e-06,0.004666038319679711,0.049824101508867104,1.7589849113289877e-05,0.0035179698226579514,0.05985265751925371,1.4734248074628468e-05,0.002455708012438107,3.169388819216736e-07,3.169388819216736e-07,0.006338777638433471,0.7379689308885277,0.5576541341529551,0.38091725168784824
55,0.009948684170461576,5.1315829538422595e-06,0.005131582953842417,0.04980648897789213,1.935110221078734e-05,0.003870220442157457,0.059838202913798634,1.6179708620136e-05,0.0026966181033560854,3.486327701138409e-07,3.486327701138409e-07,0.006972655402276818,0.738743555624992,0.55592577901379,0.39466681392342917
60,0.009944030639856076,5.596936014392284e-06,0.005596936014392484,0.04978888113743512,2.111188625648873e-05,0.004222377251297704,0.05982374851310136,1.7625148689863304e-05,0.0029375247816438854,3.803266583060083e-07,3.803266583060083e-07,0.007606533166120166,0.739107675050818,0.5591430064681034,0.3819757533504188
65,0.009939379024779808,6.062097522019147e-06,0.006062097522019139,0.049771278124361704,2.2872187563829825e-05,0.004574437512765983,0.059809293628624874,1.907063713751177e-05,0.003178439522918741,4.120205464981757e-07,4.120205464981757e-07,0.008240410929963513,0.7394808816254577,0.5567961346450961,0.39530738951972255
70,0.009934729325025878,6.527067497412242e-06,0.0065270674974122755,0.049753680075537536,2.463199244624638e-05,0.004926398489249362,0.05979483757183217,2.0516242816782785e-05,0.00341937380279711,4.43714434690343e-07,4.43714434690343e-07,0.00887428869380686,0.7416701934871349,0.5620806099055964,0.3839463823925316
75,0.00993008154038739,6.9918459612609606e-06,0.006991845961261012,0.04973608712782826,2.6391287217174176e-05,0.005278257443434797,0.059780379654186214,2.1962034581377744e-05,0.0036603390968964478,4.754083228825104e-07,4.754083228825104e-07,0.009508166457650208,0.7427356091157059,0.5607133075712429,0.3980723626266066
80,0.009925435670657453,7.456432934254696e-06,0.0074564329342546865,0.04971849941809951,2.8150058190048977e-05,0.005630011638009802,0.05976591918715001,2.3408081284998037e-05,0.003901346880833101,5.071022110746777e-07,5.071022110746777e-07,0.010142044221493552,0.7438156126651675,0.5647181891856003,0.38577114482844566
85,0.00992079171562917,7.920828437082838e-06,0.007920828437082972,0.04970091708321694,2.990829167830655e-05,0.005981658335661333,0.05975145548218654,2.485445178134505e-05,0.0041424086302243035,5.387960992668451e-07,5.387960992668451e-07,0.010775921985336901,0.7486647850554324,0.568902605344413,0.4022062103485655
90,0.009916149675095652,8.385032490434783e-06,0.008385032490434763,0.04968334026004618,3.166597399538267e-05,0.006333194799076458,0.059736987850758795,2.6301214924120176e-05,0.004383535820686735,5.704899874590125e-07,5.704899874590125e-07,0.01140979974918025,0.7506801812156757,0.5737497151012632,0.3922232171697331
95,0.00991150954885,8.849045114999918e-06,0.008849045114999954,0.04966576908545287,3.34230914547131e-05,0.006684618290942579,0.05972251560432975,2.77484395670248e-05,0.004624739927837518,6.021838756511799e-07,6.021838756511799e-07,0.012043677513023597,0.7530350722608264,0.5744725257470106,0.4056891514577999
100,0.009906871336685323,9.31286633146764e-06,0.009312866331467662,0.04964820369630267,3.517963036973361e-05,0.007035926073946652,0.059708038054362395,2.9196194563760322e-05,0.004866032427293443,6.338777638433472e-07,6.338777638433472e-07,0.012677555276866943,0.7621267857684992,0.5871976850739407,0.40143828013028
105,0.009902235038394725,9.776496160527339e-06,0.009776496160527448,0.0496306442294612,3.6935577053879965e-05,0.0073871154107759684,0.05969355451231971,3.0644548768028117e-05,0.005107424794671411,6.655716520355146e-07,6.655716520355146e-07,0.013311433040710292,0.7655156959145507,0.5900514401127694,0.4158081145943249
110,0.009897600653771316,1.0239934622868408e-05,0.01023993462286843,0.049613090821794124,3.8690917820587954e-05,0.0077381835641175956,0.0596790642896647,3.209357103352959e-05,0.005348928505588324,6.972655402276818e-07,6.972655402276818e-07,0.013945310804553636,0.7699531172018879,0.597147508815419,0.40844682733413434
115,0.009892968182608196,1.070318173918024e-05,0.01070318173918039,0.04959554361016707,4.0445638983293316e-05,0.008089127796658713,0.059664566697860334,3.3543330213966116e-05,0.005590555035661082,7.289594284198494e-07,7.289594284198494e-07,0.014579188568396987,0.7850795989750845,0.6156893505756732,0.42726541909323873
120,0.009888337624698477,1.1166237530152226e-05,0.011166237530152223,0.049578002731445685,4.219972685543185e-05,0.008439945371086388,0.059650061048369604,3.4993895163039094e-05,0.005832315860506587,7.606533166120166e-07,7.606533166120166e-07,0.015213066332240332,0.7881895662221691,0.6201186363929386,0.42452322253347574
125,0.009883708979835261,1.1629102016473756e-05,0.011629102016473936,0.04956046832249561,4.395316775043929e-05,0.0087906335500878,0.0596355466526555,3.644533473444992e-05,0.00607422245574174,7.92347204804184e-07,7.92347204804184e-07,0.01584694409608368,0.7957377104599022,0.6276048667152492,0.43801421721542627
130,0.009879082247811657,1.209177521883423e-05,0.01209177521883431,0.04954294052018249,4.570594798175144e-05,0.009141189596350241,0.05962102282218099,3.7897717781899964e-05,0.006316286296983442,8.240410929963514e-07,8.240410929963514e-07,0.016480821859927025,0.8124215734016821,0.6471969299925165,0.44318653884781667
