Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.662816185205605,0.4868875739040991,0.33804174070695825
5,0.00999459628569761,5.403714302390071e-07,0.0005403714302391061,0.049980221932253356,1.9778067746652874e-06,0.0003955613549329051,0.05998315968921653,1.6840310783469699e-06,0.00028067184639113396,4.0777036108075005e-08,4.0777036108075005e-08,0.0008155407221615001,0.6631677245130072,0.48471489421121455,0.3517313891082648
10,0.009989195018274291,1.0804981725708098e-06,0.0010804981725709428,0.04996050404975411,3.949595024589033e-06,0.0007899190049177607,0.059965968971219044,3.403102878095448e-06,0.0005671838130159035,8.155407221615001e-08,8.155407221615001e-08,0.0016310814443230002,0.6627827382154163,0.4866216664170997,0.337812594511153
15,0.009983796187190724,1.6203812809274882e-06,0.001620381280927563,0.04994078592063215,5.921407936785787e-06,0.0011842815873570611,0.059948813111136486,5.118688886351586e-06,0.0008531148143918754,1.22331108324225e-07,1.22331108324225e-07,0.0024466221664845,0.6627713948437225,0.4839297584865869,0.3514917713234534
20,0.009978399796936599,2.1600203063401416e-06,0.0021600203063401047,0.04992106348217096,7.893651782904753e-06,0.0015787303565808486,0.0599317198897553,6.828011024470282e-06,0.0011380018374116396,1.631081444323e-07,1.631081444323e-07,0.0032621628886459995,0.6627422278535965,0.48630066754263185,0.3375372805199672
25,0.009973005852001601,2.6994147998398683e-06,0.0026994147998399276,0.04990133267165405,9.866732834595131e-06,0.001973346566919054,0.05991471708786193,8.528291213806427e-06,0.001421381868967786,2.03885180540375e-07,2.03885180540375e-07,0.0040777036108075,0.6627641184140369,0.4837059367341007,0.3515645768974223
30,0.009967614356875423,3.2385643124577653e-06,0.0032385643124577257,0.04988158942636495,1.1841057363506119e-05,0.002368211472701054,0.05989783248624285,1.0216751375714923e-05,0.0017027918959524602,2.4466221664845e-07,2.4466221664845e-07,0.004893244332969,0.6627760271391596,0.4863504894455865,0.3375735994376633
35,0.00996222531604775,3.7774683952249335e-06,0.00377746839522497,0.049861829683587135,1.381703164128692e-05,0.002763406328257334,0.05988109386568449,1.189061343155066e-05,0.001981768905258474,2.8543925275652497e-07,2.8543925275652497e-07,0.005708785055130499,0.6627882794832781,0.48375787160964706,0.3515785324727678
40,0.00995683873357332,4.316126642667992e-06,0.004316126642668117,0.04984204965345608,1.5795034654393074e-05,0.0031590069308784496,0.059864527124494964,1.3547287550503464e-05,0.0022578812584171937,3.262162888646e-07,3.262162888646e-07,0.006524325777291999,0.662992788368425,0.48659165859526965,0.3377367941518455
45,0.00995145458464431,4.854541535569003e-06,0.004854541535568968,0.0498222639187744,1.7773608122560413e-05,0.0035547216245119806,0.059848031495216725,1.5196850478327183e-05,0.002532808413054588,3.66993324972675e-07,3.66993324972675e-07,0.0073398664994535,0.6630996602589654,0.48411922901198284,0.35185840300811755
50,0.009946072852552265,5.3927147447734946e-06,0.005392714744773541,0.04980248279792695,1.9751720207305565e-05,0.003950344041461107,0.05983153591369358,1.6846408630641823e-05,0.002807734771773651,4.0777036108075e-07,4.0777036108075e-07,0.008155407221615,0.6631959927708028,0.48679847596267367,0.3378735634163359
55,0.009940693536943693,5.930646305630706e-06,0.005930646305630671,0.04978270650275471,2.17293497245298e-05,0.0043458699449058225,0.059815039096384595,1.849609036153993e-05,0.0030826817269233864,4.4854739718882504e-07,4.4854739718882504e-07,0.0089709479437765,0.664179791634515,0.4856281981041954,0.3527379327146944
60,0.009935316637465101,6.468336253489877e-06,0.006468336253489859,0.049762935245098665,2.370647549013437e-05,0.004741295098026788,0.05979853975974886,2.0146024025114045e-05,0.003357670670852353,4.893244332969e-07,4.893244332969e-07,0.009786488665938,0.6646395156957206,0.4887301709564407,0.33925019183759003
65,0.009929942153762998,7.005784623700249e-06,0.007005784623700273,0.049743169236799806,2.568307632002054e-05,0.005136615264003885,0.05978203662024543,2.179633797545671e-05,0.003632722995909443,5.30101469404975e-07,5.30101469404975e-07,0.0106020293880995,0.6651260053428485,0.48683451950182793,0.35355598916846026
70,0.00992457008548389,7.5429914516110615e-06,0.007542991451611081,0.049723408689699114,2.7659131030089574e-05,0.005531826206017776,0.05976552839433339,2.344716056666046e-05,0.003907860094443438,5.708785055130499e-07,5.708785055130499e-07,0.011417570110260998,0.6677707561698978,0.4924089590964558,0.3417857284228951
75,0.009919200432274284,8.079956772571555e-06,0.008079956772571673,0.04970365381563758,2.9634618436242722e-05,0.005926923687248453,0.05974901379847182,2.509862015281785e-05,0.004183103358803009,6.11655541621125e-07,6.11655541621125e-07,0.0122331108324225,0.6690593579429016,0.49153531399372985,0.3570551486068824
80,0.00991383319378069,8.61668062193097e-06,0.008616680621930994,0.049683904826456196,3.160951735438126e-05,0.0063219034708761335,0.05973249154911978,2.675084508802142e-05,0.0044584741813369355,6.524325777292e-07,6.524325777292e-07,0.013048651554583998,0.6703744273406257,0.49566116613548844,0.3440621985342153
85,0.009908468369649615,9.153163035038547e-06,0.009153163035038547,0.04966416193399594,3.358380660040643e-05,0.006716761320081255,0.05971596036273636,2.8403963726363705e-05,0.004733993954394,6.932096138372749e-07,6.932096138372749e-07,0.013864192276745499,0.6760133655662315,0.5014495823589604,0.3624780652227824
90,0.009903105959527564,9.689404047243527e-06,0.00968940404724361,0.04964442535009781,3.5557464990219504e-05,0.007111492998043811,0.059699418955780625,3.0058104421937252e-05,0.005009684070322873,7.3398664994535e-07,7.3398664994535e-07,0.014679732998907,0.6784107002078582,0.5066298999345481,0.35192696187752726
95,0.009897745963061049,1.0225403693895145e-05,0.01022540369389513,0.049624695286602793,3.7530471339721744e-05,0.00750609426794413,0.05968286604471165,3.1713395528834605e-05,0.005285565921472446,7.747636860534251e-07,7.747636860534251e-07,0.0154952737210685,0.6811545062229616,0.5081295433505737,0.3668706613065863
100,0.009892388379896573,1.0761162010342647e-05,0.010761162010342717,0.049604971955351865,3.95028044648144e-05,0.00790056089296276,0.059666300345988514,3.336996540114831e-05,0.00556166090019139,8.155407221615e-07,8.155407221615e-07,0.01631081444323,0.6913950448224703,0.5221872324264999,0.36274792978508835
105,0.009887033209680648,1.1296679031935274e-05,0.011296679031935208,0.04958525556818602,4.147444318139874e-05,0.008294888636279585,0.059649720576070285,3.50279423929709e-05,0.005837990398828596,8.56317758269575e-07,8.56317758269575e-07,0.0171263551653915,0.6954785198560761,0.5262893628567218,0.3792684955285214
110,0.009881680452059777,1.183195479402226e-05,0.011831954794022326,0.04956554633694625,4.3445366305376034e-05,0.008689073261075042,0.059633125451416046,3.6687454858394917e-05,0.006114575809732514,8.9709479437765e-07,8.9709479437765e-07,0.017941895887553,0.7004895740997764,0.5340970460544835,0.3711855734468203
