Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2_{V_2},Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009992473682684739,1.2794739435943272e-06,0.0007526317315260748,0.04996724849838833,5.567755273984029e-06,0.000655030032233415,0.05997103751476664,4.923622489671444e-06,0.0004827080872226906,2.732558333043049e-07,2.732558333043049e-07,0.0032147745094624107
20,0.009984947051633785,2.5590012222566963e-06,0.001505294836621586,0.049934482754326916,1.1137931764424108e-05,0.0013103449134616596,0.05994205742904058,9.850237063101875e-06,0.0009657095159903798,5.465116666086098e-07,5.465116666086098e-07,0.0064295490189248215
30,0.009977420137894611,3.838576557916165e-06,0.0022579862105389205,0.04990170258677052,1.6710560249011565e-05,0.0019659482645895954,0.05991305960792554,1.4779866652658507e-05,0.0014490065345743634,8.197674999129148e-07,8.197674999129148e-07,0.009644323528387231
40,0.009969892937097389,5.118200693443987e-06,0.003010706290261168,0.04986890803467896,2.2285634104578244e-05,0.0026218393064209697,0.05988404410090751,1.971250284572378e-05,0.0019325983182082137,1.0930233332172195e-06,1.0930233332172195e-06,0.01285909803784964
50,0.009962365475026052,6.397869245571249e-06,0.0037634524973948515,0.04983609913392989,2.7863147231919548e-05,0.0032780173214022996,0.059855010887970565,2.464814904500374e-05,0.002416485200490563,1.3662791665215243e-06,1.3662791665215243e-06,0.01607387254731205
60,0.009954837765584465,7.67757985064105e-06,0.004516223441553558,0.049803275924005116,3.344309291913081e-05,0.003934481519897741,0.05982595997877161,2.9586803608826467e-05,0.0029006670204731826,1.6395349998258291e-06,1.6395349998258291e-06,0.01928864705677446
70,0.009947309816205337,8.95733124509259e-06,0.005269018379466229,0.049770438445472825,3.9025464269620314e-05,0.004591231090543566,0.059796891398290246,3.452846229065868e-05,0.003385143361829282,1.912790833130134e-06,1.912790833130134e-06,0.02250342156623687
80,0.009939781634321382,1.0237122165365064e-05,0.006021836567861802,0.049737586738901204,4.4610254386796365e-05,0.005248265221976042,0.05976780517150607,3.9473120843967096e-05,0.003869913808232068,2.186046666434439e-06,2.186046666434439e-06,0.02571819607569928
90,0.009932253227365307,1.151695134789767e-05,0.006774677263469216,0.049704720844858434,5.019745637406725e-05,0.00590558310283144,0.059738701323398716,4.442077502221844e-05,0.004354977943354749,2.459302499738744e-06,2.459302499738744e-06,0.028932970585161696
100,0.009924724602769826,1.2796817529129602e-05,0.007527539723017412,0.0496718408039127,5.5787063334841264e-05,0.00656318392174603,0.05970957987894777,4.937142057887941e-05,0.00484033535087053,2.732558333043049e-06,2.732558333043049e-06,0.032147745094624106
110,0.009917195767967646,1.407671944550006e-05,0.00828042320323533,0.0496389466566322,6.13790683725267e-05,0.007221066867356081,0.059680440863132844,5.432505326741674e-05,0.005325985614452622,3.0058141663473534e-06,3.0058141663473534e-06,0.035362519604086505
120,0.009909666730391481,1.535665583344824e-05,0.009033326960851906,0.04960603844358511,6.697346459053184e-05,0.007879231128297862,0.05965128430093355,5.9281668841297156e-05,0.005811928317774231,3.2790699996516582e-06,3.2790699996516582e-06,0.03857729411354892
130,0.00990213749747404,1.663662542941334e-05,0.009786250252596081,0.04957311620533962,7.2570245092265e-05,0.008537675893207645,0.05962211021732949,6.424126305398738e-05,0.006298163044508566,3.552325832955963e-06,3.552325832955963e-06,0.041792068623011325
140,0.009894608076648033,1.7916626969834552e-05,0.010539192335196795,0.04954017998246392,7.816940298113447e-05,0.0091964003507217,0.05959291863730027,6.920383165895411e-05,0.0067846893783288335,3.825581666260268e-06,3.825581666260268e-06,0.04500684313247374
150,0.009887078475346171,1.919665919115108e-05,0.011292152465382987,0.04950722981552619,8.377093136054852e-05,0.009855403689476296,0.059563709585825506,7.416937040966406e-05,0.00727150690290824,4.098837499564573e-06,4.098837499564573e-06,0.04822161764193615
160,0.009879548701001164,2.0476720829802117e-05,0.012045129899883596,0.04947426574509462,8.937482333391546e-05,0.010514685098107698,0.0595344830878848,7.913787505958397e-05,0.007758615201919996,4.372093332868878e-06,4.372093332868878e-06,0.05143639215139856
170,0.009872018761045724,2.175681062222686e-05,0.012798123895427565,0.04944128781173739,9.498107200464361e-05,0.011174243765252187,0.05950523916845776,8.410934136218055e-05,0.008246013859037308,4.645349166173184e-06,4.645349166173184e-06,0.05465116666086098
180,0.009864488662912561,2.3036927304864505e-05,0.013551133708743824,0.049408296056022705,0.00010058967047614121,0.011834078879546022,0.059475977852523995,8.908376507092053e-05,0.008733702457933385,4.9186049994774875e-06,4.9186049994774875e-06,0.05786594117032338
190,0.009856958414034387,2.4317069614154252e-05,0.014304158596561324,0.04937529051851873,0.00010620061185181657,0.012494189629625476,0.059446699165063115,9.40611419392706e-05,0.00922168058228143,5.191860832781792e-06,5.191860832781792e-06,0.06108071567978579
200,0.00984942802184391,2.5597236286535296e-05,0.015057197815608997,0.049342271239793664,0.00011181388923507804,0.013154575204126825,0.05941740313105472,9.904146772069749e-05,0.009709947815754655,5.465116666086097e-06,5.465116666086097e-06,0.0642954901892482
210,0.009841897493773842,2.6877426058446834e-05,0.015810250622615783,0.04930923826041569,0.00011742949572933382,0.01381523479168633,0.05938808977547842,0.00010402473816866793,0.010198503742026268,5.738372499390402e-06,5.738372499390402e-06,0.0675102646987106
220,0.009834366837256895,2.815763766632806e-05,0.01656331627431062,0.049276191620952994,0.0001230474244379923,0.014476167580940271,0.059358759123313835,0.00010901094903664867,0.010687347944769476,6.011628332694708e-06,6.011628332694708e-06,0.07072503920817302
230,0.009826836059725775,2.943786984661818e-05,0.017316394027422456,0.04924313136197376,0.0001286676684644617,0.015137372760524901,0.05932941119954055,0.00011400009607810635,0.011176480007657485,6.2848841659990125e-06,6.2848841659990125e-06,0.07393981371763543
240,0.009819305168613198,3.071812133575638e-05,0.01806948313868022,0.049210057524046176,0.00013429022091215035,0.015798849519076508,0.05930004602913819,0.00011899217504650775,0.011665899514363505,6.558139999303318e-06,6.558139999303318e-06,0.07715458822709785
250,0.00981177417135187,3.199839087018186e-05,0.018822582864812858,0.04917697014773844,0.00013991507488446653,0.016460597045231354,0.05927066363708636,0.00012398718169531953,0.012155606048560738,6.831395832607622e-06,6.831395832607622e-06,0.08036936273656026
260,0.009804243075374508,3.327867718633382e-05,0.019575692462549303,0.04914386927361872,0.0001455422234848185,0.017122614527625705,0.059241264048364654,0.00012898511177800848,0.0126455991939224,7.104651665911927e-06,7.104651665911927e-06,0.08358413724602266
270,0.009796711888113815,3.455897902065146e-05,0.0203288111886185,0.04911075494225521,0.00015117165981661461,0.017784901154895835,0.0592118472879527,0.0001339859610480413,0.013135878534121693,7.377907499216233e-06,7.377907499216233e-06,0.08679891175548508
280,0.009789180617002506,3.5839295109573965e-05,0.02108193829974939,0.0490776271942161,0.00015680337698326314,0.018447456115678013,0.05918241338083009,0.00013898972525888464,0.013626443652831827,7.651163332520538e-06,7.651163332520538e-06,0.0900136862649475
290,0.00978164926947329,3.711962418954054e-05,0.021835073052670902,0.04904448607006958,0.00016243736808817239,0.019110278598608515,0.05915296235197644,0.00014399640016400533,0.014117294133726012,7.924419165824841e-06,7.924419165824841e-06,0.0932284607744099
300,0.00977411785295888,3.8399964996990386e-05,0.022588214704111986,0.049011331610383825,0.00016807362623475064,0.019773367792323603,0.05912349422637135,0.00014900598151687,0.01460842956047745,8.197674999129148e-06,8.197674999129148e-06,0.09644323528387232
310,0.009766586374891984,3.968031626836269e-05,0.023341362510801576,0.04897816385572703,0.00017371214452640614,0.02043672288545954,0.05909400902899444,0.0001540184650709454,0.015099849516759353,8.470930832433453e-06,8.470930832433453e-06,0.09965800979333474
320,0.009759054842705313,4.0960676740096654e-05,0.024094515729468618,0.04894498284666737,0.00017935291606654727,0.021100343066652615,0.059064506784825305,0.00015903384657969826,0.015591553586244929,8.744186665737758e-06,8.744186665737758e-06,0.10287278430279714
330,0.00975152326383158,4.2241045148631474e-05,0.024847673616842043,0.04891178862377305,0.0001849959339585823,0.02176422752453909,0.059034987518843555,0.00016405212179659528,0.01608354135260738,9.017442499042062e-06,9.017442499042062e-06,0.10608755881225955
340,0.009743991645703493,4.352142023040635e-05,0.025600835429650793,0.048878581227612246,0.00019064119130591945,0.022428375447755226,0.0590054512560288,0.0001690732864751032,0.01657581239951992,9.290698332346367e-06,9.290698332346367e-06,0.10930233332172196
350,0.009736459995753762,4.4801800721860473e-05,0.026354000424623804,0.048845360698753136,0.0001962886812119671,0.023092786024937303,0.058975898021360655,0.00017409733636868872,0.017068366310655756,9.563954165650672e-06,9.563954165650672e-06,0.11251710783118436
360,0.0097289283214151,4.608218535943305e-05,0.027107167858490024,0.048812127077763924,0.00020193839678013352,0.023757458444721585,0.058946327839818714,0.00017912426723081852,0.017561202669688088,9.837209998954977e-06,9.837209998954977e-06,0.11573188234064678
370,0.00972139673177381,4.7362555598452084e-05,0.02786032682261887,0.04877887973977056,0.00020759044423900535,0.02442240520458886,0.05891674010511476,0.00018415418213049177,0.018054331581420762,1.0110465832259282e-05,1.0110465832259282e-05,0.11894665685010919
380,0.009713865469574423,4.86428701723481e-05,0.0286134530425577,0.048745617187140024,0.0002132450781861969,0.02508765625719963,0.0588871333834546,0.00018918732481271774,0.018547776942423305,1.0383721665563586e-05,1.0383721665563586e-05,0.1221614313595716
390,0.009706334547575437,4.992312691217576e-05,0.029366545242456327,0.04871233942976644,0.00021890229693970583,0.02575321140467127,0.05885750767154456,0.00019422369583742505,0.019041538807590692,1.0656977498867891e-05,1.0656977498867891e-05,0.125376205869034
400,0.009698803968700802,5.120332532086346e-05,0.030119603129919677,0.04867904654196219,0.0002245620878664294,0.026419069160756394,0.0588278630272087,0.00019926328537452109,0.01953561621318834,1.0930233332172196e-05,1.0930233332172196e-05,0.12859098037849642
410,0.009691273735874473,5.2483464901339585e-05,0.030872626412552694,0.048645738598039626,0.00023022443833326499,0.02708522803920764,0.0587981995082711,0.00020430608359391333,0.0200300081954817,1.1203489165476501e-05,1.1203489165476501e-05,0.13180575488795881
420,0.009683743852020397,5.376354515653253e-05,0.03162561479796031,0.04861241567231112,0.00023588933570710993,0.027751686553777632,0.05876851717255583,0.00020935208066550926,0.020524713790736202,1.1476744998780806e-05,1.1476744998780806e-05,0.13502052939742124
430,0.009676214320062526,5.5043565589370695e-05,0.03237856799374746,0.048579077839089053,0.00024155676735486149,0.028418443218218997,0.05873881607788697,0.00021440126675921625,0.02101973203521728,1.175000083208511e-05,1.175000083208511e-05,0.13823530390688366
440,0.009668685142924809,5.632352570278246e-05,0.03313148570751909,0.04854572517268579,0.000247226720643417,0.029085496546284343,0.058709096282088584,0.0002194536320449418,0.02151506196519037,1.2023256665389415e-05,1.2023256665389415e-05,0.14145007841634605
450,0.009661156323531199,5.760342499969623e-05,0.03388436764688013,0.048512357747413686,0.0002528991829396738,0.02975284505172632,0.058679357842984746,0.00022450916669259334,0.022010702616920914,1.229651249869372e-05,1.229651249869372e-05,0.14466485292580847
460,0.009653627864805645,5.8883262983040386e-05,0.034637213519435515,0.048478975637585124,0.0002585741416105292,0.030420487248297552,0.058649600818399546,0.0002295678608720783,0.02250665302667434,1.2569768331998025e-05,1.2569768331998025e-05,0.14787962743527086
470,0.009646099769672099,6.016303915574333e-05,0.03539002303279019,0.04844557891751247,0.00026425158402288053,0.03108842164975064,0.05861982526615704,0.00023462970475330412,0.02300291223071609,1.284302416530233e-05,1.284302416530233e-05,0.15109440194473328
480,0.009638572041054509,6.144275302073345e-05,0.036142795894549086,0.04841216766150809,0.00026993149754362506,0.031756646769838234,0.05859003124408131,0.00023969468850617824,0.023499479265311592,1.3116279998606635e-05,1.3116279998606635e-05,0.1543091764541957
490,0.009631044681876828,6.272240408093913e-05,0.03689553181231714,0.048378741943884356,0.0002756138695396602,0.03242516112231295,0.05856021880999643,0.00024476280230060815,0.023996353166726287,1.338953583191094e-05,1.338953583191094e-05,0.1575239509636581
500,0.009623517695063007,6.400199183928879e-05,0.03764823049369928,0.048345301838953636,0.0002812986873778832,0.03309396322092743,0.058530388021726464,0.00024983403630650126,0.02449353297122561,1.3662791665215244e-05,1.3662791665215244e-05,0.16073872547312051
510,0.009615991083536996,6.528151579871079e-05,0.038400891646300464,0.048311847421028294,0.00028698593842519147,0.03376305157943428,0.0585005389370955,0.000254908380693765,0.024991017715075003,1.3936047498519549e-05,1.3936047498519549e-05,0.1639534999825829
520,0.009608464850222743,6.656097546213353e-05,0.039153514977725595,0.0482783787644207,0.0002926756100484822,0.03443242471158613,0.05847067161392761,0.00025998582563230684,0.025488806434539886,1.4209303331823854e-05,1.4209303331823854e-05,0.16716827449204533
530,0.009600938998044203,6.784037033248542e-05,0.03990610019557966,0.04824489594344322,0.00029836768961465283,0.035102081131135617,0.05844078611004686,0.00026506636129203427,0.02598689816588571,1.4482559165128159e-05,1.4482559165128159e-05,0.17038304900150775
540,0.009593413529925324,6.911969991269483e-05,0.04065864700746754,0.04821139903240824,0.0003040621644906006,0.035772019351835355,0.05841088248327733,0.0002701499778428546,0.026485291945377902,1.4755814998432465e-05,1.4755814998432465e-05,0.17359782351097017
550,0.009585888448790058,7.039896370569019e-05,0.04141115512099423,0.048177888105628106,0.0003097590220432228,0.03644223788743797,0.05838096079144309,0.0002752366654546754,0.026983986809281903,1.5029070831736768e-05,1.5029070831736768e-05,0.17681259802043256
560,0.009578363757562354,7.167816121439984e-05,0.0421636242437646,0.0481443632374152,0.0003154582496394169,0.0371127352516961,0.05835102109236821,0.000280326414297404,0.027482981793863135,1.5302326665041073e-05,1.5302326665041073e-05,0.18002737252989495
570,0.009570839459166163,7.29572919417522e-05,0.04291605408338364,0.048110824502081886,0.00032115983464608007,0.037783509958362355,0.05832106344387678,0.000285419214540948,0.02798227593538706,1.557558249834538e-05,1.557558249834538e-05,0.1832421470393574
580,0.009563315556525436,7.423635539067567e-05,0.043668444347456266,0.04807727197394054,0.00032686376443010964,0.03845456052118937,0.05829108790379286,0.00029051505635521474,0.02848186827011909,1.5848838331649683e-05,1.5848838331649683e-05,0.1864569215488198
590,0.009555792052564125,7.551535106409863e-05,0.04442079474358743,0.048043705727303515,0.0003325700263584031,0.03912588545392977,0.05826109452994052,0.0002956139299101117,0.028981757834324676,1.612209416495399e-05,1.612209416495399e-05,0.18967169605828224
600,0.00954826895020618,7.679427846494947e-05,0.04517310497938203,0.048010125836483196,0.0003382786077978575,0.03979748327033617,0.05823108338014385,0.00030071582537554624,0.029481943664269237,1.6395349998258292e-05,1.6395349998258292e-05,0.1928864705677446
610,0.009540746252375549,7.80731370961566e-05,0.04592537476244505,0.04797653237579194,0.00034398949611537047,0.040469352484161225,0.05820105451222691,0.0003058207329214259,0.029982424796218227,1.6668605831562597e-05,1.6668605831562597e-05,0.196101245077207
620,0.009533223961996186,7.93519264606484e-05,0.046677603800381405,0.04794292541954213,0.0003497026786778391,0.04114149160915753,0.05817100798401378,0.0003109286427176581,0.030483200266437065,1.6941861664866905e-05,1.6941861664866905e-05,0.19931601958666947
630,0.009525702081992039,8.063064606135325e-05,0.047429791800796026,0.047909305042046116,0.00035541814285216074,0.041813899159077725,0.05814094385332853,0.00031603954493415027,0.030984269111191204,1.7215117498171207e-05,1.7215117498171207e-05,0.20253079409613184
640,0.009518180615287062,8.190929540119956e-05,0.04818193847129385,0.04787567131761628,0.0003611358760052328,0.04248657364767444,0.05811086217799524,0.0003211534297408099,0.03148563036674607,1.7488373331475515e-05,1.7488373331475515e-05,0.2057455686055943
650,0.009510659564805202,8.318787398311573e-05,0.04893404351947984,0.04784202432056499,0.0003668558655039526,0.0431595135887003,0.05808076301583798,0.0003262702873075444,0.031987283069367094,1.776162916477982e-05,1.776162916477982e-05,0.20896034311505668
660,0.00950313893347041,8.446638131003016e-05,0.04968610665295891,0.04780836412520461,0.00037257809871521735,0.04383271749590792,0.05805064642468082,0.00033139010780426116,0.03248922625531972,1.8034884998084125e-05,1.8034884998084125e-05,0.2121751176245191
670,0.00949561872420664,8.574481688487117e-05,0.05043812757933598,0.04777469080584751,0.0003783025630059244,0.04450618388304992,0.058020512462347844,0.0003365128814008677,0.03299145896086938,1.830814083138843e-05,1.830814083138843e-05,0.21538989213398152
680,0.00948809893993784,8.702318021056725e-05,0.05119010600621603,0.04774100443680606,0.00038402924574297114,0.04517991126387895,0.05799036118666311,0.0003416385982672714,0.03349398022228151,1.8581396664692734e-05,1.8581396664692734e-05,0.2186046666434439
690,0.00948057958358796,8.830147079004672e-05,0.05194204164120395,0.04770730509239263,0.0003897581342932548,0.04585389815214762,0.05796019265545071,0.00034676724857337976,0.03399678907582154,1.8854652497997036e-05,1.8854652497997036e-05,0.22181944115290628
700,0.009473060658080953,8.957968812623803e-05,0.05269393419190472,0.04767359284691958,0.00039548921602367286,0.046528143061608566,0.05793000692653471,0.0003518988224891003,0.03449988455775493,1.9127908331301344e-05,1.9127908331301344e-05,0.22503421566236873
710,0.009465542166340768,9.085783172206951e-05,0.05344578336592324,0.047639867774699286,0.00040122247830112247,0.0472026445060144,0.05789980405773918,0.0003570333101843402,0.03500326570434708,1.940116416460565e-05,1.940116416460565e-05,0.22824899017183115
720,0.009458024111291355,9.21359010804696e-05,0.05419758887086446,0.04760612995004412,0.00040695790849250106,0.04787740099911777,0.057869584106888194,0.0003621707018290072,0.03550693155186345,1.9674419997909954e-05,1.9674419997909954e-05,0.23146376468129357
730,0.009450506495856666,9.341389570436667e-05,0.054949350414333326,0.047572379447266444,0.00041269549396470587,0.04855241105467127,0.057839347131805836,0.0003673109875930086,0.03601088113656947,1.994767583121426e-05,1.994767583121426e-05,0.23467853919075596
740,0.009442989322960652,9.469181509668914e-05,0.055701067703934785,0.04753861634067863,0.0004184352220846342,0.04922767318642755,0.05780909319031617,0.0003724541576462519,0.03651511349473058,2.0220931664518563e-05,2.0220931664518563e-05,0.23789331370021838
750,0.009435472595527261,9.596965876036538e-05,0.05645274044727375,0.04750484070459304,0.0004241770802191835,0.049903185908139226,0.05777882234024327,0.0003776002021586444,0.037019627662612194,2.0494187497822868e-05,2.0494187497822868e-05,0.24110808820968077
760,0.009427956316480447,9.724742619832377e-05,0.05720436835195515,0.04747105261332206,0.000429921055735251,0.050578947733558935,0.057748534639411216,0.0003827491113000938,0.037524422676479784,2.0767443331127173e-05,2.0767443331127173e-05,0.2443228627191432
770,0.00942044048874416,9.852511691349273e-05,0.05795595112558395,0.04743725214117804,0.000435667135999734,0.051254957176439284,0.057718230145644076,0.0003879008752405073,0.038029497572598756,2.1040699164431478e-05,2.1040699164431478e-05,0.2475376372286056
780,0.00941292511524235,9.980273040880065e-05,0.05870748847576508,0.047403439362473355,0.00044141530837952993,0.051931212750532925,0.05768790891676593,0.0003930554841497925,0.03853485138723456,2.1313954997735782e-05,2.1313954997735782e-05,0.250752411738068
790,0.009405410198898964,0.00010108026618717589,0.059458980110103456,0.04736961435152038,0.00044716556024153596,0.052607712969592456,0.057657571010600844,0.0003982129281978567,0.039040483156652615,2.1587210831040087e-05,2.1587210831040087e-05,0.2539671862475304
800,0.00939789574263796,0.00010235772375154689,0.06021042573620405,0.047335777182631475,0.00045291787895264954,0.05328445634737052,0.057627216484972904,0.0004033731975546075,0.03954639191711838,2.1860466664344392e-05,2.1860466664344392e-05,0.25718196075699284
810,0.009390381749383283,0.000103635102604842,0.06096182506167176,0.04730192793011902,0.0004586722518797679,0.05396144139761974,0.05759684539770617,0.0004085362823899522,0.04005257670489728,2.2133722497648697e-05,2.2133722497648697e-05,0.26039673526645524
820,0.009382868222058884,0.00010491240224998964,0.06171317779411155,0.04726806666829537,0.0004644286663897884,0.054638666634092746,0.05756645780662472,0.0004137021728737984,0.04055903655625474,2.2406978330953002e-05,2.2406978330953002e-05,0.26361150977591763
830,0.009375355163588716,0.00010618962218991818,0.06246448364112834,0.047234193471472896,0.00047018710984960836,0.055316130570542146,0.057536053769552634,0.00041887085917605344,0.04106577050745622,2.2680234164257307e-05,2.2680234164257307e-05,0.2668262842853801
840,0.00936784257689673,0.00010746676192755603,0.06321574231032707,0.04720030841396398,0.0004759475696261252,0.0559938317207206,0.057505633344313974,0.0004240423314666248,0.04157277759476714,2.295348999756161e-05,2.295348999756161e-05,0.27004105879484247
850,0.009360330464906873,0.00010874382096583157,0.06396695350931268,0.04716641157008097,0.000481710033086236,0.0566717685983807,0.057475196588732826,0.00042921657991541983,0.04208005685445292,2.3226745830865916e-05,2.3226745830865916e-05,0.27325583330430486
860,0.009352818830543098,0.00011002079880767323,0.06471811694569013,0.04713250301413625,0.0004874744875968383,0.05734993971727509,0.05744474356063326,0.00043439359469234613,0.04258760732277903,2.350000166417022e-05,2.350000166417022e-05,0.2764706078137673
870,0.009345307676729357,0.00011129769495600935,0.06546923232706432,0.047098582820442186,0.0004932409205248294,0.058028343591156384,0.05741427431783935,0.00043957336596731105,0.04309542803601088,2.3773257497474526e-05,2.3773257497474526e-05,0.2796853823232297
880,0.009337797006389597,0.00011257450891376836,0.06622029936104021,0.04706465106331115,0.0004990093192371065,0.05870697873377722,0.057383788918175166,0.0004447558839102221,0.04360351803041393,2.404651333077883e-05,2.404651333077883e-05,0.2829001568326921
890,0.009330286822447773,0.00011385124018387861,0.0669713177552227,0.04703070781705549,0.0005047796711005668,0.0593858436588902,0.057353287419464785,0.0004499411386909866,0.04411187634225359,2.4319769164083135e-05,2.4319769164083135e-05,0.2861149313421545
900,0.009322777127827832,0.00011512788826926855,0.06772228721721678,0.04699675315598761,0.000510551963482108,0.06006493688024799,0.05732276987953228,0.00045512912047951214,0.044620502007795305,2.459302499738744e-05,2.459302499738744e-05,0.28932970585161694
910,0.009315267925453726,0.00011640445267286652,0.06847320745462736,0.046962787154419844,0.0005163261837486271,0.06074425691160318,0.05729223635620173,0.000460319819445706,0.045129394063304504,2.4866280830691745e-05,2.4866280830691745e-05,0.29254448036107933
920,0.009307759218249405,0.00011768093289760096,0.06922407817505939,0.046928809886664584,0.0005221023192670218,0.061423802266708426,0.0572616869072972,0.00046551322575947587,0.04563855154504665,2.513953666399605e-05,2.513953666399605e-05,0.2957592548705417
930,0.009300251009138822,0.00011895732844640022,0.06997489908611777,0.04689482142703419,0.000527880357404189,0.062103571459316345,0.057231121590642774,0.00047070932959072893,0.04614797348928715,2.5412792497300355e-05,2.5412792497300355e-05,0.29897402938000417
940,0.009292743301045925,0.00012023363882219273,0.07072566989540748,0.04686082184984103,0.0005336602855270261,0.06278356300317953,0.05720054046406252,0.0004759081211093728,0.04665765893229145,2.5686048330604663e-05,2.5686048330604663e-05,0.3021888038894666
950,0.009285236096894665,0.00012150986352790685,0.07147639031053342,0.04682681122939747,0.0005394420910024306,0.06346377541205066,0.05716994358538051,0.0004811095904853148,0.04716760691032498,2.5959304163908964e-05,2.5959304163908964e-05,0.30540357839892895
960,0.009277729399608994,0.00012278600206647096,0.07222706003910057,0.04679278964001589,0.0005452257611972996,0.0641442071996823,0.057139331012420816,0.0004863137278884625,0.04767781645965319,2.623255999721327e-05,2.623255999721327e-05,0.3086183529083914
