L,shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
0.5,33500.0,8.530183682610952e-06,7.129029288758959e-06,8.530214483319175e-06,7.129029288758959e-06,0.21470012487434942,0.27852853605125044,0.42102834783202214,0.17637172442916887
0.5,34000.0,8.657500967124269e-06,7.183234317310078e-06,8.657531117398564e-06,7.183234317310078e-06,0.2736819667003506,0.2809853961237019,0.4146060852171243,0.17500439122490127
0.5,34500.0,8.784810855002799e-06,7.234893180484648e-06,8.784847751477957e-06,7.234893180484648e-06,0.3386880891787991,0.2831542540868217,0.40816202245595223,0.17362181789758235
0.5,35000.0,8.912130142137498e-06,7.283954427827653e-06,8.912164385557347e-06,7.283954427827653e-06,0.40764603397298105,0.28501717485207556,0.40169938800092875,0.17222644739369197
0.5,35500.0,9.039448789570437e-06,7.330384520634629e-06,9.039481019636736e-06,7.330384520634629e-06,0.4777006212450803,0.28657739584068403,0.39522346149515375,0.17081749759146259
0.5,36000.0,7.630225151873467e-06,7.631462900537825e-06,7.63032352205755e-06,7.630225151873467e-06,,0.3234381407453956,0.4174348066410439,0.175610932752789
0.5,36500.0,7.70026329310807e-06,7.69927411182008e-06,7.699308661765056e-06,7.69927411182008e-06,,0.3284488752866287,0.41322779067292814,0.17471154495552313
0.5,37000.0,7.769184865359428e-06,7.769196944474604e-06,7.76920927264638e-06,7.769184865359428e-06,,0.3336653070085148,0.4092721334842736,0.17386215853804776
0.5,37500.0,7.834919610007481e-06,7.834930401394513e-06,7.839132894813868e-06,7.834919610007481e-06,,0.3383308482985225,0.4050052559556681,0.1729414991087117
0.5,38000.0,7.900333692011386e-06,7.900324670120028e-06,7.907540742054609e-06,7.900324670120028e-06,,0.34301765054783345,0.40085686505235724,0.1720430055400225
0.5,38500.0,7.968817533078217e-06,7.968817579371697e-06,7.969877682690505e-06,7.968817533078217e-06,,0.3482508823877416,0.3971783603815697,0.17124251600760643
0.5,39000.0,8.034247192730658e-06,8.03425952429719e-06,8.034260387509212e-06,8.034247192730658e-06,,0.3530858204506717,0.3933163509723032,0.17039830025170283
0.5,39500.0,8.097556010708495e-06,8.097550162446759e-06,8.09952949080886e-06,8.097550162446759e-06,,0.35765769162018535,0.38937727623307977,0.16953223676066476
0.5,40000.0,8.161333298792893e-06,8.161792444233456e-06,8.161410097240196e-06,8.161333298792893e-06,,0.36236892504321827,0.38562294779312384,0.1687046078212177
0.5,40500.0,8.22408486889144e-06,8.224267704719628e-06,8.224105345644317e-06,8.22408486889144e-06,,0.3669836357083529,0.3818951798076308,0.16787706869504157
0.5,41000.0,8.285980943846726e-06,8.285990980831992e-06,8.28598730736236e-06,8.285980943846726e-06,,0.3715250380969032,0.37821897459477605,0.16705624800265975
0.5,41500.0,8.341352565614114e-06,8.348288042928551e-06,8.341374525145179e-06,8.341352565614114e-06,,0.3750651104314865,0.3740723264835219,0.16612777990781866
0.5,42000.0,8.40632670092038e-06,8.406334807472794e-06,8.408433992994689e-06,8.40632670092038e-06,,0.38023120478344563,0.37091908951082647,0.16541617274944134
0.5,42500.0,8.466654044346214e-06,8.466679371586326e-06,8.466676585184166e-06,8.466654044346214e-06,,0.3846993715757444,0.36746347494655884,0.16463447394007255
0.5,43000.0,8.525427966217378e-06,8.525450960654931e-06,8.525486223879297e-06,8.525427966217378e-06,,0.388968494632646,0.36398622142822135,0.16384552963361293
0.5,43500.0,8.583176198916793e-06,8.583189066808312e-06,8.583986548303322e-06,8.583176198916793e-06,,0.39312205228394836,0.3605348701442138,0.16305564673571762
0.5,44000.0,8.640872086355638e-06,8.640870349254654e-06,8.640921852769439e-06,8.640870349254654e-06,,0.3973210297056506,0.3571888249656074,0.1622901491425202
0.5,44500.0,8.697566561650071e-06,8.69757044680375e-06,8.697619613252555e-06,8.697566561650071e-06,,0.4014052953293512,0.35386970663611117,0.1615251930385633
0.5,45000.0,8.75325544807935e-06,8.753714017340112e-06,8.753304556275172e-06,8.75325544807935e-06,,0.405369471989395,0.3505769026737679,0.16076231800087848
0.5,45500.0,8.803589758665583e-06,8.810726719035833e-06,8.8036300216459e-06,8.803589758665583e-06,,0.40846183901527017,0.3469728414277152,0.1599245584014405
0.5,46000.0,8.863094143156937e-06,8.86395679191926e-06,8.863152280664862e-06,8.863094143156937e-06,,0.4131835714882185,0.3441715217133405,0.15927028373269686
0.5,46500.0,8.917877269377577e-06,8.917866874191912e-06,8.917898172521512e-06,8.917866874191912e-06,,0.4171408059923846,0.3411065256181628,0.1585492622719264
0.5,47000.0,8.97138771884378e-06,8.97140909436955e-06,8.971440413952868e-06,8.97138771884378e-06,,0.42092482213274596,0.33804315805501667,0.15782597078184987
0.5,47500.0,9.02331943841238e-06,9.02471191672271e-06,9.023412399002173e-06,9.02331943841238e-06,,0.4244770501527704,0.33495629120598236,0.15709768465265486
0.5,48000.0,9.075353571041935e-06,9.07720506784375e-06,9.07537864425935e-06,9.075353571041935e-06,,0.42809161861770456,0.3319675525549847,0.15638588276181048
0.5,48500.0,9.125618370109122e-06,9.129585964528669e-06,9.125661285863121e-06,9.125618370109122e-06,,0.43143559078347665,0.3289471142849512,0.15566467675439086
0.5,49000.0,9.179706797045763e-06,9.179736782164296e-06,9.179735412805807e-06,9.179706797045763e-06,,0.43550509513076546,0.32627315869803675,0.15502190783940853
0.5,49500.0,9.230391241898907e-06,9.230406458137917e-06,9.2304619085169e-06,9.230391241898907e-06,,0.4390105469404772,0.32344763175070834,0.15434196766099156
0.5,50000.0,9.280548709171062e-06,9.280545377171706e-06,9.280605829263501e-06,9.280545377171706e-06,,0.44246370159489834,0.3206683503577027,0.15366934571413926
0.5,50500.0,9.33017154492729e-06,9.330189919342914e-06,9.330182360994285e-06,9.33017154492729e-06,,0.445859796204673,0.3179359626213029,0.1530043734321225
0.5,51000.0,9.379292662633587e-06,9.379294582108259e-06,9.379322043099776e-06,9.379292662633587e-06,,0.4492056736096929,0.31524625546515406,0.1523484870327929
0.5,51500.0,9.427902383826003e-06,9.427904997543891e-06,9.427946991718513e-06,9.427902383826003e-06,,0.4524976997177608,0.31260047585682926,0.15170051198017603
0.5,52000.0,9.476021686736895e-06,9.476059419363563e-06,9.476126451794177e-06,9.476021686736895e-06,,0.45573856845700916,0.31000092672282026,0.15106094259845804
0.5,52500.0,9.52293328348523e-06,9.524021282790685e-06,9.523013605486734e-06,9.52293328348523e-06,,0.45879495221293926,0.30739651282799646,0.15041764194905738
0.5,53000.0,9.570853526661498e-06,9.570849291194891e-06,9.57093790795607e-06,9.570849291194891e-06,,0.4620743336656379,0.3049223980071915,0.1498036530501034
0.5,53500.0,9.61533101295365e-06,9.61534893511987e-06,9.62193285452704e-06,9.61533101295365e-06,,0.46475247891351806,0.30232049514484455,0.14915303576089994
0.5,54000.0,9.663824126163035e-06,9.6637918259008e-06,9.663879414189402e-06,9.6637918259008e-06,,0.4682078217428382,0.3000076199594063,0.1485767347056024
0.5,54500.0,9.708827404395813e-06,9.710072947648819e-06,9.708998783329221e-06,9.708827404395813e-06,,0.47105692419276285,0.29756896054130394,0.14796538905625747
0.5,55000.0,9.755052042345577e-06,9.755049113571519e-06,9.755086995204173e-06,9.755049113571519e-06,,0.4741662408159758,0.2952559305427375,0.14738046831224552
0.5,55500.0,9.799754039894989e-06,9.80013915885739e-06,9.799900559925127e-06,9.799754039894989e-06,,0.4770217611883994,0.2929222100445248,0.14679158418972246
0.5,56000.0,9.844556912553861e-06,9.844581393434019e-06,9.844612892880555e-06,9.844556912553861e-06,,0.47993087993272565,0.2906554532268978,0.14621391855492685
0.5,56500.0,9.885386732517361e-06,9.890555488110859e-06,9.885509455696785e-06,9.885386732517361e-06,,0.4821217690324519,0.288239279745784,0.14559893494033954
0.5,57000.0,9.93241623896184e-06,9.932299927865053e-06,9.932429712712342e-06,9.932299927865053e-06,,0.48549462743692695,0.2861934092049664,0.14507448753074992
0.5,57500.0,9.97579696713653e-06,9.975813719087491e-06,9.97586414761334e-06,9.97579696713653e-06,,0.48825457906168424,0.28402820273515816,0.14451742674725396
0.5,58000.0,1.0018760186819932e-05,1.0018792917445798e-05,1.0018778952193497e-05,1.0018760186819932e-05,,0.49094347653998593,0.28189021549329385,0.14396475160504144
0.5,58500.0,1.0059683752730324e-05,1.0062371272363794e-05,1.0059740698932903e-05,1.0059683752730324e-05,,0.49327324373077186,0.279705901767627,0.1434000884400241
0.5,59000.0,1.0103581712395565e-05,1.010360230927417e-05,1.0103654893669147e-05,1.0103581712395565e-05,,0.49620202769480176,0.27771536222523696,0.14288290461852868
0.5,59500.0,1.0145446580186978e-05,1.014545678606539e-05,1.0145481043782609e-05,1.0145446580186978e-05,,0.4987716521907624,0.2756775004355622,0.1423510223000068
0.5,60000.0,1.018695768055385e-05,1.0186943117605654e-05,1.0187000967086531e-05,1.0186943117605654e-05,,0.5013020735982615,0.2736714103403927,0.1418262172691508
0.5,60500.0,1.0227756741183169e-05,1.0227793649449561e-05,1.0228896858015783e-05,1.0227756741183169e-05,,0.5037252208511664,0.27168419054737175,0.14130311846309415
0.5,61000.0,1.0268925542850566e-05,1.0268932801944931e-05,1.0269053531748937e-05,1.0268925542850566e-05,,0.5062476640967583,0.26975603407357923,0.14079649113244155
0.5,61500.0,1.0309372471146802e-05,1.0309375969866994e-05,1.0309507516314023e-05,1.0309372471146802e-05,,0.5086586552147491,0.26784245350578806,0.14028791771790436
0.5,62000.0,1.034956838768595e-05,1.0349558512785445e-05,1.0349577181748275e-05,1.0349558512785445e-05,,0.5110483712171922,0.26596186829056073,0.13978961224689013
0.5,62500.0,1.0387932735614293e-05,1.0387950251119139e-05,1.0392808562777393e-05,1.0387932735614293e-05,,0.5131097167689129,0.2640485479862013,0.13927889799077814
0.5,63000.0,1.0428900386015194e-05,1.0428909843727998e-05,1.0429001613175906e-05,1.0428900386015194e-05,,0.5157041683573786,0.262284625342207,0.138809277188466
0.5,63500.0,1.0468028263206771e-05,1.046802110330778e-05,1.0468318330078018e-05,1.046802110330778e-05,,0.5179670876224491,0.2604865182619626,0.1383251006291959
0.5,64000.0,1.0506993589250925e-05,1.0507052984330974e-05,1.0507104074744043e-05,1.0506993589250925e-05,,0.5202242724138584,0.2587241301581689,0.13785172966891066
0.5,64500.0,1.054501835967911e-05,1.0546023699567889e-05,1.054510092376652e-05,1.054501835967911e-05,,0.5223231789790634,0.25695849736846993,0.1373751749959628
0.5,65000.0,1.0583119954479223e-05,1.058447506329445e-05,1.058331335052207e-05,1.0583119954479223e-05,,0.5244623764829036,0.2552376995312072,0.13690972979052074
0.5,65500.0,1.0621907447451544e-05,1.0621947727856493e-05,1.0621917808887173e-05,1.0621907447451544e-05,,0.5267615000253216,0.2535807370393416,0.13645696383765954
0.5,66000.0,1.0658669109516881e-05,1.0658716195565575e-05,1.0662047884398748e-05,1.0658669109516881e-05,,0.5286871916263838,0.2518815886885491,0.13599325856283567
0.5,66500.0,1.069684192223695e-05,1.0696846655942016e-05,1.0697715677818211e-05,1.069684192223695e-05,,0.5309150787157125,0.2502707695328866,0.13555245979160485
0.5,67000.0,1.0734254477149921e-05,1.0734296274320657e-05,1.0734372745054224e-05,1.0734254477149921e-05,,0.5330175637655022,0.24866847858167954,0.1351140628558122
0.5,67500.0,1.0771018281705938e-05,1.0771279928994167e-05,1.0771114091553544e-05,1.0771018281705938e-05,,0.5350158858434001,0.24707384900119095,0.1346749839783974
0.5,68000.0,1.0807806380624655e-05,1.080780840408305e-05,1.0807844392355038e-05,1.0807806380624655e-05,,0.5370426051620788,0.24551413525568103,0.13424356893962888
0.5,68500.0,1.0844179787949216e-05,1.0844210969050053e-05,1.0844208143674088e-05,1.0844179787949216e-05,,0.5390105824863666,0.24397351979095142,0.13381622124607315
0.5,69000.0,1.0880293217403417e-05,1.0880301231901664e-05,1.0880578828393024e-05,1.0880293217403417e-05,,0.5409500573184288,0.24245371307303626,0.13339647308633687
0.5,69500.0,1.0916147361938995e-05,1.0916178917108388e-05,1.0916217517903129e-05,1.0916147361938995e-05,,0.5428608290103512,0.24095801094228195,0.13297584418528877
0.5,70000.0,1.0940890117063079e-05,1.0961038333277247e-05,1.0941170244521372e-05,1.0940890117063079e-05,,0.5425889150840746,0.2391091345247172,0.13246231186745916
0.5,70500.0,1.0987161196793345e-05,1.0987204958762012e-05,1.0987272753284946e-05,1.0987161196793345e-05,,0.5466115469852079,0.23803122991945386,0.1321574671259521
0.5,71000.0,1.1018259665789146e-05,1.102582616042071e-05,1.101835909637506e-05,1.1018259665789146e-05,,0.5476422530768762,0.23646289250265468,0.13171652217187352
0.5,71500.0,1.1057204687151039e-05,1.1057212607806058e-05,1.10572982303348e-05,1.1057204687151039e-05,,0.55025695462056,0.23518717058945465,0.1313561528531418
0.5,72000.0,1.1091861063958207e-05,1.1091891977378733e-05,1.1091902328325104e-05,1.1091861063958207e-05,,0.5520391175121708,0.2337967213425631,0.13096137866198582
0.5,72500.0,1.1124488520351859e-05,1.1124489486141536e-05,1.1131366858958799e-05,1.1124488520351859e-05,,0.5534372646354705,0.23236646756932336,0.13055525524209285
0.5,73000.0,1.1160525567383874e-05,1.1160575779540242e-05,1.1160533578500844e-05,1.1160525567383874e-05,,0.5555374017394606,0.23107512341051714,0.13018767908192053
0.5,73500.0,1.1194517300825356e-05,1.119455397747388e-05,1.119462570875838e-05,1.1194517300825356e-05,,0.5572497049627743,0.229742324122241,0.12980816055383743
0.5,74000.0,1.1228294217021844e-05,1.1228310040179524e-05,1.1228445499257135e-05,1.1228294217021844e-05,,0.5589395345315903,0.2284282070445687,0.129432438904271
0.5,74500.0,1.1261863026267554e-05,1.1261863449101258e-05,1.1261860522250963e-05,1.1261860522250963e-05,,0.5606086960034541,0.22713283999511666,0.1290592946017789
0.5,75000.0,1.1290894851684116e-05,1.1279211676330552e-05,1.1279312942249154e-05,1.1279211676330552e-05,,0.5590523264984462,0.2253740489573099,0.12855154220906762
0.5,75500.0,1.132835005394585e-05,1.1328359878383293e-05,1.13283623167019e-05,1.132835005394585e-05,,0.5638744570347605,0.224597050988875,0.12832804949157206
0.5,76000.0,1.1359487566310484e-05,1.135952334431399e-05,1.1366515260592454e-05,1.1359487566310484e-05,,0.5651144877390342,0.22330297583310105,0.12795256229638372
0.5,76500.0,1.1394019572734892e-05,1.1394034470110373e-05,1.139403826969608e-05,1.1394019572734892e-05,,0.5670554645804541,0.22212992063705553,0.12761296290322666
0.5,77000.0,1.1425675390051359e-05,1.1425684536251412e-05,1.1429183250225343e-05,1.1425675390051359e-05,,0.568437955292551,0.22089688599989885,0.12725316749481025
0.5,77500.0,1.1458894565946895e-05,1.1458930909870278e-05,1.1459056051516928e-05,1.1458894565946895e-05,,0.5701537810180274,0.21973165674413947,0.12691471133412666
0.5,78000.0,1.1490785310782417e-05,1.1491310423921618e-05,1.1490902680072458e-05,1.1490785310782417e-05,,0.5716212986994912,0.21854721338465305,0.1265683004268406
0.5,78500.0,1.152299329262897e-05,1.1523069525099114e-05,1.1523026781356519e-05,1.152299329262897e-05,,0.5731713222689833,0.21739774067256135,0.12622909491676923
0.5,79000.0,1.155476437608338e-05,1.1554851453202701e-05,1.1554929242015561e-05,1.155476437608338e-05,,0.574651856189802,0.21625434885340994,0.12589390725265165
0.5,79500.0,1.1586359961337356e-05,1.1586363091484896e-05,1.15865171914848e-05,1.1586359961337356e-05,,0.5761153145586984,0.2151237801774302,0.1255610107866496
0.5,80000.0,1.161774981190287e-05,1.1617787598771612e-05,1.161791074487046e-05,1.161774981190287e-05,,0.5775554040379124,0.21400963199072492,0.12523149986695747
0.5,80500.0,1.1648892447825624e-05,1.1648909778318564e-05,1.164929621890233e-05,1.1648892447825624e-05,,0.5789635574311089,0.2129092924606978,0.12490336253862372
0.5,81000.0,1.1679725595797838e-05,1.1680364303677475e-05,1.1679935815513005e-05,1.1679725595797838e-05,,0.5803270057077298,0.21182036051470232,0.12458155920516971
0.5,81500.0,1.1710914633963456e-05,1.1710912797207887e-05,1.171092261469443e-05,1.1710912797207887e-05,,0.5817801764502037,0.21075710040520768,0.12426349647800942
0.5,82000.0,1.1737207325448401e-05,1.1746454170926511e-05,1.1737385465028004e-05,1.1737207325448401e-05,,0.5822620934761454,0.20958852549849133,0.12391553712951507
0.5,82500.0,1.1772111825571144e-05,1.177217351977794e-05,1.1772191429062648e-05,1.1772111825571144e-05,,0.584499220086759,0.20865598561482296,0.12363611275711937
0.5,83000.0,1.180250229985087e-05,1.1802508596587798e-05,1.180271437256874e-05,1.180250229985087e-05,,0.5858425612893778,0.2076293915183332,0.1233283385738039
0.5,83500.0,1.1828265077313455e-05,1.183771152167866e-05,1.1828488548237092e-05,1.1828265077313455e-05,,0.5862682626528285,0.20650256204291445,0.12298967511811046
0.5,84000.0,1.186220030763028e-05,1.1862200346533072e-05,1.1864501342658125e-05,1.186220030763028e-05,,0.5883609593989394,0.20559740843996357,0.1227144594698812
0.5,84500.0,1.1890957867373275e-05,1.1894517398993785e-05,1.1891189436058132e-05,1.1890957867373275e-05,,0.5894245106417554,0.20458102159501354,0.12240867695447852
0.5,85000.0,1.1922318415569387e-05,1.1922333698517897e-05,1.1922527087742005e-05,1.1922318415569387e-05,,0.5910306315540496,0.20364256639834372,0.12212433719754401
0.5,85500.0,1.1950501420584204e-05,1.195051790837133e-05,1.1956472998999298e-05,1.1950501420584204e-05,,0.5920106373985372,0.20264542271153052,0.12181858301258297
0.5,86000.0,1.1981299227672594e-05,1.1981321418548567e-05,1.198129311448742e-05,1.198129311448742e-05,,0.5935356750530938,0.20172526311236647,0.12153930547605304
0.5,86500.0,1.2010546209432205e-05,1.201061667108677e-05,1.2010594708232616e-05,1.2010546209432205e-05,,0.5947627767323002,0.20078514199447353,0.12125231171438558
0.5,87000.0,1.2039654085905623e-05,1.2039667893231343e-05,1.2039725811994695e-05,1.2039654085905623e-05,,0.5959777374487215,0.19985438220510424,0.12096810354582242
0.5,87500.0,1.206812799243517e-05,1.2069190059027182e-05,1.20682082893459e-05,1.206812799243517e-05,,0.5970801185959752,0.19892408198701259,0.12068329158585404
0.5,88000.0,1.2086642188189662e-05,1.2110573329700998e-05,1.2086905998507918e-05,1.2086642188189662e-05,,0.596186357159223,0.197787536839307,0.1203344960074634
0.5,88500.0,1.2126070343057682e-05,1.2126136573935042e-05,1.212628070097358e-05,1.2126070343057682e-05,,0.5995326529108236,0.19713471452117134,0.12013281442031976
0.5,89000.0,1.2154589406983279e-05,1.2154642350670563e-05,1.2154884361759095e-05,1.2154589406983279e-05,,0.6006904229951987,0.19624954830031588,0.11986019667242762
0.5,89500.0,1.2182966729524197e-05,1.2182994479981501e-05,1.2183022769964765e-05,1.2182966729524197e-05,,0.601834653595525,0.19537343033053992,0.11958811063468791
