L,shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
0.4,28500.0,7.817383001676487e-06,6.954776323897885e-06,7.81741813274394e-06,6.954776323897885e-06,0.006534323300494638,0.24041266577015039,0.48306355399514617,0.18907693807908996
0.4,29000.0,7.954531248028919e-06,7.0380387975618905e-06,7.954565819283309e-06,7.0380387975618905e-06,0.00992159012228122,0.2451370842254998,0.4771010949601802,0.18789034568045082
0.4,29500.0,8.091678448194481e-06,7.119038330676583e-06,8.091713505822677e-06,7.119038330676583e-06,0.015777565179006414,0.24969625317292646,0.47107466932541264,0.18668662353221047
0.4,30000.0,8.228836576266635e-06,7.19771821625954e-06,8.228861192362041e-06,7.19771821625954e-06,0.025271594943816256,0.25407625874896184,0.46498720033630897,0.1854636370882986
0.4,30500.0,8.365971339525984e-06,7.274043637303072e-06,8.366008878901413e-06,7.274043637303072e-06,0.03985870482712672,0.25826156117085336,0.4588448313508936,0.1842192652845354
0.4,31000.0,8.503131205099102e-06,7.3479413323190095e-06,8.503156565440777e-06,7.3479413323190095e-06,0.061236957539628656,0.2622357208442311,0.45264827084109216,0.1829540420769062
0.4,31500.0,8.640273115563597e-06,7.4193825948465415e-06,8.640304251980145e-06,7.4193825948465415e-06,0.09084858740150215,0.2659912364284216,0.4464045030674758,0.18167355253989412
0.4,32000.0,8.777413843590889e-06,7.488310350726581e-06,8.777451938519512e-06,7.488310350726581e-06,0.1301611552884604,0.26950921598518746,0.44011656647839875,0.18037554612236864
0.4,32500.0,8.914560376648028e-06,7.554672415859264e-06,8.914599625058881e-06,7.554672415859264e-06,0.17993450321732285,0.27278063574986605,0.43378823135437133,0.17905507471038665
0.4,33000.0,9.051721947446808e-06,7.618415510700106e-06,9.05174731159825e-06,7.618415510700106e-06,0.23990118083784007,0.27579024447040645,0.4274231746188253,0.17772183373022307
0.4,33500.0,9.188861819080478e-06,7.679514002977815e-06,9.188894998137616e-06,7.679514002977815e-06,0.3086724331858971,0.2785285360512506,0.42102834783202225,0.17637172442916893
0.4,34000.0,9.326010206278555e-06,7.737904599920164e-06,9.326042684676982e-06,7.737904599920164e-06,0.3837396325096528,0.2809853961237017,0.4146060852171243,0.17500439122490127
0.4,34500.0,9.46315062569334e-06,7.793552423355615e-06,9.46319037121635e-06,7.793552423355615e-06,0.46156702282633255,0.2831542540868217,0.40816202245595223,0.17362181789758235
0.4,35000.0,9.600301170149905e-06,7.846402049961617e-06,9.600338057755717e-06,7.846402049961617e-06,0.5385911017418659,0.2850171748520756,0.40169938800092875,0.17222644739369197
0.4,35500.0,9.737451025508631e-06,7.896417351263992e-06,9.737485744295085e-06,7.896417351263992e-06,0.6111309780516352,0.2865773958406841,0.3952234614951538,0.17081749759146253
0.4,36000.0,8.219410879974989e-06,8.220744204305017e-06,8.219516846043515e-06,8.219410879974989e-06,,0.32343814074539434,0.41743480664104293,0.17561093275278888
0.4,36500.0,8.294857180524747e-06,8.293791617282184e-06,8.293828835082329e-06,8.293791617282184e-06,,0.3284488752862568,0.4132277906726529,0.17471154495546826
0.4,37000.0,8.369100693600523e-06,8.3691137054329e-06,8.36912698555337e-06,8.369100693600523e-06,,0.33366530700851493,0.4092721334842741,0.17386215853804782
0.4,37500.0,8.439911300705592e-06,8.43992292537488e-06,8.444449924178532e-06,8.439911300705592e-06,,0.338330848298522,0.40500525595566805,0.17294149910871162
0.4,38000.0,8.510376484448488e-06,8.510366765910633e-06,8.51814004376147e-06,8.510366765910633e-06,,0.3430176505478315,0.4008568650523562,0.17204300554002228
0.4,38500.0,8.584148465899007e-06,8.584148515767145e-06,8.585290477449667e-06,8.584148465899007e-06,,0.3482508823877421,0.39717836038156984,0.17124251600760648
0.4,39000.0,8.654630430155103e-06,8.654643713932464e-06,8.654644643799425e-06,8.654630430155103e-06,,0.3530858204506718,0.3933163509723032,0.1703983002517029
0.4,39500.0,8.722827786973322e-06,8.722821487124341e-06,8.724953653967393e-06,8.722821487124341e-06,,0.35765769162019095,0.3893772762330833,0.1695322367606655
0.4,40000.0,8.791529787915797e-06,8.792024387348354e-06,8.791612516535303e-06,8.791529787915797e-06,,0.36236892504320667,0.38562294779310774,0.16870460782121602
0.4,40500.0,8.859126867652993e-06,8.859323821578435e-06,8.859148925566363e-06,8.859126867652993e-06,,0.36698363570834974,0.3818951798076284,0.16787706869504113
0.4,41000.0,8.925802393183257e-06,8.92581320519788e-06,8.925809248072675e-06,8.925802393183257e-06,,0.3715250380969031,0.37821897459477605,0.16705624800265972
0.4,41500.0,8.985449664572848e-06,8.992920681031808e-06,8.985473319760555e-06,8.985449664572848e-06,,0.3750651104315013,0.37407232648353045,0.16612777990782027
0.4,42000.0,9.055440930102047e-06,9.055449662620915e-06,9.057710941675574e-06,9.055440930102047e-06,,0.38023120478344163,0.3709190895108245,0.16541617274944093
0.4,42500.0,9.120426590819117e-06,9.120453873761465e-06,9.120450872200722e-06,9.120426590819117e-06,,0.38469937157574474,0.36746347494655907,0.16463447394007266
0.4,43000.0,9.183738878893343e-06,9.183763648900315e-06,9.183801635057243e-06,9.183738878893343e-06,,0.3889684946326459,0.36398622142822135,0.16384552963361293
0.4,43500.0,9.245946276801172e-06,9.245960138317092e-06,9.24681919921587e-06,9.245946276801172e-06,,0.39312205228394775,0.360534870144214,0.1630556467357176
0.4,44000.0,9.308097287486382e-06,9.308095416251072e-06,9.308150896730527e-06,9.308095416251072e-06,,0.3973210297056507,0.3571888249656073,0.16229014914252018
0.4,44500.0,9.369169559640123e-06,9.369173744795055e-06,9.3692267077465e-06,9.369169559640123e-06,,0.40140529532935104,0.3538697066361112,0.1615251930385633
0.4,45000.0,9.429158593847852e-06,9.42965257284537e-06,9.429211494029427e-06,9.429158593847852e-06,,0.4053694719609824,0.3505769026604565,0.16076231799756088
0.4,45500.0,9.483379586439336e-06,9.491067643940778e-06,9.483422958420095e-06,9.483379586439336e-06,,0.40846183901528016,0.3469728414277196,0.15992455840144149
0.4,46000.0,9.547478741517863e-06,9.54840800172729e-06,9.547541368249795e-06,9.547478741517863e-06,,0.41318357148821877,0.3441715217133408,0.15927028373269692
0.4,46500.0,9.606492075296926e-06,9.606480877422623e-06,9.606514592526145e-06,9.606480877422623e-06,,0.41714080599238423,0.3411065256181626,0.15854926227192664
0.4,47000.0,9.66413445960152e-06,9.664157485688638e-06,9.664191223687036e-06,9.66413445960152e-06,,0.42092482213274535,0.3380431580550164,0.15782597078184987
0.4,47500.0,9.720076208677325e-06,9.721576210465769e-06,9.720176347437052e-06,9.720076208677325e-06,,0.42447705015277065,0.3349562912059824,0.15709768465265486
0.4,48000.0,9.77612827887872e-06,9.778122743347904e-06,9.77615528818341e-06,9.77612827887872e-06,,0.42809161861770106,0.33196755255498334,0.15638588276181017
0.4,48500.0,9.830274392277638e-06,9.834548353804385e-06,9.830320621872216e-06,9.830274392277638e-06,,0.43143559078347404,0.32894711428495005,0.15566467675439058
0.4,49000.0,9.88853938393843e-06,9.88857168442821e-06,9.888570209331496e-06,9.88853938393843e-06,,0.4355050951307654,0.3262731586980366,0.15502190783940853
0.4,49500.0,9.943137547056743e-06,9.943153938253328e-06,9.94321367036336e-06,9.943137547056743e-06,,0.43901054694047703,0.3234476317507085,0.1543419676609916
0.4,50000.0,9.997168040784376e-06,9.997164451496879e-06,9.997229571538697e-06,9.997164451496879e-06,,0.4424637015948986,0.3206683503577028,0.15366934571413932
0.4,50500.0,1.0050622620169863e-05,1.005064241340908e-05,1.0050634271424836e-05,1.0050622620169863e-05,,0.445859796204673,0.3179359626213029,0.1530043734321225
0.4,51000.0,1.0103536740169655e-05,1.0103538807861063e-05,1.0103568389317439e-05,1.0103536740169655e-05,,0.44920567360969293,0.31524625546515406,0.1523484870327929
0.4,51500.0,1.0155899974974515e-05,1.0155902790516762e-05,1.0155948027370052e-05,1.0155899974974515e-05,,0.45249769971776055,0.3126004758568293,0.15170051198017606
0.4,52000.0,1.0207734922700203e-05,1.0207775568940124e-05,1.0207847777437059e-05,1.0207734922700203e-05,,0.45573856845700916,0.3100009267228203,0.15106094259845804
0.4,52500.0,1.0258268908399912e-05,1.02594409201231e-05,1.0258355432653118e-05,1.0258268908399912e-05,,0.4587949522129408,0.307396512827997,0.15041764194905752
0.4,53000.0,1.0309889425526762e-05,1.0309884863008674e-05,1.030998032252087e-05,1.0309884863008674e-05,,0.46207433366563827,0.3049223980071917,0.14980365305010346
0.4,53500.0,1.0357801345223379e-05,1.0357820651291694e-05,1.0364912963475275e-05,1.0357801345223379e-05,,0.46475247891351823,0.3023204951448448,0.14915303576089994
0.4,54000.0,1.0410038967886347e-05,1.0410004173483618e-05,1.0410098525107325e-05,1.0410004173483618e-05,,0.4682078217428377,0.3000076199594062,0.14857673470560243
0.4,54500.0,1.0458517279781264e-05,1.0459859000577388e-05,1.0458701892140904e-05,1.0458517279781264e-05,,0.4710569241927608,0.2975689605413035,0.14796538905625733
0.4,55000.0,1.0508311261547842e-05,1.0508308106621632e-05,1.0508348913373378e-05,1.0508308106621632e-05,,0.47416624081597664,0.2952559305427377,0.14738046831224558
0.4,55500.0,1.0556465028664917e-05,1.0556879885491131e-05,1.0556622862582776e-05,1.0556465028664917e-05,,0.4770217611883971,0.2929222100445241,0.1467915841897223
0.4,56000.0,1.0604727460199606e-05,1.0604753831428336e-05,1.06047877631785e-05,1.0604727460199606e-05,,0.47993087993272565,0.2906554532268978,0.1462139185549268
0.4,56500.0,1.0648710050458067e-05,1.0654277923635687e-05,1.0648842249995561e-05,1.0648710050458067e-05,,0.4821217690324341,0.2882392797457793,0.1455989349403381
0.4,57000.0,1.06993710505277e-05,1.0699245758196824e-05,1.0699385564685445e-05,1.0699245758196824e-05,,0.4854946274369276,0.2861934092049665,0.14507448753074992
0.4,57500.0,1.0746101523356897e-05,1.0746119568849037e-05,1.0746173891331766e-05,1.0746101523356897e-05,,0.4882545790616842,0.28402820273515816,0.14451742674725396
0.4,58000.0,1.0792382248797593e-05,1.0792417506795486e-05,1.0792402463183471e-05,1.0792382248797593e-05,,0.49094347653998643,0.28189021549329407,0.14396475160504146
0.4,58500.0,1.083650672973864e-05,1.0839336413933942e-05,1.0836561937484625e-05,1.083650672973864e-05,,0.4932805028576454,0.2797053505515922,0.1434004930588214
0.4,59000.0,1.0883753467378371e-05,1.088377565469326e-05,1.0883832299515612e-05,1.0883753467378371e-05,,0.4962020276948018,0.27771536222523696,0.14288290461852868
0.4,59500.0,1.0928851029110082e-05,1.0928862023059333e-05,1.0928888153893068e-05,1.0928851029110082e-05,,0.4987716521907623,0.2756775004355623,0.1423510223000068
0.4,60000.0,1.0973567506435977e-05,1.0973551818975583e-05,1.097361413543979e-05,1.0973551818975583e-05,,0.5013020735982611,0.2736714103403927,0.14182621726915076
0.4,60500.0,1.1017516962206241e-05,1.1017556720430969e-05,1.1018745115833654e-05,1.1017516962206241e-05,,0.5037252208511681,0.2716841905473719,0.1413031184630942
0.4,61000.0,1.1061864709435877e-05,1.1061872529058234e-05,1.1062002581297172e-05,1.1061864709435877e-05,,0.5062476640967581,0.26975603407357923,0.14079649113244155
0.4,61500.0,1.1105434842149204e-05,1.1105438611031278e-05,1.1105580315145665e-05,1.1105434842149204e-05,,0.5086586552147504,0.2678424535057884,0.14028791771790444
0.4,62000.0,1.1148734580643982e-05,1.1148723943229878e-05,1.1148744053760455e-05,1.1148723943229878e-05,,0.5110483712171915,0.26596186829056073,0.13978961224689015
0.4,62500.0,1.119006132166262e-05,1.1190080189668248e-05,1.1195313647254008e-05,1.119006132166262e-05,,0.5131097167689133,0.2640485479862014,0.13927889799077817
0.4,63000.0,1.1234192385259014e-05,1.1234202573271298e-05,1.123430142891232e-05,1.1234192385259014e-05,,0.5157041683573779,0.2622846253422068,0.13880927718846597
0.4,63500.0,1.1276341613243439e-05,1.1276333900476058e-05,1.1276654078308361e-05,1.1276333900476058e-05,,0.5179670876224496,0.2604865182619627,0.1383251006291959
0.4,64000.0,1.1318315738312403e-05,1.1318379719722839e-05,1.1318434755201961e-05,1.1318315738312403e-05,,0.5202242724138584,0.2587241301581691,0.13785172966891068
0.4,64500.0,1.1359276680557899e-05,1.1360359650123715e-05,1.1359365620024928e-05,1.1359276680557899e-05,,0.5223231789790653,0.2569584973684702,0.13737517499596288
0.4,65000.0,1.1400320379349341e-05,1.1401780126069497e-05,1.1400528708921152e-05,1.1400320379349341e-05,,0.5244623764829033,0.2552376995312072,0.13690972979052068
0.4,65500.0,1.1442102939548805e-05,1.1442146330299689e-05,1.1442114101067016e-05,1.1442102939548805e-05,,0.5267615000253203,0.2535807370393414,0.1364569638376595
0.4,66000.0,1.1481703239557225e-05,1.1481753961465586e-05,1.1485342914464815e-05,1.1481703239557225e-05,,0.5286871916263871,0.2518815886885498,0.13599325856283584
0.4,66500.0,1.1522823655527267e-05,1.1522828754756474e-05,1.152376488019485e-05,1.1522823655527267e-05,,0.5309150787157051,0.25027076953288385,0.13555245979160446
0.4,67000.0,1.1563125108600923e-05,1.1563170133238217e-05,1.1563252508838799e-05,1.1563125108600923e-05,,0.5330175637655021,0.24866847858167967,0.13511406285581218
0.4,67500.0,1.1602727716537432e-05,1.1603009567534604e-05,1.16028309245671e-05,1.1602727716537432e-05,,0.5350158858433985,0.24707384900119064,0.13467498397839728
0.4,68000.0,1.1642356494782846e-05,1.1642358674487322e-05,1.1642397441678128e-05,1.1642356494782846e-05,,0.5370426051620788,0.24551413525568092,0.13424356893962888
0.4,68500.0,1.1681538560050191e-05,1.1681572148872863e-05,1.1681569105328857e-05,1.1681538560050191e-05,,0.5390105824863665,0.24397351979095178,0.1338162212460731
0.4,69000.0,1.172044057264627e-05,1.1720449206002793e-05,1.1720748237758195e-05,1.172044057264627e-05,,0.5409500573184288,0.2424537130730364,0.1333964730863369
0.4,69500.0,1.175906327903069e-05,1.175909727080648e-05,1.1759138852252162e-05,1.175906327903069e-05,,0.5428608290103487,0.24095801094228164,0.13297584418528866
0.4,70000.0,1.1785716604013662e-05,1.1807420611991026e-05,1.1786018362170532e-05,1.1785716604013662e-05,,0.5425889150840407,0.2391091345247113,0.1324623118674575
0.4,70500.0,1.1835560613671904e-05,1.1835607754823605e-05,1.183568078425961e-05,1.1835560613671904e-05,,0.5466115469852079,0.2380312299194538,0.1321574671259521
0.4,71000.0,1.1869060423877601e-05,1.1877211183135732e-05,1.1869167532229364e-05,1.1869060423877601e-05,,0.547642253076872,0.23646289250265415,0.1317165221718732
0.4,71500.0,1.1911012676390668e-05,1.1911021208657638e-05,1.1911113442730729e-05,1.1911012676390668e-05,,0.55025695462056,0.23518717058945462,0.13135615285314184
0.4,72000.0,1.1948345126602752e-05,1.1948378427075554e-05,1.1948389577294527e-05,1.1948345126602752e-05,,0.5520391175121696,0.23379672134256235,0.13096137866198576
0.4,72500.0,1.1983491988553706e-05,1.1983493028919101e-05,1.1990901454206173e-05,1.1983491988553706e-05,,0.5534372646354617,0.23236646756932205,0.1305552552420924
0.4,73000.0,1.2022311720679798e-05,1.2022365810085561e-05,1.2022320350393825e-05,1.2022311720679798e-05,,0.5555374017394614,0.23107512341051725,0.13018767908192042
0.4,73500.0,1.205892820553012e-05,1.2058967714252066e-05,1.205904498443591e-05,1.205892820553012e-05,,0.5572497049627743,0.22974232412224102,0.12980816055383748
0.4,74000.0,1.2095313285518125e-05,1.2095330330498027e-05,1.2095476249365972e-05,1.2095313285518125e-05,,0.5589395345315903,0.22842820704456873,0.1294324389042711
0.4,74500.0,1.2131474189089134e-05,1.2131474644572933e-05,1.2131471491719031e-05,1.2131471491719031e-05,,0.5606086960034541,0.22713283999511671,0.12905929460177892
0.4,75000.0,1.2162747774985273e-05,1.2150162455849397e-05,1.215027154125336e-05,1.2150162455849397e-05,,0.5590523264984056,0.22537404895730406,0.12855154220906592
0.4,75500.0,1.2203095168522727e-05,1.2203105751577203e-05,1.2203108378176269e-05,1.2203095168522727e-05,,0.5638744570347562,0.2245970509888745,0.1283280494915719
0.4,76000.0,1.223663703692258e-05,1.2236675577608527e-05,1.22442073910986e-05,1.223663703692258e-05,,0.5651144877390337,0.22330297583310102,0.1279525622963837
0.4,76500.0,1.2273835513201156e-05,1.2273851560912421e-05,1.2273855653892047e-05,1.2273835513201156e-05,,0.5670554645804535,0.22212992063705558,0.12761296290322666
0.4,77000.0,1.2307935708685098e-05,1.2307945561130438e-05,1.2311714436508449e-05,1.2307935708685098e-05,,0.5684379552925489,0.22089688599989857,0.12725316749481017
0.4,77500.0,1.2343719981146918e-05,1.2343759131451571e-05,1.2343893936203936e-05,1.2343719981146918e-05,,0.5701537810180274,0.21973165674413953,0.12691471133412674
0.4,78000.0,1.2378073244629213e-05,1.2378638905610862e-05,1.2378199676864225e-05,1.2378073244629213e-05,,0.5716212986994905,0.2185472133846529,0.12656830042684056
0.4,78500.0,1.2412768241322282e-05,1.2412850360261374e-05,1.2412804315960462e-05,1.2412768241322282e-05,,0.573171322268983,0.21739774067256135,0.1262290949167692
0.4,79000.0,1.2446992603489324e-05,1.244708640447261e-05,1.244717019993107e-05,1.2446992603489324e-05,,0.574651856189802,0.21625434885341,0.12589390725265165
0.4,79500.0,1.248102791595084e-05,1.2481031287800063e-05,1.2481197286992827e-05,1.248102791595084e-05,,0.5761153145586984,0.21512378017743028,0.12556101078664966
0.4,80000.0,1.251484160743747e-05,1.2514882312107887e-05,1.2515014967221543e-05,1.251484160743747e-05,,0.577555404037913,0.21400963199072498,0.1252314998669575
0.4,80500.0,1.2548388995022985e-05,1.2548407663730578e-05,1.2548823944230178e-05,1.2548388995022985e-05,,0.5789635574311109,0.2129092924606981,0.12490336253862379
0.4,81000.0,1.2581602996820079e-05,1.2582291024026435e-05,1.2581829449143521e-05,1.2581602996820079e-05,,0.5803270057077281,0.2118203605147022,0.12458155920516967
0.4,81500.0,1.2615200369706453e-05,1.2615198391121474e-05,1.2615208966688283e-05,1.2615198391121474e-05,,0.5817801764501994,0.21075710040520715,0.12426349647800929
0.4,82000.0,1.2643523313021193e-05,1.2653484175356889e-05,1.2643715208066191e-05,1.2643523313021193e-05,,0.5822620934761463,0.20958852549849144,0.12391553712951511
0.4,82500.0,1.2681123045972521e-05,1.2681189504042166e-05,1.2681208796234291e-05,1.2681123045972521e-05,,0.584499220086759,0.20865598561482301,0.12363611275711939
0.4,83000.0,1.2713860191989898e-05,1.2713866974944139e-05,1.27140886404e-05,1.2713860191989898e-05,,0.5858425612893778,0.20762939151833304,0.1233283385738039
0.4,83500.0,1.2741612302728394e-05,1.2751788176447303e-05,1.2741853029483439e-05,1.2741612302728394e-05,,0.5862682626528303,0.20650256204291476,0.12298967511811053
0.4,84000.0,1.2778167921432783e-05,1.2778167963339543e-05,1.2780646636276247e-05,1.2778167921432783e-05,,0.5883609593989398,0.20559740843996366,0.12271445946988122
0.4,84500.0,1.2809146063588237e-05,1.2812980452790038e-05,1.2809395513392127e-05,1.2809146063588237e-05,,0.5894245106417505,0.20458102159501287,0.12240867695447837
0.4,85000.0,1.2842928190054324e-05,1.2842944653111543e-05,1.2843152975338088e-05,1.2842928190054324e-05,,0.5910306315540497,0.20364256639834374,0.122124337197544
0.4,85500.0,1.287328741189096e-05,1.2873305172821228e-05,1.2879720099736818e-05,1.287328741189096e-05,,0.5920106373985373,0.2026454227115306,0.12181858301258298
0.4,86000.0,1.2906463343875024e-05,1.2906487248271527e-05,1.2906456758645922e-05,1.2906456758645922e-05,,0.5935356750530919,0.20172526311236647,0.12153930547605304
0.4,86500.0,1.2937968699915846e-05,1.29380446024323e-05,1.2938020943664861e-05,1.2937968699915846e-05,,0.5947627767323,0.20078514199447364,0.12125231171438562
0.4,87000.0,1.296932420932959e-05,1.2969339082820344e-05,1.296940147391683e-05,1.296932420932959e-05,,0.5959777374487215,0.1998543822051043,0.12096810354582242
0.4,87500.0,1.2999996795323581e-05,1.3001140871878058e-05,1.3000083292548573e-05,1.2999996795323581e-05,,0.5970801185959755,0.19892408198701256,0.120683291585854
0.4,88000.0,1.3019940608119332e-05,1.304571964884139e-05,1.3020224789169948e-05,1.3019940608119332e-05,,0.5961863571592216,0.19778753683930686,0.12033449600746335
0.4,88500.0,1.3062413300425149e-05,1.3062484645475015e-05,1.3062639901620818e-05,1.3062413300425149e-05,,0.5995326529108235,0.19713471452117143,0.12013281442031978
0.4,89000.0,1.3093134530749416e-05,1.3093191562607666e-05,1.3093452261149922e-05,1.3093134530749416e-05,,0.6006904229951987,0.19624954830031588,0.11986019667242762
0.4,89500.0,1.3123703074795604e-05,1.3123732968069551e-05,1.312376344253021e-05,1.3123703074795604e-05,,0.6018346535955242,0.1953734303305399,0.11958811063468787
