shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
65000.0,1.2547676168900775e-05,1.2549282828058023e-05,1.254790546526408e-05,1.2547676168900775e-05,,0.5244623764829038,0.25523769953120723,0.1369097297905207
65500.0,1.2593663826917837e-05,1.2593711584618733e-05,1.2593676111758202e-05,1.2593663826917837e-05,,0.5267615000253204,0.2535807370393415,0.13645696383765948
66000.0,1.2637249596805244e-05,1.2637305423489022e-05,1.2641255577390057e-05,1.2637249596805244e-05,,0.528687191626388,0.25188158868855004,0.13599325856283592
66500.0,1.2682508470797742e-05,1.2682514083225692e-05,1.2683544422589974e-05,1.2682508470797742e-05,,0.5309150787157135,0.2502707695328866,0.13555245979160482
67000.0,1.272686595948901e-05,1.2726915515514595e-05,1.2727006181594665e-05,1.272686595948901e-05,,0.5330175637655022,0.24866847858168006,0.13511406285581218
67500.0,1.2770454269579965e-05,1.2770764486742524e-05,1.2770567864715117e-05,1.2770454269579965e-05,,0.5350158858433991,0.2470738490011908,0.13467498397839733
68000.0,1.2814071383822936e-05,1.281407378289814e-05,1.2814116451712701e-05,1.2814071383822936e-05,,0.5370426051620787,0.24551413525568094,0.13424356893962885
68500.0,1.2857196826814346e-05,1.2857233796097275e-05,1.285723044624366e-05,1.2857196826814346e-05,,0.5390105824863666,0.24397351979095183,0.13381622124607312
69000.0,1.2900014031956954e-05,1.290002353419534e-05,1.2900352661229157e-05,1.2900014031956954e-05,,0.5409500573184288,0.24245371307303637,0.13339647308633687
69500.0,1.2942523820835882e-05,1.294256123362612e-05,1.2942606999928954e-05,1.2942523820835882e-05,,0.5428608290103492,0.2409580109422817,0.13297584418528866
70000.0,1.2971859600847668e-05,1.2995747952630966e-05,1.29721917286746e-05,1.2971859600847668e-05,,0.5425889150840655,0.23910913452471574,0.13246231186745872
70500.0,1.3026720032075759e-05,1.3026771917626873e-05,1.3026852296921781e-05,1.3026720032075759e-05,,0.5466115469852079,0.23803122991945394,0.1321574671259521
71000.0,1.306359134412608e-05,1.3072562415490625e-05,1.3063709232121173e-05,1.306359134412608e-05,,0.5476422530768709,0.23646289250265393,0.13171652217187316
71500.0,1.3109765772701224e-05,1.3109775163676157e-05,1.310987668040922e-05,1.3109765772701224e-05,,0.5502569546205601,0.2351871705894547,0.1313561528531418
72000.0,1.3150855450909011e-05,1.3150892102821881e-05,1.3150904375225696e-05,1.3150855450909011e-05,,0.5520391175121744,0.2337967213425631,0.13096137866198596
72500.0,1.3189539577972e-05,1.3189540723042275e-05,1.3197694750151132e-05,1.3189539577972e-05,,0.5534372646354652,0.23236646756932264,0.13055525524209263
73000.0,1.3232266221739284e-05,1.3232325754833545e-05,1.3232275719968691e-05,1.3232266221739284e-05,,0.5555374017394606,0.2310751234105171,0.13018767908192075
73500.0,1.3272567878101294e-05,1.3272611363076488e-05,1.3272696409918339e-05,1.3272567878101294e-05,,0.5572497049627742,0.22974232412224105,0.12980816055383743
74000.0,1.3312614840456499e-05,1.3312633600884364e-05,1.3312794205379754e-05,1.3312614840456499e-05,,0.5589395345315903,0.22842820704456884,0.12943243890427106
74500.0,1.3352415064738424e-05,1.3352415566063212e-05,1.3352412095898465e-05,1.3352412095898465e-05,,0.5606086960034532,0.2271328399951166,0.12905929460177884
75000.0,1.3386836099885539e-05,1.3372984163822176e-05,1.3373104227844773e-05,1.3372984163822176e-05,,0.5590523264984599,0.22537404895731206,0.12855154220906823
