shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
65500.0,1.7582872193381373e-05,1.758286272525788e-05,1.7584636037847092e-05,1.758286272525788e-05,,0.5809823562486183,0.2412340116183281,0.0944790556864482
66000.0,1.7645031134786428e-05,1.7645091106230668e-05,1.764507166699689e-05,1.7645031134786428e-05,,0.5837365427013708,0.23902182964473817,0.09403919939138565
66500.0,1.7706170481349445e-05,1.7706237456379063e-05,1.7706206377315437e-05,1.7706170481349445e-05,,0.5863645480209451,0.236831030045067,0.09360177872015872
67000.0,1.77667102620643e-05,1.7766924428087307e-05,1.7766974569938373e-05,1.77667102620643e-05,,0.5889315376162386,0.2346709051857066,0.09317134728889812
67500.0,1.7827021492867623e-05,1.7827009451345167e-05,1.7827244771337046e-05,1.7827009451345167e-05,,0.5914957796346104,0.23255914161246527,0.09274558555185212
68000.0,1.7886705772103687e-05,1.7886695173711996e-05,1.7886784732530633e-05,1.7886695173711996e-05,,0.5939924626784973,0.230478521812407,0.09232314925366576
68500.0,1.794575501427758e-05,1.7945770388750336e-05,1.7946482639847285e-05,1.794575501427758e-05,,0.596422051985171,0.22842928205342333,0.09190682928417489
69000.0,1.800475360388886e-05,1.8004783059590144e-05,1.800499830759662e-05,1.800475360388886e-05,,0.598874865021989,0.22642576074908904,0.09149954030238654
69500.0,1.8063103688806686e-05,1.8063137509931013e-05,1.806319438149155e-05,1.8063103688806686e-05,,0.6012559733741799,0.22445039812057965,0.091093804823997
70000.0,1.8121010292178444e-05,1.8121011629660073e-05,1.8121221711145152e-05,1.8121010292178444e-05,,0.6035974496410464,0.2225067726747824,0.09069474106561635
70500.0,1.8178490938814586e-05,1.8178555679240294e-05,1.817855984024993e-05,1.8178490938814586e-05,,0.6059015977295718,0.22059937152113965,0.09029918724889838
71000.0,1.8235562243414106e-05,1.823555328467188e-05,1.823555571869989e-05,1.823555328467188e-05,,0.6081703835887622,0.21872025033218356,0.08990895818588378
71500.0,1.8291945479722124e-05,1.829193571400365e-05,1.8292864590614367e-05,1.829193571400365e-05,,0.6103584494871904,0.21686725379512756,0.08952276534431075
72000.0,1.834629124710735e-05,1.833804289946112e-05,1.8338248098665387e-05,1.833804289946112e-05,,0.6109296568403315,0.21479634849069326,0.08909059949167203
72500.0,1.8403975419417885e-05,1.8404527046151607e-05,1.840414953213193e-05,1.8403975419417885e-05,,0.6147068452389381,0.21326415819907096,0.08876819865714555
73000.0,1.8458795342786224e-05,1.846048928470647e-05,1.8459022972007774e-05,1.8458795342786224e-05,,0.6167319598883784,0.21149294632826524,0.08839451701649828
73500.0,1.8514780945564295e-05,1.8514821952412504e-05,1.8514862444268592e-05,1.8514780945564295e-05,,0.6189732189431805,0.20979020254033706,0.08803165555436171
74000.0,1.856924795282402e-05,1.8569689371128044e-05,1.8569557138073738e-05,1.856924795282402e-05,,0.620998211757907,0.20808530938346875,0.08767093696528276
74500.0,1.862381465485838e-05,1.8623824853397463e-05,1.862384526503733e-05,1.862381465485838e-05,,0.6230671877777899,0.20641918647992533,0.08731367955218054
75000.0,1.8674535999211718e-05,1.8680457544334994e-05,1.8674870406057645e-05,1.8674535999211718e-05,,0.6245427537906251,0.20469928780257649,0.08694644649847125
75500.0,1.8730163940201185e-05,1.873022993190006e-05,1.8734491245341064e-05,1.8730163940201185e-05,,0.6268378584148845,0.20313090055482483,0.08660576197989109
76000.0,1.8784180125131924e-05,1.87826151055292e-05,1.8782679361411704e-05,1.87826151055292e-05,,0.628645849601002,0.20151983340507376,0.08625946762408875
76500.0,1.8835434524843795e-05,1.883926095775694e-05,1.883579044153218e-05,1.8835434524843795e-05,,0.630541468134525,0.19995322917930544,0.08592001433550571
77000.0,1.8888303950695602e-05,1.889157439777749e-05,1.888831518798598e-05,1.8888303950695602e-05,,0.6324708664251831,0.19841737589405148,0.08558404373306096
77500.0,1.8942253318429027e-05,1.8942244636909193e-05,1.8942350262153733e-05,1.8942244636909193e-05,,0.6346011608502274,0.1969377731769793,0.08526090270376337
78000.0,1.8993803468102495e-05,1.8993878102079045e-05,1.8995014584754686e-05,1.8993803468102495e-05,,0.6363693486879376,0.19543876336360405,0.08493132802211692
78500.0,1.9042618308291613e-05,1.9042686284643506e-05,1.9054163947782614e-05,1.9042618308291613e-05,,0.6377182221763726,0.19391116305982461,0.08459430116318462
79000.0,1.9095522750205783e-05,1.909821493739928e-05,1.9095528190749475e-05,1.9095522750205783e-05,,0.6397564946881276,0.19249667910096596,0.08428213417013383
79500.0,1.9136271734889965e-05,1.9136328816609897e-05,1.9180301640144177e-05,1.9136271734889965e-05,,0.6398453501389013,0.1908673967757891,0.08391987951377634
80000.0,1.91772229518548e-05,1.9218331228383322e-05,1.917744551660245e-05,1.91772229518548e-05,,0.6399938272795659,0.18927298061018935,0.08356559595717775
80500.0,1.921691878096696e-05,1.9217069844047618e-05,1.9339227087742578e-05,1.921691878096696e-05,,0.6399657483134878,0.187691046805469,0.08320949942032797
81000.0,1.92567147347403e-05,1.9256803305287e-05,1.9419056165524785e-05,1.92567147347403e-05,,0.6399804967822725,0.18613941122256916,0.08286143117951632
81500.0,1.9296315485582757e-05,1.939870692181964e-05,1.9296879911303426e-05,1.9296315485582757e-05,,0.6399900123285345,0.18461558611058387,0.08252003835200007
82000.0,1.933571958534447e-05,1.933573948669938e-05,1.957809168016654e-05,1.933571958534447e-05,,0.6399938272795659,0.1831200007627049,0.08217855321990364
82500.0,1.9374940219357507e-05,1.951783554603774e-05,1.937527390272098e-05,1.9374940219357507e-05,,0.6399938272795659,0.1816508712287879,0.08184568747941878
83000.0,1.9414002704579183e-05,1.9577063617678514e-05,1.94140164154602e-05,1.9414002704579183e-05,,0.6399938272795659,0.18020810855726566,0.08151484380028852
83500.0,1.94516154510789e-05,1.963732632145584e-05,1.945200367897982e-05,1.94516154510789e-05,,0.6397874314085367,0.17876920162105306,0.08118616381707663
84000.0,1.949165954209141e-05,1.9694862011637223e-05,1.9491758666058375e-05,1.949165954209141e-05,,0.6399938272795659,0.17739970449185943,0.08086977257761957
84500.0,1.95277186967581e-05,1.975597322013462e-05,1.952809851069359e-05,1.95277186967581e-05,,0.6395903723015027,0.17598753051111443,0.08054469336108609
