Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099892561299982,1.0743870001792458e-06,0.0010743870001793,0.0499705775893286,2.9422410671395364e-06,0.0005884482134278,0.0599733352285204,2.666477147953286e-06,0.0004444128579922,9.431748272294655e-08,9.431748272294655e-08,0.0011096174437993712
20,0.0099785209757987,2.147902420122833e-06,0.0021479024201228,0.0499411886464061,5.881135359382736e-06,0.0011762270718764,0.0599463797184771,5.362028152284835e-06,0.0008936713587142,1.886349654458931e-07,1.886349654458931e-07,0.0022192348875987424
30,0.0099677945675996,3.2205432400314847e-06,0.0032205432400315,0.0499117655078877,8.823449211223146e-06,0.0017646898422446,0.0599197486259833,8.025137401665195e-06,0.0013375229002775,2.829524481688396e-07,2.829524481688396e-07,0.003328852331398113
40,0.0099570769480505,4.292305194941551e-06,0.0042923051949417,0.0498822872428962,1.1771275710380268e-05,0.0023542551420759,0.0598936537224574,1.0634627754250326e-05,0.0017724379590416,3.7726993089178636e-07,3.7726993089178636e-07,0.0044384697751974865
50,0.009946368098008,5.36319019919214e-06,0.0053631901991921,0.0498527646794207,1.472353205792494e-05,0.0029447064115849,0.0598679861192181,1.3201388078188326e-05,0.0022002313463647,4.715874136147326e-07,4.715874136147326e-07,0.005548087218996854
60,0.0099356679361459,6.433206385401034e-06,0.0064332063854011,0.0498232410773643,1.7675892263564337e-05,0.0035351784527127,0.0598423116703231,1.5768832967680537e-05,0.0026281388279468,5.659048963376791e-07,5.659048963376791e-07,0.0066577046627962246
70,0.0099249764618863,7.502353811367493e-06,0.0075023538113675,0.0497937185301808,2.062814698191664e-05,0.0041256293963831,0.0598166134312682,1.8338656873171555e-05,0.0030564428121953,6.602223790606258e-07,6.602223790606258e-07,0.007767322106595597
80,0.0099142936758701,8.57063241298742e-06,0.0085706324129875,0.0497641985070089,2.3580149299102e-05,0.0047160298598203,0.0597908807713732,2.0911922862670364e-05,0.0034853204771118,7.545398617835722e-07,7.545398617835722e-07,0.008876939550394966
90,0.0099036195787384,9.638042126156724e-06,0.0096380421261567,0.0497346824769876,2.6531752301240543e-05,0.0053063504602479,0.0597651030599581,2.348969400418596e-05,0.0039149490006976,8.488573445065188e-07,8.488573445065188e-07,0.009986556994194339
100,0.0098929541711322,1.0704582886771305e-05,0.0107045828867714,0.0497051719092554,2.9482809074452417e-05,0.0058965618148904,0.0597392696663427,2.607303336572732e-05,0.0043455055609545,9.431748272294654e-07,9.431748272294654e-07,0.011096174437993711
110,0.0098822974536927,1.1770254630727067e-05,0.0117702546307271,0.0496756682729514,3.243317270485776e-05,0.0064866345409714,0.0597133699598469,2.866300401530343e-05,0.0047771673358839,1.037492309952412e-06,1.037492309952412e-06,0.012205791881793082
120,0.0098716494270608,1.2835057293919924e-05,0.01283505729392,0.0496461730372142,3.53826962785767e-05,0.0070765392557152,0.0596873933097907,3.126066902092329e-05,0.0052101115034872,1.1318097926753585e-06,1.1318097926753585e-06,0.013315409325592453
130,0.0098610100918775,1.3898990812245771e-05,0.0138989908122457,0.0496166876711827,3.833123288172939e-05,0.0076662465763457,0.059661329085494,3.386709145059589e-05,0.005644515241766,1.226127275398305e-06,1.226127275398305e-06,0.014425026769391822
140,0.0098503794487839,1.4962055121600518e-05,0.0149620551216006,0.0495872136439956,4.127863560043598e-05,0.0082557271200871,0.0596351666562766,3.648333437233021e-05,0.0060805557287216,1.3204447581212515e-06,1.3204447581212515e-06,0.015534644213191194
150,0.0098397574984211,1.602425015788007e-05,0.0160242501578802,0.0495577524247918,4.422475752081658e-05,0.0088449515041632,0.0596088953914586,3.911046085413523e-05,0.0065184101423558,1.4147622408441982e-06,1.4147622408441982e-06,0.016644261656990567
160,0.0098291442414301,1.708557585698033e-05,0.0170855758569803,0.04952830548271,4.716945172899135e-05,0.0094338903457981,0.0595825046603597,4.174953396401996e-05,0.0069582556606699,1.5090797235671446e-06,1.5090797235671446e-06,0.017753879100789936
170,0.009818539678452,1.81460321547972e-05,0.0181460321547973,0.0494988742868892,5.0112571311080425e-05,0.0100225142622158,0.0595559838323,4.440161676999337e-05,0.0074002694616656,1.6033972062900912e-06,1.6033972062900912e-06,0.018863496544589308
180,0.0098079438101277,1.9205618987226587e-05,0.0192056189872266,0.0494694603064679,5.305396935320395e-05,0.0106107938706406,0.0595293222765993,4.706777234006447e-05,0.0078446287233441,1.697714689013038e-06,1.697714689013038e-06,0.01997311398838868
190,0.0097973566370983,2.0264336290164404e-05,0.0202643362901645,0.0494400650105851,5.599349894148205e-05,0.0111986997882963,0.0595025093625775,4.974906374224222e-05,0.008291510623707,1.7920321717359845e-06,1.7920321717359845e-06,0.02108273143218805
200,0.0097867781600049,2.1322183999506542e-05,0.0213221839995065,0.0494106898683796,5.893101316203487e-05,0.0117862026324068,0.0594755344595546,5.244655404453562e-05,0.0087410923407559,1.886349654458931e-06,1.886349654458931e-06,0.022192348875987422
210,0.0097762083808166,2.237916191833812e-05,0.0223791619183381,0.0493813333267754,6.186666732245258e-05,0.0123733334644904,0.0594484148977086,5.5158510229135664e-05,0.0091930850381892,1.980667137181877e-06,1.980667137181877e-06,0.023301966319786788
220,0.0097656473049827,2.3435269501723735e-05,0.0234352695017238,0.0493519818934017,6.480181065982245e-05,0.0129603621319644,0.0594212771737627,5.787228262372904e-05,0.0096453804372881,2.074984619904824e-06,2.074984619904824e-06,0.024411583763586164
230,0.0097550949304487,2.449050695512668e-05,0.0244905069551267,0.0493226336001091,6.77366399890829e-05,0.0135473279978165,0.0593941393789503,6.058606210496286e-05,0.0100976770174937,2.1693021026277703e-06,2.1693021026277703e-06,0.025521201207385533
240,0.009744551254236,2.5544874576394623e-05,0.0255448745763947,0.0492932882645818,7.067117354181544e-05,0.0141342347083629,0.0593670029805707,6.329970194292904e-05,0.0105499503238214,2.263619585350717e-06,2.263619585350717e-06,0.026630818651184905
250,0.0097340162733662,2.659837266337526e-05,0.0265983726633752,0.0492639457045039,7.360542954960155e-05,0.0147210859099201,0.0593398694459228,6.601305540771949e-05,0.0110021759012866,2.357937068073663e-06,2.357937068073663e-06,0.02774043609498427
260,0.0097234899848608,2.7651001513916268e-05,0.0276510015139163,0.0492346057375597,7.653942624402271e-05,0.0153078852488044,0.0593127402423057,6.872597576942612e-05,0.0114543292949044,2.45225455079661e-06,2.45225455079661e-06,0.028850053538783643
270,0.0097129723857413,2.8702761425865336e-05,0.0287027614258652,0.0492052681814334,7.947318185666044e-05,0.015894636371332,0.0592856168370185,7.143831629814084e-05,0.0119063860496901,2.5465720335195564e-06,2.5465720335195564e-06,0.029959670982583016
280,0.0097024634730292,2.9753652697070136e-05,0.0297536526970702,0.049175932853809,8.24067146190962e-05,0.0164813429238191,0.0592585006973604,7.414993026395557e-05,0.0123583217106593,2.640889516242503e-06,2.640889516242503e-06,0.031069288426382388
290,0.0096919632437462,3.0803675625378367e-05,0.0308036756253784,0.0491465995723708,8.534004276291148e-05,0.0170680085525821,0.0592313932906303,7.686067093696224e-05,0.012810111822827,2.7352069989654497e-06,2.7352069989654497e-06,0.03217890587018176
300,0.0096814716949136,3.1852830508637704e-05,0.0318528305086376,0.0491172681548031,8.827318451968779e-05,0.0176546369039375,0.0592042960841274,7.957039158725273e-05,0.0132617319312087,2.829524481688396e-06,2.829524481688396e-06,0.033288523313981126
310,0.009670988823553,3.290111764469584e-05,0.0329011176446958,0.0490879384187899,9.12061581210066e-05,0.0182412316242013,0.0591772105451508,8.2278945484919e-05,0.0137131575808198,2.9238419644113425e-06,2.9238419644113425e-06,0.0343981407577805
320,0.0096605146266859,3.394853733140044e-05,0.0339485373314004,0.0490586101820155,9.413898179844944e-05,0.0188277963596898,0.0591501381409994,8.498618590005292e-05,0.0141643643166755,3.0181594471342887e-06,3.0181594471342887e-06,0.035507758201579864
330,0.009650049101334,3.49950898665992e-05,0.0349950898665992,0.049029283262164,9.707167378359774e-05,0.0194143347567194,0.0591230803389725,8.769196610274644e-05,0.0146153276837911,3.112476929857236e-06,3.112476929857236e-06,0.036617375645379244
340,0.0096395922445186,3.604077554813981e-05,0.0360407755481397,0.0489999574769196,0.000100004252308,0.0200008504616066,0.059096038606369,9.039613936309144e-05,0.0150660232271818,3.206794412580182e-06,3.206794412580182e-06,0.03772699308917861
350,0.0096291440532613,3.7085594673869936e-05,0.0370855946738699,0.0489706326439666,0.0001029367356033,0.0205873471206673,0.0590690144104882,9.309855895117986e-05,0.0155164264918632,3.3011118953031286e-06,3.3011118953031286e-06,0.03883661053297798
360,0.0096187045245836,3.812954754163728e-05,0.0381295475416373,0.0489413085809891,0.000105869141901,0.021173828380218,0.0590420092186289,9.57990781371036e-05,0.0159665130228505,3.3954293780260757e-06,3.3954293780260757e-06,0.03994622797677736
370,0.0096082736555071,3.917263444928952e-05,0.0391726344492896,0.0489119851056712,0.0001088014894328,0.021760297886575,0.0590150244980904,9.849755019095458e-05,0.0164162583651591,3.489746860749022e-06,3.489746860749022e-06,0.04105584542057673
380,0.0095978514430532,4.021485569467433e-05,0.0402148556946743,0.0488826620356972,0.0001117337964302,0.0223467592860547,0.0589880617161717,0.0001011938283828,0.0168656380638041,3.5840643434719685e-06,3.5840643434719685e-06,0.0421654628643761
390,0.0095874378842436,4.12562115756394e-05,0.0412562115756394,0.0488533391887513,0.0001146660811248,0.0229332162249731,0.0589611223401719,0.0001038877659828,0.0173146276638009,3.678381826194915e-06,3.678381826194915e-06,0.04327508030817547
