Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099891952278717,1.0804772128259903e-06,0.001080477212826,0.0499839267133422,1.6073286657762125e-06,0.0003214657331551,0.0599847933323856,1.5206667614308225e-06,0.0002534444602385,1.227936806676324e-07,1.227936806676324e-07,0.0014446315372662636
20,0.0099783975242719,2.160247572808989e-06,0.002160247572809,0.0499678682235743,3.2131776425649786e-06,0.0006426355285128,0.0599693267831755,3.0673216824493018e-06,0.0005112202804082,2.455873613352649e-07,2.455873613352649e-07,0.0028892630745325277
30,0.0099676068589031,3.239314109685286e-06,0.0032393141096853,0.0499517900633503,4.820993664964052e-06,0.0009641987329928,0.059953971330458,4.602866954193851e-06,0.0007671444923658,3.683810420028973e-07,3.683810420028973e-07,0.004333894611798792
40,0.0099568232375316,4.317676246830521e-06,0.0043176762468306,0.0499356857983186,6.43142016814026e-06,0.0012862840336279,0.0599388097379528,6.119026204716791e-06,0.0010198377007861,4.911747226705299e-07,4.911747226705299e-07,0.005778526149065057
50,0.0099460466659237,5.395333407620329e-06,0.0053953334076204,0.0499195489941274,8.045100587260424e-06,0.001609020117452,0.0599239247693792,7.607523062070446e-06,0.0012679205103451,6.139684033381622e-07,6.139684033381622e-07,0.00722315768633132
60,0.0099352771287861,6.472287121388531e-06,0.0064722871213885,0.0499033833714284,9.661662857156116e-06,0.0019323325714311,0.0599092505348196,9.074946518039234e-06,0.0015124910863398,7.367620840057945e-07,7.367620840057945e-07,0.008667789223597582
70,0.009924514595512,7.548540448791692e-06,0.0075485404487917,0.0498872039379118,1.1279606208815444e-05,0.0022559212417629,0.0598945648939412,1.0543510605870137e-05,0.001757251767645,8.595557646734269e-07,8.595557646734269e-07,0.010112420760863845
80,0.0099137590709436,8.624092905637885e-06,0.008624092905638,0.0498710115004588,1.2898849954112792e-05,0.0025797699908224,0.0598798602356349,1.2013976436505754e-05,0.0020023294060843,9.823494453410595e-07,9.823494453410595e-07,0.01155705229813011
90,0.0099030105605469,9.69894394530672e-06,0.0096989439453067,0.0498548065894785,1.4519341052145509e-05,0.0029038682104289,0.0598651330523929,1.3486694760701678e-05,0.002247782460117,1.1051431260086918e-06,1.1051431260086918e-06,0.013001683835396374
100,0.0098922690697882,1.0773093021177809e-05,0.0107730930211777,0.0498385897353799,1.6141026462010948e-05,0.003228205292402,0.0598503798367078,1.4962016329213506e-05,0.0024936693882022,1.227936806676324e-06,1.227936806676324e-06,0.014446315372662635
110,0.0098815346041336,1.1846539586630756e-05,0.0118465395866308,0.0498223614685719,1.7763853142806468e-05,0.0035527706285611,0.059835597081072,1.644029189279683e-05,0.0027400486487996,1.3507304873439566e-06,1.3507304873439566e-06,0.0158909469099289
120,0.0098708071690495,1.2919283095045178e-05,0.0129192830950453,0.0498061223194637,1.9387768053629413e-05,0.0038775536107257,0.0598207812779779,1.792187220220724e-05,0.0029869787003679,1.473524168011589e-06,1.473524168011589e-06,0.017335578447195164
130,0.0098600867700019,1.399132299980068e-05,0.0139913229998006,0.0497898728184642,2.1012718153577145e-05,0.0042025436307153,0.0598059289199179,1.9407108008200337e-05,0.0032345180013667,1.5963178486792216e-06,1.5963178486792216e-06,0.018780209984461428
140,0.0098493734124572,1.506265875427688e-05,0.0150626587542769,0.0497736134959825,2.263865040174701e-05,0.0045277300803492,0.0597910364993846,2.089635006153171e-05,0.0034827250102553,1.719111529346854e-06,1.719111529346854e-06,0.020224841521727693
150,0.0098386671018814,1.6133289811853385e-05,0.0161332898118534,0.0497573448824276,2.426551175723636e-05,0.004853102351447,0.0597761005088704,2.2389949112956957e-05,0.0037316581854929,1.8419052100144863e-06,1.8419052100144863e-06,0.021669473058993954
160,0.0098279678437409,1.7203215625909798e-05,0.0172032156259098,0.0497410675082085,2.5893249179142547e-05,0.0051786498358284,0.0597611174408676,2.3888255913231665e-05,0.0039813759855387,1.964698890682119e-06,1.964698890682119e-06,0.02311410459626022
170,0.0098172756435017,1.827243564982574e-05,0.0182724356498258,0.0497247819037343,2.752180962656293e-05,0.0055043619253124,0.0597460837878688,2.539162121311144e-05,0.0042319368688519,2.0874925713497515e-06,2.0874925713497515e-06,0.024558736133526486
180,0.0098065905066301,1.9340949336980813e-05,0.0193409493369808,0.049708488599414,2.915114005859485e-05,0.0058302280117188,0.0597309960423664,2.6900395763351863e-05,0.004483399293892,2.210286252017384e-06,2.210286252017384e-06,0.02600336767079275
190,0.0097959124385924,2.040875614075464e-05,0.0204087561407547,0.0496921881256566,3.078118743433568e-05,0.006156237486867,0.0597158506968529,2.841493031470853e-05,0.0047358217191181,2.333079932685016e-06,2.333079932685016e-06,0.02744799920805901
200,0.0097852414448547,2.1475855514526805e-05,0.0214758555145269,0.0496758810128711,3.241189871288275e-05,0.0064823797425763,0.0597006442438206,2.9935575617937047e-05,0.0049892626029895,2.455873613352649e-06,2.455873613352649e-06,0.02889263074532528
210,0.0097745775308832,2.2542246911676948e-05,0.0225422469116769,0.0496595677914666,3.404322085333342e-05,0.0068086441706666,0.059685373175762,3.146268242379299e-05,0.0052437804039655,2.578667294020281e-06,2.578667294020281e-06,0.03033726228259154
220,0.0097639207021441,2.3607929785584665e-05,0.0236079297855847,0.0496432489918521,3.5675100814785054e-05,0.0071350201629568,0.0596700339851696,3.299660148303197e-05,0.0054994335805054,2.7014609746879136e-06,2.7014609746879136e-06,0.031781893819857805
230,0.0097532709641037,2.467290358962957e-05,0.0246729035896295,0.0496269251444366,3.730748555633501e-05,0.0074614971112668,0.0596546231645358,3.453768354640957e-05,0.0057562805910683,2.8242546553555465e-06,2.8242546553555465e-06,0.03322652535712407
240,0.009742628322228,2.573716777719127e-05,0.0257371677771912,0.0496105967796292,3.89403220370806e-05,0.0077880644074159,0.0596391372063531,3.6086279364681385e-05,0.0060143798941136,2.947048336023179e-06,2.947048336023179e-06,0.03467115689439034
250,0.0097319927819835,2.680072180164937e-05,0.0268007218016493,0.0495942644278388,4.057355721611922e-05,0.0081147114432236,0.0596235726031139,3.7642739688603e-05,0.0062737899481005,3.0698420166908115e-06,3.0698420166908115e-06,0.0361157884316566
260,0.0097213643488361,2.7863565116383492e-05,0.0278635651163835,0.0495779286194745,4.22071380525482e-05,0.0084414276105094,0.0596079258473106,3.920741526893004e-05,0.0065345692114884,3.1926356973584435e-06,3.1926356973584435e-06,0.03756041996892286
270,0.0097107430282522,2.892569717477325e-05,0.0289256971747732,0.0495615898849453,4.38410115054649e-05,0.0087682023010928,0.0595921934314358,4.078065685641806e-05,0.0067967761427364,3.315429378026076e-06,3.315429378026076e-06,0.039005051506189124
280,0.0097001288253823,2.998711746176e-05,0.0299871174617601,0.0495452476933359,4.547523066640555e-05,0.009095046133281,0.0595763841069746,4.236158930253158e-05,0.0070602648837553,3.438223058693708e-06,3.438223058693708e-06,0.040449683043455385
290,0.009689521742947,3.1047825705293753e-05,0.0310478257052939,0.0495288971677899,4.711028322100415e-05,0.0094220566442007,0.0595605557876084,4.394442123915269e-05,0.0073240702065255,3.56101673936134e-06,3.56101673936134e-06,0.041894314580721646
300,0.0096789217833084,3.2107821669155976e-05,0.0321078216691561,0.049512537596943,4.874624030569357e-05,0.0097492480611385,0.05954471681816,4.55283181839904e-05,0.0075880530306652,3.683810420028972e-06,3.683810420028972e-06,0.0433389461179879
310,0.0096683289489345,3.316710510654167e-05,0.0331671051065417,0.049496168941602,5.038310583979428e-05,0.0100766211679587,0.0595288676937904,4.711323062095173e-05,0.007852205103492,3.8066041006966047e-06,3.8066041006966047e-06,0.04478357765525417
320,0.0096577432422935,3.4225675770645813e-05,0.0342256757706459,0.0494797911625737,5.202088374262676e-05,0.0104041767485252,0.0595130089096605,4.8699109033943714e-05,0.008116518172324,3.929397781364237e-06,3.929397781364237e-06,0.046228209192520436
330,0.0096471646658533,3.52835334146634e-05,0.0352835334146635,0.0494634042206648,5.3659577933511495e-05,0.0107319155867021,0.0594971409609312,5.028590390687335e-05,0.008380983984479,4.05219146203187e-06,4.05219146203187e-06,0.047672840729786704
340,0.0096365932220821,3.634067779178942e-05,0.0363406777917895,0.0494470080766823,5.529919233176896e-05,0.0110598384663536,0.0594812643427635,5.187356572364765e-05,0.0086455942872747,4.174985142699502e-06,4.174985142699502e-06,0.049117472267052965
350,0.0096260289134478,3.739710865521884e-05,0.0373971086552189,0.0494306026914328,5.6939730856719625e-05,0.0113879461713438,0.0594653795503182,5.346204496817366e-05,0.0089103408280289,4.297778823367134e-06,4.297778823367134e-06,0.050562103804319226
360,0.0096154717424185,3.845282575814668e-05,0.0384528257581469,0.0494141880257231,5.858119742768398e-05,0.0117162394855367,0.0594494870787564,5.505129212435837e-05,0.0091752153540598,4.420572504034767e-06,4.420572504034767e-06,0.052006735341585494
370,0.0096049217114623,3.95078288537679e-05,0.039507828853768,0.0493977640403601,6.022359596398249e-05,0.0120447191927963,0.0594335874232389,5.664125767610882e-05,0.0094402096126848,4.543366184702399e-06,4.543366184702399e-06,0.053451366878851755
380,0.0095943788230472,4.056211769527751e-05,0.0405621176952775,0.0493813306961506,6.186693038493565e-05,0.012373386076987,0.0594176810789266,5.8231892107332e-05,0.009705315351222,4.666159865370032e-06,4.666159865370032e-06,0.05489599841611802
390,0.0095838430796412,4.161569203587048e-05,0.0416156920358704,0.0493648879539013,6.351120460986392e-05,0.0127022409219725,0.0594017685409806,5.982314590193496e-05,0.0099705243169893,4.788953546037664e-06,4.788953546037664e-06,0.056340629953384284
400,0.0095733144837125,4.26685516287418e-05,0.0426685516287418,0.0493484357744191,6.515642255808779e-05,0.0130312845116175,0.0593858503045617,6.141496954382469e-05,0.0102358282573042,4.911747226705297e-06,4.911747226705297e-06,0.05778526149065055
