10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s)
0.37523749189042044,0.036205091942194886,0.02796715744550811,0.0
0.3773397306965253,0.03661153727121063,0.030117712815527328,195.93007693004884
0.3752425960091001,0.03620708604548354,0.027968698478132395,0.3392323287816031
0.37524171499239967,0.036025710557270205,0.029634110397960715,0.5088484931724047
0.37524366109849583,0.036170153734146775,0.027940148185746222,0.6784646575632062
0.375298119617236,0.03603253934149727,0.029640156666423913,4.070787945379237
0.3753251668343982,0.03619117597232685,0.027956374007802615,5.766949589287253
0.3753529899329446,0.03605061932373212,0.029654960296012313,7.463111233195268
0.3759019224168385,0.03641543697522398,0.028129801579289373,41.38634411135558
0.376173133924641,0.036294727491125486,0.029855826306379632,58.34796055043573
0.3764505785498983,0.036590357505879065,0.028264846604453515,75.30957698951588
0.38012688946657636,0.03751754026765173,0.030860217793980318,414.541905771119
0.38189349817317253,0.03765773485160671,0.02908761606408017,584.1580701619205
0.38373327199682916,0.03794455913157529,0.031241809425392106,753.7742345527221
0.39710080692655314,0.04102941281812893,0.03168780038275296,2627.476200834426
0.40322616993022037,0.043105910485804165,0.0355475568773512,3564.327183975278
0.4099598353998868,0.04476420750934035,0.03456988764947317,4501.17816711613
0.43841933993651194,0.05461642098104809,0.04503558995782121,10834.449557545779
0.44912830910073587,0.06036273128592268,0.04661710685878559,14001.085252760604
0.4636202342858417,0.06535001125891392,0.053957903173506225,17167.720947975427
0.5039948081699388,0.07914607814064073,0.06110390504800308,29439.01700064192
0.5138068235666617,0.09280400933164107,0.0766542028697778,35574.66502697517
0.5352946802849838,0.10159866938654304,0.07844899360841859,41710.31305330842
0.5867759931096338,0.13971211247269927,0.11417351796804275,56462.477907832705
0.5866713878907874,0.1635727653246096,0.12643055835558376,63838.56033509485
0.6186982767779078,0.18444013358029146,0.15017529301377033,71214.64276235699
0.663465845312297,0.2259152478368551,0.1746507325842969,87461.17396900244
0.6554708196213531,0.25965694743818857,0.20854342902686052,95584.43957232515
0.6879615488390443,0.27635936248711873,0.21366243785049385,103707.70517564788
0.6803850841402439,0.18037344041817052,0.13989778910906644,121273.92276718101
0.6827573390788533,0.19085370532968693,0.148026480652925,130057.03156294758
0.6991090929759394,0.20809095157329924,0.16139544832073124,138840.14035871415
0.6774527577274687,0.14991112001872625,0.11627116222899211,157648.27917580892
0.6820622097498337,0.15307483060919314,0.11872480421896607,167052.3485843563
0.6914937794965509,0.16519227202740927,0.12812321480527375,176456.41799290368
0.6740309331283554,0.1289039220296033,0.09997796630720296,188228.20899645184
0.6785088123931617,0.12786326165620857,0.09917082539972284,194114.1044982259
0.6840545181698339,0.1356748513194827,0.10522948261611109,200000.0
0.6721962821544992,0.11631518996891899,0.09021414769374606,0.0
0.6758196275103634,0.11408019898503431,0.0884807008564467,79.78857579182778
0.6794997979553562,0.11946857488439663,0.0926597529149497,0.25144544255023527
0.6713134402818339,0.1085795157544411,0.08421434509236606,0.3771681638253529
0.6742326419051606,0.10616458724843547,0.08234133975168602,0.5028908851004705
0.6769391918470881,0.1102119012420659,0.08548064768100658,3.0173453106028236
0.6709082330826385,0.10352190175636432,0.0802916511160897,4.274572523354
0.673349290595621,0.10117258316431085,0.07846952152224966,5.531799736105176
0.6755062422410878,0.10444209229097791,0.081005446356732,30.67634399112871
0.6707523153517484,0.09995300599497506,0.07752363632083493,43.24861611864048
0.6728782102427422,0.09770023111058665,0.07577637883651743,55.82088824615224
0.6747040677954498,0.10049145588792598,0.07794140206347654,233.8031486409218
0.670729718482491,0.09725602938313373,0.07543184958162003,322.7942788383066
0.6726453836342416,0.09508024080241245,0.07374428993820703,411.7854090356914
0.6742611074820138,0.09757008634511122,0.07567551944677875,1088.0288310753117
0.6773235090384214,0.10012163826699645,0.07765434715661793,1426.1505420951216
0.6786774105665394,0.10147022717632166,0.07870050308830465,1764.2722531149318
0.680206236845069,0.10277304762574802,0.07971070914146146,3515.209980053476
0.7007864266173042,0.11942963822597019,0.09262987066179679,4390.678843522748
0.7021821153659749,0.1305060343524975,0.10122059692743383,5266.14770699202
0.7143230501671091,0.14000425292505078,0.10858758546475823,9149.456470382744
0.7392001202765827,0.16798805178988013,0.13029155062508138,11091.110852078105
0.7351982796777873,0.18630492049770728,0.14449831477202363,13032.765233773467
0.753116903461576,0.20211377519565388,0.15675993014899375,18871.28267356049
0.7839002573602724,0.24980087273991858,0.19374611269706976,21790.541393454005
0.7680138815431157,0.276616053530467,0.2145433718487461,24709.800113347515
0.8005068911871913,0.3021186479785062,0.2343236682107731,31269.48368981276
0.779533255072543,0.20250382058778904,0.1570621144946613,34549.325478045386
0.7730197421876494,0.21534927995065895,0.167025471302779,37829.167266278004
0.7911701895668072,0.23776254047985607,0.18440850670360406,44946.735497904825
0.7748247020214091,0.16494437333028816,0.12793096075492685,48505.51961371823
0.7738718542691748,0.1682760111966601,0.13051474383489262,52064.30372953164
0.7838264433018601,0.1853596432132528,0.14376540105479232,59525.35125626653
0.7700859182645321,0.1348154391798846,0.10456296789787688,63255.875019633975
0.7715768897403529,0.13301872590570016,0.103169415634697,66986.39878300142
0.7765888498485926,0.14402709861071733,0.11170786704201272,75014.71809531159
0.7675224440263799,0.11802337761983496,0.09153901394197625,79028.87775146667
0.7692548948660041,0.1142955639811705,0.08864772767867105,83043.03740762176
0.7723035842658834,0.12171573129850634,0.09440278070968575,91535.26657599097
0.7662467952861027,0.10800388536091464,0.08376790976761396,95781.38116017557
0.7677856299138255,0.1040445452266141,0.08069700120111081,100027.49574436019
0.7699423727672714,0.10955695427069544,0.08497261690060201,109288.80035096925
0.7655736922120692,0.10159016884252182,0.07879341149841229,113919.45265427377
0.7669132706848315,0.09777802439284335,0.07583670386162734,118550.1049575783
0.7686001973706774,0.10220334621457362,0.07926903148583726,128363.68000293133
0.7652034505061429,0.09713493805658441,0.07533793115775056,133270.46752560785
0.7663942914086099,0.0935028447253596,0.07252088967466845,138177.25504828437
0.7678089052575258,0.09727268141114379,0.07544496838239585,149305.70522333463
0.7649955954489921,0.09381267732701114,0.0727612005558525,154869.93031085975
0.7660815368678251,0.09031971699605641,0.07005203618709568,160434.1553983849
0.7673275071903843,0.09367858668105204,0.07265697723800531,172606.95748128725
0.7695279489583163,0.09672966222665363,0.07502353882425615,178693.35852273842
0.7704389728420854,0.09836536451820609,0.07629202514194065,184779.7595641896
0.7715467082770555,0.0999320155615068,0.07750753676127783,192389.8797820948
0.7880816745809727,0.1206477558882117,0.09357431151563876,196194.9398910474
0.7847253635266759,0.13538358613315632,0.10500368996585493,200000.0
0.7972256170986761,0.1476629555277964,0.11452789396679348,0.0
0.8546853227543475,0.20818851707937727,0.16147096382312034,53.401518284848876
0.7965592759406853,0.2538209894436191,0.19686354042782708,0.21994532348071597
0.8168139228029714,0.28935142092453564,0.22442181360445554,0.32991798522107396
0.8157847041579696,0.10571641604230521,0.08199372992701981,0.43989064696143193
0.8098964993882933,0.10441076300476718,0.08098121974058627,2.6393438817685917
0.8242321711700783,0.12267165626752327,0.09514429041909357,3.7390704991721715
0.8083304788156972,0.07190756708501517,0.05577156262946863,4.838797116575751
0.8087258631107714,0.0613287930423664,0.04756665156141843,26.833329464647345
0.8137745757053857,0.0710614530469969,0.05511526155827573,37.830595638683135
