Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099890410301965,1.0958969803474949e-06,0.0010958969803473,0.0499757790455914,2.4220954408584912e-06,0.0004844190881716,0.0599775537762826,2.244622371731238e-06,0.0003741037286218,1.085555816952895e-07,1.085555816952895e-07,0.0012771244905328174
20,0.0099780903531297,2.1909646870291576e-06,0.002190964687029,0.049951582564072,4.841743592799512e-06,0.0009683487185598,0.059954809015749,4.519098425094377e-06,0.000753183070849,2.17111163390579e-07,2.17111163390579e-07,0.002554248981065635
30,0.0099671479584859,3.2852041514041925e-06,0.0032852041514039,0.0499273575955818,7.264240441818027e-06,0.0014528480883636,0.0599323001731367,6.769982686328758e-06,0.0011283304477215,3.256667450858686e-07,3.256667450858686e-07,0.0038313734715984538
40,0.0099562138352811,4.378616471884872e-06,0.0043786164718848,0.0499030883143171,9.691168568285516e-06,0.001938233713657,0.0599101859498829,8.981405011702904e-06,0.0014969008352838,4.342223267811581e-07,4.342223267811581e-07,0.005108497962131271
50,0.0099452879695423,5.47120304576498e-06,0.0054712030457648,0.0498787679685249,1.2123203147500956e-05,0.0024246406295003,0.0598885234155973,1.1147658440266796e-05,0.0018579430733778,5.427779084764475e-07,5.427779084764475e-07,0.006385622452664087
60,0.009934370339671,6.562966032896635e-06,0.0065629660328966,0.0498544319599499,1.4556804005005116e-05,0.0029113608010011,0.0598669069691989,1.3309303080101534e-05,0.0022182171800169,6.513334901717369e-07,6.513334901717369e-07,0.007662746943196905
70,0.0099234609423845,7.65390576154746e-06,0.0076539057615473,0.0498300868028393,1.6991319716063954e-05,0.0033982639432128,0.0598452678592114,1.547321407885674e-05,0.0025788690131428,7.598890718670265e-07,7.598890718670265e-07,0.008939871433729723
80,0.0099125597766935,8.74402233064934e-06,0.0087440223306491,0.0498057336270912,1.942663729087326e-05,0.0038853274581747,0.0598235984260532,1.764015739467193e-05,0.0029400262324453,8.684446535623161e-07,8.684446535623161e-07,0.010216995924262541
90,0.0099016668416086,9.833315839134156e-06,0.009833315839134,0.0497813735626037,2.186264373962884e-05,0.0043725287479258,0.0598018910101431,1.9810898985686608e-05,0.0033018164976145,9.770002352576054e-07,9.770002352576054e-07,0.011494120414795356
100,0.0098907821361406,1.0921786385933796e-05,0.0109217863859336,0.0497570077392747,2.4299226072526485e-05,0.0048598452145054,0.0597801379518995,2.198620481004029e-05,0.00366436746834,1.085555816952895e-06,1.085555816952895e-06,0.012771244905328175
110,0.0098799056593001,1.2009434069980145e-05,0.0120094340699801,0.0497326372870023,2.6736271299762e-05,0.0053472542599525,0.0597583315917412,2.4166840825872506e-05,0.0040278068043121,1.1941113986481843e-06,1.1941113986481843e-06,0.014048369395860991
120,0.0098690374100979,1.3096258990205084e-05,0.0130962589902049,0.0497082633356846,2.917366643153117e-05,0.0058347332863063,0.0597364642700867,2.6353572991322744e-05,0.0043922621652204,1.302666980343474e-06,1.302666980343474e-06,0.015325493886393812
130,0.0098581773875445,1.41822612455405e-05,0.0141822612455403,0.0496838870152196,3.16112984780298e-05,0.006322259695606,0.0597145283273546,2.8547167264530527e-05,0.0047578612107551,1.4112225620387634e-06,1.4112225620387634e-06,0.01660261837692663
