Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099921162030157,7.883796984202628e-07,0.0007883796984202,0.0499717807138346,2.8219286165345804e-06,0.0005643857233069,0.0599761036840191,2.3896315980851497e-06,0.0003982719330142,5.160318580591772e-08,5.160318580591772e-08,0.000607096303599032
20,0.0099842380154206,1.5761984579310358e-06,0.0015761984579309,0.0499436118751683,5.6388124831664765e-06,0.0011277624966333,0.059952007220154,4.799277984589913e-06,0.0007998796640984,1.0320637161183544e-07,1.0320637161183544e-07,0.001214192607198064
30,0.0099763654378297,2.36345621702336e-06,0.0023634562170233,0.0499154271543077,8.457284569225897e-06,0.0016914569138453,0.059928084529889,7.191547011093992e-06,0.0011985911685157,1.5480955741775318e-07,1.5480955741775318e-07,0.001821288910797096
40,0.0099684984694299,3.1501530570083837e-06,0.0031501530570083,0.0498872066716163,1.1279332838362804e-05,0.0022558665676726,0.0599044455406991,9.555445930081842e-06,0.0015925743216803,2.064127432236709e-07,2.064127432236709e-07,0.0024283852143961284
50,0.0099606371049412,3.936289505872503e-06,0.0039362895058724,0.0498589392547183,1.4106074528161491e-05,0.0028212149056323,0.0598811502016761,1.1884979832380764e-05,0.0019808299720636,2.5801592902958864e-07,2.5801592902958864e-07,0.0030354815179951602
60,0.0099527813119362,4.7218688063727404e-06,0.0047218688063727,0.0498306729176778,1.693270823221958e-05,0.003386541646444,0.0598579203204766,1.4207967952334763e-05,0.0023679946587225,3.096191148355064e-07,3.096191148355064e-07,0.003642577821594193
70,0.009944931082105,5.506891789497466e-06,0.0055068917894973,0.049802419091154,1.975809088459442e-05,0.003951618176919,0.0598346903180084,1.653096819914991e-05,0.002755161366525,3.6122230064142404e-07,3.6122230064142404e-07,0.004249674125193224
80,0.0099370864130081,6.291358699184746e-06,0.0062913586991847,0.0497741786009823,2.258213990176687e-05,0.0045164279803534,0.0598114556968023,1.885443031976744e-05,0.0031424050532946,4.128254864473418e-07,4.128254864473418e-07,0.004856770428792257
90,0.0099292473022062,7.075269779372647e-06,0.0070752697793725,0.0497459522729978,2.540477270021778e-05,0.0050809545400436,0.0597882119593887,2.1178804061128564e-05,0.0035298006768548,4.644286722532595e-07,4.644286722532595e-07,0.005463866732391288
100,0.00992141374726,7.858625273999232e-06,0.0078586252739992,0.0497177409330357,2.822590669642802e-05,0.0056451813392857,0.0597649546082982,2.3504539170174515e-05,0.0039174231950291,5.160318580591773e-07,5.160318580591773e-07,0.0060709630359903205
110,0.0099135857457299,8.64142542700257e-06,0.0086414254270025,0.0496895454069312,3.104545930687843e-05,0.0062090918613757,0.0597416791460615,2.5832085393846507e-05,0.0043053475656411,5.676350438650949e-07,5.676350438650949e-07,0.0066780593395893515
120,0.0099057632951767,9.423670482320723e-06,0.0094236704823207,0.0496613665205195,3.386334794804988e-05,0.0067726695896099,0.0597183810752091,2.8161892479085776e-05,0.0046936487465144,6.192382296710126e-07,6.192382296710126e-07,0.007285155643188383
130,0.009897946393161,1.020536068389176e-05,0.0102053606838916,0.0496332050996357,3.6679490036423216e-05,0.0073358980072847,0.0596950558982716,3.049441017283354e-05,0.0050824016954723,6.708414154769304e-07,6.708414154769304e-07,0.007892251946787415
140,0.0098901350372434,1.0986496275653743e-05,0.0109864962756537,0.0496050619701152,3.949380298847931e-05,0.007898760597696,0.0596716991177796,3.283008822203102e-05,0.0054716813703385,7.224446012828482e-07,7.224446012828482e-07,0.008499348250386448
150,0.0098823292249845,1.1767077501544744e-05,0.0117670775015448,0.049576937957793,4.2306204220699e-05,0.0084612408441399,0.0596483062362638,3.516937637361946e-05,0.0058615627289366,7.740477870887659e-07,7.740477870887659e-07,0.00910644455398548
160,0.0098745289539449,1.254710460550282e-05,0.0125471046055027,0.0495488338885043,4.5116611149563146e-05,0.0090233222299126,0.0596248727562545,3.7512724374540056e-05,0.00625212072909,8.256509728946835e-07,8.256509728946835e-07,0.009713540857584512
170,0.0098667342216853,1.332657783146604e-05,0.0133265778314659,0.0495207505880844,4.7924941191552616e-05,0.0095849882383105,0.0596013941802826,3.986058197173404e-05,0.0066434303286224,8.772541587006013e-07,8.772541587006013e-07,0.010320637161183543
180,0.0098589450257662,1.4105497423372475e-05,0.0141054974233725,0.0494926888823685,5.073111176314826e-05,0.0101462223526298,0.0595778660108785,4.221339891214266e-05,0.0070355664853573,9.288573445065192e-07,9.288573445065192e-07,0.010927733464782579
190,0.0098511613637483,1.4883863625160184e-05,0.0148838636251601,0.0494646495971916,5.3535040280830925e-05,0.0107070080561663,0.0595542837505729,4.457162494270712e-05,0.0074286041571178,9.80460530312437e-07,9.80460530312437e-07,0.01153482976838161
200,0.0098433832331923,1.5661676680767238e-05,0.0156616766807673,0.0494366335583891,5.633664416108149e-05,0.0112673288322163,0.0595306429018963,4.693570981036864e-05,0.0078226183017282,1.0320637161183544e-06,1.0320637161183544e-06,0.01214192607198064
210,0.0098356106316586,1.6438936834131698e-05,0.0164389368341316,0.0494086415917961,5.91358408203808e-05,0.0118271681640762,0.0595069389673793,4.930610326206846e-05,0.0082176838770114,1.0836669019242724e-06,1.0836669019242724e-06,0.012749022375579674
220,0.009827843556708,1.721564432919163e-05,0.0172156443291916,0.0493806745232479,6.19325476752097e-05,0.0123865095350419,0.0594831674495525,5.168325504474777e-05,0.0086138758407913,1.13527008773019e-06,1.13527008773019e-06,0.013356118679178705
230,0.0098200820059011,1.7991799409885098e-05,0.017991799409885,0.0493527331785795,6.472668214204904e-05,0.0129453364284098,0.0594593238509465,5.406761490534784e-05,0.0090112691508913,1.1868732735361076e-06,1.1868732735361076e-06,0.013963214982777736
240,0.0098123259767984,1.876740232015017e-05,0.0187674023201501,0.0493248183836262,6.751816163737972e-05,0.013503632327476,0.0594354036740918,5.645963259080988e-05,0.009409938765135,1.2384764593420257e-06,1.2384764593420257e-06,0.014570311286376772
250,0.0098045754667019,1.9542453329805e-05,0.0195424533298049,0.0492969304708076,7.03069529192352e-05,0.0140613905838471,0.0594114052065341,5.8859479346589e-05,0.0098099132244315,1.290079645147943e-06,1.290079645147943e-06,0.0151774075899758
260,0.0097968304672117,2.0316953278822745e-05,0.0203169532788227,0.0492690589471172,7.309410528827794e-05,0.0146188210576555,0.0593873877884649,6.126122115350937e-05,0.0102102035255849,1.3416828309538607e-06,1.3416828309538607e-06,0.01578450389357483
270,0.0097890909729695,2.109090270304312e-05,0.021090902703043,0.0492411992297626,7.588007702373618e-05,0.0151760154047472,0.0593633772761569,6.366227238430963e-05,0.0106103787307183,1.3932860167597786e-06,1.3932860167597786e-06,0.016391600197173863
