Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.0099938075799547,6.192420045204374e-07,0.0006192420045203,0.0499772132777744,2.278672222560927e-06,0.000455734444512,0.0599810857772958,1.891422270413294e-06,0.0003152370450688,3.736508683357477e-08,3.736508683357477e-08,0.0004395892568655855
20,0.0099876187402931,1.238125970689329e-06,0.0012381259706893,0.0499544654785482,4.553452145180947e-06,0.0009106904290361,0.0599620287456713,3.7971254328645623e-06,0.0006328542388107,7.473017366714954e-08,7.473017366714954e-08,0.000879178513731171
30,0.0099814334797861,1.8566520213811357e-06,0.0018566520213811,0.0499317089549179,6.829104508203705e-06,0.0013658209016406,0.0599430637154751,5.6936284524832885e-06,0.0009489380754139,1.1209526050072432e-07,1.1209526050072432e-07,0.0013187677705967567
40,0.0099752517981454,2.4748201854544085e-06,0.0024748201854545,0.0499089319450751,9.106805492483556e-06,0.0018213610984965,0.0599242491334606,7.575086653935697e-06,0.0012625144423227,1.4946034733429913e-07,1.4946034733429913e-07,0.0017583570274623426
50,0.0099690736949766,3.0926305023390742e-06,0.0030926305023391,0.0498861230420586,1.1387695794133714e-05,0.0022775391588265,0.0599056416670566,9.435833294333308e-06,0.0015726388823888,1.868254341678739e-07,1.868254341678739e-07,0.002197946284327928
60,0.0099628991604138,3.710083958618174e-06,0.0037100839586181,0.0498633041772265,1.3669582277351072e-05,0.00273391645547,0.0598871309340044,1.1286906599558646e-05,0.0018811510999264,2.2419052100144865e-07,2.2419052100144865e-07,0.0026375355411935135
70,0.009956728186957,4.327181304295104e-06,0.0043271813042952,0.0498404942592263,1.5950574077367307e-05,0.0031901148154733,0.0598686220904565,1.313779095434958e-05,0.0021896318257249,2.615556078350234e-07,2.615556078350234e-07,0.003077124798059099
80,0.0099505607729212,4.9439227078799e-06,0.00494392270788,0.0498176936427133,1.8230635728665907e-05,0.0036461271457329,0.0598501134033796,1.4988659662038782e-05,0.0024981099436731,2.9892069466859816e-07,2.9892069466859816e-07,0.003516714054924684
90,0.0099443969166211,5.56030833788259e-06,0.0055603083378825,0.0497949026823427,2.0509731765730377e-05,0.0041019463531459,0.0598316031397404,1.6839686025958913e-05,0.0028066143376598,3.36285781502173e-07,3.36285781502173e-07,0.00395630331179027
100,0.0099382366163718,6.176338362813208e-06,0.0061763383628131,0.0497721217327695,2.2787826723044214e-05,0.0045575653446086,0.0598130895665055,1.869104334944264e-05,0.0031151738915737,3.736508683357478e-07,3.736508683357478e-07,0.004395892568655856
110,0.0099320798704881,6.7920129511817856e-06,0.0067920129511819,0.0497493511486491,2.506488513509091e-05,0.005012977027018,0.0597945709506417,2.0542904935822638e-05,0.0034238174893037,4.110159551693225e-07,4.110159551693225e-07,0.004835481825521441
120,0.009925926677285,7.407332271498355e-06,0.0074073322714983,0.0497265912846364,2.734087153635397e-05,0.0054681743072706,0.0597760455591156,2.239544408843156e-05,0.0037325740147385,4.483810420028973e-07,4.483810420028973e-07,0.005275071082387027
