Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.6994016326755066,0.47724121021519844,0.33197366965893876
10,0.009990793817276786,9.206182723213884e-07,0.0009206182723214829,0.04996867980683489,3.132019316510936e-06,0.0006264038633021496,0.05997314935641307,2.6850643586930064e-06,0.0004475107264487743,6.584089000701943e-08,6.584089000701943e-08,0.0013168178001403885,0.6997498927699687,0.47494773839091736,0.34747553917663004
20,0.009981595011663322,1.8404988336678265e-06,0.0018404988336677697,0.04993743233527062,6.25676647293833e-06,0.0012513532945875872,0.05994595620159884,5.404379840115772e-06,0.0009007299733525542,1.316817800140388e-07,1.316817800140388e-07,0.002633635600280776,0.6994049773317348,0.4772902502328644,0.3320153575117331
30,0.009972403586947405,2.7596413052596173e-06,0.0027596413052595192,0.049906123177374445,9.387682262555738e-06,0.0018775364525110971,0.05991928861369508,8.071138630492115e-06,0.0013451897717485783,1.9752267002105828e-07,1.9752267002105828e-07,0.0039504534004211654,0.6994029823523775,0.47447061004526137,0.34715376324211944
40,0.009963219506779733,3.678049322026681e-06,0.003678049322026644,0.04987459666259854,1.2540333740146579e-05,0.0025080667480292806,0.059894160136625386,1.0583986337461576e-05,0.0017639977229101378,2.6336356002807776e-07,2.6336356002807776e-07,0.005267271200561555,0.6994045282666244,0.477248206950039,0.33197977223582914
50,0.009954042614324523,4.595738567547765e-06,0.004595738567547691,0.04984350391574959,1.5649608425041714e-05,0.0031299216850082523,0.05986624053500274,1.3375946499726162e-05,0.002229324416621048,3.29204450035097e-07,3.29204450035097e-07,0.006584089000701939,0.6994052716460647,0.4744660025052748,0.34715833399763424
60,0.009944872955325373,5.51270446746282e-06,0.005512704467462659,0.04981244701363823,1.875529863617709e-05,0.0037510597272354396,0.05983815687260976,1.618431273902466e-05,0.002697385456503998,3.9504534004211635e-07,3.9504534004211635e-07,0.007900906800842327,0.6994049533057514,0.4772506327640312,0.33198153182913553
70,0.009935710610714087,6.428938928591357e-06,0.00642893892859131,0.04978123861381832,2.1876138618168202e-05,0.0043752277236336345,0.05981117233670509,1.888276632949103e-05,0.003147127721581766,4.608862300491359e-07,4.608862300491359e-07,0.009217724600982717,0.699405562708411,0.4744635810838874,0.34715895852398493
80,0.009926555630899796,7.344436910020583e-06,0.007344436910020402,0.04974983167611967,2.501683238803386e-05,0.0050033664776066855,0.05978561989163048,2.1438010836951637e-05,0.0035730018061586044,5.267271200561553e-07,5.267271200561553e-07,0.010534542401123106,0.699409826114947,0.47725597617636184,0.33198509335528575
90,0.009917408035929037,8.259196407096472e-06,0.00825919640709638,0.04971831609692384,2.8168390307616426e-05,0.005633678061523151,0.059760924407919205,2.3907559208079382e-05,0.003984593201346587,5.925680100631748e-07,5.925680100631748e-07,0.011851360201263495,0.6994132199500621,0.47447495908135745,0.3471659549658121
100,0.009908267815485764,9.173218451423754e-06,0.009173218451423604,0.04968691870916419,3.1308129083581795e-05,0.006261625816716299,0.059735602662296064,2.6439733770393688e-05,0.00440662229506561,6.584089000701943e-07,6.584089000701943e-07,0.013168178001403885,0.699425488456603,0.4772704095594724,0.33199414902488567
