Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.5697945823457685,0.3131751355312485,0.22668819405320523
10,0.009989256250275105,1.074374972489542e-06,0.0010743749724895224,0.049970541106137356,2.9458893862646193e-06,0.0005891778772528777,0.05997372114953307,2.627885046692399e-06,0.00043798084111545954,9.431689056608469e-08,9.431689056608469e-08,0.0018863378113216937,0.5703893355146369,0.31230585792309545,0.23979183911334265
20,0.009978521537249305,2.1478462750696586e-06,0.002147846275069587,0.04994119183595699,5.880816404302285e-06,0.0011761632808603428,0.05994671492799487,5.32850720051275e-06,0.0008880845334188203,1.8863378113216932e-07,1.8863378113216932e-07,0.003772675622643386,0.5698028713107965,0.31328897443163045,0.22677684596083925
30,0.009967795614631713,3.2204385368288304e-06,0.0032204385368286292,0.04991169078702742,8.830921297258826e-06,0.0017661842594517418,0.05992108936435049,7.891063564949995e-06,0.0013151772608250845,2.8295067169825407e-07,2.8295067169825407e-07,0.005659013433965081,0.5698016221418021,0.3115563093412498,0.2392585784391478
40,0.009957078460788187,4.292153921181504e-06,0.004292153921181319,0.04988213904344459,1.178609565554205e-05,0.0023572191311083124,0.05989595393113147,1.0404606886851827e-05,0.0017341011478088086,3.772675622643386e-07,3.772675622643386e-07,0.007545351245286771,0.5697986642668059,0.3131843251780091,0.2266957126184619
50,0.009946369891347877,5.3630108652124e-06,0.005363010865212292,0.049852897603075715,1.4710239692429306e-05,0.0029420479384857368,0.05986796832202948,1.3203167797051082e-05,0.002200527966175314,4.715844528304232e-07,4.715844528304232e-07,0.009431689056608464,0.5698007501239032,0.3114785632609337,0.23923900987200633
60,0.009935670058529756,6.4329941470244396e-06,0.006432994147024362,0.049823597694404816,1.764023055951928e-05,0.0035280461119037154,0.05984054096986924,1.594590301307542e-05,0.002657650502179365,5.659013433965079e-07,5.659013433965079e-07,0.011318026867930158,0.5698037094733263,0.31319228746971745,0.22670099815452058
70,0.009924979078648529,7.502092135147307e-06,0.007502092135147076,0.049794116688270156,2.0588331172985235e-05,0.004117666234596973,0.05981488457687856,1.8511542312143393e-05,0.003085257052024004,6.602182339625926e-07,6.602182339625926e-07,0.013204364679251852,0.5698009820706345,0.3114711277404752,0.2392369296473961
80,0.009914296997819197,8.570300218080404e-06,0.008570300218080362,0.04976448379689683,2.3551620310317508e-05,0.004710324062063398,0.05979077246183956,2.0922753816043787e-05,0.003487125636007282,7.545351245286774e-07,7.545351245286774e-07,0.015090702490573546,0.5698082855771536,0.3131751317217733,0.22668783509724036
90,0.009903623791957073,9.637620804292846e-06,0.009637620804292757,0.04973488007389677,2.6511992610323516e-05,0.0053023985220646,0.059766538560088636,2.334614399113559e-05,0.0038910239985227024,8.488520150947624e-07,8.488520150947624e-07,0.016977040301895247,0.5698124280256545,0.3114751768891738,0.2392446617727702
100,0.009892959348125582,1.0704065187442024e-05,0.010704065187441825,0.04970556339893226,2.944366010677434e-05,0.005888732021354759,0.05973975011600029,2.6024988399970746e-05,0.004337498066661838,9.431689056608464e-07,9.431689056608464e-07,0.01886337811321693,0.5698320861911348,0.3131956598515834,0.22670208040552794
110,0.009882303533123762,1.1769646687623866e-05,0.011769646687623814,0.049676374613898566,3.2362538610144006e-05,0.006472507722028675,0.05971176418029371,2.882358197062833e-05,0.004803930328438066,1.037485796226931e-06,1.037485796226931e-06,0.02074971592453862,0.5698371135924506,0.31151286481129853,0.23927129612001863
120,0.009871656433651533,1.2834356634846938e-05,0.012834356634846777,0.04964719842534798,3.5280157465202445e-05,0.007056031493040349,0.05968368315680865,3.163168431913428e-05,0.00527194738652248,1.1318026867930157e-06,1.1318026867930157e-06,0.022636053735860313,0.5698405623710224,0.3132133779396851,0.226715179961624
130,0.009861018133430165,1.3898186656983565e-05,0.013898186656983502,0.04961797575809469,3.820242419053135e-05,0.0076404848381061985,0.05965609707736548,3.43902922634511e-05,0.0057317153772419305,1.2261195773591004e-06,1.2261195773591004e-06,0.02452239154718201,0.5698380326808915,0.31146361487938323,0.23925638546360994
140,0.00985038868874406,1.4961131125594169e-05,0.014961131125594052,0.049588669356792424,4.1133064320758505e-05,0.008226612864151606,0.05962938160137691,3.7061839862308405e-05,0.0061769733103848035,1.3204364679251852e-06,1.3204364679251852e-06,0.026408729358503705,0.5698615787452982,0.3131355148611384,0.2266532952623573
150,0.009839768128440729,1.6023187155927277e-05,0.0160231871559271,0.04955926378593443,4.407362140655776e-05,0.00881472428131147,0.059603698015847965,3.963019841520291e-05,0.006605033069200572,1.4147533584912698e-06,1.4147533584912698e-06,0.028295067169825393,0.5698783202829119,0.3114895197406844,0.2392867970672579
160,0.009829156453930806,1.7084354606919513e-05,0.017084354606919372,0.04952976542985352,4.702345701464904e-05,0.009404691402929655,0.05957899323537601,4.2100676462398473e-05,0.007016779410399798,1.5090702490573548e-06,1.5090702490573548e-06,0.030181404981147093,0.5699392528628988,0.313130291326671,0.22664366961478336
170,0.009818553639188045,1.8144636081195607e-05,0.018144636081195542,0.04950020249272202,4.997975072779832e-05,0.00999595014555954,0.05955499980215073,4.4500019784926e-05,0.007416669964154465,1.6033871396234393e-06,1.6033871396234393e-06,0.03206774279246879,0.5699543910293606,0.3114398275171378,0.2393258377198519
180,0.009807959630749317,1.9204036925068385e-05,0.019204036925068335,0.04947062499855183,5.2937500144817676e-05,0.01058750002896347,0.05953123588595416,4.6876411404583574e-05,0.007812735234097312,1.697704030189524e-06,1.697704030189524e-06,0.033954080603790474,0.5699642681904679,0.3130910336308489,0.22661127139869014
190,0.009797374347714613,2.0262565228538768e-05,0.020262565228538643,0.04944110479119435,5.588952088056522e-05,0.011177904176112974,0.05950700528416063,4.9299471583936333e-05,0.008216578597322832,1.792020920755609e-06,1.792020920755609e-06,0.03584041841511218,0.5699571005353665,0.3112664855576644,0.23927317216728686
200,0.009786797681747044,2.1320231825295796e-05,0.021320231825295632,0.049411735534340556,5.88264465659452e-05,0.011765289313188876,0.05948139742173683,5.186025782631656e-05,0.008643376304386163,1.8863378113216939e-06,1.8863378113216939e-06,0.03772675622643388,0.5700338588607611,0.3130893470234522,0.22660581965680926
210,0.009776229523048342,2.237704769516594e-05,0.022377047695165908,0.049382544821923446,6.174551780765587e-05,0.012349103561531072,0.05945408276020009,5.45917239799903e-05,0.00909862066333178,1.980654701887777e-06,1.980654701887777e-06,0.03961309403775554,0.5700745481654256,0.31146551133533257,0.2393934441568559
220,0.009765669899403043,2.3433010059695848e-05,0.02343301005969578,0.049353409420536,6.465905794640017e-05,0.012931811589280029,0.059426172221444584,5.73827778555406e-05,0.009563796309256856,2.074971592453862e-06,2.074971592453862e-06,0.04149943184907724,0.5702650427187733,0.313434854641248,0.2268601019330492
230,0.009755118887499336,2.448811125006649e-05,0.024488111250066336,0.0493242981353303,6.757018646697056e-05,0.013514037293394066,0.05939800544056618,6.019945594338134e-05,0.010033242657230379,2.1692884830199467e-06,2.1692884830199467e-06,0.043385769660398935,0.5703163247398831,0.3119993677280272,0.23969745150333926
240,0.009744576554422693,2.5542344557730807e-05,0.025542344557730745,0.049295186985357516,7.04813014642488e-05,0.014096260292849716,0.05936985067552987,6.301493244701252e-05,0.01050248874116877,2.2636053735860313e-06,2.2636053735860313e-06,0.04527210747172063,0.5703606643164508,0.3137592334385401,0.22710600584527602
250,0.009734042957553167,2.6595704244683466e-05,0.02659570424468327,0.04926605644053995,7.339435594600552e-05,0.014678871189201081,0.05934192906766415,6.580709323358473e-05,0.010967848872264208,2.357922264152116e-06,2.357922264152116e-06,0.04715844528304231,0.570338112175309,0.3117265753794282,0.23961328040394184
260,0.009723518144565393,2.7648185543460882e-05,0.027648185543460713,0.049236891421671,7.631085783290026e-05,0.015262171566580052,0.059314414641661005,6.855853583389909e-05,0.011426422638983191,2.452239154718201e-06,2.452239154718201e-06,0.04904478309436402,0.5705095855685166,0.3136812288231295,0.2270375736841632
