Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.7641602302827949,0.5491414849406019,0.3757338747469144
10,0.00999211623402556,7.883765974441073e-07,0.0007883765974440182,0.049971777206911955,2.8222793088047423e-06,0.0005644558617609041,0.059976123761326966,2.3876238673034043e-06,0.000397937311217178,5.1602889727486764e-08,5.1602889727486764e-08,0.0010320577945497353,0.7644257746342659,0.5464783896255249,0.39049637075182225
20,0.009984238084795382,1.5761915204619353e-06,0.0015761915204618449,0.04994352843900661,5.647156099339437e-06,0.0011294312198678602,0.05995247893485683,4.75210651431686e-06,0.0007920177523861316,1.0320577945497353e-07,1.0320577945497353e-07,0.0020641155890994706,0.7641631242889655,0.5491845707004784,0.3757743386836137
30,0.009976365574321886,2.363442567811476e-06,0.0023634425678114024,0.04991539559653723,8.460440346277518e-06,0.0016920880692554707,0.059928274336998134,7.1725663001859965e-06,0.0011954277166976723,1.548086691824603e-07,1.548086691824603e-07,0.003096173383649206,0.7641635092319404,0.5461026097397367,0.39026708221165063
40,0.009968498697161723,3.1501302838278205e-06,0.0031501302838277123,0.0498869689867156,1.1303101328439837e-05,0.0022606202656879626,0.05990582964552942,9.417035447057571e-06,0.001569505907842883,2.06411558909947e-07,2.06411558909947e-07,0.0041282311781989395,0.7641621010182831,0.5491455647552222,0.37573769545492597
50,0.009960637393530838,3.936260646916335e-06,0.003936260646916212,0.04985871294858088,1.4128705141912386e-05,0.0028257410283824003,0.059882486786062616,1.1751321393737964e-05,0.0019585535656230224,2.580144486374338e-07,2.580144486374338e-07,0.005160288972748676,0.7641625627946267,0.5460619782792852,0.39028642483893566
60,0.009952781622033847,4.721837796615502e-06,0.00472183779661528,0.04983070917844605,1.6929082155395124e-05,0.0033858164310790473,0.059857770705270805,1.422292947291893e-05,0.0023704882454865794,3.096173383649206e-07,3.096173383649206e-07,0.006192346767298412,0.7641638076897844,0.5491491117089284,0.3757397618765935
70,0.00994493141449483,5.50685855051717e-06,0.005506858550517024,0.049802695812070606,1.9730418792939478e-05,0.003946083758587959,0.059833180242280765,1.668197577192319e-05,0.0027803292953205716,3.612202280924074e-07,3.612202280924074e-07,0.007224404561848148,0.7641626907160333,0.5460595663597146,0.3902877102074958
80,0.009937086796429642,6.291320357035994e-06,0.0062913203570358345,0.04977456994197521,2.2543005802479087e-05,0.004508601160495784,0.059809309045842904,1.9069095415708886e-05,0.0031781825692849264,4.128231178198941e-07,4.128231178198941e-07,0.008256462356397883,0.7641675098317888,0.5491534896168849,0.37574269335873056
90,0.009929247779271651,7.0752220728350255e-06,0.007075222072834952,0.04974629801135042,2.5370198864958317e-05,0.00507403977299159,0.05978635253209284,2.13647467907152e-05,0.0035607911317858676,4.6442600754738086e-07,4.6442600754738086e-07,0.009288520150947617,0.764168257380094,0.5460679498468837,0.39029241904555023
100,0.009921414360371745,7.858563962825709e-06,0.007858563962825582,0.04971791581405668,2.820841859433227e-05,0.00564168371886653,0.059764107884551367,2.3589211544862378e-05,0.003931535257477137,5.160288972748676e-07,5.160288972748676e-07,0.010320577945497351,0.7641771117204181,0.5491610491646995,0.3757469180982437
110,0.009913586522998322,8.641347700167887e-06,0.008641347700167779,0.04968952849462434,3.10471505375668e-05,0.006209430107513292,0.05974197405412448,2.580259458755173e-05,0.004300432431258661,5.676317870023544e-07,5.676317870023544e-07,0.011352635740047088,0.7641791441832723,0.5460828531468327,0.3903040308310045
120,0.009905764236337303,9.423576366269791e-06,0.00942357636626967,0.049661310548253616,3.386894517463848e-05,0.006773789034927757,0.059718951759103335,2.8104824089665608e-05,0.004684137348277662,6.192346767298411e-07,6.192346767298411e-07,0.012384693534596822,0.7641809601672463,0.5491681356599936,0.375752127512204
130,0.009897947483984943,1.0205251601505707e-05,0.01020525160150576,0.04963333270255184,3.6666729744816506e-05,0.007333345948963288,0.05969463475771542,3.053652422845713e-05,0.005089420704742942,6.708375664573279e-07,6.708375664573279e-07,0.013416751329146558,0.7641799889110005,0.5460668470394496,0.39031133833244575
140,0.00989013628838757,1.0986371161243144e-05,0.010986371161243014,0.049605430845179564,3.945691548204432e-05,0.0078913830964088,0.05966996256824207,3.3003743175791966e-05,0.005500623862632059,7.224404561848146e-07,7.224404561848146e-07,0.014448809123696291,0.7641941899393032,0.5491807034972425,0.37575966635273583
150,0.009882330654040476,1.1766934595952368e-05,0.01176693459595235,0.04957755665073634,4.224433492636609e-05,0.008448866985273251,0.05964521268605366,3.547873139463298e-05,0.0059131218991056445,7.740433459123014e-07,7.740433459123014e-07,0.015480866918246027,0.7642012457286839,0.5461049129763966,0.3903261052038311
160,0.009874530583817974,1.2546941618202547e-05,0.012546941618202578,0.049549672161342276,4.503278386577301e-05,0.00900655677315454,0.05962060310066625,3.793968993337444e-05,0.006323281655562507,8.256462356397882e-07,8.256462356397882e-07,0.016512924712795765,0.7642334573956009,0.549214622552948,0.3757783409632159
170,0.009866736079156953,1.3326392084304713e-05,0.01332639208430475,0.04952174864537377,4.7825135462623286e-05,0.009565027092524603,0.05959629882660632,4.0370117339367364e-05,0.0067283528898947065,8.77249125367275e-07,8.77249125367275e-07,0.0175449825073455,0.7642407918535272,0.5461505468474458,0.39037325393879957
180,0.009858947140056883,1.410528599431176e-05,0.014105285994311711,0.04949376659746359,5.062334025364215e-05,0.010124668050728314,0.059572411903410796,4.2758809658919506e-05,0.007126468276486664,9.288520150947617e-07,9.288520150947617e-07,0.018577040301895234,0.7642486937198669,0.5492533941659871,0.3758093942345722
190,0.009851163765079817,1.4883623492018451e-05,0.014883623492018327,0.04946571573850079,5.342842614992182e-05,0.010685685229984254,0.05954900139562704,4.509986043729541e-05,0.007516643406215939,9.804549048222484e-07,9.804549048222484e-07,0.01960909809644497,0.7642466539169986,0.5461374812020408,0.39038262861514433
200,0.009843385951350387,1.566140486496141e-05,0.01566140486496137,0.04943759501563079,5.624049843692153e-05,0.011248099687384272,0.05952607339281283,4.739266071871633e-05,0.007898776786452788,1.0320577945497352e-06,1.0320577945497352e-06,0.020641155890994703,0.7642810981394657,0.5492174803563267,0.3757638204479351
210,0.009835613694555809,1.643863054441912e-05,0.016438630544419186,0.04940941260225533,5.905873977446756e-05,0.011811747954893481,0.05950358100953639,4.9641899046360296e-05,0.008273649841060049,1.083660684277222e-06,1.083660684277222e-06,0.02167321368554444,0.7642991371218231,0.5461107988788039,0.39047781830701894
220,0.009827846988945881,1.7215301105411943e-05,0.017215301105411918,0.049381185898032476,6.188141019675316e-05,0.012376282039350484,0.059481424385376375,5.185756146236208e-05,0.0086429269103937,1.1352635740047088e-06,1.1352635740047088e-06,0.022705271480094175,0.764394218358281,0.5493326606788739,0.37583436479786536
230,0.00982008582733298,1.799141726670209e-05,0.01799141726670206,0.04935294152887662,6.470584711233862e-05,0.012941169422467591,0.05945945068492186,5.4054931507813234e-05,0.009009155251302303,1.1868664637321952e-06,1.1868664637321952e-06,0.023737329274643903,0.7644187026553297,0.5463464878324272,0.3905713551724391
240,0.009812330201092064,1.8766979890793645e-05,0.018766979890793567,0.049324715346958495,6.752846530415122e-05,0.01350569306083016,0.059437454097772374,5.6254590222762016e-05,0.009375765037127115,1.238469353459682e-06,1.238469353459682e-06,0.024769387069193637,0.7644393953801812,0.5494623303637628,0.37594086249739983
250,0.009804580100160675,1.954198998393255e-05,0.01954198998393253,0.04929655243070515,7.034475692948528e-05,0.014068951385897033,0.05941517583853786,5.848241614621346e-05,0.00974706935770231,1.290072243187169e-06,1.290072243187169e-06,0.02580144486374338,0.7644313819572296,0.546240280460297,0.39062483420414107
260,0.009796835513038935,2.0316448696106613e-05,0.020316448696106604,0.04926850708479998,7.314929152000207e-05,0.014629858304000432,0.0593923041468387,6.0769585316129366e-05,0.010128264219354977,1.3416751329146558e-06,1.3416751329146558e-06,0.026833502658293117,0.7645247530304764,0.5495019051044181,0.37594960813072703
270,0.009789096425585416,2.1090357441458325e-05,0.021090357441458374,0.0492406343662089,7.593656337910991e-05,0.015187312675821962,0.0593685217667744,6.314782332255878e-05,0.010524637220426625,1.3932780226421426e-06,1.3932780226421426e-06,0.02786556045284285,0.7645698325335275,0.5464500360827763,0.390739046893888
280,0.009781362813569585,2.1863718643041472e-05,0.021863718643041485,0.04921286065558943,7.871393444105766e-05,0.015742786888211513,0.05934423629528756,6.557637047124317e-05,0.010929395078540627,1.4448809123696294e-06,1.4448809123696294e-06,0.02889761824739259,0.7647924978228144,0.549850029095048,0.3761863848165972
290,0.009773634678002671,2.263653219973286e-05,0.02263653219973294,0.04918513706522715,8.148629347728585e-05,0.016297258695457062,0.05931972701171025,6.802729882897416e-05,0.01133788313816253,1.4964838020971162e-06,1.4964838020971162e-06,0.029929676041942323,0.7648488553613126,0.5470149671105042,0.3909469432308308
300,0.009765912026113955,2.3408797388604646e-05,0.023408797388604574,0.04915744723499717,8.425527650028347e-05,0.016851055300056705,0.05929509168385853,7.049083161414598e-05,0.011748471935691063,1.548086691824603e-06,1.548086691824603e-06,0.030961733836492058,0.7648987915816953,0.5501504287157205,0.376432712540016
310,0.009758194864141272,2.418051358587289e-05,0.02418051358587281,0.049129776546133944,8.70223453866059e-05,0.017404469077321183,0.05927041772392747,7.29582276072516e-05,0.012159704601208743,1.5996895815520898e-06,1.5996895815520898e-06,0.031993791631041796,0.7648770399261279,0.546741750992394,0.39108223985775753
320,0.009750483197331026,2.4951680266897556e-05,0.024951680266897425,0.04910211212123125,8.978878787687492e-05,0.01795775757537499,0.059245782188491164,7.542178115088272e-05,0.012570296858480545,1.6512924712795764e-06,1.6512924712795764e-06,0.03302584942559153,0.7650507787812798,0.5500913334984087,0.3763278804468415
330,0.009742777029938175,2.5722297006182508e-05,0.02572229700618256,0.04907444282424222,9.255571757577863e-05,0.018511143515155704,0.059221251778502695,7.787482214972979e-05,0.012979137024955012,1.7028953610070632e-06,1.7028953610070632e-06,0.034057907220141265,0.7651347651653208,0.5469633091318578,0.39138069962337074
340,0.009735076365226246,2.6492363477375503e-05,0.02649236347737549,0.049046759260479286,9.532407395207153e-05,0.01906481479041433,0.05919688283929417,8.0311716070582e-05,0.013385286011763808,1.75449825073455e-06,1.75449825073455e-06,0.035089965014691,0.7655719980081105,0.5506885628621779,0.37671004362765326
350,0.009727381205467319,2.7261879453268214e-05,0.02726187945326819,0.04901905377661426,9.809462233857449e-05,0.01961892446771485,0.05917272136057672,8.27278639423273e-05,0.013787977323721279,1.8061011404620368e-06,1.8061011404620368e-06,0.036122022809240734,0.7656808552277963,0.5480622499274829,0.39179211309417017
360,0.009719691551942038,2.8030844805796205e-05,0.028030844805796207,0.04899132046067826,0.00010086795393217476,0.02017359078643488,0.05914880297644047,8.511970235595235e-05,0.014186617059325446,1.8577040301895236e-06,1.8577040301895236e-06,0.03715408060379047,0.7657776121116003,0.5512754603667575,0.3771932304516547
370,0.009712007404939611,2.8799259506038938e-05,0.0287992595060389,0.04896355514206174,0.00010364448579382594,0.020728897158765136,0.05912515296535457,8.748470346454258e-05,0.014580783910757122,1.9093069199170105e-06,1.9093069199170105e-06,0.03818613839834021,0.765733560634008,0.5474792587163717,0.3920752312751388
380,0.009704328763757802,2.9567123624219785e-05,0.02956712362421987,0.04893575539151452,0.00010642446084854803,0.021284892169709635,0.05910178625016717,8.98213749832821e-05,0.014970229163880466,1.960909809644497e-06,1.960909809644497e-06,0.03921819619288994,0.7660365954909765,0.5511293985181706,0.3769703640700011
390,0.00969665562670294,3.0334437329706023e-05,0.030334437329706088,0.04890792052114573,0.00010920794788542738,0.021841589577085374,0.05907870739810545,9.212926018945386e-05,0.015354876698242426,2.012512699371984e-06,2.012512699371984e-06,0.04025025398743968,0.7661898470790021,0.5480940331957556,0.39249723544429677
400,0.009688987991089913,3.110120089100881e-05,0.031101200891008762,0.048880051584423836,0.00011199484155761671,0.022398968311523326,0.059055910620775594,9.440893792243946e-05,0.015734822987073405,2.0641155890994704e-06,2.0641155890994704e-06,0.041282311781989406,0.7669402650479259,0.5522927704581211,0.37775553926639793
410,0.009681325853242169,3.1867414675783225e-05,0.031867414675783134,0.04885215137617665,0.00011478486238233514,0.022956972476467108,0.0590333797741628,9.666202258371931e-05,0.016110337097286598,2.1157184788269577e-06,2.1157184788269577e-06,0.042314369576539154,0.7671311212762699,0.5500849745913028,0.3931596977929732
420,0.009673669208491718,3.2633079150828237e-05,0.03263307915082825,0.04882422443259132,0.00011757755674086813,0.023515511348173535,0.05901108835863127,9.889116413687248e-05,0.016481860689478878,2.167321368554444e-06,2.167321368554444e-06,0.04334642737108888,0.7672998618474361,0.5533932798859547,0.3786729265635174
430,0.009666018051179134,3.339819488208671e-05,0.03339819488208662,0.04879627703121433,0.00012037229687856754,0.02407445937571351,0.05898899951892422,0.00010110004810757689,0.016850008017929574,2.218924258281931e-06,2.218924258281931e-06,0.044378485165638616,0.7672245346236511,0.5491222786409803,0.3936332563849767
440,0.009658372374653546,3.416276253464545e-05,0.03416276253464545,0.04876831719095149,0.0001231682809048516,0.024633656180970243,0.0589670660441639,0.0001032933955836091,0.017215565930601584,2.2705271480094177e-06,2.2705271480094177e-06,0.04541054296018835,0.767690153188468,0.5530327373764927,0.37820204416915876
450,0.00965073217127265,3.492678287273511e-05,0.034926782872735096,0.048740354672067956,0.00012596453279320485,0.025192906558640926,0.05894523036785155,0.00010547696321484445,0.017579493869140816,2.3221300377369045e-06,2.3221300377369045e-06,0.046442600754738085,0.7679264186483875,0.5500072820861664,0.39431432370171177
460,0.009643097432402698,3.569025675973026e-05,0.03569025675973014,0.048712400976188217,0.00012875990238117832,0.025751980476235725,0.05892342456786742,0.00010765754321325703,0.017942923868876304,2.3737329274643913e-06,2.3737329274643913e-06,0.04747465854928782,0.7690811103927284,0.5547807612944309,0.37936810870085375
470,0.009635468148418506,3.6453185158149404e-05,0.03645318515814944,0.04868446934629611,0.0001315530653703893,0.026310613074077782,0.05890157036647079,0.00010984296335291968,0.01830716055882009,2.4253358171918776e-06,2.4253358171918776e-06,0.04850671634383755,0.7693767815788674,0.5530639301299934,0.3953451012493857
480,0.009627844308703452,3.7215569129654905e-05,0.037215569129654846,0.04865657476673479,0.00013434252332652152,0.026868504665304327,0.05887957913029995,0.00011204208697000395,0.018673681161667455,2.476938706919365e-06,2.476938706919365e-06,0.049538774138387295,0.7696288777261067,0.5564135204366535,0.38072579524453265
490,0.00962022590164947,3.797740983505304e-05,0.037977409835053044,0.04862873396320675,0.000137126603679325,0.02742532073586501,0.058857351870372186,0.00011426481296278017,0.01904413549379691,2.5285415966468512e-06,2.5285415966468512e-06,0.05057083193293702,0.76951177311134,0.551409388768978,0.3961478346214122
500,0.00961261291465706,3.8738708534294e-05,0.038738708534294064,0.04860096540277384,0.0001399034597226163,0.02798069194452324,0.058834779242083815,0.00011652207579161733,0.01942034596526976,2.5801444863743385e-06,2.5801444863743385e-06,0.051602889727486764,0.7701782781061601,0.5557994336178956,0.3799585352942199
