Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes,10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.5049582377280253,0.2238819303964774,0.16558929643451933
10,0.009989041090699853,1.0958909300147306e-06,0.0010958909300147202,0.04997576483084873,2.4235169151274825e-06,0.00048470338302541993,0.05997774800492281,2.2251995077190017e-06,0.00037086658461982225,1.0855489084561731e-07,1.0855489084561731e-07,0.0021710978169123462,0.5057633471011987,0.22371569528489552,0.17591404960109164
20,0.009978090735556253,2.1909264443746874e-06,0.0021909264443746856,0.04995157546383485,4.8424536165151325e-06,0.0009684907233030726,0.059955227434101026,4.477256589897262e-06,0.0007462094316494916,2.1710978169123457e-07,2.1710978169123457e-07,0.004342195633824691,0.5049680770255478,0.22401928988985403,0.1656950946044317
30,0.00996714873019305,3.2851269806950203e-06,0.0032851269806949412,0.049927349511478314,7.265048852169005e-06,0.001453009770433722,0.05993313884270643,6.686115729356782e-06,0.0011143526215594557,3.2566467253685194e-07,3.2566467253685194e-07,0.006513293450737039,0.5049667850311916,0.22285463334668992,0.17526766213714065
40,0.009956215138207014,4.378486179298641e-06,0.004378486179298591,0.049902968731780316,9.703126821968795e-06,0.0019406253643937665,0.05991273352564269,8.726647435730811e-06,0.0014544412392883954,4.342195633824693e-07,4.342195633824693e-07,0.008684391267649385,0.5049669753138867,0.22389366046944928,0.16559808770588197
50,0.009945289688255744,5.471031174425702e-06,0.005471031174425711,0.04987885029104848,1.2114970895152777e-05,0.0024229941790304688,0.059889376652411494,1.106233475885113e-05,0.0018437224598083501,5.427744542280865e-07,5.427744542280865e-07,0.010855489084561729,0.5049652062428552,0.22275798750148415,0.17522369615195663
60,0.009934372414712967,6.5627585287033105e-06,0.00656275852870325,0.04985473902845531,1.4526097154469944e-05,0.002905219430893835,0.059865805135305886,1.3419486469411491e-05,0.0022365810782352114,6.513293450737038e-07,6.513293450737038e-07,0.013026586901474076,0.504965127235052,0.22389529477321377,0.16559988229335668
70,0.009923463606653159,7.65363933468435e-06,0.007653639334684104,0.049830526590162634,1.6947340983737714e-05,0.0033894681967473472,0.05984339709723382,1.566029027661832e-05,0.002610048379436347,7.598842359193211e-07,7.598842359193211e-07,0.015197684718386421,0.5049662494223438,0.22275812257032104,0.17522378995360924
80,0.009912563406532971,8.743659346703049e-06,0.008743659346702848,0.049806190867831765,1.9380913216824183e-05,0.003876182643364756,0.059822509807906724,1.7749019209328202e-05,0.002958169868221283,8.684391267649385e-07,8.684391267649385e-07,0.01736878253529877,0.5049752671531481,0.22388348788592827,0.1655904621290905
90,0.009901671808328214,9.832819167178715e-06,0.009832819167178597,0.04978179288138234,2.182071186176644e-05,0.004364142372353275,0.0598025113147285,1.974886852714969e-05,0.003291478087858235,9.769940176105559e-07,9.769940176105559e-07,0.019539880352211117,0.5049802817489604,0.2227612360558131,0.17522968106363712
100,0.009890788657533844,1.0921134246615736e-05,0.01092113424661556,0.0497574767789923,2.4252322100770597e-05,0.0048504644201540215,0.05978178044279557,2.1821955720443323e-05,0.0036369926200737757,1.0855489084561734e-06,1.0855489084561734e-06,0.021710978169123468,0.5050050247840344,0.22391286922817905,0.1656120993001374
110,0.00987991369970053,1.2008630029947022e-05,0.012008630029946898,0.04973336754957757,2.6663245042243934e-05,0.005332649008448653,0.059758803664723414,2.411963352765922e-05,0.004019938921276389,1.1941037993017903e-06,1.1941037993017903e-06,0.023882075986035804,0.5050103909294772,0.22279691350392414,0.17525733714822164
120,0.009869046919335961,1.3095308066404009e-05,0.01309530806640391,0.04970931578209118,2.906842179088255e-05,0.005813684358176419,0.059735102340617775,2.648976593822294e-05,0.004414960989703731,1.3026586901474076e-06,1.3026586901474076e-06,0.02605317380294815,0.5050156018906974,0.22393566705458862,0.16562925103820672
130,0.009858188415299597,1.418115847004028e-05,0.014181158470040311,0.04968526424740048,3.147357525995246e-05,0.006294715051990418,0.05971134757574804,2.886524242519648e-05,0.004810873737532639,1.4112135809930249e-06,1.4112135809930249e-06,0.028224271619860495,0.5050139027111729,0.2227736195345069,0.1752457725977878
140,0.00984733826467075,1.5266173532925177e-05,0.015266173532925031,0.049661176665877514,3.3882333412249305e-05,0.0067764666824498,0.059687977306533795,3.120226934662091e-05,0.0052003782244367525,1.5197684718386422e-06,1.5197684718386422e-06,0.030395369436772842,0.5050473658541005,0.2239187467109972,0.16561521096185916
150,0.009836496522461807,1.6350347753819357e-05,0.016350347753819383,0.04963702914884912,3.629708511508892e-05,0.007259417023017689,0.05966528430529228,3.3471569470772396e-05,0.005578594911795354,1.6283233626842595e-06,1.6283233626842595e-06,0.032566467253685186,0.5050651490760524,0.2228159787848496,0.17528165765746936
160,0.009825663221618253,1.7433677838174815e-05,0.017433677838174733,0.04961281019859694,3.8718980140307354e-05,0.0077437960280613005,0.059643416180238384,3.565838197616219e-05,0.005943063662693593,1.7368782535298767e-06,1.7368782535298767e-06,0.03473756507059753,0.5051440684539922,0.2238768786482124,0.16557961486145323
170,0.009814838373018652,1.8516162698134865e-05,0.01851616269813483,0.0495885207083574,4.114792916426088e-05,0.008229585832852049,0.059622375375484635,3.776246245153663e-05,0.006293743741922708,1.845433144375494e-06,1.845433144375494e-06,0.03690866288750988,0.5051605429706039,0.22280413690418024,0.1753134527873827
180,0.00980402196547466,1.9597803452534147e-05,0.019597803452534035,0.049564173962321746,4.358260376782594e-05,0.008716520753565105,0.059602019171041236,3.9798082895877114e-05,0.006633013815979361,1.9539880352211113e-06,1.9539880352211113e-06,0.03907976070442223,0.5051775736327463,0.22391600195807876,0.1656088667939341
190,0.009793213965731015,2.067860342689863e-05,0.020678603426898534,0.049539795635636014,4.602043643639924e-05,0.009204087287279727,0.059582059682816005,4.179403171840018e-05,0.006965671953066521,2.0625429260667286e-06,2.0625429260667286e-06,0.041250858521334574,0.5051700536312372,0.2226509124424236,0.17523823847344605
200,0.009782414318465545,2.1758568153445607e-05,0.021758568153445457,0.049515423794401034,4.845762055989766e-05,0.009691524111979377,0.05956206386261443,4.379361373855739e-05,0.007298935623092806,2.171097816912346e-06,2.171097816912346e-06,0.043421956338246914,0.5052696895488273,0.22390866017031713,0.1656001905946083
210,0.009771622946289164,2.283770537108369e-05,0.02283770537108365,0.049491108895672424,5.088911043275828e-05,0.010177822086551602,0.05954145349813965,4.585465018603545e-05,0.007642441697672475,2.2796527077579637e-06,2.2796527077579637e-06,0.04559305415515927,0.5053139928056343,0.2227756232534044,0.17534059215997794
220,0.009760839749745873,2.391602502541284e-05,0.02391602502541268,0.049466913787460626,5.3308621253938435e-05,0.010661724250787485,0.05951950521299244,4.8049478700756105e-05,0.008008246450125878,2.3882075986035814e-06,2.3882075986035814e-06,0.04776415197207162,0.5055508068663883,0.22409059095913283,0.16573138253879535
230,0.009750064631716997,2.499353682830031e-05,0.0249935368283003,0.0494428196151775,5.571803848225139e-05,0.011143607696450064,0.05949629950492234,5.037004950776581e-05,0.008395008251294245,2.4967624894491974e-06,2.4967624894491974e-06,0.04993524978898395,0.5056073440692804,0.22327906938004283,0.17568469322463462
240,0.009739297630915572,2.607023690844278e-05,0.02607023690844279,0.049418748448212375,5.812515517876359e-05,0.01162503103575252,0.059472644509189,5.273554908110001e-05,0.00878925818018328,2.605317380294815e-06,2.605317380294815e-06,0.0521063476058963,0.5056560946021994,0.2244381432132718,0.16599665222018953
250,0.009728538827502105,2.714611724978951e-05,0.027146117249789548,0.049394685724464434,6.0531427553557195e-05,0.012106285510711357,0.05944877220767425,5.512277923257513e-05,0.0091871298720958,2.7138722711404324e-06,2.7138722711404324e-06,0.05427744542280864,0.5056378394343086,0.22296441697269812,0.17552980371240445
260,0.009717788291440538,2.8221170855946364e-05,0.02822117085594622,0.04937061894194925,6.293810580507549e-05,0.012587621161014972,0.05942488296427552,5.751170357244848e-05,0.009585283928741362,2.8224271619860493e-06,2.8224271619860493e-06,0.05644854323972098,0.5058566729485648,0.22434603461125918,0.16591952376171543
270,0.009707046082498234,2.9295391750176694e-05,0.02929539175017659,0.049346537658750654,6.534623412493538e-05,0.013069246824987002,0.059401145525368036,5.988544746319651e-05,0.009980907910532744,2.930982052831667e-06,2.930982052831667e-06,0.05861964105663334,0.5059623172849683,0.22334135958572046,0.175805448147385
280,0.009696312250245987,3.0368774975401304e-05,0.030368774975401247,0.049322433493020734,6.775665069792755e-05,0.013551330139585316,0.05937769701980486,6.223029801951475e-05,0.010371716336585624,3.0395369436772843e-06,3.0395369436772843e-06,0.060790738873545684,0.5064754590337506,0.22466726631363762,0.1661482715102857
290,0.009685586834058017,3.1441316594198455e-05,0.031441316594198354,0.049298300122979845,7.016998770201631e-05,0.014033997540403131,0.05935464295891683,6.45357041083179e-05,0.010755950684719462,3.148091834522901e-06,3.148091834522901e-06,0.06296183669045802,0.5066086319951946,0.22425341064607487,0.17647405069285974
