Time (s),10nm_retentate,10nm_permeate,10nm_cumulative_yield,180nm_retentate,180nm_permeate,180nm_cumulative_yield,300nm_retentate,300nm_permeate,300nm_cumulative_yield,V2,Added Buffer,Diavolumes
0,0.01,0.0,0.0,0.05,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
10,0.009988603262782695,1.1396737217304382e-06,0.001139673721730438,0.04996660480961502,3.3395190384991758e-06,0.0006679038076998351,0.059969841891615715,3.0158108384283794e-06,0.0005026351397380632,1.0498177663300711e-07,1.0498177663300711e-07,0.002099635532660142
20,0.009977218438688987,2.2781561311012288e-06,0.0022781561311012283,0.04993325190954895,6.6748090451059635e-06,0.0013349618090211924,0.059939417181966846,6.058281803315448e-06,0.001009713633885908,2.0996355326601422e-07,2.0996355326601422e-07,0.004199271065320284
30,0.009965845478296369,3.4154521703630384e-06,0.003415452170363038,0.049899866141082834,1.001338589171725e-05,0.00200267717834345,0.059909375624655606,9.062437534439124e-06,0.0015104062557398542,3.1494532989902134e-07,3.1494532989902134e-07,0.006298906597980426
40,0.009954484309431346,4.551569056865244e-06,0.0045515690568652435,0.04986641727007263,1.335827299273835e-05,0.0026716545985476696,0.05987995468271743,1.2004531728256883e-05,0.002000755288042814,4.199271065320284e-07,4.199271065320284e-07,0.008398542130640568
50,0.00994313493371998,5.6865066280018825e-06,0.005686506628001881,0.04983293543393843,1.670645660615824e-05,0.003341291321231648,0.059850885495912554,1.4911450408744122e-05,0.0024852417347906866,5.249088831650356e-07,5.249088831650356e-07,0.01049817766330071
60,0.009931797388892107,6.820261110789292e-06,0.006820261110789291,0.04979946306827902,2.0053693172099604e-05,0.004010738634419921,0.05982180823012689,1.7819176987310763e-05,0.0029698628312184606,6.298906597980426e-07,6.298906597980426e-07,0.012597813195960851
70,0.009920471672026561,7.952832797343821e-06,0.007952832797343821,0.04976600181972752,2.3399818027249065e-05,0.004679963605449812,0.05979271045857944,2.072895414205598e-05,0.003454825690342663,7.348724364310497e-07,7.348724364310497e-07,0.014697448728620994
80,0.00990915778020218,9.084221979781822e-06,0.00908422197978182,0.04973255333491708,2.6744666508293235e-05,0.005348933301658647,0.059763579754489204,2.364202455107893e-05,0.003940337425179822,8.398542130640568e-07,8.398542130640568e-07,0.016797084261281136
90,0.009897855710497803,1.0214428950219641e-05,0.01021442895021964,0.049699119260480824,3.0088073951918733e-05,0.0060176147903837456,0.05973440369107521,2.65596308924788e-05,0.004426605148746467,9.448359896970639e-07,9.448359896970639e-07,0.018896719793941277
100,0.009886565459992263,1.1343454000773634e-05,0.011343454000773632,0.04966570124305189,3.342987569481219e-05,0.006685975138962438,0.05970516984155645,2.9483015844354754e-05,0.004913835974059126,1.049817766330071e-06,1.049817766330071e-06,0.020996355326601417
110,0.009875287025764398,1.2471297423560145e-05,0.012471297423560143,0.049632300929263407,3.676990707366021e-05,0.00735398141473204,0.05967586577915194,3.241342208480596e-05,0.005402237014134326,1.1547995429630781e-06,1.1547995429630781e-06,0.02309599085926156
120,0.009864020404893044,1.359795951069553e-05,0.013597959510695527,0.049598919965748514,4.0108003425149415e-05,0.008021600685029882,0.05964647907708068,3.5352092291931594e-05,0.005892015381988599,1.2597813195960851e-06,1.2597813195960851e-06,0.025195626391921702
130,0.009852765594457039,1.4723440554296133e-05,0.01472344055429613,0.04956555999914035,4.344400008596643e-05,0.008688800017193287,0.05961699730856169,3.830026914383083e-05,0.0063833781906384715,1.3647630962290923e-06,1.3647630962290923e-06,0.027295261924581846
140,0.009841522591535217,1.584774084647831e-05,0.015847740846478307,0.04953222267607203,4.677773239279787e-05,0.009355546478559573,0.05958740804681397,4.125919531860282e-05,0.006876532553100471,1.4697448728620996e-06,1.4697448728620996e-06,0.02939489745724199
150,0.009830291393206415,1.6970860679358406e-05,0.016970860679358404,0.04949890964317671,5.0109035682330345e-05,0.010021807136466068,0.059557698865056526,4.423011349434675e-05,0.007371685582391125,1.5747266494951068e-06,1.5747266494951068e-06,0.03149453298990213
160,0.009819071996549472,1.8092800345052773e-05,0.01809280034505277,0.04946562254708751,5.343774529125048e-05,0.010687549058250095,0.05952785733650838,4.721426634916179e-05,0.007869044391526964,1.6797084261281136e-06,1.6797084261281136e-06,0.03359416852256227
170,0.009807864398643222,1.921356013567776e-05,0.01921356013567776,0.049432363034437564,5.67636965562449e-05,0.01135273931124898,0.05949787103438853,5.02128965611471e-05,0.008368816093524516,1.7846902027611212e-06,1.7846902027611212e-06,0.03569380405522242
180,0.009796668596566502,2.0333140343349718e-05,0.020333140343349713,0.04939913275186001,6.008672481400022e-05,0.012017344962800046,0.059467727531915975,5.322724680840187e-05,0.008871207801400313,1.889671979394128e-06,1.889671979394128e-06,0.03779343958788256
190,0.00978548458739815,2.1451541260185e-05,0.021451541260184996,0.04936593334598798,6.340666540120305e-05,0.012681333080240607,0.05943741440230974,5.625855976902524e-05,0.009376426628170873,1.994653756027135e-06,1.994653756027135e-06,0.039893075120542694
200,0.00977431236559131,2.2568763440868972e-05,0.02256876344086897,0.049332764730362653,6.672352696373598e-05,0.013344705392747198,0.05940693317796787,5.930668220321263e-05,0.009884447033868772,2.099635532660142e-06,2.099635532660142e-06,0.041992710653202835
210,0.00976315190065762,2.3684809934237817e-05,0.023684809934237813,0.049299610289493125,7.003897105068894e-05,0.014007794210137786,0.05937641853459115,6.235814654088464e-05,0.010393024423480772,2.204617309293149e-06,2.204617309293149e-06,0.044092346185862975
220,0.009752003180453809,2.4799681954619075e-05,0.024799681954619072,0.049266465387189984,7.335346128100244e-05,0.014670692256200487,0.05934590868077952,6.540913192204802e-05,0.010901521987008004,2.3095990859261563e-06,2.3095990859261563e-06,0.04619198171852312
230,0.009740866199706736,2.59133800293263e-05,0.025913380029326295,0.049233329908489325,7.666700915106878e-05,0.015333401830213754,0.05931540541103509,6.845945889649084e-05,0.011409909816081807,2.4145808625591633e-06,2.4145808625591633e-06,0.048291617251183264
240,0.00972974095314327,2.702590468567304e-05,0.027025904685673036,0.049200203738427206,7.997962615728028e-05,0.015995925231456053,0.059284910519859985,7.15089480140012e-05,0.011918158002333533,2.5195626391921703e-06,2.5195626391921703e-06,0.050391252783843404
250,0.009718627435490271,2.813725645097284e-05,0.028137256450972835,0.049167086762039715,8.329132379602923e-05,0.016658264759205843,0.05925442580175633,7.455741982436719e-05,0.012426236637394531,2.6245444158251773e-06,2.6245444158251773e-06,0.052490888316503545
260,0.009707525641474608,2.9247435852539247e-05,0.029247435852539243,0.04913397886436293,8.660211356370791e-05,0.017320422712741583,0.05922395305122623,7.76046948773769e-05,0.01293411581289615,2.7295261924581847e-06,2.7295261924581847e-06,0.05459052384916369
270,0.009696435565823142,3.035644341768581e-05,0.030356443417685806,0.049100879930432925,8.991200695670862e-05,0.017982401391341725,0.059193494062771815,8.06505937228184e-05,0.013441765620469734,2.8345079690911917e-06,2.8345079690911917e-06,0.05669015938182383
280,0.009685357203262739,3.146427967372608e-05,0.03146427967372608,0.04906778984528577,9.322101547142367e-05,0.018644203094284734,0.0591630506308952,8.36949369104798e-05,0.013949156151746632,2.9394897457241987e-06,2.9394897457241987e-06,0.058789794914483974
290,0.009674290548520264,3.2570945147973606e-05,0.0325709451479736,0.04903470849395756,9.652915060424534e-05,0.019305830120849066,0.0591326245500985,8.673754499014917e-05,0.014456257498358195,3.0444715223572057e-06,3.0444715223572057e-06,0.060889430447144115
300,0.00966323559632258,3.3676440367741934e-05,0.03367644036774193,0.04900163576148435,9.983642385156593e-05,0.019967284770313183,0.05910221761488385,8.97782385116146e-05,0.014963039751935766,3.1494532989902127e-06,3.1494532989902127e-06,0.06298906597980425
310,0.009652192341396554,3.478076586034461e-05,0.0347807658603446,0.04896857153290223,0.00010314284670977773,0.020628569341955543,0.05907183161975336,9.281683802466419e-05,0.015469473004110699,3.2544350756232197e-06,3.2544350756232197e-06,0.06508870151246439
320,0.009641160778469047,3.5883922153095185e-05,0.03588392215309518,0.04893551569324728,0.00010644843067527305,0.021289686135054612,0.059041468359209134,9.5853164079086e-05,0.015975527346514334,3.3594168522562267e-06,3.3594168522562267e-06,0.06718833704512453
330,0.009630140902266928,3.6985909773307205e-05,0.0369859097733072,0.04890246812755557,0.00010975318724444418,0.021950637448888834,0.05901112962775332,9.888703722466815e-05,0.016481172870778025,3.4643986288892346e-06,3.4643986288892346e-06,0.06928797257778468
340,0.009619132707517058,3.808672924829422e-05,0.03808672924829421,0.048869428720863174,0.00011305712791368343,0.022611425582736683,0.05898081721988801,0.00010191827801119872,0.01698637966853312,3.5693804055222416e-06,3.5693804055222416e-06,0.07138760811044483
350,0.009608136188946301,3.918638110536977e-05,0.03918638110536976,0.04883639735820618,0.00011636026417938306,0.02327205283587661,0.05895053293011534,0.00010494670698846578,0.017491117831410965,3.6743621821552486e-06,3.6743621821552486e-06,0.07348724364310497
360,0.009597151341281526,4.0284865871847417e-05,0.04028486587184741,0.048803373924620655,0.00011966260753793539,0.023932521507587075,0.058920278552937425,0.00010797214470625744,0.017995357451042904,3.7793439587882556e-06,3.7793439587882556e-06,0.0755868791757651
