10nm_sieving_coefficient,180nm_sieving_coefficient,300nm_sieving_coefficient,Time (s),phi_w
0.2517140895748204,0.1847979964558868,0.14345612274021155,0.0,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2520301900201175,0.18517938942534798,0.143752164167262,91.39960743990596,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2518671940583411,0.1846044619965147,0.14330583054576687,0.2612957394913018,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.25186818276364614,0.1846059387108089,0.1433070024958046,0.3919436092369527,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.25186932953924906,0.18460732235474028,0.1433080762936211,0.5225914789826036,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2518922710883354,0.18463496901908524,0.14332953230353684,3.135548873895622,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.251903387223801,0.18464879617471566,0.14334032421683907,4.442027571352131,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2519148729483012,0.18466262045524665,0.1433510504646225,5.74850626880864,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2521441201403492,0.1849390989269605,0.14356565132913016,31.878080217938823,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.25225844014893706,0.18507771993916172,0.14367331994380564,44.94286719250391,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2523727612412731,0.18521605394834034,0.14378075261667647,58.007654167069006,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2546659879954374,0.18798201512185786,0.14592782125185658,319.3033936583709,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2558247259701967,0.18940260488168345,0.1470303819608468,449.95126340402186,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.25697509206931496,0.190794987265665,0.14811122034993648,580.5991331496728,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.28007200900597706,0.2185665607163043,0.1696699790140973,3193.5565280626915,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.2924635230482666,0.2356569324884676,0.18293703493883604,4500.035225519201,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.3042887598984032,0.2502964898214709,0.19430153389503502,5806.513922975711,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.3349567665093528,0.2891574298135973,0.2244689934958141,18968.055948620295,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.35027214613653523,0.3112206053094366,0.24159614032321236,25548.826961442588,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.36565562516522593,0.33070906199495775,0.2567244651274728,32129.597974264878,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.4050466741788889,0.36250486118070885,0.2814075137901624,41064.79898713244,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.41938129464833,0.3813830156643238,0.2960623760272038,45532.39949356622,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.4372520831742203,0.39828292037915763,0.30918141858975146,50000.0,"dict_values([np.float64(0.2848676246047318), np.float64(0.3946140292725584), np.float64(0.2204297212615878)])"
0.4841327247447623,0.4338962531357199,0.3368271708917719,0.0,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.49714259913785996,0.4515216626251107,0.3505094347039339,47.120398024194245,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.5172395112517323,0.47245759324185427,0.36676229116549197,0.2095176117859554,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.5706486594828912,0.5143279521800224,0.3992656202578902,0.3142764176789331,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.5775088487750406,0.5248763750191632,0.4074535200896387,0.4190352235719108,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6028048917854606,0.551575399215949,0.42818003910010616,2.5142113414314653,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6692800127274733,0.6072147508069424,0.4713727419492382,3.5617994003612425,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6521652347135438,0.5872567292075292,0.4558793742710399,4.609387459291019,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.7003772950937696,0.6427817771362981,0.49898263065716236,25.561148637886568,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6565581487033952,0.5250670438427918,0.40760198404542664,36.03702922718434,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6570145202279022,0.5188613209517394,0.4027846048370005,46.512909816482114,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6776395086541598,0.561261744190921,0.4357005579059311,256.0305216024376,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6451372864150295,0.4424717255457506,0.34348454112427823,360.7893274954153,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6498967886207783,0.4401531646575995,0.34168614892667193,465.54813338839307,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6590156000300904,0.4679188898315277,0.3632392744505177,2560.724251247948,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6390321804699767,0.3876237790326915,0.3009066833545823,3608.312310177725,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
0.6428979976035007,0.3850725557571182,0.2989276657807538,4655.900369107502,"dict_values([np.float64(0.3197424632700933), np.float64(0.3724290813235328), np.float64(0.19548650885201682)])"
